timeOfWeek, lla0,lla1,lla2,ned0,ned1,ned2,theta0,theta1,theta2
306706.194, 59.3529894, 18.0729714, 29.05, 364.806274, 330.711426, 80.734558,  89.4,   2.3,  73.8
306706.294, 59.3529894, 18.0729714, 29.04, 364.807465, 330.713623, 80.740356,  89.4,   2.3,  73.8
306706.394, 59.3529894, 18.0729714, 29.04, 364.807037, 330.712372, 80.746170,  89.4,   2.3,  73.8
306706.494, 59.3529894, 18.0729714, 29.03, 364.807312, 330.713837, 80.750381,  89.4,   2.3,  73.8
306706.594, 59.3529894, 18.0729714, 29.03, 364.806885, 330.712585, 80.749008,  89.4,   2.3,  73.8
306706.694, 59.3529894, 18.0729714, 29.03, 364.806854, 330.714539, 80.751457,  89.4,   2.3,  73.8
306706.794, 59.3529894, 18.0729714, 29.03, 364.806458, 330.713287, 80.749840,  89.4,   2.3,  73.8
306706.894, 59.3529894, 18.0729714, 29.03, 364.805878, 330.712402, 80.751770,  89.4,   2.3,  73.8
306706.994, 59.3529894, 18.0729714, 29.03, 364.805450, 330.711151, 80.752922,  89.4,   2.3,  73.8
306707.094, 59.3529894, 18.0729714, 29.02, 364.804413, 330.711548, 80.760612,  89.4,   2.3,  73.8
306707.194, 59.3529894, 18.0729714, 29.02, 364.803986, 330.710266, 80.765518,  89.4,   2.3,  73.8
306707.294, 59.3529894, 18.0729714, 29.01, 364.802917, 330.711243, 80.768990,  89.4,   2.3,  73.8
306707.394, 59.3529894, 18.0729714, 29.01, 364.802521, 330.709991, 80.769203,  89.4,   2.3,  73.8
306707.494, 59.3529894, 18.0729714, 29.02, 364.803741, 330.711609, 80.767693,  89.4,   2.3,  73.8
306707.594, 59.3529894, 18.0729714, 29.01, 364.803314, 330.710358, 80.770706,  89.4,   2.3,  73.8
306707.694, 59.3529894, 18.0729714, 29.02, 364.805756, 330.710083, 80.763390,  89.4,   2.3,  73.8
306707.794, 59.3529894, 18.0729713, 29.02, 364.805359, 330.708801, 80.765907,  89.4,   2.3,  73.8
306707.894, 59.3529894, 18.0729714, 29.02, 364.804993, 330.709930, 80.763008,  89.4,   2.3,  73.8
306707.994, 59.3529894, 18.0729713, 29.02, 364.804565, 330.708649, 80.761475,  89.4,   2.3,  73.8
306708.094, 59.3529894, 18.0729713, 29.02, 364.805328, 330.708618, 80.760551,  89.4,   2.3,  73.8
306708.194, 59.3529894, 18.0729713, 29.02, 364.804932, 330.707336, 80.759674,  89.4,   2.3,  73.8
306708.294, 59.3529894, 18.0729714, 29.02, 364.804169, 330.709290, 80.759918,  89.4,   2.3,  73.8
306708.394, 59.3529894, 18.0729713, 29.02, 364.803741, 330.708008, 80.766602,  89.4,   2.3,  73.8
