ToWms, noSats, ecef[0], ecef[1], ecef[2], lla[0], lla[1], lla[2], hMSL, hAcc, vAcc, pDop, towOffset
306710600,0,3098531.630000,1011139.820000,5464109.620000,59.352974,18.072991,29.881000,5.638000,0.865000,1.042000,1.130000,304802.434053
306710800,0,3098531.620000,1011139.820000,5464109.600000,59.352974,18.072991,29.854000,5.611000,0.867000,1.043000,1.130000,304802.434053
306711000,0,3098531.610000,1011139.810000,5464109.580000,59.352974,18.072991,29.833000,5.590000,0.870000,1.044000,1.130000,304802.434023
306711200,0,3098531.580000,1011139.790000,5464109.560000,59.352974,18.072991,29.795000,5.551000,0.872000,1.046000,1.130000,304802.434023
306711400,0,3098531.570000,1011139.790000,5464109.560000,59.352975,18.072991,29.798000,5.554000,0.875000,1.047000,1.130000,304802.434023
306711600,0,3098531.580000,1011139.820000,5464109.580000,59.352975,18.072991,29.817000,5.574000,0.875000,1.047000,1.130000,304802.434023
306711800,0,3098531.570000,1011139.830000,5464109.590000,59.352975,18.072992,29.822000,5.579000,0.877000,1.048000,1.130000,304802.434023
306712000,0,3098531.560000,1011139.860000,5464109.600000,59.352975,18.072992,29.839000,5.596000,0.878000,1.048000,1.180000,304802.434084
306712200,0,3098531.560000,1011139.860000,5464109.610000,59.352975,18.072992,29.841000,5.597000,0.880000,1.050000,1.180000,304802.434084
306712400,0,3098531.530000,1011139.870000,5464109.610000,59.352975,18.072992,29.830000,5.587000,0.881000,1.050000,1.180000,304802.434084
306712600,0,3098531.530000,1011139.890000,5464109.610000,59.352975,18.072993,29.834000,5.591000,0.882000,1.050000,1.130000,304802.434084
306712800,0,3098531.520000,1011139.900000,5464109.620000,59.352975,18.072993,29.834000,5.591000,0.883000,1.050000,1.130000,304802.434084
306713000,0,3098531.530000,1011139.920000,5464109.650000,59.352975,18.072993,29.869000,5.625000,0.884000,1.050000,1.130000,304802.434053
306713200,0,3098531.520000,1011139.920000,5464109.670000,59.352975,18.072993,29.884000,5.640000,0.886000,1.051000,1.130000,304802.434053
306713400,0,3098531.510000,1011139.930000,5464109.690000,59.352975,18.072993,29.899000,5.655000,0.887000,1.051000,1.130000,304802.434053
306713600,0,3098531.500000,1011139.940000,5464109.690000,59.352975,18.072994,29.898000,5.655000,0.888000,1.051000,1.130000,304802.434053
306713800,0,3098531.490000,1011139.960000,5464109.680000,59.352975,18.072994,29.888000,5.644000,0.889000,1.052000,1.130000,304802.434053
306714000,0,3098531.490000,1011139.980000,5464109.690000,59.352975,18.072995,29.892000,5.649000,0.891000,1.052000,1.130000,304802.434114
306714200,0,3098531.490000,1011140.010000,5464109.710000,59.352975,18.072995,29.917000,5.674000,0.892000,1.053000,1.130000,304802.434114
306714400,0,3098531.480000,1011140.040000,5464109.720000,59.352975,18.072995,29.926000,5.682000,0.893000,1.053000,1.130000,304802.434114
306714600,0,3098531.480000,1011140.060000,5464109.730000,59.352975,18.072996,29.939000,5.695000,0.895000,1.054000,1.130000,304802.434114
306714800,0,3098531.480000,1011140.080000,5464109.730000,59.352975,18.072996,29.943000,5.699000,0.897000,1.055000,1.130000,304802.434114
306715000,0,3098531.490000,1011140.090000,5464109.730000,59.352975,18.072996,29.947000,5.703000,0.898000,1.055000,1.180000,304802.434084
306715200,0,3098531.500000,1011140.100000,5464109.750000,59.352975,18.072996,29.970000,5.727000,0.900000,1.056000,1.130000,304802.434084
306715400,0,3098531.490000,1011140.110000,5464109.760000,59.352975,18.072997,29.976000,5.733000,0.903000,1.058000,1.130000,304802.434084
306715600,0,3098531.490000,1011140.110000,5464109.760000,59.352975,18.072997,29.979000,5.736000,0.907000,1.060000,1.130000,304802.434084
306715800,0,3098531.490000,1011140.110000,5464109.740000,59.352975,18.072997,29.958000,5.715000,0.911000,1.063000,1.130000,304802.434084
306716000,0,3098531.470000,1011140.110000,5464109.710000,59.352975,18.072997,29.926000,5.683000,0.915000,1.065000,1.130000,304802.434145
306716200,0,3098531.460000,1011140.110000,5464109.690000,59.352975,18.072997,29.903000,5.659000,0.917000,1.067000,1.130000,304802.434145
306716400,0,3098531.440000,1011140.120000,5464109.650000,59.352975,18.072997,29.857000,5.614000,0.919000,1.069000,1.130000,304802.434145
306716600,0,3098531.410000,1011140.140000,5464109.620000,59.352975,18.072997,29.821000,5.578000,0.920000,1.069000,1.130000,304802.434145
306716800,0,3098531.390000,1011140.150000,5464109.590000,59.352975,18.072998,29.794000,5.551000,0.921000,1.069000,1.130000,304802.434145
306717000,0,3098531.370000,1011140.170000,5464109.550000,59.352975,18.072998,29.750000,5.506000,0.923000,1.070000,1.130000,304802.434114
306717200,0,3098531.340000,1011140.160000,5464109.510000,59.352975,18.072998,29.695000,5.452000,0.924000,1.072000,1.130000,304802.434114
306717400,0,3098531.310000,1011140.150000,5464109.440000,59.352975,18.072998,29.623000,5.380000,0.927000,1.074000,1.130000,304802.434114
306717600,0,3098531.290000,1011140.130000,5464109.390000,59.352975,18.072998,29.564000,5.321000,0.929000,1.076000,1.130000,304802.434114
306717800,0,3098531.280000,1011140.130000,5464109.330000,59.352975,18.072998,29.511000,5.268000,0.931000,1.078000,1.130000,304802.434114
306718000,0,3098531.270000,1011140.130000,5464109.290000,59.352975,18.072998,29.466000,5.222000,0.933000,1.080000,1.050000,304802.434084
306718200,0,3098531.250000,1011140.130000,5464109.240000,59.352975,18.072998,29.418000,5.174000,0.936000,1.082000,1.130000,304802.434084
306718400,0,3098531.230000,1011140.130000,5464109.190000,59.352975,18.072998,29.366000,5.122000,0.938000,1.084000,1.130000,304802.434084
306718600,0,3098531.210000,1011140.120000,5464109.170000,59.352975,18.072998,29.332000,5.088000,0.941000,1.088000,1.130000,304802.434084
306718800,0,3098531.170000,1011140.100000,5464109.140000,59.352975,18.072998,29.288000,5.045000,0.945000,1.093000,1.130000,304802.434084
306719000,0,3098531.090000,1011140.140000,5464108.930000,59.352974,18.072999,29.073000,4.830000,0.919000,1.071000,1.130000,304802.434145
306719200,0,3098531.030000,1011140.170000,5464108.740000,59.352974,18.073000,28.882000,4.639000,0.894000,1.055000,1.200000,304802.434145
306719400,0,3098530.960000,1011140.170000,5464108.570000,59.352974,18.073001,28.709000,4.466000,0.870000,1.041000,1.130000,304802.434145
306719600,0,3098530.890000,1011140.170000,5464108.430000,59.352973,18.073001,28.552000,4.309000,0.850000,1.029000,1.130000,304802.434145
306719800,0,3098530.840000,1011140.180000,5464108.290000,59.352973,18.073001,28.413000,4.170000,0.830000,1.017000,1.130000,304802.434145
306720000,0,3098530.790000,1011140.200000,5464108.180000,59.352973,18.073002,28.291000,4.047000,0.813000,1.009000,1.090000,304802.434114
306720200,0,3098530.730000,1011140.200000,5464108.060000,59.352973,18.073002,28.160000,3.916000,0.795000,0.999000,1.090000,304802.434114
306720400,0,3098530.670000,1011140.180000,5464107.950000,59.352973,18.073002,28.037000,3.794000,0.780000,0.990000,1.090000,304802.434114
306720600,0,3098530.630000,1011140.180000,5464107.850000,59.352973,18.073002,27.927000,3.684000,0.766000,0.984000,1.140000,304802.434114
306720800,0,3098530.570000,1011140.170000,5464107.740000,59.352973,18.073003,27.806000,3.563000,0.752000,0.976000,1.110000,304802.434114
306721000,0,3098530.520000,1011140.150000,5464107.640000,59.352973,18.073003,27.688000,3.444000,0.740000,0.968000,1.110000,304802.434175
306721200,0,3098530.470000,1011140.130000,5464107.570000,59.352973,18.073002,27.601000,3.357000,0.729000,0.960000,1.110000,304802.434175
306721400,0,3098530.430000,1011140.110000,5464107.490000,59.352973,18.073002,27.511000,3.268000,0.718000,0.951000,1.110000,304802.434175
306721600,0,3098530.370000,1011140.100000,5464107.400000,59.352973,18.073002,27.401000,3.158000,0.709000,0.943000,1.110000,304802.434175
306721800,0,3098530.330000,1011140.080000,5464107.320000,59.352973,18.073002,27.309000,3.066000,0.700000,0.936000,1.110000,304802.434175
306722000,0,3098530.300000,1011140.070000,5464107.270000,59.352973,18.073002,27.249000,3.005000,0.691000,0.932000,1.140000,304802.434145
306722200,0,3098530.270000,1011140.050000,5464107.220000,59.352973,18.073002,27.191000,2.947000,0.683000,0.926000,1.140000,304802.434145
306722400,0,3098530.250000,1011140.040000,5464107.170000,59.352973,18.073002,27.137000,2.894000,0.675000,0.921000,1.140000,304802.434145
306722600,0,3098530.220000,1011140.020000,5464107.130000,59.352973,18.073002,27.082000,2.838000,0.668000,0.916000,1.180000,304802.434145
306722800,0,3098530.190000,1011139.990000,5464107.090000,59.352973,18.073002,27.028000,2.785000,0.661000,0.911000,1.180000,304802.434145
306723000,0,3098530.160000,1011139.980000,5464107.060000,59.352973,18.073002,26.987000,2.743000,0.655000,0.906000,1.180000,304802.434114
306723200,0,3098530.140000,1011139.960000,5464107.030000,59.352973,18.073002,26.948000,2.705000,0.649000,0.902000,1.180000,304802.434114
306723400,0,3098530.120000,1011139.930000,5464107.020000,59.352973,18.073001,26.928000,2.685000,0.643000,0.898000,1.180000,304802.434114
306723600,0,3098530.100000,1011139.910000,5464107.010000,59.352973,18.073001,26.904000,2.660000,0.637000,0.894000,1.180000,304802.434114
306723800,0,3098530.080000,1011139.890000,5464107.010000,59.352974,18.073001,26.892000,2.648000,0.632000,0.890000,1.180000,304802.434114
306724000,0,3098530.060000,1011139.870000,5464106.990000,59.352974,18.073000,26.862000,2.618000,0.626000,0.883000,1.180000,304802.434175
306724200,0,3098530.040000,1011139.850000,5464106.980000,59.352974,18.073000,26.844000,2.601000,0.620000,0.877000,1.180000,304802.434175
306724400,0,3098530.040000,1011139.830000,5464106.980000,59.352974,18.073000,26.837000,2.593000,0.616000,0.874000,1.140000,304802.434175
306724600,0,3098530.030000,1011139.820000,5464106.970000,59.352974,18.073000,26.826000,2.583000,0.611000,0.871000,1.140000,304802.434175
306724800,0,3098530.030000,1011139.800000,5464106.970000,59.352974,18.072999,26.820000,2.577000,0.607000,0.871000,1.140000,304802.434175
306725000,0,3098530.020000,1011139.780000,5464106.960000,59.352974,18.072999,26.807000,2.563000,0.604000,0.870000,1.140000,304802.434145
306725200,0,3098530.020000,1011139.770000,5464106.960000,59.352974,18.072999,26.804000,2.560000,0.599000,0.866000,1.140000,304802.434145
306725400,0,3098530.020000,1011139.740000,5464106.990000,59.352974,18.072999,26.818000,2.575000,0.594000,0.860000,1.140000,304802.434145
306725600,0,3098530.000000,1011139.720000,5464106.990000,59.352974,18.072998,26.811000,2.568000,0.590000,0.855000,1.140000,304802.434145
306725800,0,3098530.000000,1011139.690000,5464107.010000,59.352975,18.072998,26.825000,2.582000,0.586000,0.850000,1.140000,304802.434145
306726000,0,3098530.010000,1011139.670000,5464107.050000,59.352975,18.072997,26.857000,2.613000,0.582000,0.847000,1.140000,304802.434206
306726200,0,3098530.010000,1011139.640000,5464107.080000,59.352975,18.072997,26.884000,2.640000,0.579000,0.842000,1.110000,304802.434206
306726400,0,3098530.020000,1011139.620000,5464107.140000,59.352975,18.072996,26.932000,2.689000,0.575000,0.838000,1.110000,304802.434206
306726600,0,3098530.030000,1011139.600000,5464107.200000,59.352975,18.072996,26.985000,2.742000,0.572000,0.834000,1.110000,304802.434206
306726800,0,3098530.040000,1011139.580000,5464107.250000,59.352976,18.072996,27.030000,2.787000,0.568000,0.830000,1.110000,304802.434206
306727000,0,3098530.060000,1011139.560000,5464107.320000,59.352976,18.072995,27.093000,2.849000,0.565000,0.826000,1.110000,304802.434175
306727200,0,3098530.070000,1011139.530000,5464107.370000,59.352976,18.072995,27.142000,2.898000,0.562000,0.822000,1.110000,304802.434175
306727400,0,3098530.080000,1011139.520000,5464107.440000,59.352976,18.072994,27.201000,2.958000,0.559000,0.819000,1.110000,304802.434175
306727600,0,3098530.100000,1011139.500000,5464107.480000,59.352977,18.072994,27.247000,3.004000,0.555000,0.815000,1.110000,304802.434175
306727800,0,3098530.120000,1011139.480000,5464107.550000,59.352977,18.072994,27.310000,3.067000,0.552000,0.811000,1.110000,304802.434175
306728000,0,3098530.150000,1011139.460000,5464107.610000,59.352977,18.072993,27.379000,3.135000,0.548000,0.807000,1.110000,304802.434236
306728200,0,3098530.170000,1011139.450000,5464107.700000,59.352977,18.072993,27.466000,3.222000,0.546000,0.804000,1.110000,304802.434236
306728400,0,3098530.200000,1011139.430000,5464107.790000,59.352977,18.072992,27.546000,3.303000,0.544000,0.801000,1.110000,304802.434236
306728600,0,3098530.220000,1011139.410000,5464107.860000,59.352978,18.072992,27.621000,3.378000,0.541000,0.798000,1.110000,304802.434236
306728800,0,3098530.260000,1011139.400000,5464107.950000,59.352978,18.072991,27.712000,3.469000,0.538000,0.795000,1.110000,304802.434236
306729000,0,3098530.290000,1011139.380000,5464108.020000,59.352978,18.072991,27.778000,3.535000,0.535000,0.792000,1.110000,304802.434206
306729200,0,3098530.310000,1011139.380000,5464108.080000,59.352978,18.072991,27.846000,3.603000,0.540000,0.796000,1.110000,304802.434206
306729400,0,3098530.330000,1011139.360000,5464108.120000,59.352978,18.072990,27.882000,3.639000,0.551000,0.802000,1.110000,304802.434206
306729600,0,3098530.350000,1011139.320000,5464108.190000,59.352978,18.072990,27.946000,3.703000,0.554000,0.799000,1.110000,304802.434206
306729800,0,3098530.370000,1011139.290000,5464108.260000,59.352979,18.072989,28.013000,3.770000,0.550000,0.796000,1.110000,304802.434206
306730000,0,3098530.390000,1011139.250000,5464108.320000,59.352979,18.072988,28.067000,3.824000,0.546000,0.793000,1.110000,304802.434175
306730200,0,3098530.410000,1011139.210000,5464108.390000,59.352979,18.072987,28.139000,3.895000,0.542000,0.790000,1.140000,304802.434175
306730400,0,3098530.450000,1011139.190000,5464108.460000,59.352979,18.072987,28.213000,3.969000,0.539000,0.787000,1.140000,304802.434175
306730600,0,3098530.480000,1011139.180000,5464108.530000,59.352979,18.072986,28.284000,4.041000,0.535000,0.784000,1.140000,304802.434175
306730800,0,3098530.520000,1011139.160000,5464108.600000,59.352979,18.072986,28.362000,4.118000,0.532000,0.781000,1.140000,304802.434175
306731000,0,3098530.560000,1011139.140000,5464108.660000,59.352979,18.072986,28.426000,4.183000,0.530000,0.779000,1.140000,304802.434236
306731200,0,3098530.570000,1011139.110000,5464108.690000,59.352980,18.072985,28.455000,4.212000,0.527000,0.776000,1.140000,304802.434236
306731400,0,3098530.580000,1011139.090000,5464108.740000,59.352980,18.072985,28.497000,4.253000,0.524000,0.773000,1.140000,304802.434236
306731600,0,3098530.590000,1011139.070000,5464108.790000,59.352980,18.072984,28.540000,4.296000,0.521000,0.770000,1.140000,304802.434236
306731800,0,3098530.620000,1011139.060000,5464108.840000,59.352980,18.072984,28.595000,4.351000,0.519000,0.768000,1.140000,304802.434236
306732000,0,3098530.640000,1011139.030000,5464108.860000,59.352980,18.072983,28.619000,4.376000,0.519000,0.767000,1.140000,304802.434206
306732200,0,3098530.670000,1011138.990000,5464108.890000,59.352980,18.072982,28.650000,4.406000,0.518000,0.765000,1.140000,304802.434206
306732400,0,3098530.670000,1011138.950000,5464108.910000,59.352980,18.072982,28.665000,4.422000,0.516000,0.763000,1.140000,304802.434206
306732600,0,3098530.690000,1011138.900000,5464108.900000,59.352980,18.072981,28.655000,4.411000,0.515000,0.763000,1.140000,304802.434206
306732800,0,3098530.680000,1011138.820000,5464108.910000,59.352980,18.072979,28.649000,4.406000,0.511000,0.762000,1.140000,304802.434206
306733000,0,3098530.730000,1011138.800000,5464108.920000,59.352980,18.072979,28.681000,4.438000,0.510000,0.761000,1.140000,304802.434267
306733200,0,3098530.780000,1011138.760000,5464108.950000,59.352980,18.072978,28.724000,4.481000,0.510000,0.760000,1.140000,304802.434267
306733400,0,3098530.820000,1011138.740000,5464108.990000,59.352980,18.072977,28.776000,4.533000,0.509000,0.760000,1.140000,304802.434267
306733600,0,3098530.850000,1011138.650000,5464108.960000,59.352980,18.072976,28.745000,4.501000,0.508000,0.759000,1.140000,304802.434267
306733800,0,3098530.870000,1011138.620000,5464109.020000,59.352980,18.072975,28.809000,4.566000,0.507000,0.757000,1.140000,304802.434267
306734000,0,3098530.900000,1011138.570000,5464109.090000,59.352980,18.072974,28.866000,4.623000,0.504000,0.756000,1.140000,304802.434236
306734200,0,3098530.900000,1011138.490000,5464109.110000,59.352980,18.072973,28.874000,4.631000,0.501000,0.755000,1.140000,304802.434236
306734400,0,3098530.940000,1011138.440000,5464109.160000,59.352981,18.072972,28.926000,4.683000,0.499000,0.754000,1.140000,304802.434236
306734600,0,3098530.980000,1011138.370000,5464109.200000,59.352981,18.072970,28.970000,4.726000,0.498000,0.754000,1.140000,304802.434236
306734800,0,3098531.010000,1011138.310000,5464109.240000,59.352981,18.072969,29.015000,4.772000,0.497000,0.753000,1.140000,304802.434236
306735000,0,3098531.030000,1011138.280000,5464109.280000,59.352981,18.072968,29.055000,4.812000,0.496000,0.753000,1.140000,304802.434297
306735200,0,3098531.070000,1011138.240000,5464109.340000,59.352981,18.072968,29.112000,4.869000,0.495000,0.752000,1.140000,304802.434297
306735400,0,3098531.090000,1011138.220000,5464109.400000,59.352981,18.072967,29.179000,4.935000,0.494000,0.752000,1.140000,304802.434297
306735600,0,3098531.110000,1011138.220000,5464109.480000,59.352981,18.072967,29.251000,5.008000,0.493000,0.750000,1.140000,304802.434297
306735800,0,3098531.130000,1011138.230000,5464109.550000,59.352981,18.072967,29.330000,5.086000,0.491000,0.749000,1.140000,304802.434297
306736000,0,3098531.160000,1011138.240000,5464109.640000,59.352982,18.072967,29.422000,5.179000,0.490000,0.747000,1.040000,304802.434267
306736200,0,3098531.180000,1011138.260000,5464109.740000,59.352982,18.072967,29.515000,5.272000,0.489000,0.747000,1.140000,304802.434267
306736400,0,3098531.200000,1011138.270000,5464109.790000,59.352982,18.072967,29.573000,5.330000,0.488000,0.749000,1.140000,304802.434267
306736600,0,3098531.220000,1011138.270000,5464109.870000,59.352982,18.072967,29.651000,5.408000,0.487000,0.750000,1.140000,304802.434267
306736800,0,3098531.230000,1011138.300000,5464109.920000,59.352982,18.072968,29.704000,5.461000,0.486000,0.753000,1.140000,304802.434267
306737000,0,3098531.240000,1011138.320000,5464109.970000,59.352982,18.072968,29.756000,5.512000,0.485000,0.756000,1.140000,304802.434236
306737200,0,3098531.240000,1011138.330000,5464110.020000,59.352983,18.072968,29.802000,5.559000,0.485000,0.759000,1.140000,304802.434236
306737400,0,3098531.250000,1011138.350000,5464110.070000,59.352983,18.072968,29.851000,5.608000,0.484000,0.762000,1.140000,304802.434236
306737600,0,3098531.260000,1011138.360000,5464110.100000,59.352983,18.072969,29.880000,5.637000,0.483000,0.765000,1.140000,304802.434236
306737800,0,3098531.270000,1011138.360000,5464110.110000,59.352983,18.072969,29.893000,5.650000,0.482000,0.767000,1.140000,304802.434236
306738000,0,3098531.280000,1011138.380000,5464110.140000,59.352983,18.072969,29.927000,5.684000,0.482000,0.770000,1.140000,304802.434297
306738200,0,3098531.290000,1011138.380000,5464110.190000,59.352983,18.072969,29.977000,5.733000,0.482000,0.771000,1.140000,304802.434297
306738400,0,3098531.310000,1011138.390000,5464110.240000,59.352983,18.072969,30.033000,5.789001,0.481000,0.772000,1.140000,304802.434297
306738600,0,3098531.320000,1011138.410000,5464110.280000,59.352983,18.072969,30.067000,5.824000,0.480000,0.774000,1.140000,304802.434297
306738800,0,3098531.330000,1011138.430000,5464110.310000,59.352983,18.072969,30.108000,5.865000,0.479000,0.776000,1.140000,304802.434297
306739000,0,3098531.360000,1011138.450000,5464110.380000,59.352983,18.072970,30.182000,5.939000,0.479000,0.775000,1.140000,304802.434267
306739200,0,3098531.380000,1011138.470000,5464110.440000,59.352983,18.072970,30.256000,6.012000,0.477000,0.773000,1.140000,304802.434267
306739400,0,3098531.400000,1011138.500000,5464110.500000,59.352983,18.072970,30.313000,6.069000,0.475000,0.771000,1.140000,304802.434267
306739600,0,3098531.430000,1011138.520000,5464110.550000,59.352983,18.072970,30.373000,6.130000,0.474000,0.768000,1.140000,304802.434267
306739800,0,3098531.450000,1011138.550000,5464110.580000,59.352983,18.072971,30.417000,6.174000,0.472000,0.766000,1.140000,304802.434267
306740000,0,3098531.470000,1011138.550000,5464110.620000,59.352983,18.072971,30.458000,6.214000,0.477000,0.769000,1.140000,304802.434328
306740200,0,3098531.480000,1011138.540000,5464110.650000,59.352983,18.072971,30.489000,6.246000,0.489000,0.773000,1.140000,304802.434328
306740400,0,3098531.500000,1011138.550000,5464110.670000,59.352983,18.072971,30.522000,6.278000,0.501000,0.779000,1.140000,304802.434328
306740600,0,3098531.510000,1011138.550000,5464110.700000,59.352983,18.072971,30.545000,6.302001,0.513000,0.786000,1.140000,304802.434328
306740800,0,3098531.520000,1011138.550000,5464110.720000,59.352983,18.072970,30.569000,6.325000,0.525000,0.793000,1.140000,304802.434328
306741000,0,3098531.540000,1011138.550000,5464110.750000,59.352983,18.072970,30.604000,6.361001,0.537000,0.801000,1.140000,304802.434297
306741200,0,3098531.560000,1011138.550000,5464110.790000,59.352983,18.072970,30.649000,6.405000,0.550000,0.810000,1.140000,304802.434297
306741400,0,3098531.580000,1011138.540000,5464110.820000,59.352983,18.072970,30.687000,6.443000,0.562000,0.819000,1.140000,304802.434297
306741600,0,3098531.600000,1011138.540000,5464110.840000,59.352983,18.072970,30.707000,6.464000,0.574000,0.828000,1.140000,304802.434297
306741800,0,3098531.610000,1011138.550000,5464110.830000,59.352983,18.072970,30.715000,6.472000,0.586000,0.838000,1.140000,304802.434297
306742000,0,3098531.630000,1011138.560000,5464110.830000,59.352983,18.072970,30.720000,6.476000,0.598000,0.848000,1.040000,304802.434267
306742200,0,3098531.650000,1011138.580000,5464110.830000,59.352983,18.072970,30.729000,6.485000,0.607000,0.854000,1.140000,304802.434267
306742400,0,3098531.640000,1011138.580000,5464110.810000,59.352983,18.072970,30.716000,6.472000,0.615000,0.862000,1.140000,304802.434267
306742600,0,3098531.640000,1011138.590000,5464110.810000,59.352983,18.072970,30.712000,6.468000,0.624000,0.870000,1.140000,304802.434267
306742800,0,3098531.650000,1011138.590000,5464110.820000,59.352983,18.072970,30.722000,6.479000,0.631000,0.876000,1.140000,304802.434267
306743000,0,3098531.640000,1011138.590000,5464110.790000,59.352983,18.072970,30.697000,6.454000,0.637000,0.882000,1.140000,304802.434328
306743200,0,3098531.630000,1011138.600000,5464110.770000,59.352982,18.072971,30.679000,6.435000,0.643000,0.888000,1.140000,304802.434328
306743400,0,3098531.630000,1011138.610000,5464110.750000,59.352982,18.072971,30.658000,6.415000,0.649000,0.895000,1.140000,304802.434328
306743600,0,3098531.620000,1011138.610000,5464110.740000,59.352982,18.072971,30.645000,6.402000,0.655000,0.902000,1.140000,304802.434328
306743800,0,3098531.610000,1011138.610000,5464110.730000,59.352982,18.072971,30.633000,6.389000,0.663000,0.910000,1.140000,304802.434328
306744000,0,3098531.620000,1011138.620000,5464110.730000,59.352982,18.072971,30.638000,6.394001,0.670000,0.917000,1.180000,304802.434297
306744200,0,3098531.610000,1011138.630000,5464110.720000,59.352982,18.072971,30.626000,6.383000,0.676000,0.923000,1.180000,304802.434297
306744400,0,3098531.600000,1011138.630000,5464110.690000,59.352982,18.072971,30.595000,6.352000,0.681000,0.927000,1.180000,304802.434297
306744600,0,3098531.600000,1011138.630000,5464110.670000,59.352982,18.072971,30.577000,6.334000,0.685000,0.930000,1.180000,304802.434297
306744800,0,3098531.580000,1011138.640000,5464110.640000,59.352982,18.072971,30.544000,6.301000,0.690000,0.934000,1.180000,304802.434297
306745000,0,3098531.570000,1011138.650000,5464110.600000,59.352982,18.072972,30.504000,6.261000,0.694000,0.937000,1.180000,304802.434358
306745200,0,3098531.560000,1011138.650000,5464110.570000,59.352982,18.072972,30.479000,6.236000,0.699000,0.940000,1.130000,304802.434358
306745400,0,3098531.570000,1011138.660000,5464110.570000,59.352982,18.072972,30.484000,6.241000,0.705000,0.945000,1.130000,304802.434358
306745600,0,3098531.560000,1011138.660000,5464110.550000,59.352982,18.072972,30.461000,6.218000,0.711000,0.951000,1.130000,304802.434358
306745800,0,3098531.560000,1011138.670000,5464110.560000,59.352982,18.072972,30.469000,6.226000,0.718000,0.956000,1.130000,304802.434358
306746000,0,3098531.560000,1011138.670000,5464110.560000,59.352982,18.072972,30.474000,6.231000,0.724000,0.961000,1.130000,304802.434328
306746200,0,3098531.550000,1011138.660000,5464110.540000,59.352982,18.072972,30.447000,6.203000,0.730000,0.966000,1.130000,304802.434328
306746400,0,3098531.550000,1011138.670000,5464110.550000,59.352982,18.072972,30.455000,6.212000,0.737000,0.972000,1.130000,304802.434328
306746600,0,3098531.550000,1011138.670000,5464110.550000,59.352982,18.072972,30.460000,6.217000,0.743000,0.977000,1.130000,304802.434328
