Tow, numSats, gnssID, svID, elev, azim, prRes, CNO
208131000,36,0,5,17,207,0,0,0,7,12,83,303,21,0,8,19,31,-2,31,0,11,4,72,0,0,0,13,76,235,6,44,0,15,46,287,3,43,0,17,3,140,0,0,0,20,14,330,0,0,0,21,5,303,0,0,0,24,7,262,0,18,0,27,3,5,0,0,0,28,62,125,-14,47,0,30,44,88,15,40,1,123,22,164,0,34,1,127,16,139,0,0,1,128,4,112,0,0,1,136,22,195,0,33,2,1,27,220,11,37,2,4,46,293,-40,38,2,9,2,320,0,0,2,15,6,70,0,0,2,19,55,191,-16,36,2,21,74,163,-49,43,2,27,39,63,-22,41,2,36,7,334,241,13,5,3,14,47,0,0,6,1,21,174,-68,32,6,2,67,247,22,40,6,3,31,322,-26,33,6,10,9,55,107,19,6,11,64,58,-35,41,6,12,67,237,45,39,6,13,6,237,0,0,6,19,13,343,77,16,6,20,25,40,-40,35,6,21,8,92,0,0,
208131200,36,0,5,17,207,148,28,0,7,12,83,296,21,0,8,19,31,-3,30,0,11,4,72,0,0,0,13,76,235,5,44,0,15,46,287,4,43,0,17,3,140,0,0,0,20,14,330,0,0,0,21,5,303,0,0,0,24,7,262,0,18,0,27,3,5,0,0,0,28,62,125,-13,47,0,30,44,88,14,41,1,123,22,164,0,34,1,127,16,139,0,0,1,128,4,112,0,0,1,136,22,195,0,33,2,1,27,220,12,37,2,4,46,293,-42,38,2,9,2,320,0,0,2,15,6,70,0,0,2,19,55,191,-17,36,2,21,74,163,-51,43,2,27,39,63,-23,41,2,36,7,334,241,13,5,3,14,47,0,0,6,1,21,174,-67,33,6,2,67,247,22,40,6,3,31,322,-27,34,6,10,9,55,112,18,6,11,63,58,-35,41,6,12,67,237,44,39,6,13,6,237,0,0,6,19,13,343,77,16,6,20,25,40,-40,35,6,21,8,92,0,0,
208131400,36,0,5,17,207,162,28,0,7,12,83,282,22,0,8,19,31,-3,30,0,11,4,72,0,0,0,13,76,235,5,44,0,15,46,287,4,43,0,17,3,140,0,0,0,20,14,330,0,0,0,21,5,303,0,0,0,24,7,262,0,18,0,27,3,5,0,0,0,28,62,125,-14,47,0,30,44,88,14,41,1,123,22,164,0,34,1,127,16,139,0,0,1,128,4,112,0,0,1,136,22,195,0,33,2,1,27,220,11,37,2,4,46,293,-40,38,2,9,2,320,0,0,2,15,6,70,0,0,2,19,55,191,-16,36,2,21,74,163,-49,43,2,27,39,63,-23,41,2,36,7,334,106,13,5,3,14,47,0,0,6,1,21,174,-67,33,6,2,67,247,22,40,6,3,31,322,-28,33,6,10,9,55,110,18,6,11,63,58,-34,41,6,12,67,237,45,39,6,13,6,237,0,0,6,19,13,343,763,16,6,20,25,40,-40,35,6,21,8,92,0,0,
208131600,36,0,5,17,207,227,28,0,7,12,83,270,22,0,8,19,31,-4,30,0,11,4,72,0,0,0,13,76,235,3,44,0,15,46,287,4,43,0,17,3,140,0,0,0,20,14,330,0,0,0,21,5,303,0,0,0,24,7,262,0,18,0,27,3,5,0,0,0,28,62,125,-14,47,0,30,44,88,15,42,1,123,22,164,0,34,1,127,16,139,0,0,1,128,4,112,0,0,1,136,22,195,0,33,2,1,27,220,10,37,2,4,46,293,-40,38,2,9,2,320,0,0,2,15,6,70,0,0,2,19,55,191,-15,36,2,21,74,163,-50,43,2,27,39,63,-24,41,2,36,7,334,244,13,5,3,14,47,0,0,6,1,21,174,-67,33,6,2,67,247,21,40,6,3,31,322,-29,33,6,10,9,55,110,19,6,11,63,58,-34,41,6,12,67,237,45,38,6,13,6,237,0,0,6,19,13,343,80,16,6,20,25,40,-41,35,6,21,8,92,0,0,
208131800,36,0,5,17,207,276,28,0,7,12,83,256,22,0,8,19,31,-4,30,0,11,4,72,0,0,0,13,76,235,2,44,0,15,46,287,3,43,0,17,3,140,0,0,0,20,14,330,0,0,0,21,5,303,0,0,0,24,7,262,0,18,0,27,3,5,0,0,0,28,62,125,-14,47,0,30,44,88,14,42,1,123,22,164,0,37,1,127,16,139,0,0,1,128,4,112,0,0,1,136,22,195,0,32,2,1,27,220,9,37,2,4,46,293,-39,38,2,9,2,320,0,0,2,15,6,70,0,0,2,19,55,191,-14,36,2,21,74,163,-52,43,2,27,39,63,-26,41,2,36,7,334,244,13,5,3,14,47,0,0,6,1,21,174,-67,32,6,2,67,247,20,40,6,3,31,322,-30,33,6,10,9,55,111,19,6,11,63,58,-34,41,6,12,67,237,45,38,6,13,6,237,0,0,6,19,13,343,80,16,6,20,25,40,-40,35,6,21,8,92,0,0,
208132000,36,0,5,17,207,271,27,0,7,12,83,241,22,0,8,19,31,-3,30,0,11,4,72,0,0,0,13,76,235,2,44,0,15,46,287,3,43,0,17,3,140,0,0,0,20,14,330,0,0,0,21,5,303,0,0,0,24,7,262,0,18,0,27,3,5,0,0,0,28,62,125,-13,47,0,30,44,88,12,43,1,123,22,164,0,37,1,127,16,139,0,0,1,128,4,112,0,0,1,136,22,195,0,31,2,1,27,220,9,37,2,4,46,293,-37,38,2,9,2,320,0,0,2,15,6,70,0,0,2,19,55,191,-13,36,2,21,74,163,-51,43,2,27,39,63,-27,41,2,36,7,334,244,7,5,3,14,47,0,0,6,1,21,174,-67,32,6,2,67,247,21,40,6,3,31,322,-30,33,6,10,9,55,115,19,6,11,63,58,-32,41,6,12,67,237,46,38,6,13,6,237,0,0,6,19,13,343,80,16,6,20,25,40,-41,35,6,21,8,92,0,0,
208132200,36,0,5,17,207,348,28,0,7,12,83,236,23,0,8,19,31,-2,31,0,11,4,72,0,0,0,13,76,235,2,44,0,15,46,287,4,43,0,17,3,140,0,0,0,20,14,330,0,0,0,21,5,303,0,0,0,24,7,262,0,18,0,27,3,5,0,0,0,28,62,125,-13,46,0,30,44,88,12,44,1,123,22,164,0,36,1,127,16,139,0,0,1,128,4,112,0,0,1,136,22,195,0,32,2,1,27,220,13,34,2,4,46,293,-37,38,2,9,2,320,0,0,2,15,6,70,0,0,2,19,55,191,-15,37,2,21,74,163,-51,42,2,27,39,63,-25,39,2,36,7,334,244,7,5,3,14,47,0,0,6,1,21,174,-65,32,6,2,67,247,21,41,6,3,31,322,-32,33,6,10,9,55,115,19,6,11,63,58,-31,41,6,12,67,237,47,38,6,13,6,237,0,0,6,19,13,343,80,8,6,20,25,40,-41,34,6,21,8,92,0,0,
208132400,36,0,5,17,207,366,28,0,7,12,83,235,24,0,8,19,31,-1,31,0,11,4,72,0,0,0,13,76,235,1,44,0,15,46,287,5,43,0,17,3,140,0,0,0,20,14,330,0,0,0,21,5,303,0,0,0,24,7,262,0,18,0,27,3,5,0,0,0,28,62,125,-14,46,0,30,44,88,13,45,1,123,22,164,0,37,1,127,16,139,0,0,1,128,4,112,0,0,1,136,22,195,0,35,2,1,27,220,17,35,2,4,46,293,-36,37,2,9,2,320,0,0,2,15,6,70,0,0,2,19,55,191,-15,37,2,21,74,163,-50,43,2,27,39,63,-26,39,2,36,7,334,244,10,5,3,14,47,0,0,6,1,21,174,-65,32,6,2,67,247,21,41,6,3,31,322,-35,33,6,10,9,55,116,20,6,11,63,58,-30,41,6,12,67,237,47,38,6,13,6,237,0,0,6,19,13,343,80,8,6,20,25,40,-41,34,6,21,8,92,0,0,
208132600,36,0,5,17,207,307,28,0,7,12,83,227,25,0,8,19,31,-1,32,0,11,4,72,0,0,0,13,76,235,2,44,0,15,46,287,5,43,0,17,3,140,0,0,0,20,14,330,0,0,0,21,5,303,0,0,0,24,7,262,0,18,0,27,3,5,0,0,0,28,62,125,-14,46,0,30,44,88,15,45,1,123,22,164,0,37,1,127,16,139,0,0,1,128,4,112,0,0,1,136,22,195,0,35,2,1,27,220,18,35,2,4,46,293,-36,37,2,9,2,320,0,0,2,15,6,70,0,0,2,19,55,191,-17,37,2,21,74,163,-47,43,2,27,39,63,-24,39,2,36,7,334,243,10,5,3,14,47,0,0,6,1,21,174,-65,31,6,2,67,247,21,41,6,3,31,322,-37,33,6,10,9,55,113,20,6,11,63,58,-30,41,6,12,67,237,46,38,6,13,6,237,0,0,6,19,13,343,80,8,6,20,25,40,-40,34,6,21,8,92,0,0,
208132800,36,0,5,17,207,268,28,0,7,12,83,219,25,0,8,19,31,-1,33,0,11,4,72,0,0,0,13,76,235,1,44,0,15,46,287,7,43,0,17,3,140,0,0,0,20,14,330,0,0,0,21,5,303,0,0,0,24,7,262,0,17,0,27,3,5,0,0,0,28,62,125,-14,46,0,30,44,88,14,45,1,123,22,164,0,37,1,127,16,139,0,0,1,128,4,112,0,0,1,136,22,195,0,35,2,1,27,220,19,35,2,4,46,293,-34,37,2,9,2,320,0,0,2,15,6,70,0,0,2,19,55,191,-16,37,2,21,74,163,-46,43,2,27,39,63,-25,39,2,36,7,334,243,13,5,3,14,47,0,0,6,1,21,174,-65,31,6,2,67,247,22,41,6,3,31,322,-37,33,6,10,9,55,111,21,6,11,63,58,-30,41,6,12,67,237,46,38,6,13,6,237,0,0,6,19,13,343,80,8,6,20,25,40,-40,34,6,21,8,92,0,0,
