timeOfWeek, lla0,lla1,lla2,ned0,ned1,ned2,theta0,theta1,theta2
208131.069, 59.3530367, 18.0731383, 30.42, 1598.056152, -1923.673462, 0.780400,  -2.3,   0.5,  94.1
208131.109, 59.3530367, 18.0731383, 30.42, 1598.056152, -1923.673462, 0.779997,  -2.3,   0.5,  94.1
208131.149, 59.3530367, 18.0731383, 30.42, 1598.056152, -1923.673218, 0.780358,  -2.3,   0.5,  94.1
208131.189, 59.3530367, 18.0731383, 30.42, 1598.056152, -1923.673218, 0.780180,  -2.3,   0.5,  94.1
208131.229, 59.3530367, 18.0731383, 30.42, 1598.056152, -1923.673462, 0.779562,  -2.3,   0.5,  94.1
208131.269, 59.3530367, 18.0731383, 30.42, 1598.056152, -1923.673462, 0.779981,  -2.3,   0.5,  94.1
208131.309, 59.3530367, 18.0731383, 30.42, 1598.056152, -1923.673462, 0.780619,  -2.3,   0.5,  94.1
208131.349, 59.3530367, 18.0731383, 30.42, 1598.056152, -1923.673462, 0.780678,  -2.3,   0.5,  94.1
208131.389, 59.3530367, 18.0731383, 30.42, 1598.056152, -1923.673462, 0.779646,  -2.3,   0.5,  94.1
208131.429, 59.3530367, 18.0731383, 30.42, 1598.056152, -1923.673462, 0.779587,  -2.3,   0.5,  94.1
208131.469, 59.3530367, 18.0731383, 30.42, 1598.056396, -1923.673462, 0.780706,  -2.3,   0.5,  94.1
208131.509, 59.3530367, 18.0731383, 30.42, 1598.056396, -1923.673584, 0.780245,  -2.3,   0.5,  94.1
208131.549, 59.3530367, 18.0731383, 30.41, 1598.056396, -1923.673584, 0.781178,  -2.3,   0.5,  94.1
208131.589, 59.3530367, 18.0731383, 30.42, 1598.056396, -1923.673584, 0.780516,  -2.3,   0.5,  94.1
208131.629, 59.3530367, 18.0731383, 30.42, 1598.056519, -1923.673584, 0.780482,  -2.3,   0.5,  94.1
208131.669, 59.3530367, 18.0731383, 30.42, 1598.056519, -1923.673828, 0.778328,  -2.3,   0.5,  94.1
208131.709, 59.3530367, 18.0731383, 30.42, 1598.056519, -1923.673828, 0.778054,  -2.3,   0.5,  94.1
208131.749, 59.3530367, 18.0731383, 30.42, 1598.056519, -1923.673828, 0.777971,  -2.3,   0.5,  94.1
208131.789, 59.3530367, 18.0731383, 30.42, 1598.056519, -1923.673828, 0.775780,  -2.3,   0.5,  94.1
208131.829, 59.3530367, 18.0731383, 30.42, 1598.056763, -1923.673950, 0.775240,  -2.3,   0.5,  94.1
