_ID_,hdwStatus,insStatus,lla[0],lla[1],lla[2],ned[0],ned[1],ned[2],theta[0],theta[1],theta[2],timeOfWeek,uvw[0],uvw[1],uvw[2],week
15,65627,419632631,59.352951509734268,18.073164723503083,25.094449892640114,2144309.75,11034127,1393.50354,0.150984317,0.0278810039,-1.52941871,135816.34703499483,-0.446364552,-0.0565079153,0.0356873646,2040
31,65627,419632631,59.352951474440161,18.073165099983839,25.087862891145051,2144309.75,11034127,1393.51013,0.149884447,0.029038487,-1.5280844,135816.39703499721,-0.442834228,-0.0646627545,0.0393332615,2040
45,65619,419632631,59.352951434352157,18.073165504038432,25.078822799026966,2144309.75,11034127,1393.51917,0.149588689,0.0301795267,-1.52645636,135816.44701058077,-0.436400115,-0.0629811585,0.0417442396,2040
58,65619,419632631,59.352951596968701,18.073163817490194,25.078238043934107,2144309.75,11034127,1393.51965,0.153030112,0.0299294665,-1.52489841,135816.49701058315,-0.376435459,-0.047446847,0.0437191278,2040
72,65627,419632631,59.35295156500041,18.073164164191823,25.068066229112446,2144309.75,11034127,1393.52991,0.155755639,0.0303724762,-1.5225662,135816.54698616671,-0.376847625,-0.0464135706,0.0477999151,2040
85,65619,419632631,59.35295153426059,18.07316448080072,25.062543529085815,2144309.75,11034127,1393.5354,0.160388157,0.0304125901,-1.5202837,135816.59698616908,-0.376983166,-0.0501995087,0.0523812398,2040
99,65619,419632631,59.352951498873857,18.073164822632894,25.057153398171067,2144309.75,11034127,1393.54077,0.165113375,0.0300829485,-1.51797092,135816.64705330538,-0.374230146,-0.0511582196,0.0530211478,2040
112,65619,419632631,59.352951502012353,18.073164384384597,25.056948442012072,2144309.75,11034127,1393.54102,0.16883795,0.0293056779,-1.51626289,135816.69705330775,-0.361850858,-0.0616402328,0.0626624748,2040
126,65619,419632631,59.35295145909631,18.07316471259233,25.050985720939934,2144309.75,11034127,1393.547,0.173470899,0.0290341713,-1.51471329,135816.74702889132,-0.364000946,-0.0676487088,0.059582673,2040
139,65619,419632631,59.352951417680416,18.073165020107723,25.042374631389976,2144309.75,11034127,1393.55554,0.176195309,0.0291436035,-1.51374817,135816.79702889369,-0.364020318,-0.0740113258,0.0552238151,2040
