obsCount, time1, time2, sat, SNR, LLI, code,P
3,1554801832,0.192000,13,112,0,1,19412673.781190,17,84,0,1,20042935.484271,19,120,0,1,21071124.457819,
3,1554801832,0.392000,13,112,0,1,19412780.253694,17,84,0,1,20042854.096456,19,120,0,1,21070981.296233,
3,1554801832,0.592000,13,112,0,1,19412886.228866,17,84,0,1,20042774.078482,19,120,0,1,21070834.871456,
3,1554801832,0.792000,13,112,0,1,19412993.076549,17,88,0,1,20042693.074571,19,120,0,1,21070690.889709,
3,1554801832,0.992000,13,112,0,1,19413099.959133,17,88,0,1,20042611.878708,19,120,0,1,21070546.916688,
