timeOfWeek, lla0,lla1,lla2,ned0,ned1,ned2,theta0,theta1,theta2
306708.753, 59.3528616, 18.0729782, 28.90, 176946.062500, 82515.343750, 4.103122,  86.6,  -4.8,  21.2
306708.853, 59.3528616, 18.0729782, 28.90, 176946.062500, 82515.343750, 4.098854,  86.6,  -4.8,  21.2
306708.953, 59.3528616, 18.0729782, 28.91, 176946.062500, 82515.343750, 4.094563,  86.6,  -4.8,  21.2
306709.053, 59.3528616, 18.0729782, 28.91, 176946.062500, 82515.343750, 4.093299,  86.6,  -4.8,  21.2
306709.153, 59.3528616, 18.0729782, 28.91, 176946.062500, 82515.343750, 4.092485,  86.6,  -4.8,  21.2
306709.253, 59.3528616, 18.0729782, 28.91, 176946.062500, 82515.343750, 4.094733,  86.6,  -4.8,  21.2
306709.353, 59.3528616, 18.0729782, 28.91, 176946.062500, 82515.343750, 4.093715,  86.6,  -4.8,  21.2
306709.453, 59.3528616, 18.0729782, 28.91, 176946.062500, 82515.343750, 4.088565,  86.6,  -4.8,  21.2
306709.553, 59.3528616, 18.0729782, 28.92, 176946.062500, 82515.343750, 4.084027,  86.6,  -4.8,  21.2
306709.653, 59.3528616, 18.0729782, 28.92, 176946.062500, 82515.343750, 4.083470,  86.6,  -4.8,  21.2
306709.753, 59.3528616, 18.0729782, 28.92, 176946.062500, 82515.343750, 4.084836,  86.6,  -4.8,  21.2
306709.853, 59.3528616, 18.0729782, 28.91, 176946.062500, 82515.343750, 4.089495,  86.6,  -4.8,  21.2
306709.953, 59.3528616, 18.0729782, 28.91, 176946.062500, 82515.343750, 4.090305,  86.6,  -4.8,  21.2
306710.053, 59.3528616, 18.0729782, 28.92, 176946.062500, 82515.343750, 4.084660,  86.6,  -4.8,  21.2
306710.153, 59.3528616, 18.0729782, 28.91, 176946.062500, 82515.343750, 4.088680,  86.6,  -4.8,  21.2
306710.253, 59.3528616, 18.0729782, 28.91, 176946.062500, 82515.343750, 4.090569,  86.6,  -4.8,  21.2
306710.353, 59.3528616, 18.0729782, 28.91, 176946.062500, 82515.343750, 4.088365,  86.6,  -4.8,  21.2
306710.453, 59.3528616, 18.0729782, 28.91, 176946.062500, 82515.343750, 4.091125,  86.6,  -4.8,  21.2
306710.553, 59.3528616, 18.0729782, 28.91, 176946.062500, 82515.343750, 4.087964,  86.6,  -4.8,  21.2
306710.653, 59.3528616, 18.0729782, 28.91, 176946.062500, 82515.343750, 4.088544,  86.6,  -4.8,  21.2
306710.753, 59.3528616, 18.0729782, 28.91, 176946.062500, 82515.343750, 4.088345,  86.6,  -4.8,  21.2
306710.853, 59.3528616, 18.0729782, 28.91, 176946.062500, 82515.343750, 4.092044,  86.6,  -4.8,  21.2
306710.953, 59.3528616, 18.0729782, 28.91, 176946.062500, 82515.343750, 4.093134,  86.6,  -4.8,  21.2
306711.053, 59.3528616, 18.0729782, 28.91, 176946.062500, 82515.343750, 4.094877,  86.6,  -4.8,  21.2
306711.153, 59.3528616, 18.0729782, 28.90, 176946.062500, 82515.343750, 4.095516,  86.6,  -4.8,  21.1
306711.253, 59.3528616, 18.0729782, 28.90, 176946.062500, 82515.343750, 4.096039,  86.6,  -4.8,  21.1
306711.353, 59.3528616, 18.0729782, 28.90, 176946.062500, 82515.343750, 4.096618,  86.6,  -4.8,  21.1
306711.453, 59.3528616, 18.0729782, 28.90, 176946.062500, 82515.343750, 4.101642,  86.6,  -4.8,  21.1
306711.553, 59.3528616, 18.0729782, 28.90, 176946.062500, 82515.343750, 4.103766,  86.6,  -4.8,  21.1
306711.653, 59.3528616, 18.0729782, 28.90, 176946.062500, 82515.343750, 4.104545,  86.6,  -4.8,  21.1
306711.753, 59.3528616, 18.0729782, 28.90, 176946.062500, 82515.343750, 4.102465,  86.6,  -4.8,  21.1
306711.853, 59.3528616, 18.0729782, 28.90, 176946.062500, 82515.343750, 4.103018,  86.6,  -4.8,  21.1
306711.953, 59.3528616, 18.0729783, 28.90, 176946.062500, 82515.343750, 4.104141,  86.6,  -4.8,  21.1
306712.053, 59.3528616, 18.0729783, 28.90, 176946.062500, 82515.343750, 4.102924,  86.6,  -4.8,  21.1
306712.153, 59.3528616, 18.0729783, 28.90, 176946.062500, 82515.343750, 4.103158,  86.6,  -4.8,  21.1
306712.253, 59.3528616, 18.0729782, 28.90, 176946.062500, 82515.343750, 4.097332,  86.6,  -4.8,  21.1
306712.353, 59.3528616, 18.0729782, 28.90, 176946.062500, 82515.343750, 4.096541,  86.6,  -4.8,  21.1
306712.453, 59.3528616, 18.0729782, 28.91, 176946.062500, 82515.343750, 4.089942,  86.6,  -4.8,  21.1
306712.553, 59.3528616, 18.0729783, 28.91, 176946.062500, 82515.343750, 4.086020,  86.6,  -4.8,  21.1
306712.653, 59.3528616, 18.0729783, 28.91, 176946.062500, 82515.343750, 4.086229,  86.6,  -4.8,  21.1
