_ID_,dt,status,theta1[0],theta1[1],theta1[2],theta2[0],theta2[1],theta2[2],time,vel1[0],vel1[1],vel1[2],vel2[0],vel2[1],vel2[2]
1,0.00400000019,0,1.16942983e-05,-2.9038245e-05,2.93192443e-06,2.41687794e-05,-6.21867366e-05,-1.70286276e-05,1591.1765776389511,0.000352748611,-0.010624296,-0.0370883085,9.52977789e-05,-0.0111175748,-0.03738923
5,0.00400000019,0,2.06341556e-05,-4.61958443e-05,-3.50553928e-05,3.54179392e-05,-6.15818863e-05,-1.25028982e-05,1591.1805776391411,0.000594204175,-0.0106581198,-0.0368712656,0.000271628058,-0.0111649698,-0.0373237431
6,0.00400000019,0,1.46127459e-05,-3.17751037e-05,-6.53383586e-06,5.45563671e-05,-7.07546787e-05,1.24002815e-06,1591.1845776393311,0.000670276931,-0.0105595272,-0.0369470008,0.000207164136,-0.0111858333,-0.037340574
7,0.00400000019,0,3.73766052e-05,-3.68215187e-05,-1.61090838e-06,5.62928108e-05,-6.36075274e-05,-2.87819657e-05,1591.1885776395211,0.000701758196,-0.0105659654,-0.0368551351,0.000402617676,-0.0110081537,-0.0371396542
8,0.00400000019,0,6.08497685e-05,-4.12147674e-05,-3.82399521e-05,5.73121361e-05,-6.88703076e-05,-1.75881019e-06,1591.1925776397111,0.000820710906,-0.0104922885,-0.0365114659,0.000490143546,-0.0110314395,-0.0369899869
9,0.00400000019,0,5.73425059e-05,-2.31701724e-05,1.15141975e-05,7.99292102e-05,-5.91358767e-05,-1.20208024e-05,1591.1965776399011,0.00078295148,-0.0104788793,-0.0363600962,0.000556063082,-0.0111029111,-0.0368255787
10,0.00400000019,0,8.87688948e-05,-4.17770425e-05,-2.44065905e-05,8.59572974e-05,-5.7037425e-05,-2.02398423e-05,1591.2005776400911,0.000836370746,-0.0104758572,-0.0361877307,0.000560784654,-0.0109243467,-0.0365015529
11,0.00400000019,0,9.30351525e-05,-3.69816153e-05,-2.56159929e-05,0.000100950783,-6.56443153e-05,8.90823594e-06,1591.2045776402811,0.000835869927,-0.0104705719,-0.0359029919,0.000628357113,-0.0109602911,-0.036432609
12,0.00400000019,0,9.79630859e-05,-2.02925348e-05,7.37696701e-06,0.000124450467,-4.42719647e-05,-1.01268633e-05,1591.208577640471,0.000874807418,-0.0106759295,-0.0357156619,0.000681396166,-0.0109984688,-0.0361015573
16,0.00400000019,0,0.00012927955,-1.52112589e-05,-3.64868902e-05,0.00014377592,-4.74490516e-05,4.88575461e-06,1591.212577640661,0.000871079857,-0.01072203,-0.0355325527,0.000698068296,-0.0111558503,-0.0360855907
17,0.00400000019,0,0.000141480908,-1.56636452e-05,4.35018183e-06,0.000163497476,-4.41305019e-05,6.37462472e-06,1591.216577640851,0.000841455767,-0.0107359579,-0.0356180705,0.000737158698,-0.0110971201,-0.0361605957
19,0.00400000019,0,0.000158593437,-9.38874791e-07,5.96347127e-06,0.000172240194,-3.4231176e-05,-1.75622881e-05,1591.220577641041,0.000770416518,-0.0108725959,-0.0357693806,0.000652132498,-0.0112354988,-0.0361400284
20,0.00400000019,0,0.000150933265,-1.54244572e-05,-3.91376052e-05,0.000169909836,-1.19437227e-05,8.18304579e-06,1591.224577641231,0.000887446746,-0.010921048,-0.0358500667,0.00057279109,-0.0114882011,-0.0361538455
21,0.00470092334,0,0.000142397184,2.00249506e-05,-1.12191638e-05,0.000170172963,-1.78253467e-05,5.68392261e-06,1591.2292785644531,0.0010968633,-0.0129296174,-0.0422011688,0.000849374803,-0.0136069441,-0.0427676328
22,0.00327465823,0,9.17672151e-05,2.67723244e-05,1.64522462e-05,0.000100319747,2.07609446e-06,-2.05204251e-05,1591.2325532227987,0.00071443012,-0.00892331637,-0.0297133643,0.000532533042,-0.00928237569,-0.0301202293
23,0.00400000019,0,0.000101272817,1.12174675e-05,-2.16004519e-05,0.000119744007,-1.44222431e-05,6.98189297e-06,1591.2365532229887,0.000936677738,-0.0108928522,-0.0366658904,0.000761770061,-0.0113415932,-0.0372953154
24,0.00400000019,0,0.000109959408,2.31886333e-05,3.293587e-05,0.000125270279,-5.62590049e-06,9.82041342e-07,1591.2405532231787,0.00106706168,-0.010838964,-0.0370287411,0.000792425883,-0.0112509364,-0.0376539454
25,0.00400000019,0,9.91315392e-05,3.11348449e-05,-1.72057553e-05,0.000110901608,-7.03301339e-06,1.68452584e-06,1591.2445532233687,0.00109233567,-0.0108511606,-0.0372654721,0.000743894139,-0.0112452311,-0.0378078148
26,0.00400000019,0,9.85251972e-05,2.60646648e-05,-4.596699e-06,0.000115479284,-3.63819026e-06,2.01919411e-05,1591.2485532235587,0.00104310061,-0.0107527887,-0.0373503938,0.000749209023,-0.0112541374,-0.0379391797
28,0.00400000019,0,8.28790871e-05,2.83795252e-05,2.63584498e-05,0.000103080958,1.19853723e-06,-2.55080226e-06,1591.2525532237487,0.00115371041,-0.0107646286,-0.0372165032,0.000814130006,-0.0110896025,-0.0376764238
29,0.00400000019,0,9.33373012e-05,1.81338655e-05,-1.51485365e-05,0.000104915074,-9.2854707e-06,1.33227049e-05,1591.2565532239387,0.0011763376,-0.0108617041,-0.0372524112,0.000885403424,-0.0112422593,-0.0377878621
30,0.00400000019,0,9.52913688e-05,3.77855358e-05,3.05746216e-05,0.000104583414,4.22565108e-06,2.59314202e-05,1591.2605532241287,0.0012131352,-0.0107602896,-0.0374921337,0.000919939135,-0.0111362683,-0.0378446318
31,0.00400000019,0,0.000127060935,3.94351991e-05,1.70328403e-05,0.000139604512,-2.33803348e-06,2.66202824e-06,1591.2645532243187,0.00127051119,-0.0107557531,-0.0373847224,0.000874946825,-0.011106479,-0.0378660299
32,0.00400000019,0,0.000167721999,3.35114892e-05,-5.9587619e-06,0.00017648327,1.07081814e-05,3.65767191e-05,1591.2685532245087,0.00113849773,-0.0108840782,-0.0374321081,0.000880081381,-0.0113729825,-0.0378379188
34,0.00400000019,0,0.000178371251,5.41656191e-05,4.5692268e-05,0.000216561253,2.44755283e-05,2.13258754e-05,1591.2725532246986,0.00113024213,-0.0109841544,-0.0373371579,0.000803739647,-0.0114748208,-0.037798997
35,0.00400000019,0,0.000230966529,4.56260022e-05,1.29551527e-05,0.000233712868,3.01823402e-05,1.93606356e-05,1591.2765532248886,0.00106117805,-0.0112509746,-0.0371426344,0.000730018073,-0.0115812887,-0.0376333222
36,0.00400000019,0,0.000234008097,3.52185925e-05,8.50918514e-06,0.000249650504,2.76569699e-05,4.64172481e-05,1591.2805532250786,0.00102914812,-0.0113814566,-0.0369250588,0.000721665914,-0.0118500134,-0.0374052338
37,0.00400000019,0,0.000200880182,6.00297135e-05,4.94336491e-05,0.000236660548,2.46374693e-05,2.47721473e-05,1591.2845532252686,0.000824936316,-0.0116804512,-0.036587365,0.000562243687,-0.0121012153,-0.0369834565
38,0.00400000019,0,0.000218509434,4.50591033e-05,-6.51316623e-06,0.000216226879,2.43831928e-05,2.55434752e-05,1591.2885532254586,0.000697080977,-0.0118074426,-0.0362469032,0.000547539734,-0.0122490246,-0.0366850756
39,0.00400000019,0,0.000175400259,6.91120949e-05,3.38900027e-05,0.000192094609,3.03602374e-05,4.34201611e-05,1591.2925532256486,0.000633426302,-0.0120869586,-0.0361549184,0.000381050661,-0.0124825686,-0.0366549268
40,0.00400000019,0,0.000140122836,6.81305173e-05,4.55076079e-05,0.000170211002,5.56663654e-05,2.30808655e-05,1591.2965532258386,0.000500676513,-0.0122067956,-0.0358660296,0.000334968237,-0.0128239244,-0.0362824462
41,0.00400000019,0,0.000103233862,6.57911078e-05,1.75657315e-05,0.000118926015,5.14330022e-05,4.86962526e-05,1591.3005532260286,0.000569515571,-0.0123871611,-0.0358415544,0.00029466534,-0.012887422,-0.0364169739
