_ID_,sAcc,timeOfWeekMs,velEcef[0],velEcef[1],velEcef[2]
159,0.289999992,134862400,-0.109999999,0.0199999996,-0.049999997
277,0.379999995,134862600,-0.0599999987,0.0399999991,-0.0899999961
376,0.589999974,134862800,-0.0299999993,0.0599999987,0.0700000003
490,0.550000012,134863000,-0.0299999993,-0.0299999993,-0.099999994
602,0.289999992,134863200,-0.099999994,0.0399999991,-0.049999997
717,0.409999996,134863400,-0.0700000003,0,-0.0700000003
831,0.370000005,134863600,-0.099999994,0.0299999993,-0.099999994
948,0.529999971,134863800,-0.0599999987,-0.0299999993,-0.209999993
1066,0.550000012,134864000,-0.0700000003,-0.0700000003,-0.280000001
1183,0.5,134864200,-0.0899999961,-0.0299999993,-0.159999996
1299,0.550000012,134864400,-0.049999997,-0.0599999987,-0.149999991
1414,0.550000012,134864600,-0.0399999991,-0.0399999991,-0.149999991
1514,0.50999999,134864800,-0.0700000003,-0.0399999991,-0.140000001
1625,0.479999989,134865000,0.0299999993,-0.00999999978,-0.0299999993
1740,0.25,134865200,-0.0299999993,-0.0299999993,0.0299999993
1847,0.429999977,134865400,0.0299999993,0.0299999993,0.0299999993
1964,0.48999998,134865600,-0.0899999961,0.0399999991,0.0700000003
2080,0.370000005,134865800,-0.0299999993,0,0.00999999978
2195,0.550000012,134866000,-0.049999997,-0.0700000003,-0.109999999
2310,0.529999971,134866200,-0.0599999987,-0.0399999991,-0.140000001
2425,0.579999983,134866400,-0.0199999996,-0.0399999991,-0.119999997
2542,0.469999999,134866600,0.0199999996,-0.00999999978,0.0399999991
2657,0.310000002,134866800,-0.049999997,-0.00999999978,0.0199999996
2769,0.519999981,134867000,-0.0299999993,-0.0399999991,-0.049999997
2886,0.560000002,134867200,0,0.00999999978,0.0199999996
3000,0.329999983,134867400,-0.00999999978,0.00999999978,-0.00999999978
3114,0.459999979,134867600,-0.0199999996,-0.00999999978,-0.0299999993
3230,0.539999962,134867800,0.0599999987,0.0299999993,0.209999993
3343,0.579999983,134868000,0,-0.0199999996,-0.0899999961
3465,0.589999974,134868200,-0.00999999978,-0.049999997,-0.109999999
3580,0.599999964,134868400,-0.00999999978,-0.119999997,-0.219999999
3698,0.569999993,134868600,0,-0.00999999978,-0.0799999982
3815,0.569999993,134868800,0.00999999978,-0.00999999978,-0.0399999991
3932,0.579999983,134869000,0,0.0199999996,0.0199999996
4048,0.429999977,134869200,0,0,-0.00999999978
4162,0.299999982,134869400,0.109999999,-0.0299999993,0.0599999987
4272,0.469999999,134869600,0.0899999961,0.0399999991,0.109999999
4387,0.599999964,134869800,0,0.00999999978,0.0299999993
4507,0.589999974,134870000,0.049999997,0.109999999,0.199999988
