_ID_,mag[0],mag[1],mag[2],time
7,0.306817025,5.23694134,-3.89165282,210.93879443535116
14,0.274695337,5.23026276,-3.93302155,210.9587944363011
36,0.303106159,5.25265694,-3.87608194,210.96879443677608
53,0.248507038,5.23659515,-3.93216562,210.97879443725105
75,0.284462571,5.20969772,-3.86493897,210.99881201190874
82,0.309521198,5.26457453,-3.89983654,211.00881201238371
86,0.265217185,5.21500731,-3.92424512,211.01881201285869
93,0.309808433,5.24633026,-3.88242435,211.02881201333366
98,0.281493306,5.2178545,-3.93355989,211.03881201380864
104,0.306920737,5.2308507,-3.88583064,211.04881201428361
109,0.293589532,5.2609396,-3.93851948,211.05881201475859
115,0.319892824,5.23675632,-3.89796448,211.06881201523356
119,0.274488091,5.23074532,-3.90300465,211.07881201570854
124,0.290678054,5.23378849,-3.90031981,211.08881201618351
132,0.313613951,5.23040771,-3.90997553,211.09887915058061
139,0.381558508,5.23393393,-3.86061287,211.10887915105559
144,0.32290864,5.25781536,-3.93034148,211.11887915153056
150,0.352013499,5.24930906,-3.87438035,211.12887915200554
155,0.342378914,5.24612856,-3.88323045,211.13887915248051
163,0.294225335,5.21845722,-3.89187264,211.14887915295549
168,0.284174383,5.23381662,-3.90013576,211.15887915343046
177,0.2680704,5.23057604,-3.91482019,211.17887915438041
184,0.310735941,5.20904255,-3.89557886,211.18887915485539
189,0.29733786,5.22756004,-3.90066147,211.19885473651811
197,0.313313276,5.23696804,-3.88575768,211.20885473699309
202,0.29110381,5.22111034,-3.91866779,211.21885473746806
208,0.31661734,5.23390913,-3.88293839,211.22885473794304
213,0.280603021,5.24922323,-3.90254045,211.23885473841801
220,0.309645563,5.25258541,-3.87618661,211.24885473889299
225,0.267439455,5.25547934,-3.90201473,211.25885473936796
235,0.26509738,5.2211647,-3.92400742,211.27885474031791
241,0.306523323,5.24936628,-3.88520145,211.28885474079289
249,0.343791336,5.20187187,-3.94457388,211.29883032245561
258,0.371523261,5.24927425,-3.86884141,211.30878833041061
263,0.326142311,5.25493336,-3.915488,211.31878833088558
269,0.336289018,5.23349237,-3.90142131,211.32878833136056
274,0.329264551,5.25815248,-3.90647292,211.33878833183553
282,0.300667286,5.21859694,-3.88000345,211.34878833231051
287,0.277242005,5.26414442,-3.9349556,211.35878833278548
295,0.287494093,5.23073769,-3.89728117,211.39880590839311
302,0.293383926,5.24972057,-3.8668406,211.40880590886809
307,0.255477279,5.21796656,-3.93282557,211.41880590934306
313,0.323230267,5.23365593,-3.89507103,211.42880590981804
318,0.258288413,5.22775888,-3.89961624,211.43880591029301
324,0.303224087,5.25829315,-3.90579224,211.44880591076799
328,0.293312013,5.26747274,-3.91425109,211.45880591124296
333,0.326309472,5.23697281,-3.88005614,211.46880591171794
337,0.277538329,5.24588871,-3.91752315,211.47880591219291
344,0.319883227,5.23681402,-3.89189053,211.48880591266789
352,0.333644956,5.20573997,-3.89919877,211.49887304706499
360,0.371599227,5.26083565,-3.91642714,211.50887304753996
364,0.329186589,5.26421213,-3.91223717,211.51887304801494
371,0.351745635,5.24995756,-3.83230805,211.52887304848991
374,0.309831321,5.2580471,-3.91793752,211.53887304896489
383,0.306632638,5.24914122,-3.89714956,211.54887304943986
388,0.274530232,5.23069382,-3.90291095,211.55887304991484
394,0.280678898,5.24321175,-3.89068532,211.56887305038981
399,0.274262279,5.23716927,-3.88471603,211.57887305086479
406,0.323334724,5.22756433,-3.88924742,211.58887305133976
412,0.298151433,5.19642353,-3.91356421,211.59884863300249
419,0.290442646,5.24609756,-3.89983487,211.60884863347746
423,0.274391443,5.23687363,-3.90271544,211.61884863395244
429,0.306240469,5.25590563,-3.86094475,211.62884863442741
434,0.284844518,5.21473742,-3.93063521,211.63884863490239
439,0.323200911,5.23373795,-3.88904071,211.64884863537736
448,0.293014646,5.27402973,-3.89002585,211.66884863632731
453,0.283968687,5.25191593,-3.92346168,211.67884863680229
458,0.326088607,5.24921751,-3.88563395,211.68884863727726
472,0.354791254,5.27680683,-3.88849616,211.70878222689498
477,0.310123503,5.23979712,-3.90051436,211.71878222736996
483,0.377772689,5.27332354,-3.90414619,211.72878222784493
495,0.313352585,5.23691988,-3.88567066,211.74878222879488
506,0.30385679,5.22755957,-3.8947165,211.76878222974483
511,0.277969897,5.23320341,-3.93585849,211.7787822302198
517,0.336174488,5.24551487,-3.91895318,211.78878223069478
523,0.317393661,5.20286226,-3.8898294,211.79879980487749
530,0.313620538,5.23044538,-3.90386558,211.80879980535246
534,0.277529716,5.24007225,-3.89366508,211.81879980582744
541,0.300083697,5.25514221,-3.90875268,211.82879980630241
545,0.264544576,5.24592733,-3.91712451,211.83879980677739
550,0.306568772,5.24931097,-3.88510084,211.84879980725236
561,0.310150445,5.23389149,-3.88267303,211.86879980820231
571,0.313339442,5.24868155,-3.92126441,211.88879980915226
585,0.374642521,5.25254154,-3.85373735,211.90886694402434
590,0.345571071,5.26683426,-3.9335022,211.91886694449931
595,0.365500778,5.23650885,-3.89297724,211.92886694497429
599,0.338947028,5.26127338,-3.89751673,211.93886694544926
611,0.277811676,5.23358011,-3.91182852,211.95886694639921
617,0.316062778,5.26454592,-3.89384151,211.96886694687419
622,0.284687787,5.22098494,-3.92438436,211.97886694734916
628,0.306801528,5.24292421,-3.89727855,211.98886694782414
634,0.31027782,5.23947048,-3.91845775,211.99884252948686
641,0.30317682,5.2584424,-3.89370704,212.00884252996184
644,0.300365686,5.24865007,-3.9269166,212.01884253043681
650,0.29382953,5.23701715,-3.88514447,212.02884253091179
655,0.281053454,5.24238777,-3.93861604,212.03884253138676
662,0.293774128,5.24887705,-3.91473675,212.04884253186174
667,0.270794123,5.25823116,-3.91686511,212.05884253233671
689,0.320292681,5.22420168,-3.90418005,212.09881811542436
698,0.381609797,5.24561691,-3.89606357,212.10878320340998
703,0.31931147,5.27334595,-3.920614,212.11878320388496
709,0.348598152,5.25856161,-3.87084794,212.12878320435993
714,0.299870104,5.26737881,-3.91431475,212.13878320483491
721,0.320299238,5.22419405,-3.90416551,212.14878320530988
732,0.293843001,5.23700047,-3.88511443,212.16878320625983
737,0.242279902,5.2243557,-3.92018414,212.17878320673481
747,0.262041926,5.21786404,-3.9328742,212.19879370136186
754,0.297458023,5.2273674,-3.90648937,212.20879370183684
758,0.248557732,5.23657846,-3.92595792,212.21879370231181
765,0.284591377,5.20949459,-3.87074876,212.22879370278679
770,0.274339318,5.24290133,-3.90842271,212.23879370326176
776,0.293330878,5.26162243,-3.89033198,212.24879370373674
781,0.262178093,5.21756029,-3.95085788,212.25879370421171
787,0.320071697,5.23644638,-3.90975833,212.26879370468669
795,0.323514491,5.22720671,-3.90713406,212.28879370563664
803,0.310255259,5.23954391,-3.91241264,212.29886084003374
811,0.33568269,5.25253963,-3.86468387,212.30886084050871
816,0.300663739,5.23626471,-3.92726254,212.31886084098369
823,0.355037987,5.25870323,-3.85898352,212.32886084145866
828,0.30392468,5.23330355,-3.91844296,212.33886084193364
836,0.294309437,5.21835423,-3.89168596,212.34886084240861
841,0.255110562,5.24231768,-3.94991016,212.35886084288359
847,0.319957703,5.2308507,-3.87394285,212.36886084335856
852,0.262001812,5.22383213,-3.94464993,212.37886084383354
863,0.280916929,5.23686457,-3.89675617,212.39883642597124
870,0.303949535,5.22152758,-3.88282371,212.40883642644621
874,0.26811704,5.23056459,-3.90862107,212.41883642692119
880,0.300923079,5.21222782,-3.88603425,212.42883642739616
884,0.264750719,5.2454915,-3.94104791,212.43883642787114
891,0.287654161,5.23045015,-3.90911627,212.44883642834611
896,0.274854362,5.2241497,-3.92098141,212.45883642882109
902,0.25890848,5.20295954,-3.90025473,212.46883642929606
912,0.284900427,5.21466875,-3.93051171,212.48883643024601
920,0.297901332,5.20292187,-3.88923526,212.49881201190874
929,0.3494021,5.22743559,-3.88377309,212.50877709989436
939,0.365261823,5.24882221,-3.89250016,212.52877710084431
944,0.355062425,5.27624607,-3.91837072,212.53877710131928
952,0.294544637,5.21196508,-3.90385842,212.54877710179426
956,0.273609936,5.27976322,-3.9192102,212.55877710226923
963,0.255020559,5.22494745,-3.87847781,212.56877710274421
968,0.235464215,5.23683071,-3.91358995,212.57877710321918
974,0.275275439,5.20560408,-3.92155814,212.58877710369416
980,0.304132819,5.22111988,-3.90679765,212.59878759784624
988,0.339773864,5.22424746,-3.8926084,212.60878759832121
993,0.293857008,5.2428565,-3.90286565,212.61878759879619
998,0.316889644,5.22751951,-3.88893318,212.62878759927116
1003,0.297022223,5.24597692,-3.89985061,212.63878759974614
1009,0.280650407,5.24921083,-3.89634013,212.64878760022111
1014,0.242078647,5.23070335,-3.90793657,212.65878760069609
1021,0.32596904,5.25541973,-3.87930059,212.66878760117106
1026,0.294713557,5.21744776,-3.94564605,212.67878760164604
1032,0.300369352,5.24281836,-3.90303063,212.68878760212101
1039,0.343345851,5.21471167,-3.90798354,212.69885473651811
1047,0.338558465,5.26220703,-3.83742666,212.70885473699309
1052,0.290610462,5.23992777,-3.89387083,212.71885473746806
1059,0.30996573,5.24609137,-3.88817072,212.72885473794304
1063,0.306876928,5.24865866,-3.9209888,212.73885473841801
1071,0.336474627,5.22730112,-3.89541745,212.74885473889299
1076,0.294354707,5.22999859,-3.93324518,212.75885473936796
1081,0.319920957,5.23681307,-3.88571143,212.76885473984294
1086,0.297615677,5.22703695,-3.9244256,212.77885474031791
1092,0.31341818,5.23096752,-3.86774349,212.78885474079289
1098,0.249117598,5.20015335,-3.88507009,212.79883032245561
1104,0.274985284,5.20627975,-3.87953496,212.80883032293059
1109,0.306753069,5.24894714,-3.90297794,212.81883032340556
1115,0.316856742,5.22760534,-3.88291121,212.82883032388054
1120,0.280928493,5.24272299,-3.91451287,212.83883032435551
1127,0.329733074,5.23959351,-3.90084934,212.84883032483049
1132,0.285314053,5.20787764,-3.96666932,212.85883032530546
1138,0.278093487,5.22126007,-3.90611529,212.86883032578044
1143,0.261262208,5.24313307,-3.89601851,212.87883032625541
1149,0.320021987,5.23072529,-3.87989593,212.88883032673039
1155,0.349356294,5.23928261,-3.91334343,212.89880590839311
1163,0.378130794,5.2491188,-3.86879516,212.90878515643999
1168,0.351883531,5.26731539,-3.8975389,212.91878515691496
1174,0.338954598,5.2613101,-3.89140463,212.92878515738994
1179,0.303686857,5.23974228,-3.90018177,212.93878515786491
1188,0.297782362,5.20907784,-3.88899565,212.94878515833989
1192,0.23602958,5.2179718,-3.93213224,212.95878515881486
1198,0.229718342,5.19996214,-3.90255547,212.96878515928984
1203,0.216363296,5.2183814,-3.91363788,212.97878515976481
1209,0.278513193,5.20271635,-3.90669489,212.98878516023979
1215,0.255480587,5.21805429,-3.92062783,212.99878149433061
