_ID_,cnoMean,ecef[0],ecef[1],ecef[2],hAcc,hMSL,lla[0],lla[1],lla[2],pDop,status,timeOfWeekMs,towOffset,vAcc,week
93812,30.8846149,3098926.5699999998,1010926.05,5463976.4800000004,0.799000025,48.677002,59.349977699999997,18.067265299999999,72.938000000000002,1.23000002,1074594578,399370200,398844.27920686896,1.102,2039
93926,31,3098926.6200000001,1010926.04,5463976.4800000004,0.799000025,48.6950035,59.349977299999999,18.067264899999998,72.956000000000003,1.23000002,1074594578,399370400,398844.27920686896,1.10400009,2039
94043,32.4399986,3098926.7600000002,1010926.05,5463976.5,0.799000025,48.7850037,59.349976399999996,18.067264299999998,73.045000000000002,1.24000001,1074594577,399370600,398844.27920686896,1.10600007,2039
94159,32.9199982,3098926.9500000002,1010926.09,5463976.6200000001,0.800000012,48.9890022,59.349975399999998,18.067263999999998,73.25,1.15999997,1074594578,399370800,398844.27920686896,1.10500002,2039
94271,34.25,3098927.0800000001,1010926.1900000001,5463976.79,0.799000025,49.2070007,59.349975000000001,18.067264899999998,73.466999999999999,1.24000001,1074594577,399371000,398844.27926790412,1.10100007,2039
94387,34.2083321,3098927.0899999999,1010926.3200000001,5463976.9400000004,0.797000051,49.3650017,59.349975299999997,18.067266999999998,73.626000000000005,1.16999996,1074594578,399371200,398844.27926790412,1.09600008,2039
94499,33.5,3098927,1010926.47,5463977.0800000001,0.795000017,49.4680023,59.349976299999994,18.067270000000001,73.728000000000009,1.18999994,1074594578,399371400,398844.27926790412,1.09300005,2039
94619,32.1851845,3098926.8700000001,1010926.61,5463977.2700000005,0.79400003,49.5870018,59.349977799999998,18.067273,73.847999999999999,1.12,1074594579,399371600,398844.27926790412,1.09200001,2039
94730,32.5384598,3098926.6899999999,1010926.6800000001,5463977.3200000003,0.793000042,49.5550041,59.349979099999999,18.067275199999997,73.816000000000003,1.12,1074594579,399371800,398844.27926790412,1.08900011,2039
94848,31.3846149,3098926.54,1010926.72,5463977.3799999999,0.793000042,49.5360031,59.3499804,18.067276700000001,73.796999999999997,1.16999996,1074594578,399372000,398844.27923738654,1.08800006,2039
94966,31.0740738,3098926.3900000001,1010926.75,5463977.3799999999,0.79400003,49.4720039,59.349981399999997,18.067278099999999,73.731999999999999,1.16999996,1074594578,399372200,398844.27923738654,1.08800006,2039
95081,30.3703709,3098926.2600000002,1010926.8100000001,5463977.3799999999,0.797000051,49.4190025,59.349982199999999,18.0672797,73.679000000000002,1.24000001,1074594577,399372400,398844.27923738654,1.09000003,2039
95199,30.1111107,3098926.1200000001,1010926.87,5463977.3500000006,0.799000025,49.3290024,59.349982999999995,18.067281399999999,73.588999999999999,1.15999997,1074594578,399372600,398844.27923738654,1.09500003,2039
95321,30.4074078,3098926.0100000002,1010926.9,5463977.2800000003,0.802000046,49.2300034,59.349983399999999,18.067282599999999,73.489999999999995,1.12,1074594579,399372800,398844.27923738654,1.0990001,2039
95432,31.0370369,3098925.96,1010926.89,5463977.3300000001,0.80400002,49.2370033,59.349983999999999,18.067282799999997,73.498000000000005,1.18999994,1074594577,399373000,398844.27929842169,1.102,2039
95552,30.8571434,3098925.98,1010926.84,5463977.3200000003,0.805000067,49.2380028,59.349983899999998,18.067281699999999,73.498999999999995,1.16999996,1074594578,399373200,398844.27929842169,1.10300004,2039
