_ID_,dt,status,theta1[0],theta1[1],theta1[2],theta2[0],theta2[1],theta2[2],time,vel1[0],vel1[1],vel1[2],vel2[0],vel2[1],vel2[2]
4,0.00400000019,0,0.00014636165,0.000171796128,-5.71060918e-05,0.000125317776,0.000112457579,-2.86785016e-05,210.93879443535116,7.33492634e-05,0.00718996394,-0.0302787293,4.67832251e-06,0.00715368101,-0.0309800971
12,0.00400000019,0,3.64033986e-05,-2.10838589e-05,-6.36324985e-05,2.49675377e-05,-8.62973611e-05,-2.75468847e-05,210.9587944363011,0.000209185251,0.00721542537,-0.0310610887,9.50747335e-07,0.00708576012,-0.0319131725
20,0.00400000019,0,1.2682096e-05,-5.80960732e-05,-4.69333063e-05,-3.81743939e-06,-0.000119811419,-2.86154659e-06,210.96279443649109,0.000191255822,0.00734056067,-0.031655401,-1.42931094e-05,0.00713110948,-0.0326176174
27,0.00400000019,0,-1.92567313e-05,-9.76070151e-05,-3.87859145e-05,-3.21393018e-05,-0.000153231056,-1.70306794e-05,210.96679443668108,0.000266842078,0.00731489295,-0.0322297737,6.04663765e-05,0.00709840655,-0.033270523
33,0.00400000019,0,-2.45198735e-05,-0.000119647462,-3.67294342e-05,-4.86704448e-05,-0.000183576805,7.92320134e-06,210.97079443687107,0.000261493667,0.0072441115,-0.0329286419,0.000200424402,0.00713374466,-0.0339826457
45,0.00400000019,0,-1.06546468e-05,-0.000150210151,-3.50628034e-05,-4.70025407e-05,-0.000199533679,-4.67394693e-06,210.97479443706106,0.000328381633,0.0073750345,-0.0336241238,0.000219757305,0.00717207044,-0.0347592346
51,0.00400000019,0,-1.61289954e-05,-0.000168982442,-3.08685594e-05,-3.67907851e-05,-0.000221724127,4.96002804e-06,210.97879443725105,0.000394853036,0.00729629677,-0.0344574079,0.000268403237,0.00717161549,-0.0354077257
59,0.00400000019,0,-2.07062767e-05,-0.000186375997,-3.16523474e-05,-2.57801712e-05,-0.000242559225,3.16836554e-06,210.98279443744104,0.000327997841,0.00744240871,-0.0351117067,0.000252266706,0.00716269435,-0.0361922979
64,0.00400000019,0,-3.23679596e-05,-0.000213255378,-3.45095505e-05,-2.94252459e-05,-0.000258345914,4.60290494e-06,210.98679443763103,0.000534230378,0.00736491615,-0.0357007459,0.00020816442,0.00723536825,-0.0367329642
66,0.00401757378,0,-8.82634595e-06,-0.000218095287,-1.79980689e-05,-3.09283132e-05,-0.00028501224,6.74349485e-06,210.99481201171875,0.000403794955,0.00731738936,-0.0367680043,0.000361229701,0.00721172336,-0.0374906622
72,0.00400000019,0,-1.09755902e-05,-0.000215256106,-1.7834278e-05,-2.55374962e-05,-0.000290501019,2.26968441e-05,210.99881201190874,0.000404240913,0.00752143515,-0.0369943455,0.000124101411,0.00721627241,-0.0379104428
78,0.00400000019,0,-5.17140325e-06,-0.000232373874,-2.28581539e-05,-8.41625842e-06,-0.000282313296,2.35921379e-05,211.00281201209873,0.000350336573,0.00737168454,-0.0374930836,0.000176186411,0.00719977869,-0.0383666046
79,0.00400000019,0,-1.40720458e-05,-0.000235018539,-2.54686875e-05,-2.11965889e-05,-0.000293886056,7.44687259e-06,211.00681201228872,0.00029918988,0.00730618462,-0.037961103,0.00023112545,0.00712487567,-0.0389595926
81,0.00400000019,0,-1.21410749e-05,-0.000229533747,-1.59486262e-05,-1.40979773e-05,-0.000290288473,1.89698512e-05,211.01081201247871,0.000324114866,0.00726960739,-0.0384770706,0.000102801219,0.0070746718,-0.0394644402
83,0.00400000019,0,3.95920824e-06,-0.000243881805,-1.26384384e-05,-2.1515516e-05,-0.000284259557,1.89443981e-05,211.0148120126687,0.000310002593,0.00722984318,-0.0391368978,0.000116393763,0.00697906408,-0.0401267335
85,0.00400000019,0,-6.12649728e-06,-0.000216956687,-1.71965166e-05,-4.31572607e-06,-0.000280440669,1.03015454e-05,211.01881201285869,0.000322842301,0.00707002822,-0.0395222493,0.000122235724,0.00682405848,-0.0407549925
87,0.00400000019,0,2.89240397e-05,-0.000209246195,-1.89010534e-05,2.03873133e-05,-0.000277872023,2.28039626e-05,211.02281201304868,0.000254122948,0.00692246668,-0.040005818,1.14590284e-05,0.0068087792,-0.0411520116
89,0.00400000019,0,4.93294647e-05,-0.00020219633,-1.7269751e-05,2.8951994e-05,-0.000267933734,2.47547123e-05,211.02681201323867,0.000325102767,0.00697531411,-0.0406511799,0.000174353438,0.00680323923,-0.041638352
90,0.00400000019,0,6.57472847e-05,-0.000197439396,-1.01205987e-05,4.17874035e-05,-0.000254293438,1.61830594e-05,211.03081201342866,0.000246797426,0.00691787666,-0.0410465077,7.24538986e-05,0.00672718044,-0.0421145037
94,0.00400000019,0,7.41379627e-05,-0.000162683427,-1.95755492e-05,6.51817827e-05,-0.000236998138,2.48483029e-05,211.03481201361865,0.000234355161,0.00686574681,-0.0414292254,4.91786304e-05,0.00679469947,-0.0426098369
95,0.00400000019,0,9.10904273e-05,-0.000164612546,-1.29037235e-05,9.14417178e-05,-0.000210418788,2.43599952e-05,211.03881201380864,0.000163735909,0.00683570234,-0.0416862033,5.12978113e-05,0.00668463111,-0.0429263785
99,0.00400000019,0,0.000110624431,-0.00013715282,-1.86733978e-05,9.78577664e-05,-0.000203760777,1.96480851e-05,211.04281201399863,0.000301848166,0.00681593735,-0.0419653654,0.000110505265,0.0066506993,-0.0430846587
100,0.00400000019,0,0.000138892094,-0.00010615003,-2.57406427e-05,0.000130874469,-0.000176164423,9.82341044e-06,211.04681201418862,0.000392311049,0.00688863965,-0.0422934107,0.000166912534,0.00668727094,-0.0431273505
102,0.00400000019,0,0.000156703187,-8.95504636e-05,-1.15381445e-05,0.000135351642,-0.000154458801,1.7977387e-05,211.05081201437861,0.000365996995,0.00687261065,-0.0422739051,0.000193848406,0.00663040765,-0.0433577932
105,0.00400000019,0,0.000153913861,-7.68510363e-05,-2.06952736e-05,0.000142484321,-0.000143137964,1.47441224e-05,211.0548120145686,0.000336139463,0.0068302853,-0.0422144718,8.6428583e-05,0.00654926896,-0.0433319137
107,0.00400000019,0,0.000153284956,-5.83708097e-05,-9.73714668e-06,0.000132280693,-0.000120018456,1.12448206e-05,211.05881201475859,0.000265642564,0.00670838496,-0.0423570052,0.00024179164,0.0064538843,-0.0433688499
110,0.00400000019,0,0.000136197108,-2.71627159e-05,-2.77228919e-05,0.000125493563,-0.000105417712,1.17263999e-05,211.06281201494858,0.000350847666,0.00677544763,-0.0424026661,0.000116481642,0.00648151804,-0.0434865393
111,0.00400000019,0,0.000100307196,-2.17401939e-05,-1.4575101e-05,0.000105484687,-6.51563678e-05,1.25940087e-05,211.06681201513857,0.00034195435,0.00666040322,-0.0423675366,0.000125891835,0.00645886175,-0.0435064621
113,0.00400000019,0,9.34760101e-05,4.7181129e-06,-1.60325126e-05,7.85532175e-05,-5.88789735e-05,3.44329019e-05,211.07081201532856,0.000253850187,0.00676796492,-0.0424209721,7.67255406e-05,0.00650008721,-0.0436455458
116,0.00400000019,0,5.60268163e-05,2.30645928e-05,-9.10042036e-06,4.75302622e-05,-2.80468375e-05,2.149797e-05,211.07481201551855,0.00029110958,0.00665880041,-0.0425560325,-1.6988346e-05,0.00655249041,-0.0436596461
117,0.00400000019,0,4.040766e-05,4.37308154e-05,-1.01686146e-05,2.00369013e-05,-1.49918878e-05,1.63613331e-05,211.07881201570854,0.000322322274,0.00659369631,-0.0426103435,-5.60067156e-06,0.00640911935,-0.0438295305
120,0.00400000019,0,2.34504405e-05,6.67389832e-05,-1.45550412e-05,7.63182925e-06,3.29348291e-06,2.35505322e-05,211.08281201589853,0.000206669065,0.00663559185,-0.0426421985,8.46991825e-05,0.00641421275,-0.043999806
121,0.00400000019,0,3.95715597e-06,9.42209226e-05,-4.27876012e-06,-9.54126153e-06,2.5404237e-05,3.18441234e-05,211.08681201608852,0.000261759356,0.0066870884,-0.04278877,0.000123261052,0.00647086278,-0.0440690331
122,0.00400000019,0,2.18170817e-06,0.000115594143,-1.07688393e-05,-1.36336912e-05,5.79637162e-05,2.18096884e-05,211.09081201627851,0.000216319138,0.00658761896,-0.0429884903,0.00010829977,0.00644153776,-0.0440146476
128,0.00406713411,0,-9.3695653e-06,0.000124183964,-1.13953083e-05,-1.48280333e-05,7.93088038e-05,2.4990055e-05,211.09487915039063,0.000216357395,0.00665502157,-0.0436096713,0.000115969102,0.00646198122,-0.0448441729
129,0.00400000019,0,-1.58274288e-05,0.000157889212,-2.43142404e-06,-3.30790754e-05,9.30471506e-05,2.87798994e-05,211.09887915058061,0.000322539127,0.00649846019,-0.042850934,0.000147213563,0.0063247825,-0.0436818227
