_ID_,bar,barTemp,humidity,mslBar,time
5,99.8327026,23.2508354,20.1079121,125.148224,210.93879443535116
21,99.8282852,23.2558556,20.107708,125.521233,210.96279443649109
34,99.8248291,23.2508354,20.0800896,125.813118,210.97079443687107
52,99.8335342,23.2558556,20.0631905,125.077805,210.97879443725105
65,99.8343964,23.2608738,19.9628086,125.004845,210.98679443763103
73,99.8318405,23.2458172,20.0413494,125.221191,210.99881201190874
80,99.8291473,23.2608738,19.9961987,125.448265,211.00681201228872
84,99.8256607,23.2558556,20.0965786,125.743202,211.0148120126687
88,99.8274536,23.2508354,20.2080727,125.591652,211.02281201304868
91,99.8353271,23.2508354,19.8574963,124.92627,211.03081201342866
96,99.8318405,23.2458172,20.0524788,125.221191,211.03881201380864
101,99.8335342,23.2558556,20.0019779,125.077805,211.04681201418862
106,99.829216,23.2458172,19.8855362,125.44265,211.0548120145686
112,99.8309097,23.2558556,19.9185028,125.299774,211.06681201513857
123,99.8317719,23.2608738,20.0295868,125.226807,211.09081201627851
130,99.8309097,23.2558556,19.7626801,125.299774,211.09887915058061
141,99.8256607,23.2558556,19.9852829,125.743202,211.11487915134057
146,99.829216,23.2458172,20.1693344,125.44265,211.12287915172055
152,99.8317719,23.2608738,20.11306,125.226807,211.13487915229052
157,99.8256607,23.2558556,19.8016376,125.743202,211.1428791526705
162,99.8221359,23.2658939,19.7288551,126.040718,211.15087915305048
166,99.8300095,23.2658939,19.8012047,125.375801,211.15887915343046
171,99.8291473,23.2608738,19.9071579,125.448265,211.16687915381044
175,99.8195114,23.2658939,19.8123341,126.262703,211.17487915419042
179,99.8291473,23.2608738,19.8515072,125.448265,211.1828791545704
182,99.8265228,23.2608738,20.0685406,125.670235,211.19087915495038
192,99.8238983,23.2608738,19.8848972,125.892212,211.2028547367081
195,99.8282471,23.2709122,20.2573166,125.524803,211.21085473708808
200,99.8265228,23.2608738,19.8515072,125.670235,211.21885473746806
205,99.8247604,23.2658939,20.0182438,125.819244,211.22685473784804
210,99.8212738,23.2608738,20.1464481,126.113686,211.23485473822802
215,99.8282471,23.2709122,20.1015034,125.524803,211.242854738608
218,99.8334961,23.2709122,19.6952438,125.080872,211.25085473898798
223,99.8273849,23.2658939,20.0516338,125.597267,211.25885473936796
229,99.8300095,23.2658939,19.9236393,125.375801,211.27085473993793
233,99.8256607,23.2558556,20.1021423,125.743202,211.27885474031791
