_ID_,mag[0],mag[1],mag[2],time
11,-0.731635034,5.80642557,-3.32858276,363.81908447598107
15,-0.745942354,5.85633469,-3.30268836,363.82908447645605
30,-0.776570678,5.77589178,-3.32240629,363.84906005859375
36,-0.719083786,5.80743265,-3.26291609,363.85906005906872
40,-0.748102486,5.81574202,-3.33087635,363.8690600595437
46,-0.751143157,5.78888655,-3.27467752,363.87906006001867
50,-0.764058113,5.80043602,-3.32795334,363.88906006049365
56,-0.725383282,5.80696583,-3.29273391,363.89906006096862
61,-0.754287064,5.79742432,-3.31928349,363.9090600614436
67,-0.731531978,5.79444695,-3.3049593,363.91906006191857
72,-0.744748175,5.8066864,-3.31623745,363.92906006239355
86,-0.71639967,5.84094715,-3.28890514,363.94903564453125
93,-0.70003742,5.84359789,-3.31021881,363.95903564500622
105,-0.699911118,5.84328747,-3.32819867,364.04901123046875
113,-0.676600873,5.81559086,-3.31465769,364.0690112314187
120,-0.699240863,5.80071735,-3.28757071,364.07901123189367
124,-0.687120914,5.85547256,-3.3341372,364.08901123236865
130,-0.669940054,5.80348778,-3.29721475,364.09901123284362
135,-0.660611928,5.83668184,-3.34138417,364.1090112333186
141,-0.680163264,5.81924105,-3.28147888,364.11901123379357
146,-0.676911891,5.82216406,-3.29046297,364.12901123426855
158,-0.63824439,5.83459044,-3.27306271,364.13926098647062
164,-0.631890118,5.85250139,-3.30863929,364.14907836914063
169,-0.625645638,5.85893869,-3.29060936,364.1590783696156
174,-0.647613704,5.82492065,-3.30008912,364.16907837009057
180,-0.618781924,5.85221434,-3.32095051,364.17907837056555
187,-0.709763587,5.84058523,-3.30703187,364.18907837104052
198,-0.770128429,5.7876792,-3.35212517,364.20907837199047
204,-0.699703038,5.81934166,-3.28096557,364.21907837246545
209,-0.689350665,5.80329275,-3.31470084,364.22907837294042
216,-0.676699281,5.82165766,-3.32044363,364.2390783734154
222,-0.715677798,5.81580496,-3.31364942,364.24905395507813
229,-0.706694126,5.84978676,-3.30982065,364.2590539555531
234,-0.714960039,5.79657602,-3.35623407,364.26905395602807
240,-0.683550477,5.81657791,-3.25444984,364.27905395650305
245,-0.712205529,5.81232977,-3.33480096,364.28905395697802
251,-0.669956326,5.80933666,-3.31497264,364.299053957453
256,-0.715969026,5.83402824,-3.33103371,364.30905395792797
262,-0.693386197,5.83144474,-3.29271126,364.31905395840295
267,-0.747698069,5.79713917,-3.33138251,364.32905395887792
278,-0.692596436,5.79446316,-3.28788567,364.3390539593529
284,-0.634827495,5.83708429,-3.30599999,364.34902954101563
290,-0.638892353,5.8594718,-3.26023507,364.3590295414906
295,-0.676832497,5.82193136,-3.3024168,364.36902954196557
302,-0.645093739,5.85293627,-3.28426433,364.37902954244055
307,-0.689450443,5.80935287,-3.32047725,364.38902954291552
313,-0.676495314,5.79768991,-3.27318215,364.3990295433905
318,-0.702607095,5.8097105,-3.30212951,364.40902954386547
328,-0.722570181,5.83424807,-3.31885099,364.42902954481542
336,-0.663757741,5.81585836,-3.29092455,364.4390295452904
341,-0.725500941,5.81886721,-3.31625772,364.44900512695313
347,-0.719395339,5.83148432,-3.29803205,364.4590051274281
352,-0.741456449,5.80356169,-3.31333447,364.46900512790307
358,-0.686106086,5.80618,-3.32363892,364.47900512837805
363,-0.702607095,5.8097105,-3.30212951,364.48900512885302
370,-0.670068979,5.7978487,-3.26134825,364.499005129328
374,-0.709406614,5.82799196,-3.31937671,364.50900512980297
380,-0.692972541,5.81289053,-3.29327989,364.51900513027795
385,-0.712287188,5.8066144,-3.30496216,364.52900513075292
394,-0.622267425,5.85561848,-3.29970765,364.5390051312279
400,-0.660518527,5.82465219,-3.3176949,364.549072265625
406,-0.625102341,5.83415508,-3.29131055,364.55907226609997
409,-0.654006124,5.82461405,-3.31785989,364.56907226657495
418,-0.618398547,5.82195377,-3.27986741,364.57907226704992
425,-0.757026911,5.78735638,-3.36439109,364.5890722675249
431,-0.705281973,5.79372406,-3.33551741,364.59907226799987
435,-0.725919783,5.83739328,-3.31565332,364.60907226847485
442,-0.673854232,5.83130217,-3.29317069,364.61907226894982
446,-0.721792638,5.80313873,-3.33181119,364.6290722694248
453,-0.663303137,5.79719448,-3.29747868,364.63907226989977
458,-0.728714049,5.81581974,-3.31324053,364.6490478515625
464,-0.693948805,5.8561244,-3.29187751,364.65904785203747
469,-0.715837777,5.82780838,-3.33117819,364.66904785251245
475,-0.689864635,5.82196808,-3.30203557,364.67904785298742
480,-0.712696254,5.81925821,-3.28655672,364.6890478534624
490,-0.715655863,5.82152987,-3.3373735,364.70904785441235
496,-0.728469849,5.79767418,-3.28982854,364.71904785488732
501,-0.669963896,5.80929756,-3.31492162,364.7290478553623
512,-0.645179927,5.84719658,-3.25439525,364.73902294936124
523,-0.651486695,5.8526268,-3.30203199,364.75902343797497
533,-0.63541615,5.85008192,-3.26354432,364.77902343892492
540,-0.69964993,5.83084011,-3.32847786,364.7890234393999
545,-0.696656883,5.83435392,-3.30146384,364.79902343987487
550,-0.703327298,5.8523407,-3.33670998,364.80902344034985
560,-0.66092968,5.83728361,-3.29927349,364.81902344082482
565,-0.686529458,5.82468271,-3.32300377,364.8290234412998
572,-0.677301645,5.840518,-3.29576349,364.83902344177477
578,-0.721799612,5.80310202,-3.33176374,364.8489990234375
584,-0.675143778,5.88109875,-3.26755905,364.85899902391247
589,-0.706667244,5.84960222,-3.31570959,364.86899902438745
596,-0.673358738,5.81252861,-3.30570936,364.87899902486242
601,-0.696755111,5.84042263,-3.30725145,364.8889990253374
607,-0.67020309,5.8215332,-3.32049799,364.89899902581237
612,-0.703511655,5.85860682,-3.33049798,364.90899902628735
618,-0.690094292,5.82831955,-3.28980851,364.91899902676232
623,-0.660611629,5.82481241,-3.30564809,364.9289990272373
635,-0.619003773,5.84673595,-3.27303743,364.93924169940874
639,-0.657637835,5.84009504,-3.31424141,364.94906616210938
645,-0.628788888,5.85560846,-3.2994802,364.95906616258435
650,-0.676985621,5.82803535,-3.30212307,364.96906616305932
656,-0.680749059,5.84973335,-3.29835558,364.9790661635343
663,-0.738216758,5.80642271,-3.32223892,364.98906616400927
670,-0.725589037,5.8131175,-3.28637528,364.99906616448425
675,-0.766971946,5.78481674,-3.33118057,365.00906616495922
681,-0.73166126,5.80628633,-3.32840371,365.0190661654342
692,-0.7091645,5.80390024,-3.27808166,365.03906616638415
