_ID_,sAcc,timeOfWeekMs,velEcef[0],velEcef[1],velEcef[2]
184,0.189999998,399208400,-0.0399999991,0.0399999991,0.049999997
305,0.219999999,399208600,-0.0399999991,-0.00999999978,-0.099999994
421,0.179999992,399208800,-0.0599999987,-0.0399999991,0.0299999993
537,0.179999992,399209000,0.00999999978,-0.0199999996,0.0199999996
660,0.199999988,399209200,0.049999997,0.0399999991,0.049999997
778,0.229999989,399209400,0.00999999978,0,-0.0599999987
891,0.229999989,399209600,-0.0599999987,0,-0.140000001
1008,0.219999999,399209800,-0.0599999987,0.0199999996,-0.149999991
1133,0.229999989,399210000,-0.0700000003,-0.0199999996,-0.179999992
1242,0.199999988,399210200,-0.0199999996,-0.0899999961,-0.119999997
1360,0.179999992,399210400,-0.0299999993,-0.0599999987,-0.0299999993
1477,0.149999991,399210600,-0.0299999993,-0.119999997,-0.0399999991
1593,0.129999995,399210800,0.00999999978,-0.170000002,0.0299999993
1708,0.149999991,399211000,0.0199999996,-0.229999989,0.0299999993
1835,0.140000001,399211200,0.0599999987,-0.219999999,-0.049999997
1946,0.129999995,399211400,0.0299999993,-0.170000002,0.049999997
2065,0.170000002,399211600,0.159999996,-0.0599999987,0.0399999991
2178,0.219999999,399211800,0.209999993,-0.049999997,-0.109999999
2302,0.219999999,399212000,0.140000001,-0.0899999961,-0.119999997
2414,0.229999989,399212200,0.119999997,-0.00999999978,-0.0899999961
2529,0.25,399212400,0.0700000003,0,-0.109999999
2645,0.239999995,399212600,0.0399999991,-0.0599999987,-0.099999994
2758,0.179999992,399212800,0.0599999987,-0.170000002,-0.0700000003
2879,0.149999991,399213000,-0.0299999993,-0.25999999,0.049999997
2989,0.149999991,399213200,0.0399999991,-0.319999993,0.140000001
3105,0.140000001,399213400,0.149999991,-0.620000005,0.099999994
3222,0.170000002,399213600,-0.129999995,-0.529999971,0.170000002
3337,0.170000002,399213800,0.099999994,-0.579999983,-0.170000002
3460,0.159999996,399214000,-0.0199999996,-0.359999985,-0.0199999996
3579,0.159999996,399214200,0.049999997,-0.379999995,-0.0599999987
3700,0.170000002,399214400,0.170000002,-0.219999999,-0.119999997
3817,0.289999992,399214600,0.140000001,-0.0299999993,0.269999981
3930,0.199999988,399214800,0.370000005,-0.310000002,0.0399999991
4050,0.269999981,399215000,-0.170000002,-0.0599999987,0.0399999991
4160,0.179999992,399215200,0.179999992,-0.199999988,-0.140000001
4275,0.189999998,399215400,-0.129999995,-0.469999999,0.099999994
4392,0.209999993,399215600,-0.049999997,-0.299999982,0.340000004
4508,0.209999993,399215800,0.149999991,-0.280000001,0.25999999
4630,0.149999991,399216000,0.0299999993,-0.199999988,0.0899999961
4745,0.199999988,399216200,0.179999992,-0.159999996,0
4862,0.25,399216400,0.119999997,0.0799999982,-0.179999992
4975,0.25999999,399216600,0.329999983,0.109999999,-0.25999999
5078,0.25,399216800,0.049999997,0.0399999991,-0.049999997
5191,0.280000001,399217000,0.119999997,0.00999999978,-0.239999995
5311,0.25999999,399217200,0.0399999991,0.0399999991,0.0199999996
5422,0.299999982,399217400,0.0199999996,0,-0.149999991
5535,0.310000002,399217600,-0.049999997,-0.0299999993,-0.140000001
5651,0.269999981,399217800,-0.0399999991,-0.0399999991,-0.0399999991
5771,0.25,399218000,0.0299999993,0.00999999978,0
5885,0.25,399218200,0.00999999978,-0.00999999978,-0.0299999993
5996,0.239999995,399218400,-0.0199999996,-0.0199999996,0.0299999993
6113,0.239999995,399218600,-0.049999997,-0.0299999993,0.0199999996
6325,0.229999989,399219000,0.0199999996,0.0399999991,-0.049999997
6443,0.229999989,399219200,0.0399999991,0.0299999993,-0.0199999996
6558,0.269999981,399219400,-0.00999999978,-0.0199999996,-0.0299999993
6675,0.25999999,399219600,0.0299999993,0.00999999978,-0.0799999982
6796,0.25,399219800,-0.0700000003,0.00999999978,-0.0299999993
6909,0.189999998,399220000,-0.0299999993,-0.0599999987,0.00999999978
7022,0.280000001,399220200,-0.00999999978,-0.00999999978,-0.0399999991
7144,0.269999981,399220400,-0.0199999996,0.00999999978,0.0599999987
7259,0.219999999,399220600,0,0.0199999996,-0.0199999996
7375,0.25,399220800,-0.0299999993,0,0
7474,0.280000001,399221000,-0.0399999991,0,-0.049999997
7587,0.280000001,399221200,-0.0299999993,-0.00999999978,-0.049999997
7706,0.25999999,399221400,0.0199999996,0.00999999978,-0.049999997
7818,0.289999992,399221600,-0.049999997,-0.0299999993,-0.109999999
7938,0.280000001,399221800,-0.0399999991,0.00999999978,-0.0700000003
8053,0.280000001,399222000,0.00999999978,0.00999999978,-0.099999994
8165,0.269999981,399222200,-0.0199999996,0,-0.0199999996
8282,0.25,399222400,0.0199999996,0.00999999978,-0.0199999996
8401,0.25999999,399222600,0,-0.0299999993,-0.049999997
8517,0.289999992,399222800,-0.049999997,-0.0199999996,-0.0599999987
8620,0.25999999,399223000,-0.049999997,-0.049999997,-0.0399999991
8737,0.280000001,399223200,-0.109999999,-0.00999999978,-0.049999997
8851,0.289999992,399223400,-0.0299999993,-0.0199999996,-0.0399999991
8974,0.289999992,399223600,0.0199999996,0.00999999978,0.0299999993
9090,0.289999992,399223800,-0.0299999993,0,-0.0399999991
9214,0.280000001,399224000,0.0199999996,-0.00999999978,-0.049999997
9326,0.289999992,399224200,-0.00999999978,-0.00999999978,-0.0799999982
9446,0.289999992,399224400,-0.049999997,0,-0.049999997
9564,0.289999992,399224600,-0.0199999996,0.00999999978,-0.0700000003
9680,0.289999992,399224800,-0.0299999993,-0.0199999996,-0.099999994
9798,0.280000001,399225000,-0.00999999978,-0.00999999978,-0.0199999996
9915,0.25,399225200,0.0199999996,0.00999999978,-0.00999999978
10031,0.289999992,399225400,-0.0199999996,-0.0299999993,-0.0700000003
10149,0.25999999,399225600,0.0199999996,-0.0199999996,-0.049999997
10265,0.289999992,399225800,-0.0399999991,-0.0199999996,-0.0399999991
10383,0.280000001,399226000,-0.0399999991,0,-0.0299999993
10497,0.280000001,399226200,-0.0199999996,0.00999999978,-0.0399999991
10612,0.289999992,399226400,-0.0599999987,-0.00999999978,-0.0700000003
10731,0.289999992,399226600,-0.0299999993,-0.0199999996,-0.0899999961
10850,0.25999999,399226800,0.0299999993,0.0199999996,-0.049999997
10953,0.299999982,399227000,-0.0399999991,0,-0.0700000003
11066,0.289999992,399227200,-0.00999999978,-0.0199999996,-0.0799999982
11181,0.229999989,399227400,0.00999999978,0.0199999996,0.0199999996
11295,0.219999999,399227600,-0.0299999993,0.00999999978,0
11409,0.269999981,399227800,0.0299999993,0.00999999978,-0.0399999991
11524,0.25999999,399228000,-0.0299999993,0,0.0199999996
11648,0.289999992,399228200,-0.00999999978,0.00999999978,-0.0399999991
11755,0.289999992,399228400,-0.0899999961,-0.0199999996,-0.0599999987
11876,0.299999982,399228600,-0.0399999991,-0.0199999996,-0.0399999991
11992,0.25,399228800,0.0299999993,0.0199999996,0
12105,0.299999982,399229000,-0.0399999991,0,-0.0599999987
12219,0.299999982,399229200,-0.049999997,0,-0.0899999961
12338,0.289999992,399229400,0.00999999978,0.0199999996,-0.129999995
12452,0.289999992,399229600,0.0199999996,0.00999999978,-0.109999999
12566,0.299999982,399229800,0,0,-0.00999999978
12670,0.229999989,399230000,0,-0.0199999996,0.0299999993
12787,0.299999982,399230200,-0.00999999978,0.00999999978,-0.0599999987
12907,0.269999981,399230400,-0.0599999987,-0.0199999996,0.0599999987
13019,0.209999993,399230600,-0.0199999996,0.0199999996,0.00999999978
13137,0.149999991,399230800,-0.00999999978,0.0299999993,-0.00999999978
