_ID_,hdwStatus,insStatus,lla[0],lla[1],lla[2],ned[0],ned[1],ned[2],theta[0],theta[1],theta[2],timeOfWeek,uvw[0],uvw[1],uvw[2],week
2167,91,25369975,59.338652629389863,18.107083360486886,38.382584858685732,-0.299535573,-0.105828255,-7.18653774,-0.21956332,-0.372560233,2.43704987,399658.16511614836,-0.153743416,0.102779672,-0.668719888,2040
2170,91,25368951,59.338652627642034,18.10708336771533,38.385309253819287,-0.299729764,-0.105418637,-7.18926191,-0.218292609,-0.372540712,2.43873405,399658.16911614855,-0.14899233,0.0975695103,-0.663785577,2040
2173,91,25369975,59.338652625898774,18.107083375221322,38.388003636151552,-0.29992348,-0.104993306,-7.19195652,-0.216957733,-0.372439504,2.44045186,399658.17311614874,-0.143781275,0.0920104682,-0.658450067,2040
2176,91,25368951,59.338652624161632,18.107083383031817,38.390666250139475,-0.300116509,-0.104550704,-7.19461918,-0.215562508,-0.372262806,2.44218755,399658.17711614893,-0.138232648,0.0859563202,-0.653007865,2040
2179,91,25369975,59.338652622433052,18.107083391179543,38.393295927904546,-0.300308585,-0.104089007,-7.19724846,-0.214136928,-0.372018993,2.44394279,399658.18111614912,-0.132283121,0.0794881284,-0.647476375,2040
2182,91,25369975,59.338652620712153,18.107083399687525,38.39589134696871,-0.300499827,-0.10360688,-7.19984388,-0.212713137,-0.371735245,2.44569421,399658.18511614931,-0.126030505,0.0728708059,-0.641669571,2040
2185,91,25368951,59.338652618993876,18.107083408568379,38.398451140150428,-0.30069077,-0.103103623,-7.20240402,-0.21130161,-0.37142247,2.44742584,399658.1891161495,-0.119405538,0.0662303716,-0.635653853,2040
2188,91,25369975,59.338652617275649,18.107083417837266,38.400974449701607,-0.300881684,-0.102578387,-7.20492697,-0.209916309,-0.371088535,2.44914961,399658.19311614969,-0.112639338,0.0593611449,-0.629598439,2040
2191,91,25368951,59.338652615556171,18.107083427508648,38.403460741974413,-0.301072747,-0.102030337,-7.20741367,-0.20854257,-0.370768219,2.45083761,399658.19711614988,-0.105651826,0.052463606,-0.623459101,2040
2194,91,25369975,59.338652613826554,18.107083437594628,38.405909916386008,-0.301264942,-0.101458795,-7.20986271,-0.207160532,-0.370480597,2.4525032,399658.20111615007,-0.0983682573,0.0456923395,-0.617505074,2040
2197,91,25369975,59.338652612078853,18.107083448108359,38.408321846276522,-0.301459163,-0.10086301,-7.21227455,-0.205757692,-0.37023747,2.4541347,399658.20511615026,-0.0908972919,0.0388107002,-0.611459672,2040
2200,91,25368951,59.3386526103073,18.107083459061435,38.410696516744792,-0.301656008,-0.100242332,-7.2146492,-0.204329327,-0.37006557,2.45573974,399658.20911615045,-0.0832840204,0.0320022851,-0.605616987,2040
2203,91,25369975,59.338652608501498,18.107083470450611,38.413034110330045,-0.301856667,-0.0995969325,-7.21698666,-0.202882156,-0.369963944,2.45731592,399658.21311615064,-0.0755953491,0.0255768001,-0.599647284,2040
2206,91,25368951,59.338652606650363,18.107083482270895,38.415334587916732,-0.302062362,-0.0989271179,-7.2192874,-0.201391116,-0.369939655,2.45887017,399658.21711615083,-0.0677248538,0.0192532092,-0.593772292,2040
2209,91,25369975,59.338652604744397,18.107083494520278,38.417597577907145,-0.302274168,-0.0982329845,-7.22155046,-0.199858621,-0.369998813,2.46041298,399658.22111615102,-0.0597340167,0.0131478012,-0.587641835,2040
2214,91,25369975,59.338652602772946,18.107083507183894,38.419822722673416,-0.302493244,-0.0975153744,-7.22377539,-0.198264703,-0.370131671,2.46191978,399658.22511615121,-0.0517256558,0.0074429512,-0.581490159,2040
2217,91,25368951,59.338652600724835,18.107083520238124,38.422010343521833,-0.302720815,-0.0967756286,-7.22596312,-0.196577996,-0.370347649,2.46340895,399658.2291161514,-0.0438350439,0.00219449401,-0.575310588,2040
2220,91,25369975,59.338652598589604,18.107083533663282,38.424161714501679,-0.302958071,-0.0960148647,-7.2281146,-0.19480437,-0.370606452,2.46489477,399658.23311615159,-0.0360426009,-0.00269263983,-0.569587827,2040
2223,91,25368951,59.33865259635904,18.107083547435924,38.426278304308653,-0.303205937,-0.095234409,-7.23023081,-0.192931861,-0.370895922,2.46636915,399658.23711615178,-0.028523922,-0.00711244345,-0.563877821,2040
2226,91,25369975,59.338652594026215,18.107083561524238,38.428360456600785,-0.303465158,-0.0944360644,-7.23231316,-0.190938726,-0.371213764,2.46782994,399658.24111615197,-0.0210731328,-0.0111626685,-0.558009982,2040
2229,91,25369975,59.338652591583056,18.107083575909197,38.430408468469977,-0.303736657,-0.0936209112,-7.23436117,-0.188830495,-0.371534109,2.46928859,399658.24511615216,-0.0136144757,-0.0149748921,-0.552289844,2040
2232,91,25368951,59.338652589023845,18.107083590576295,38.432422912679613,-0.304021031,-0.0927897692,-7.23637581,-0.186608508,-0.371862054,2.47074628,399658.24911615235,-0.00627991557,-0.0185695589,-0.546561778,2040
2235,91,25369975,59.338652586349106,18.107083605519552,38.434404390864074,-0.304318249,-0.0919429883,-7.23835707,-0.184280962,-0.372156888,2.47218466,399658.25311615254,0.00096578896,-0.022317946,-0.54103303,2040
2238,91,25368951,59.338652583555159,18.107083620737651,38.436352419666946,-0.3046287,-0.0910806209,-7.24030495,-0.18183735,-0.372403353,2.47362041,399658.25711615273,0.00856353343,-0.025880456,-0.53508091,2040
2241,91,25369975,59.338652580638019,18.107083636228765,38.438266590237617,-0.30495286,-0.090202786,-7.24221945,-0.179309145,-0.372617155,2.4750545,399658.26111615292,0.0160584152,-0.0295571089,-0.52936101,2040
2244,91,25369975,59.338652577597479,18.107083651998135,38.440147156827152,-0.305290729,-0.0893091783,-7.24409962,-0.176679283,-0.372789145,2.47646999,399658.26511615311,0.0237441957,-0.0332654417,-0.523552537,2040
2247,91,25368951,59.338652574431606,18.107083668055161,38.441993257962167,-0.305642515,-0.0883992761,-7.24594593,-0.173978105,-0.372933298,2.47787571,399658.2691161533,0.0316661894,-0.0371900201,-0.517522693,2040
2250,91,25369975,59.338652571140869,18.107083684418601,38.44380437489599,-0.30600819,-0.0874719992,-7.24775696,-0.171250865,-0.373037666,2.47926784,399658.27311615349,0.0397672206,-0.041362226,-0.51163131,2040
2253,91,25368951,59.338652567728538,18.107083701111613,38.445580694824457,-0.306387365,-0.0865260586,-7.24953318,-0.168514252,-0.373100996,2.48064995,399658.27711615368,0.0479358882,-0.0458575785,-0.505851746,2040
2256,91,25369975,59.338652564199933,18.107083718153142,38.447322555817664,-0.306779474,-0.0855603665,-7.25127506,-0.165780112,-0.373125553,2.48201704,399658.28111615387,0.0561014414,-0.0505617559,-0.500211716,2040
2261,91,25369591,59.338652539452696,18.107083752470608,38.45596972014755,-0.309529394,-0.0836156979,-7.2599225,-0.163079336,-0.373128623,2.48338223,399658.28511615406,0.0645999461,-0.0551889837,-0.494463027,2040
2264,91,25369079,59.338652535696205,18.107083770248661,38.457641995511949,-0.309946805,-0.0826082677,-7.26159477,-0.160466343,-0.373087853,2.4847405,399658.28911615425,0.0727386624,-0.0604875386,-0.488676131,2040
2267,91,25370103,59.338652531844602,18.107083788416187,38.459279750473797,-0.310374796,-0.0815787688,-7.26323223,-0.157931179,-0.373009115,2.48609853,399658.29311615444,0.0808067545,-0.0657729208,-0.483075976,2040
2270,91,25369079,59.338652527895654,18.107083806967143,38.460884062573314,-0.310813606,-0.0805275366,-7.26483679,-0.155488685,-0.372892886,2.48745942,399658.29711615463,0.0887629017,-0.0706753135,-0.477704376,2040
