_ID_,acc1[0],acc1[1],acc1[2],acc2[0],acc2[1],acc2[2],pqr1[0],pqr1[1],pqr1[2],pqr2[0],pqr2[1],pqr2[2],status,time
141,-3.02723646,2.19465542,-9.00601101,-3.03551149,2.18761611,-9.20590782,-0.0190639049,0.025865104,-0.0266980436,-0.0198683608,0.0120032607,-0.0176982861,541103648,1638.8285047826357
144,-3.03864455,2.22427225,-9.02391815,-3.05296826,2.21314263,-9.16438961,-0.0168981105,0.0285808761,-0.0251641292,-0.0161096118,0.018461667,-0.0143796355,541103648,1638.8325047828257
147,-3.0158596,2.20625401,-8.93718338,-3.01687908,2.23845124,-9.15202999,-0.0104971835,0.0324529298,-0.019387776,-0.0124226119,0.0241732653,-0.0144280139,541103648,1638.8365047830157
150,-3.04707885,2.17406774,-8.95200348,-3.04934478,2.19790959,-9.18691826,-0.00876453426,0.0350338034,-0.0180870462,-0.0118884677,0.0240251403,-0.00742186885,541103648,1638.8405047832057
153,-3.02905273,2.1726675,-8.86625481,-3.04424286,2.21712708,-9.13158703,-0.0136921518,0.0383032374,-0.0170470104,-0.0130050071,0.0267418455,-0.00736490404,541103648,1638.8445047833957
156,-3.0235002,2.23813248,-8.99309444,-3.03989887,2.26772738,-9.18590641,-0.00472881412,0.0406057052,-0.0124431849,-0.00866015907,0.0310128909,-0.00684104301,541103648,1638.8485047835857
159,-2.97201681,2.2974205,-8.95973015,-2.98597574,2.30758929,-9.17446709,0.000559057517,0.0392667092,-0.0168966353,-0.000973779766,0.0318610296,-0.00456848647,541103648,1638.8525047837757
162,-2.97004318,2.30346942,-8.97612858,-2.94327188,2.30981684,-9.19470787,0.000397286756,0.0357959233,-0.0146194836,0.00116470899,0.0276586879,-0.00735528488,541103648,1638.8565047839656
165,-2.97771835,2.24778962,-9.02332306,-2.98949528,2.2483182,-9.19884872,0.0117504625,0.0328713432,-0.0162692033,0.010979509,0.022459602,-0.00893104356,541103648,1638.8605047841556
168,-2.95291185,2.20070076,-8.96098328,-2.97911906,2.23621106,-9.14757252,0.0180484224,0.0292454995,-0.0141327288,0.015870858,0.0166487955,-0.00864130631,541103648,1638.8645047843456
171,-2.96604657,2.22255874,-8.84893417,-2.97938848,2.22783613,-9.07668018,0.0118901869,0.0232494678,-0.0143553559,0.0117057646,0.0149251325,-0.00813911017,541103648,1638.8685047845356
174,-2.95006013,2.21740127,-8.87744236,-2.98553205,2.29578733,-9.03303337,0.0103631346,0.0191738605,-0.0123101538,0.00977738202,0.00814799871,-0.00388282957,541103648,1638.8725047847256
177,-2.98068023,2.27196479,-8.90319443,-3.00373983,2.3074348,-9.09235859,0.0147292595,0.0146066751,-0.0107396496,0.0154858455,0.00579224387,-0.000567911949,541103648,1638.8765047849156
180,-3.01254964,2.2735076,-8.89834118,-3.0071485,2.30518699,-9.0832634,0.0206947494,0.0150282113,-0.00736853015,0.0205698665,0.00494292798,0.001807792,541103648,1638.8805047851056
183,-3.00728035,2.25965118,-8.89485264,-2.99229193,2.29210114,-9.09971046,0.0260292683,0.0120063573,-0.00369294314,0.0279189795,0.00482318085,0.0047501782,541103648,1638.8845047852956
186,-2.98776937,2.27050495,-8.85168934,-3.00183606,2.28150535,-9.05665302,0.0333958082,0.0138731897,0.00161566155,0.029660929,0.00054263958,0.0087682968,541103648,1638.8885047854856
189,-2.97428679,2.23077106,-8.83647633,-3.00970578,2.28297448,-8.98859692,0.0324718133,0.0121798022,0.00653491821,0.031583041,-0.00125317473,0.0152803576,541103648,1638.8925047856756
192,-2.97453403,2.20524883,-8.81769371,-2.97535753,2.2328968,-9.01418114,0.0298805628,0.00787025224,0.00935069378,0.0286590196,-0.00103431079,0.0174786747,541103648,1638.8965047858655
197,-2.97549629,2.19448328,-8.86176014,-2.97893977,2.23799586,-9.00214577,0.028821623,0.00734430458,0.0134330532,0.0254659913,-0.00170773896,0.0232487638,541103648,1638.9005047860555
200,-2.9663651,2.18565416,-8.84975338,-2.98247766,2.27187181,-9.07436275,0.0272983257,0.0035090344,0.0178527161,0.0259498321,-0.0047831405,0.0255273823,541103648,1638.9045047862455
203,-2.94239306,2.22780657,-8.86853027,-2.98227191,2.27307558,-9.09182262,0.0251390077,0.000402816106,0.0203326512,0.0262610763,-0.00932293385,0.0305458102,541103648,1638.9085047864355
206,-2.97172499,2.25651646,-8.93540096,-2.98399162,2.28633237,-9.11137009,0.0306708664,0.00289619574,0.0237027425,0.0289187096,-0.01002743,0.0334525742,541103648,1638.9125047866255
209,-2.94082808,2.27518201,-8.93943691,-2.99568367,2.31054616,-9.08288288,0.0283804927,-0.00177873392,0.0271875151,0.0303526707,-0.0156913586,0.0337053537,541103648,1638.9165047868155
212,-2.97715878,2.31720471,-8.92079067,-3.00649834,2.35641789,-9.09630108,0.0290803034,-0.00726196123,0.0263212901,0.028982792,-0.017540969,0.0403814539,541103648,1638.9205047870055
215,-3.01916862,2.31599951,-8.95061779,-3.01140189,2.35886836,-9.13566303,0.0262619592,-0.0111600244,0.0331510454,0.0249504913,-0.0192339458,0.0401498377,541103648,1638.9245047871955
218,-3.00809813,2.36588693,-8.97265625,-3.02996111,2.41783166,-9.15981865,0.0288980585,-0.0135205304,0.0360932089,0.0276826601,-0.0184958763,0.0440526605,541103648,1638.9285047873855
221,-3.05323672,2.39724493,-9.03699303,-3.06987,2.44257784,-9.16917229,0.0307388231,-0.012965709,0.0422452092,0.0315902866,-0.0219155122,0.0475695319,541103648,1638.9325047875755
224,-3.05805302,2.44541788,-9.04757977,-3.08503342,2.46282554,-9.21302414,0.0371023379,-0.0150552243,0.043844834,0.0368816666,-0.021547148,0.0542114154,541103648,1638.9365047877654
227,-3.09168839,2.43869376,-8.99529362,-3.08579206,2.46686721,-9.20019245,0.0415709578,-0.0112220151,0.0490548499,0.0446713418,-0.0203188639,0.0604523644,541103648,1638.9405047879554
230,-3.10696244,2.40272236,-8.94190598,-3.09762478,2.46190691,-9.16919708,0.0470364839,-0.00852752943,0.052592095,0.0485740229,-0.017889766,0.0603147782,541103648,1638.9445047881454
233,-3.0932436,2.37780261,-8.90792942,-3.13360453,2.38441944,-9.15778255,0.0523430966,-0.00374652701,0.0615801439,0.0510824919,-0.0156672932,0.0677484646,541103648,1638.9485047883354
236,-3.11571455,2.34096026,-8.957407,-3.10083151,2.39049315,-9.13794518,0.0530746691,0.000367931294,0.0619776733,0.0548113622,-0.0150345117,0.0712189898,541103648,1638.9525047885254
239,-3.09467626,2.3124814,-8.91162586,-3.10514188,2.33957386,-9.14056015,0.0564731956,0.000478691974,0.0635125637,0.0593665577,-0.0084292097,0.0688335747,541103648,1638.9565047887154
242,-3.08467126,2.25515103,-8.93661022,-3.11196446,2.33323669,-9.0992651,0.0613014176,0.00353078963,0.0640396923,0.0581218489,-0.0050991294,0.0723242089,541103648,1638.9605047889054
245,-3.11217618,2.264364,-8.88334846,-3.13473105,2.30315709,-9.06523037,0.0591400303,0.00694314577,0.0666484609,0.0613870695,-0.00390272564,0.0732906535,541103648,1638.9645047890954
250,-3.12700105,2.24608827,-8.8934288,-3.12449098,2.28411913,-9.00870609,0.0632033199,0.0100961719,0.0676444471,0.0646568537,-0.00186582468,0.075522244,541103648,1638.9685047892854
253,-3.11655474,2.23333645,-8.83001232,-3.14243054,2.24243641,-9.01157093,0.0633354858,0.00976017304,0.0669088438,0.0644766688,0.00207958766,0.0733079985,541103648,1638.9725047894754
256,-3.12345767,2.19770193,-8.82974529,-3.13788509,2.24640441,-9.00862503,0.0667014569,0.00967136864,0.0687782615,0.0609046146,-0.000944328494,0.0764833987,541103648,1638.9765047896653
259,-3.11826444,2.19111943,-8.80187893,-3.16608095,2.24772215,-8.98376942,0.064702943,0.00896493532,0.0684804171,0.0661098734,-0.00387994875,0.0758633763,541103648,1638.9805047898553
262,-3.14008474,2.18197036,-8.79853535,-3.13275123,2.19451666,-8.97942066,0.0621371046,0.00825409405,0.0671125129,0.0637784749,-0.00483427476,0.0783661529,541103648,1638.9845047900453
265,-3.13362074,2.17520428,-8.79824257,-3.15296936,2.18901372,-8.99372673,0.0629416853,0.00438477146,0.0695895553,0.0622341,-0.00751649635,0.075270839,541103648,1638.9885047902353
268,-3.16153646,2.19029236,-8.86135292,-3.17955494,2.21102476,-9.02288628,0.0659046695,0.00291696005,0.0687843785,0.0649750754,-0.0114017781,0.0783546865,541103648,1638.9925047904253
271,-3.16462159,2.17262244,-8.90184593,-3.17949796,2.19936109,-9.07811069,0.0637766197,-0.00735059055,0.068259269,0.0622437336,-0.0121989697,0.0770873055,541103648,1638.9965047906153
274,-3.206815,2.16723418,-8.87237644,-3.21705794,2.19495916,-9.06345654,0.0609141923,-0.00588262267,0.0692647249,0.0617376901,-0.0199368354,0.0753769875,541103648,1639.0005047908053
277,-3.20835114,2.18028808,-8.87514114,-3.23179889,2.19417143,-9.04444408,0.0609099045,-0.00993674342,0.0657559261,0.0574348457,-0.0226295423,0.0764491931,541103648,1639.0045047909953
280,-3.23361063,2.16934085,-8.90361691,-3.23372841,2.18725395,-9.09972572,0.0546834655,-0.0143967746,0.0649302304,0.0525890626,-0.0272675697,0.075792633,541103648,1639.0085047911853
283,-3.22475958,2.17617726,-8.92496109,-3.24197721,2.20247889,-9.08891678,0.0545182601,-0.0172712877,0.0651333705,0.0515102148,-0.0300162137,0.073531881,541103648,1639.0125047913752
286,-3.21384072,2.20978832,-8.92454433,-3.2262094,2.25121355,-9.12930775,0.0451600105,-0.0238145161,0.0626402646,0.0444765016,-0.0328881405,0.067330353,541103648,1639.0165047915652
289,-3.23060751,2.28436828,-8.94576836,-3.24158597,2.27013588,-9.17808151,0.0433879942,-0.0278770383,0.0572604127,0.0422786996,-0.0337129086,0.0685317218,541103648,1639.0205047917552
292,-3.22564554,2.30126262,-8.93264103,-3.26814318,2.33965325,-9.19834518,0.0370530933,-0.0275356788,0.0519823767,0.0358028114,-0.0381900854,0.0635700822,541103648,1639.0245047919452
295,-3.29122591,2.36132026,-8.96763039,-3.30533409,2.39864731,-9.17606544,0.0371510796,-0.0262010414,0.0510445982,0.03742598,-0.0327419676,0.0623201802,541103648,1639.0285047921352
298,-3.26456857,2.40981054,-8.97576809,-3.32266593,2.43891263,-9.13764858,0.0358512029,-0.0278112628,0.0497428253,0.0362492315,-0.0349920988,0.058723513,541103648,1639.0325047923252
301,-3.30569148,2.40544391,-8.94313049,-3.30626249,2.44990802,-9.13678169,0.0380799472,-0.0234287586,0.0495029204,0.0376425721,-0.0354704969,0.0572587363,541103648,1639.0365047925152
304,-3.32827306,2.48883939,-8.98727131,-3.31380868,2.5058682,-9.14770031,0.0392080024,-0.0236005448,0.0468929559,0.0379309952,-0.0374187268,0.0556307435,541103648,1639.0405047927052
307,-3.34918714,2.50808549,-8.96599102,-3.33036971,2.55811,-9.17537212,0.0406763293,-0.022187233,0.0493319929,0.0410480425,-0.0326746702,0.0560518689,541103648,1639.0445047928952
310,-3.34865737,2.5463779,-8.97608852,-3.35567808,2.57579708,-9.147439,0.0468319505,-0.0175338183,0.0475152656,0.0454742201,-0.0320839211,0.0576217733,541103648,1639.0485047930852
313,-3.32682586,2.54304862,-8.92930222,-3.34924793,2.59680557,-9.16720486,0.0547213443,-0.0186263416,0.0459686741,0.0570702925,-0.0272097532,0.0563488342,541103648,1639.0525047932751
316,-3.34113693,2.53915,-8.94738007,-3.33892584,2.57358623,-9.12270069,0.0586201958,-0.0171088465,0.0481370687,0.0619150065,-0.0225441679,0.0551708788,541103648,1639.0565047934651
319,-3.35415602,2.48999596,-8.92074776,-3.35066652,2.51526356,-9.10181713,0.0633416772,-0.0100541851,0.0452160016,0.0640923008,-0.0194699932,0.055730246,541103648,1639.0605047936551
322,-3.33528447,2.43326879,-8.85714912,-3.35426402,2.4416976,-9.08012199,0.0685654432,-0.00493328506,0.0439353362,0.0678648129,-0.016472131,0.0553238653,541103648,1639.0645047938451
325,-3.34223771,2.35902619,-8.86279392,-3.34818912,2.38517809,-9.02587414,0.066101864,-0.00503741112,0.0442058109,0.0655568317,-0.0126788178,0.0555098914,541103648,1639.0685047940351
328,-3.31195903,2.30873394,-8.85111237,-3.33225632,2.35053778,-9.00532436,0.0671218187,0.00414231,0.0386456661,0.0653970018,-0.0111171203,0.0514349565,541103648,1639.0725047942251
331,-3.31840301,2.27206731,-8.82460403,-3.33414054,2.30372572,-9.01689434,0.0687211081,0.00471576862,0.0393791758,0.0662651435,-0.00359940133,0.0472087935,541103648,1639.0765047944151
334,-3.31864238,2.25773072,-8.78783321,-3.34262681,2.26435208,-8.96464443,0.0647206753,0.00459927786,0.0363064483,0.0634768382,-0.00223399,0.0411304384,541103648,1639.0805047946051
337,-3.34414387,2.22390771,-8.7968626,-3.35075021,2.25665712,-8.94884872,0.0602503046,0.00695150997,0.0314931795,0.0602009818,0.00115116802,0.0380480401,541103648,1639.0845047947951
340,-3.36660218,2.20315528,-8.75431252,-3.38437128,2.22995162,-8.93735027,0.0547762066,0.0107978275,0.0238365382,0.0576697513,0.000841340167,0.0320424139,541103648,1639.0885047949851
343,-3.39729953,2.14470625,-8.73551464,-3.39202309,2.17523813,-8.93216896,0.0499340668,0.0131064206,0.0155451624,0.0484993942,0.00218293234,0.0322302543,541103648,1639.092504795175
346,-3.3965385,2.15342546,-8.72492504,-3.41068673,2.15763927,-8.96342373,0.0420760326,0.0147644822,0.0161215458,0.041691944,0.00462802034,0.0239104908,541103648,1639.096504795365
351,-3.40588546,2.16102529,-8.74486065,-3.41060376,2.17955732,-8.99015999,0.0401020311,0.0174875073,0.0107699428,0.0379723236,0.00564101245,0.0220024157,541103648,1639.100504795555
354,-3.37641931,2.15542459,-8.80147362,-3.43646908,2.1859386,-8.94599915,0.032803122,0.0151543198,0.00603052089,0.0335325189,0.00263024331,0.0174380876,541103648,1639.104504795745
357,-3.36816406,2.21774697,-8.79181862,-3.41481543,2.21277404,-8.98479557,0.0288433507,0.00886265561,0.00624042517,0.0278085787,0.00219836948,0.0113298269,541103648,1639.108504795935
360,-3.37258339,2.214607,-8.83995152,-3.40424037,2.24579382,-8.97508621,0.0250035431,0.010844308,-1.14835047e-05,0.0236083064,0.000493232219,0.00689498149,541103648,1639.112504796125
363,-3.37032247,2.23505473,-8.8624115,-3.3815496,2.28727436,-9.04985046,0.0196064003,0.00701524829,-0.00291257747,0.0194655303,-0.00318085332,0.00466817478,541103648,1639.116504796315
366,-3.37223887,2.30590367,-8.88555145,-3.37655663,2.36954594,-9.04534149,0.0184987318,0.00566026242,-0.00879723206,0.0185643155,-0.00368572585,0.00266749645,541103648,1639.120504796505
369,-3.36040735,2.35720086,-8.89199066,-3.36634088,2.3619287,-9.03505993,0.0197622664,0.00706454879,-0.00960246753,0.0217104778,-0.00594856218,0.00027588036,541103648,1639.124504796695
372,-3.30668974,2.35327721,-8.8659935,-3.35205412,2.36244059,-9.01688671,0.0238207858,0.00224896963,-0.0131489513,0.0214583389,-0.00940776616,-0.00338269584,541103648,1639.128504796885
375,-3.28886485,2.33292818,-8.86326694,-3.32902575,2.37829566,-9.00930977,0.0258197188,0.00048182407,-0.012882283,0.0244411305,-0.0111009842,-0.00584310619,541103648,1639.1325047970749
378,-3.25732899,2.31811333,-8.83272457,-3.28691888,2.34383821,-9.03745079,0.0226499233,0.0010330989,-0.0169596057,0.024335878,-0.011978182,-0.00814208761,541103648,1639.1365047972649
381,-3.24427819,2.28096581,-8.83460522,-3.26851606,2.31330895,-9.03349781,0.0215127319,-0.00342640677,-0.0211694818,0.0203234088,-0.0159606729,-0.0124694863,541103648,1639.1405047974549
384,-3.24942088,2.25527596,-8.86676884,-3.25625896,2.27409172,-8.98138142,0.0222411398,-0.0048704436,-0.0241126716,0.024735041,-0.0178596731,-0.0147611955,541103648,1639.1445047976449
387,-3.2173245,2.23858476,-8.83648777,-3.25113153,2.26157069,-9.02169991,0.0215412416,-0.00781618059,-0.0251466148,0.0212816466,-0.0168456566,-0.0160017237,541103648,1639.1485047978349
390,-3.22244763,2.21999621,-8.84616566,-3.24845552,2.23920369,-9.05321121,0.0211388655,-0.00932669826,-0.0271854512,0.0208201986,-0.0157828853,-0.0194412228,541103648,1639.1525047980249
393,-3.20554495,2.21188045,-8.84887409,-3.19623947,2.22823,-9.06893539,0.0197294112,-0.00764228776,-0.0338078104,0.0202595629,-0.0212103352,-0.0210922975,541103648,1639.1565047982149
396,-3.22704864,2.21224809,-8.88591957,-3.20931363,2.19333935,-9.06511116,0.0208651852,-0.0121498099,-0.0326014422,0.0205682702,-0.0189502705,-0.0262362249,541103648,1639.1605047984049
401,-3.22076344,2.21986032,-8.85727692,-3.233114,2.23358989,-9.03026867,0.0218573306,-0.00697500026,-0.0357840545,0.0194015726,-0.0195788126,-0.025167888,541103648,1639.1645047985949
404,-3.214118,2.19939852,-8.8522768,-3.24417043,2.24256778,-8.98679066,0.0194312967,-0.00245609554,-0.0317709111,0.0199590903,-0.0145930769,-0.0256503187,541103648,1639.1685047987849
407,-3.22831559,2.17408514,-8.79462433,-3.26543117,2.21115327,-8.98596954,0.0191246457,-0.00691724755,-0.0371858254,0.0217179283,-0.0151404934,-0.0272815041,541103648,1639.1725047989748
410,-3.23434258,2.14773226,-8.83934879,-3.2784853,2.17772174,-9.03782558,0.018189555,0.000234033447,-0.0373908207,0.0199784879,-0.0106809158,-0.0274974443,541103648,1639.1765047991648
413,-3.26589227,2.13201809,-8.85135746,-3.290241,2.14688134,-9.02982235,0.0202191211,0.00110544998,-0.0379960276,0.0201988798,-0.00646843202,-0.0294120423,541103648,1639.1805047993548
416,-3.254318,2.09711146,-8.83475304,-3.25616837,2.13507557,-9.03330326,0.0170485228,0.00821154192,-0.0410415567,0.0170439053,0.000968383625,-0.0323072635,541103648,1639.1845047995448
419,-3.26141262,2.0816927,-8.85101986,-3.29178119,2.10388494,-9.02416992,0.018303493,0.0109391063,-0.0469988063,0.0139237288,0.00211473997,-0.0336479805,541103648,1639.1885047997348
422,-3.27303982,2.10745406,-8.871315,-3.29887509,2.09015369,-9.02289677,0.0133737382,0.0181513205,-0.0464970022,0.0129885823,0.00800413266,-0.0361361131,541103648,1639.1925047999248
425,-3.24161816,2.03684115,-8.79467297,-3.28275442,2.10553503,-8.95307064,0.00923981424,0.0240220279,-0.0483697429,0.00991855655,0.0125933466,-0.0394558236,541103648,1639.1965048001148
428,-3.25985765,2.07995033,-8.78607464,-3.26457429,2.10427332,-9.04550266,0.00417427439,0.0281188861,-0.0502402745,0.00466029113,0.0182040893,-0.0399120711,541103648,1639.2005048003048
