_ID_,sAcc,timeOfWeekMs,velEcef[0],velEcef[1],velEcef[2]
93,0.239999995,399655400,-0.0299999993,-0.0399999991,0.0399999991
247,0.199999988,399655600,-0.0199999996,-0.00999999978,-0.00999999978
401,0.239999995,399655800,0.0199999996,0.00999999978,-0.0199999996
559,0.219999999,399656000,-0.0199999996,-0.0199999996,0.00999999978
721,0.209999993,399656200,0.049999997,0.0199999996,0.0599999987
875,0.219999999,399656400,0,0.0199999996,0.0299999993
1029,0.219999999,399656600,-0.0299999993,-0.0299999993,0.00999999978
1180,0.189999998,399656800,-0.00999999978,-0.0199999996,0
1334,0.219999999,399657000,-0.0199999996,0.0199999996,0.0299999993
1495,0.209999993,399657200,0.129999995,-0.00999999978,0.149999991
1640,0.199999988,399657400,0.359999985,0.109999999,0.469999999
1797,0.189999998,399657600,0.479999989,0.0700000003,0.469999999
1948,0.189999998,399657800,0.699999988,0.289999992,0.50999999
2106,0.189999998,399658000,0.669999957,0.269999981,0.639999986
2260,0.179999992,399658200,0.48999998,0.469999999,0.560000002
2414,0.179999992,399658400,0.539999962,0.389999986,0.199999988
2568,0.179999992,399658600,0.229999989,0.680000007,-0.329999983
2728,0.199999988,399658800,0.48999998,0.689999998,-0.459999979
2882,0.119999997,399659000,0.099999994,0.48999998,-0.0299999993
3033,0.099999994,399659200,-0.209999993,0.529999971,0.00999999978
3187,0.119999997,399659400,-0.379999995,0.799999952,-0.25999999
3341,0.140000001,399659600,-0.340000004,1.04999995,0.310000002
3492,0.109999999,399659800,-0.119999997,0.75,0
3644,0.109999999,399660000,-0.209999993,0.919999957,-0.099999994
3804,0.099999994,399660200,-0.119999997,1.10000002,-0.140000001
3952,0.099999994,399660400,-0.0899999961,1.00999999,-0.179999992
4106,0.099999994,399660600,-0.109999999,1.15999997,-0.269999981
4260,0.119999997,399660800,0.0299999993,1.26999998,-0.329999983
4414,0.149999991,399661000,0.189999998,1.10000002,-0.199999988
4569,0.149999991,399661200,0.099999994,1.07999992,-0.519999981
4726,0.140000001,399661400,0.140000001,0.969999969,-0.310000002
4877,0.209999993,399661600,0.370000005,0.659999967,-0.329999983
5031,0.159999996,399661800,0.129999995,1.00999999,-0.429999977
5189,0.159999996,399662000,0.199999988,1.09000003,-0.439999998
5343,0.170000002,399662200,0.479999989,1.11000001,-0.349999994
5497,0.179999992,399662400,0.25999999,0.829999983,-0.669999957
5648,0.179999992,399662600,0.25999999,0.919999957,-0.810000002
5802,0.179999992,399662800,0.399999976,0.839999974,-0.429999977
5959,0.170000002,399663000,0.340000004,0.909999967,-0.359999985
6113,0.170000002,399663200,0.459999979,1.10000002,-0.280000001
6267,0.170000002,399663400,0.74000001,1.28999996,-0.359999985
6421,0.170000002,399663600,0.610000014,0.909999967,-0.550000012
6575,0.170000002,399663800,0.529999971,1,-0.469999999
6732,0.179999992,399664000,0.930000007,0.98999995,-0.099999994
6883,0.179999992,399664200,0.519999981,1.05999994,-0.219999999
7037,0.189999998,399664400,0.449999988,1.04999995,-0.729999959
7191,0.189999998,399664600,0.879999995,1.22000003,-0.269999981
7345,0.239999995,399664800,0.529999971,0.75,-0.859999955
7499,0.199999988,399665000,0.579999983,0.98999995,-0.579999983
7650,0.239999995,399665200,0.550000012,0.680000007,-0.310000002
7807,0.25,399665400,0.269999981,0.829999983,-0.50999999
7961,0.529999971,399665600,-0.140000001,0.74000001,-2.21000004
8115,0.550000012,399665800,1.5,1.58999991,-0.0899999961
8272,0.48999998,399666000,0.819999993,0.610000014,-0.560000002
8423,0.340000004,399666200,0.849999964,0.959999979,-0.5
8577,0.329999983,399666400,0.649999976,0.659999967,-0.449999988
8731,0.280000001,399666600,0.629999995,0.98999995,-0.620000005
8885,0.229999989,399666800,0.599999964,1.03999996,-0.689999998
9039,0.229999989,399667000,0.810000002,0.75999999,-0.349999994
9193,0.25999999,399667200,0.519999981,0.879999995,-0.779999971
9347,0.239999995,399667400,0.689999998,0.959999979,-0.319999993
9501,0.229999989,399667600,0.74000001,0.909999967,-0.170000002
9652,0.209999993,399667800,0.589999974,0.75999999,-0.979999959
9812,0.179999992,399668000,0.899999976,1.07999992,-0.389999986
9963,0.25999999,399668200,0.789999962,0.579999983,-0.449999988
10117,0.289999992,399668400,0.689999998,0.74000001,-0.789999962
10271,0.229999989,399668600,0.729999959,0.709999979,-0.359999985
10425,0.669999957,399668800,0.870000005,-0.0700000003,-0.359999985
10579,0.539999962,399669000,0.789999962,0.819999993,-0.25999999
10733,0.359999985,399669200,0.889999986,1.05999994,-0.5
10887,0.340000004,399669400,0.680000007,0.639999986,-0.629999995
11041,0.340000004,399669600,0.74000001,0.669999957,-0.909999967
11195,0.25999999,399669800,0.789999962,0.75999999,-0.329999983
11352,0.48999998,399670000,0.659999967,0.789999962,-0.109999999
11503,0.389999986,399670200,0.579999983,0.870000005,-0.879999995
11654,0.349999994,399670400,1.00999999,0.949999988,-0.449999988
11811,0.319999993,399670600,0.75999999,0.689999998,-0.50999999
11965,0.269999981,399670800,0.810000002,0.659999967,-0.729999959
12119,0.199999988,399671000,1.02999997,0.620000005,-0.429999977
12273,0.199999988,399671200,0.819999993,0.689999998,-0.659999967
12427,0.189999998,399671400,0.719999969,0.75,-0.649999976
12581,0.179999992,399671600,0.959999979,0.74000001,-0.469999999
12738,0.179999992,399671800,0.680000007,0.719999969,-0.649999976
12895,0.159999996,399672000,0.849999964,0.579999983,-0.569999993
13046,0.170000002,399672200,0.789999962,0.639999986,-0.389999986
13200,0.179999992,399672400,0.50999999,0.789999962,-0.50999999
13351,0.170000002,399672600,0.709999979,0.799999952,-0.529999971
13505,0.149999991,399672800,0.74000001,0.689999998,-0.359999985
13656,0.179999992,399673000,0.5,0.689999998,-0.709999979
13813,0.149999991,399673200,0.819999993,0.75,-0.429999977
13967,0.179999992,399673400,0.779999971,0.539999962,-0.319999993
14121,0.199999988,399673600,0.550000012,0.680000007,-0.620000005
