_ID_,acc1[0],acc1[1],acc1[2],acc2[0],acc2[1],acc2[2],pqr1[0],pqr1[1],pqr1[2],pqr2[0],pqr2[1],pqr2[2],status,time
40,-2.24124908,-0.605579317,-9.45327759,-2.29997969,-0.702935755,-9.56908894,-0.0651171952,-0.00965111237,-0.0397808738,-0.0571996979,-0.0162631385,-0.0341592953,541103648,1653.8078721850179
45,-2.19725156,-0.612176597,-9.43092918,-2.27417612,-0.708784044,-9.57696056,-0.0551775061,-0.0126768891,-0.0436264277,-0.0546757616,-0.0164332967,-0.0538334437,541103648,1653.8118721852079
48,-2.18179107,-0.600307405,-9.43668461,-2.24695683,-0.673423886,-9.56622601,-0.0503043309,-0.0173628759,-0.0594688579,-0.0521816611,-0.0185690112,-0.0504959077,541103648,1653.8158721853979
51,-2.22668219,-0.612225354,-9.5103302,-2.27067256,-0.711157441,-9.61103535,-0.0496368781,-0.00985925738,-0.0512444004,-0.0456293933,-0.0178258978,-0.053346049,541103648,1653.8198721855879
54,-2.22715783,-0.674057305,-9.49910927,-2.25850177,-0.728997827,-9.60829639,-0.0424103327,-0.011796941,-0.0607473478,-0.0368304923,-0.0128466785,-0.0631733537,541103648,1653.8238721857779
57,-2.17265654,-0.655095875,-9.43083286,-2.22836304,-0.737776875,-9.56744862,-0.0359547138,-0.0111121451,-0.0714670792,-0.0346706025,-0.00992419757,-0.0585917719,541103648,1653.8278721859679
60,-2.15275288,-0.63996619,-9.4678936,-2.18444562,-0.723792017,-9.60290909,-0.0295019411,-0.00456345594,-0.0603005551,-0.0222548489,-0.0107442401,-0.0675056279,541103648,1653.8318721861579
63,-2.14950728,-0.665711224,-9.44038391,-2.17658377,-0.7420277,-9.59531403,-0.0253977701,-0.0119510759,-0.0711754858,-0.0219471715,-0.0103147738,-0.067842871,541103648,1653.8358721863478
66,-2.13127279,-0.708838642,-9.45254993,-2.15866375,-0.768632531,-9.59696579,-0.0238118079,-0.00679076184,-0.0698664188,-0.0175526068,-0.0100003714,-0.064724423,541103648,1653.8398721865378
69,-2.08726978,-0.755932033,-9.4512167,-2.15826535,-0.843252361,-9.5386591,-0.0224088244,0.000499037735,-0.0645197779,-0.0147612439,-0.00299763004,-0.0739657208,541103648,1653.8438721867278
72,-2.07129455,-0.791184187,-9.39231014,-2.14084435,-0.872697771,-9.5446167,-0.0153532317,-0.00252523855,-0.0792698711,-0.0167018026,-0.00406010542,-0.0653535426,541103648,1653.8478721869178
75,-2.05073094,-0.79768765,-9.40627766,-2.06440711,-0.867580295,-9.55468273,-0.0249780677,0.00942095648,-0.066705443,-0.0139517151,-0.00045120265,-0.0655150488,541103648,1653.8518721871078
78,-2.01554346,-0.803713858,-9.44220638,-2.03533125,-0.873221636,-9.58706665,-0.0221091751,0.0066425046,-0.065322496,-0.0196478311,0.00356325204,-0.0705886036,541103648,1653.8558721872978
81,-1.97831523,-0.797169805,-9.40384769,-2.01874256,-0.891949952,-9.53252697,-0.0243429188,0.00557063753,-0.073043704,-0.0243522041,0.00216626073,-0.0645204112,541103648,1653.8598721874878
84,-1.96114075,-0.830719948,-9.35540199,-2.00099921,-0.9118402,-9.53720856,-0.0270667579,0.0116102519,-0.058382161,-0.0202579852,0.00197922252,-0.0634998009,541103648,1653.8638721876778
87,-1.92760277,-0.85269618,-9.38736153,-1.98181498,-0.960448921,-9.50656033,-0.0269212406,0.00238894601,-0.0650593117,-0.0236630943,0.00185997703,-0.0622452013,541103648,1653.8678721878678
90,-1.89949727,-0.844572127,-9.3551445,-1.95042145,-0.949703813,-9.48652935,-0.0299323667,0.00521685416,-0.0600173548,-0.0280370731,0.00100015057,-0.0528779924,541103648,1653.8718721880578
95,-1.88558018,-0.846808255,-9.39182091,-1.93081021,-0.975183904,-9.50022602,-0.037406683,0.00877021439,-0.051159054,-0.0283733699,0.00230157981,-0.0570312366,541103648,1653.8758721882477
98,-1.85805857,-0.879739404,-9.37787342,-1.89694965,-0.959509015,-9.49973106,-0.0377242193,0.00260283612,-0.0608970597,-0.0338365883,0.00104538864,-0.0527029298,541103648,1653.8798721884377
101,-1.82124352,-0.882787168,-9.33109379,-1.86238205,-0.976053655,-9.5269804,-0.0413644984,0.000378334284,-0.0493691638,-0.0394110344,-0.00341958925,-0.0484396964,541103648,1653.8838721886277
104,-1.83775663,-0.914251983,-9.39718628,-1.9016391,-1.00983655,-9.46634579,-0.0439285785,-0.00255144993,-0.0491164513,-0.0404056571,-0.00367937447,-0.051477313,541103648,1653.8878721888177
