_ID_,dt,status,theta1[0],theta1[1],theta1[2],theta2[0],theta2[1],theta2[2],time,vel1[0],vel1[1],vel1[2],vel2[0],vel2[1],vel2[2]
3,0.00400000019,0,-7.528485e-05,3.22147644e-05,-9.87116728e-05,-0.000100473415,-1.04882565e-06,-6.61188387e-05,1638.6485047740862,-0.0130332559,0.00870545022,-0.0357379876,-0.0131005412,0.00863005221,-0.0365500227
6,0.00400000019,0,-9.63335697e-05,3.7251255e-05,-0.000100431011,-9.52167684e-05,-1.36475064e-05,-6.22040388e-05,1638.6525047742762,-0.0130321523,0.00888528582,-0.0358501412,-0.0130118849,0.00884318259,-0.0365643091
9,0.00400000019,0,-9.74165014e-05,3.94933923e-05,-0.000111001296,-9.56804724e-05,1.16349543e-06,-8.11989739e-05,1638.6565047744662,-0.0130332932,0.00883064512,-0.0361414813,-0.0131224804,0.00901329424,-0.0368871987
12,0.00400000019,0,-6.54590258e-05,2.89712152e-05,-0.000118655276,-6.94783521e-05,-2.37452114e-05,-9.11034731e-05,1638.6605047746561,-0.0128135253,0.00864718296,-0.0357092842,-0.0128631126,0.00881110504,-0.0362667516
15,0.00400000019,0,-0.000118901575,1.74421675e-05,-0.000141865297,-0.000119750031,-2.17313864e-05,-0.000108767163,1638.6645047748461,-0.0128024677,0.00863672141,-0.0352716818,-0.0128564527,0.0086884601,-0.0359735005
18,0.00400000019,0,-0.000135018621,1.33929507e-05,-0.000143717582,-0.000137603332,-2.79545911e-05,-0.000107428757,1638.6685047750361,-0.0127770137,0.00897921808,-0.0356964059,-0.0127909109,0.00898607913,-0.0364505388
21,0.00400000019,0,-0.000100125013,2.21708365e-06,-0.000147762315,-0.000103054495,-3.33420649e-05,-0.000118055461,1638.6725047752261,-0.0126015255,0.00897515751,-0.0357013159,-0.012682707,0.00893232785,-0.0363661051
24,0.00400000019,0,-0.000109729648,7.79145103e-06,-0.000156586641,-0.000123071251,-4.5734203e-05,-0.00012230326,1638.6765047754161,-0.0126619888,0.00889907684,-0.0354197621,-0.0126121314,0.00908241607,-0.0362689421
27,0.00400000019,0,-0.000130915549,5.59569798e-06,-0.000162180018,-0.000127747189,-5.0641811e-05,-0.000112150941,1638.6805047756061,-0.0126347262,0.0090574855,-0.0356471166,-0.0127474815,0.0092666531,-0.0363900736
30,0.00400000019,0,-9.97391617e-05,-2.49671557e-05,-0.000163128687,-0.000103280814,-5.1162202e-05,-0.000120400233,1638.6845047757961,-0.0127065899,0.00910665281,-0.0356699713,-0.0128217414,0.00906400103,-0.0364179537
33,0.00400000019,0,-9.78694661e-05,-1.46522798e-05,-0.000157653325,-9.64878564e-05,-4.87971847e-05,-0.000126806452,1638.6885047759861,-0.0127514936,0.00892248657,-0.0354977548,-0.0127794221,0.0091005154,-0.0362607874
36,0.00400000019,0,-8.84032997e-05,-5.38471068e-06,-0.000148974053,-8.98417275e-05,-5.05272401e-05,-0.000114919771,1638.6925047761761,-0.0127337324,0.00886117015,-0.0353504904,-0.0127538117,0.00896924082,-0.0360690616
39,0.00400000019,0,-8.90907177e-05,9.82999518e-06,-0.000159019153,-7.89877959e-05,-3.47696732e-05,-0.00011669493,1638.6965047763661,-0.0126236901,0.00886137225,-0.0352558047,-0.0126541648,0.00893342681,-0.0358394049
44,0.00400000019,0,-7.339484e-05,3.2432381e-05,-0.0001678853,-6.93018083e-05,-1.28700976e-05,-0.000126230181,1638.700504776556,-0.0126917446,0.00896461867,-0.0355144516,-0.0128397066,0.0089709349,-0.0362078324
47,0.00400000019,0,-3.14423742e-05,3.34473189e-05,-0.000168869548,-4.49707768e-05,-1.45619324e-05,-0.000123800943,1638.704504776746,-0.0125358291,0.00845367089,-0.0349443033,-0.0126828915,0.00835871696,-0.0355853438
50,0.00400000019,0,-0.000128417785,2.24038649e-05,-0.000179187118,-0.000131437977,-1.52458097e-05,-0.000149494255,1638.708504776936,-0.0125300121,0.00812001247,-0.0343596749,-0.0126440935,0.0082840817,-0.0352792032
53,0.00400000019,0,-0.000144565638,4.92081163e-05,-0.000193907588,-0.000160301119,1.10851643e-05,-0.000159344389,1638.712504777126,-0.0126210414,0.0084960293,-0.0351781696,-0.0126813995,0.0086207306,-0.0360422283
56,0.00400000019,0,-0.000116750511,7.4915486e-05,-0.000201316085,-0.000123387872,2.62992125e-05,-0.0001753713,1638.716504777316,-0.012648318,0.00854069367,-0.0354057625,-0.012697014,0.00866203383,-0.0361159369
59,0.00400000019,0,-0.000169255378,6.43346721e-05,-0.000221183131,-0.000164846977,3.47246714e-05,-0.000187977319,1638.720504777506,-0.0126410462,0.00847481377,-0.0351257212,-0.0127476128,0.0085747065,-0.035840001
62,0.00400000019,0,-0.000178174538,7.44928184e-05,-0.000215293898,-0.000183711789,3.89419765e-05,-0.000189609811,1638.724504777696,-0.0126366932,0.00881910697,-0.0353684537,-0.0126971351,0.00883858278,-0.0361304805
65,0.00400000019,0,-0.000175142923,7.92610444e-05,-0.000234567153,-0.000170782572,4.5418783e-05,-0.000201760718,1638.728504777886,-0.0127580808,0.00869429018,-0.0352622904,-0.0127976844,0.00874687452,-0.0360985994
68,0.00400000019,0,-0.000171967156,9.02035172e-05,-0.000245014584,-0.000185539655,4.66772362e-05,-0.000203112446,1638.732504778076,-0.0126959123,0.00868437998,-0.0351866856,-0.0128340423,0.00884816609,-0.0360704511
71,0.00400000019,0,-0.000188212987,9.24506749e-05,-0.00024285815,-0.000167870079,4.23426754e-05,-0.000196811394,1638.736504778266,-0.0126085682,0.0088395346,-0.0353505388,-0.0126623772,0.00886900444,-0.0361899808
74,0.00400000019,0,-0.000182475793,9.3548435e-05,-0.000236711348,-0.000173973196,4.59612857e-05,-0.000203766176,1638.7405047784559,-0.0125759384,0.00884295814,-0.0352054462,-0.0126730511,0.00882083923,-0.0362487659
77,0.00400000019,0,-0.000164100682,8.43413436e-05,-0.000242211012,-0.000163490273,4.23967067e-05,-0.000217622146,1638.7445047786459,-0.0126650631,0.0088069411,-0.0355920568,-0.0126135489,0.00888076611,-0.0364484191
80,0.00400000019,0,-0.000149583866,7.9686055e-05,-0.000243828807,-0.000144488789,3.80692945e-05,-0.00020718381,1638.7485047788359,-0.0126185026,0.00880178344,-0.0356795862,-0.0126909176,0.008864264,-0.0365383215
83,0.00400000019,0,-0.000151163942,6.7810266e-05,-0.000233916013,-0.000148623571,3.64548068e-05,-0.000215054548,1638.7525047790259,-0.012594779,0.00872440636,-0.0357105434,-0.0127043873,0.00878144521,-0.0363879502
86,0.00400000019,0,-0.00016661163,6.41710576e-05,-0.000233494909,-0.000166370024,2.41062116e-05,-0.000201555376,1638.7565047792159,-0.0125356885,0.00860030018,-0.0358249657,-0.0126959588,0.00875870697,-0.0365012884
89,0.00400000019,0,-0.000167679245,6.13561788e-05,-0.000235230647,-0.000176614107,2.41245052e-05,-0.000208502999,1638.7605047794059,-0.0125509333,0.0087503856,-0.035725221,-0.0126821604,0.00886235014,-0.0365570523
94,0.00400000019,0,-0.000173120352,5.52232705e-05,-0.000224650896,-0.000195246728,2.10124126e-05,-0.000198235168,1638.7645047795959,-0.0125766341,0.00866733119,-0.0357748456,-0.0126998173,0.00873371027,-0.0366020091
