_ID_,sAcc,timeOfWeekMs,velEcef[0],velEcef[1],velEcef[2]
24620,0.289999992,399687200,0.870000005,-1.14999998,0.179999992
24774,0.269999981,399687400,0.699999988,-1.36000001,-0.409999996
24928,0.269999981,399687600,0.789999962,-1.20999992,0.140000001
25079,0.269999981,399687800,0.819999993,-1.15999997,-0.269999981
25239,0.280000001,399688000,0.789999962,-1.24000001,-0.560000002
25390,0.269999981,399688200,0.909999967,-1.23000002,0.0899999961
25544,0.25,399688400,0.669999957,-1.24000001,-0.289999992
25695,0.229999989,399688600,0.709999979,-1.33999991,-0.140000001
25852,0.269999981,399688800,0.75,-1.04999995,0.119999997
26010,0.280000001,399689000,0.839999974,-1.02999997,-0.0799999982
26161,0.189999998,399689200,1.00999999,-1.28999996,-0.299999982
26312,0.189999998,399689400,0.819999993,-1.12,-0.0899999961
26466,0.189999998,399689600,0.789999962,-1.18999994,-0.329999983
26620,0.25,399689800,0.930000007,-0.919999957,0.199999988
26777,0.239999995,399690000,0.639999986,-1.04999995,-0.579999983
26928,0.229999989,399690200,0.979999959,-1.07999992,-0.229999989
27082,0.229999989,399690400,0.719999969,-0.959999979,-0.119999997
27239,0.239999995,399690600,0.25999999,-1.10000002,-0.75
27396,0.219999999,399690800,0.799999952,-1.16999996,0.159999996
27551,0.239999995,399691000,0.729999959,-0.909999967,0
27700,0.209999993,399691200,0.659999967,-1.19999993,-0.639999986
27857,0.170000002,399691400,0.969999969,-1.25,-0.109999999
28007,0.189999998,399691600,0.829999983,-1.02999997,-0.0299999993
28164,0.149999991,399691800,0.50999999,-1.31999993,-0.219999999
28318,0.179999992,399692000,0.810000002,-1.07999992,0.269999981
28472,0.189999998,399692200,0.74000001,-1.10000002,-0.199999988
28629,0.179999992,399692400,0.799999952,-1.16999996,-0.25999999
28780,0.170000002,399692600,0.74000001,-1.12,0.149999991
28934,0.179999992,399692800,0.50999999,-1.11000001,-0.25999999
29088,0.170000002,399693000,0.719999969,-1.33999991,0.0799999982
29242,0.219999999,399693200,0.589999974,-1.01999998,0.0899999961
29396,0.209999993,399693400,0.649999976,-1.20999992,-0.419999987
29550,0.219999999,399693600,1.04999995,-1.22000003,0.0299999993
29700,0.199999988,399693800,0.569999993,-1.13999999,0.00999999978
29857,0.179999992,399694000,0.469999999,-1.30999994,-0.340000004
30011,0.219999999,399694200,0.729999959,-1.18999994,0.239999995
30165,0.209999993,399694400,0.610000014,-1.02999997,-0.329999983
30319,0.199999988,399694600,0.879999995,-1.17999995,-0.429999977
30473,0.229999989,399694800,0.799999952,-1.04999995,0.219999999
30630,0.189999998,399695000,0.529999971,-1.20999992,-0.299999982
30784,0.179999992,399695200,0.649999976,-1.18999994,0
30938,0.209999993,399695400,0.709999979,-0.839999974,-0.099999994
31089,0.209999993,399695600,0.709999979,-1.09000003,-0.389999986
31243,0.199999988,399695800,1.03999996,-1.15999997,-0.129999995
31400,0.199999988,399696000,0.810000002,-0.959999979,-0.0299999993
31551,0.179999992,399696200,0.560000002,-1.14999998,-0.310000002
31702,0.189999998,399696400,0.839999974,-1.30999994,0.239999995
31859,0.189999998,399696600,0.539999962,-1.03999996,-0.209999993
32013,0.199999988,399696800,0.769999981,-1.22000003,-0.5
32167,0.239999995,399697000,1.13,-1.13999999,0.170000002
32321,0.199999988,399697200,0.639999986,-1.01999998,-0.179999992
32475,0.199999988,399697400,0.560000002,-1.13999999,-0.299999982
32629,0.239999995,399697600,0.689999998,-1.03999996,0.310000002
32780,0.189999998,399697800,0.610000014,-0.949999988,-0.25999999
32934,0.209999993,399698000,0.870000005,-1.29999995,-0.25999999
33091,0.219999999,399698200,0.75999999,-0.959999979,-0.0299999993
33245,0.229999989,399698400,0.669999957,-0.949999988,0.140000001
33396,0.179999992,399698600,0.25,-1.15999997,-0.370000005
33553,0.25,399698800,0.680000007,-0.969999969,0.329999983
33707,0.189999998,399699000,0.479999989,-0.969999969,-0.0599999987
33861,0.209999993,399699200,0.550000012,-1.23000002,-0.5
34015,0.329999983,399699400,0.870000005,-1.20999992,0.610000014
34166,0.269999981,399699600,0.0399999991,-1.20999992,-0.179999992
34320,0.280000001,399699800,-0.349999994,-0.959999979,0.329999983
34474,0.209999993,399700000,-0.359999985,-1,0.219999999
34628,0.359999985,399700200,-0.25,-0.839999974,0.919999957
34782,0.269999981,399700400,-0.699999988,-0.949999988,-0.149999991
34936,0.229999989,399700600,-0.629999995,-1.22000003,0.50999999
35096,0.280000001,399700800,-0.659999967,-0.649999976,0.659999967
35250,0.239999995,399701000,-0.859999955,-0.839999974,0.399999976
35401,0.25,399701200,-0.839999974,-0.689999998,0.719999969
35555,0.25999999,399701400,-0.829999983,-0.669999957,0.629999995
35706,0.209999993,399701600,-1.20999992,-0.98999995,0.219999999
35863,0.289999992,399701800,-0.930000007,-0.659999967,1.03999996
36020,0.209999993,399702000,-1.05999994,-0.669999957,0.5
36174,0.25,399702200,-1,-0.699999988,0.889999986
36325,0.25999999,399702400,-0.689999998,-0.589999974,0.579999983
36476,0.239999995,399702600,-1.13,-0.889999986,0.129999995
36630,0.269999981,399702800,-0.819999993,-0.919999957,0.819999993
36784,0.349999994,399703000,-0.829999983,-0.75,1.09000003
36941,0.239999995,399703200,-1.33999991,-0.599999964,0.310000002
37095,0.310000002,399703400,-0.779999971,-0.669999957,0.909999967
37249,0.219999999,399703600,-1.02999997,-0.839999974,0.419999987
37403,0.269999981,399703800,-0.819999993,-0.839999974,0.729999959
37557,0.389999986,399704000,-0.519999981,-0.75999999,1.63
37708,0.229999989,399704200,-1.13,-0.569999993,0.229999989
37865,0.239999995,399704400,-1.11000001,-0.719999969,0.229999989
38016,0.280000001,399704600,-0.870000005,-0.569999993,0.569999993
38170,0.239999995,399704800,-1.25,-0.909999967,0.389999986
38326,0.280000001,399705000,-0.779999971,-0.370000005,0.0599999987
38477,0.310000002,399705200,-0.909999967,-0.819999993,0.689999998
38634,0.310000002,399705400,-1.43999994,-0.75,-0.239999995
38785,0.389999986,399705600,-0.689999998,-0.610000014,0.839999974
38942,0.329999983,399705800,-1.13,-1.13999999,0.899999976
39096,0.289999992,399706000,-1.09000003,-0.919999957,0.0700000003
39247,0.310000002,399706200,-0.899999976,-0.389999986,0.449999988
39401,0.359999985,399706400,-1.29999995,-1,1.04999995
39555,0.349999994,399706600,-1.5999999,-0.25999999,0.0899999961
39709,0.429999977,399706800,-0.819999993,-0.699999988,0.669999957
39863,0.340000004,399707000,-1.35000002,-0.879999995,-0.239999995
40017,0.529999971,399707200,-0.589999974,-1.16999996,1.64999998
40171,0.779999971,399707400,-0.48999998,-0.639999986,1.49000001
40325,0.409999996,399707600,-1.40999997,-0.649999976,-0.159999996
40479,0.589999974,399707800,-0.5,-0.479999989,0.479999989
40633,0.469999999,399708000,-1.33999991,-0.859999955,-0.049999997
40791,0.539999962,399708200,-0.799999952,-0.849999964,0.779999971
40945,0.620000005,399708400,-0.659999967,-0.709999979,1.33999991
41102,0.319999993,399708600,-1.11000001,-0.769999981,0.370000005
41256,0.389999986,399708800,-0.799999952,-0.649999976,1.10000002
41407,0.289999992,399709000,-0.659999967,-0.340000004,0.0799999982
41561,0.289999992,399709200,-1.20999992,-0.919999957,0.539999962
41712,0.319999993,399709400,-0.719999969,-0.479999989,0.459999979
41869,0.359999985,399709600,-1.06999993,-0.589999974,0.74000001
42023,0.429999977,399709800,-1.17999995,-0.629999995,1.00999999
42177,0.449999988,399710000,-0.620000005,-0.599999964,0.829999983
42331,0.289999992,399710200,-1.18999994,-0.769999981,0.149999991
42488,0.399999976,399710400,-0.709999979,-0.859999955,0.979999959
42642,0.299999982,399710600,-0.810000002,-0.409999996,0.529999971
42796,0.25999999,399710800,-1.07999992,-0.599999964,0.419999987
42956,0.349999994,399711000,-0.75999999,-0.5,0.699999988
43104,0.25999999,399711200,-0.930000007,-0.5,0.229999989
43255,0.239999995,399711400,-1.17999995,-0.799999952,0.370000005
43409,0.889999986,399711600,-0.429999977,-1.27999997,4.67999983
43563,0.779999971,399711800,-0.939999998,-1.07999992,1.71999991
43717,0.419999987,399712000,-1.09000003,-0.689999998,0.50999999
43871,0.560000002,399712200,-0.569999993,-0.709999979,0.779999971
44028,0.389999986,399712400,-1.14999998,-0.680000007,0.589999974
44182,0.359999985,399712600,-1,-0.930000007,0.48999998
44336,0.469999999,399712800,-0.620000005,-0.639999986,0.779999971
44490,0.319999993,399713000,-1.09000003,-0.709999979,0.329999983
44644,0.589999974,399713200,-1.02999997,0.129999995,-1.75
44795,0.629999995,399713400,-1.36000001,-1.46999991,-0.389999986
44952,0.419999987,399713600,-0.98999995,-0.75,0.0299999993
45106,0.550000012,399713800,-0.649999976,-0.979999959,1.20999992
45263,0.469999999,399714000,-0.74000001,-0.620000005,0.789999962
45411,0.310000002,399714200,-1.03999996,-0.680000007,0.299999982
45565,0.379999995,399714400,-0.919999957,-0.539999962,0.810000002
45719,0.359999985,399714600,-0.819999993,-0.5,0.659999967
45873,0.299999982,399714800,-1.40999997,-0.689999998,0.539999962
46027,0.289999992,399715000,-1.28999996,-0.389999986,0.579999983
46181,0.280000001,399715200,-0.839999974,0.140000001,0.529999971
46335,0.289999992,399715400,-1.12,0.199999988,0.409999996
46489,0.329999983,399715600,-0.810000002,0.359999985,0.649999976
46643,0.239999995,399715800,-1.02999997,0.569999993,0.219999999
46800,0.25,399716000,-1.30999994,0.529999971,0.189999998
46955,0.280000001,399716200,-0.939999998,0.75,0.560000002
47109,0.289999992,399716400,-0.729999959,0.879999995,0.479999989
47263,0.239999995,399716600,-0.949999988,1.05999994,0.049999997
47420,0.310000002,399716800,-0.680000007,0.779999971,0.579999983
47578,0.239999995,399717000,-0.959999979,0.98999995,0.00999999978
47729,0.239999995,399717200,-1.31999993,0.949999988,-0.099999994
47880,0.299999982,399717400,-0.669999957,0.919999957,0.620000005
48037,0.25,399717600,-1.02999997,1.03999996,-0.0399999991
48191,0.239999995,399717800,-0.74000001,1,0.379999995
48345,0.199999988,399718000,-0.98999995,0.939999998,0.149999991
48496,0.199999988,399718200,-1.20999992,0.969999969,0.269999981
48650,0.25,399718400,-0.699999988,1.01999998,0.459999979
48804,0.219999999,399718600,-0.919999957,0.959999979,0.269999981
48956,0.199999988,399718800,-0.810000002,1.02999997,0.049999997
49114,0.269999981,399719000,-0.699999988,0.719999969,0.610000014
49265,0.219999999,399719200,-1.26999998,0.899999976,-0.0799999982
49419,0.25999999,399719400,-1.13,1.10000002,0.75
49573,0.229999989,399719600,-0.949999988,0.919999957,0.299999982
49724,0.229999989,399719800,-1.04999995,1.01999998,-0.149999991
49881,0.280000001,399720000,-0.659999967,0.74000001,0.610000014
50035,0.239999995,399720200,-1.11000001,0.889999986,-0.179999992
50189,0.219999999,399720400,-1.18999994,1,0.340000004
50343,0.280000001,399720600,-0.829999983,1.02999997,0.680000007
50500,0.219999999,399720800,-0.949999988,0.949999988,-0.0199999996
50658,0.209999993,399721000,-0.729999959,1.07999992,0.389999986
50809,0.219999999,399721200,-0.919999957,0.959999979,0.25
50963,0.229999989,399721400,-1.25,1.04999995,-0.0399999991
51114,0.25,399721600,-0.829999983,1.18999994,0.610000014
51268,0.219999999,399721800,-0.919999957,1.13,-0.0299999993
51422,0.209999993,399722000,-0.909999967,1.30999994,-0.0700000003
51576,0.25999999,399722200,-0.669999957,1.01999998,0.50999999
51727,0.219999999,399722400,-1.38999999,1.17999995,-0.25999999
51887,0.229999989,399722600,-0.779999971,1.24000001,0.629999995
52038,0.199999988,399722800,-0.909999967,1.10000002,0.0599999987
52195,0.199999988,399723000,-0.859999955,1.24000001,-0.109999999
52346,0.239999995,399723200,-0.620000005,1.05999994,0.599999964
52500,0.199999988,399723400,-1.16999996,1.23000002,-0.0899999961
52654,0.25,399723600,-0.709999979,1.24000001,0.539999962
52808,0.219999999,399723800,-0.75999999,1.30999994,0.25
52962,0.209999993,399724000,-0.930000007,1.39999998,-0.389999986
53116,0.310000002,399724200,-0.560000002,0.870000005,0.539999962
53270,0.209999993,399724400,-1.06999993,1.13999999,-0.170000002
53424,0.25,399724600,-0.899999976,1.07999992,0.409999996
53578,0.229999989,399724800,-0.839999974,1.00999999,0.229999989
53732,0.209999993,399725000,-1.07999992,1.13,-0.0700000003
53886,0.229999989,399725200,-0.729999959,0.889999986,0.269999981
54040,0.209999993,399725400,-1.04999995,1.04999995,0.289999992
54197,0.229999989,399725600,-1.30999994,1.07999992,0.199999988
54351,0.280000001,399725800,-0.689999998,1.05999994,0.599999964
54505,0.229999989,399726000,-1.05999994,1.05999994,-0.0299999993
54659,0.269999981,399726200,-0.829999983,0.879999995,0.439999998
54810,0.219999999,399726400,-0.979999959,0.889999986,0.379999995
54964,0.199999988,399726600,-1.48000002,0.919999957,-0.0700000003
55118,0.280000001,399726800,-0.919999957,1.11000001,0.75999999
55278,0.199999988,399727000,-1,1.16999996,0.00999999978
55426,0.179999992,399727200,-0.649999976,1.18999994,0.0899999961
55583,0.199999988,399727400,-0.649999976,1.00999999,0.370000005
55731,0.170000002,399727600,-1.17999995,1.14999998,-0.219999999
55888,0.170000002,399727800,-0.579999983,1.41999996,0.469999999
56048,0.170000002,399728000,-0.669999957,1.19999993,0.00999999978
56199,0.159999996,399728200,-0.449999988,1.05999994,-0.109999999
56350,0.199999988,399728400,-0.5,0.969999969,0.25
56504,0.159999996,399728600,-0.930000007,1.02999997,-0.099999994
56658,0.209999993,399728800,-0.629999995,1.23000002,0.299999982
56815,0.199999988,399729000,-0.449999988,0.859999955,0.129999995
56966,0.170000002,399729200,-0.370000005,0.75,-0.239999995
57126,0.179999992,399729400,-0.429999977,0.529999971,-0.0799999982
57280,0.170000002,399729600,-0.539999962,0.519999981,-0.0599999987
57428,0.189999998,399729800,-0.709999979,0.539999962,-0.409999996
57582,0.219999999,399730000,-0.579999983,0.419999987,-0.579999983
57736,0.289999992,399730200,-0.539999962,0.099999994,-0.939999998
57893,0.349999994,399730400,-0.359999985,-0.199999988,-0.74000001
58047,0.209999993,399730600,-0.389999986,0.159999996,-0.0299999993
58198,0.239999995,399730800,-0.129999995,0.049999997,0.0599999987
58355,0.319999993,399731000,0.0299999993,0.0199999996,-0.0899999961
58512,0.359999985,399731200,0.0299999993,0,0.0399999991
58666,0.329999983,399731400,0.0299999993,0.0299999993,0.0199999996
58817,0.310000002,399731600,-0.0399999991,0.0299999993,-0.0799999982
58968,0.25,399731800,0.00999999978,-0.049999997,-0.0199999996
59122,0.389999986,399732000,-0.0199999996,0.0299999993,0.109999999
