_ID_,cnoMean,ecef[0],ecef[1],ecef[2],hAcc,hMSL,lla[0],lla[1],lla[2],pDop,status,timeOfWeekMs,towOffset,vAcc,week
90,33.9333344,3099238.1499999999,1013411.3300000001,5463303.3100000005,0.633000016,14.0710011,59.338651299999995,18.107084199999999,38.273000000000003,0.859999955,1074725659,399655400,398016.72461118834,0.835000038,2040
247,33.9333344,3099238.1699999999,1013411.34,5463303.3600000003,0.634000003,14.1260004,59.338651299999995,18.1070843,38.326999999999998,0.859999955,1074725659,399655600,398016.72461118834,0.836000025,2040
398,34.0333328,3099238.1899999999,1013411.34,5463303.3899999997,0.63500005,14.1610003,59.338651299999995,18.107084199999999,38.363,0.859999955,1074725659,399655800,398016.72461118834,0.836000025,2040
552,34,3099238.21,1013411.34,5463303.4199999999,0.636000037,14.2040005,59.338651299999995,18.107084199999999,38.405999999999999,0.859999955,1074725659,399656000,398016.72458061745,0.837000012,2040
717,34.0666656,3099238.2200000002,1013411.35,5463303.4699999997,0.637000024,14.2490005,59.338651399999996,18.107084199999999,38.450000000000003,0.859999955,1074725659,399656200,398016.72458061745,0.837000012,2040
868,34.0666656,3099238.2400000002,1013411.36,5463303.5200000005,0.638000011,14.2990007,59.338651499999997,18.1070843,38.500999999999998,0.859999955,1074725659,399656400,398016.72458061745,0.838000059,2040
1022,34.0333328,3099238.27,1013411.38,5463303.5600000005,0.639000058,14.3530006,59.338651499999997,18.107084399999998,38.554000000000002,0.859999955,1074725659,399656600,398016.72458061745,0.838000059,2040
1176,33.9333344,3099238.2800000003,1013411.38,5463303.5800000001,0.640000045,14.3780003,59.338651399999996,18.107084399999998,38.579000000000001,0.859999955,1074725659,399656800,398016.72458061745,0.839000046,2040
1334,33.6551743,3099238.3000000003,1013411.38,5463303.6000000006,0.64200002,14.4040003,59.338651399999996,18.107084399999998,38.605000000000004,0.859999955,1074725659,399657000,398016.72464170592,0.839000046,2040
1495,33.6666679,3099238.3199999998,1013411.38,5463303.6500000004,0.643000007,14.453001,59.338651399999996,18.1070843,38.654000000000003,0.859999955,1074725659,399657200,398016.72464170592,0.839000046,2040
1640,33.5333328,3099238.3599999999,1013411.38,5463303.7199999997,0.645000041,14.5320005,59.338651499999997,18.107083899999999,38.733000000000004,0.859999955,1074725659,399657400,398016.72464170592,0.840000033,2040
1797,33.1666679,3099238.4399999999,1013411.4300000001,5463303.9000000004,0.645000041,14.7370005,59.338651599999999,18.107084399999998,38.938000000000002,0.859999955,1074725659,399657600,398016.72464170592,0.840000033,2040
1951,33.3666649,3099238.52,1013411.48,5463304.0899999999,0.647000015,14.9460011,59.338651799999994,18.107084799999999,39.146999999999998,0.859999955,1074725659,399657800,398016.72464170592,0.842000067,2040
2105,32.7999992,3099238.5899999999,1013411.5,5463304.2300000004,0.649000049,15.1030006,59.338651799999994,18.107084699999998,39.304000000000002,0.859999955,1074725659,399658000,398016.72461124166,0.842000067,2040
2259,31.7333336,3099238.7200000002,1013411.5600000001,5463304.3700000001,0.653000057,15.2970009,59.338651399999996,18.107085099999999,39.497999999999998,0.859999955,1074725659,399658200,398016.72461124166,0.843000054,2040
2413,32.3666649,3099238.8500000001,1013411.64,5463304.46,0.658000052,15.4480009,59.338650699999995,18.107085699999999,39.649000000000001,0.859999955,1074725659,399658400,398016.72461124166,0.844000041,2040
2567,32.5666656,3099238.8599999999,1013411.73,5463304.4000000004,0.661000013,15.4220009,59.338650099999995,18.107087199999999,39.624000000000002,0.859999955,1074725659,399658600,398016.72461124166,0.845000029,2040
2721,31.8999996,3099238.9399999999,1013411.86,5463304.3600000003,0.666000009,15.4400005,59.338649099999998,18.1070888,39.640999999999998,0.859999955,1074725659,399658800,398016.72461124166,0.84800005,2040
2872,31.5666676,3099238.9900000002,1013411.98,5463304.3799999999,0.672000051,15.5010004,59.338648499999998,18.107090499999998,39.701999999999998,0.859999955,1074725659,399659000,398016.72467217018,0.851000011,2040
3034,31.0333328,3099238.98,1013412.09,5463304.4199999999,0.677000046,15.545001,59.338648499999998,18.107092399999999,39.747,0.859999955,1074725659,399659200,398016.72467217018,0.855000019,2040
3188,30.8666668,3099238.9300000002,1013412.23,5463304.4199999999,0.683000028,15.552001,59.338648499999998,18.107094999999997,39.753,0.859999955,1074725659,399659400,398016.72467217018,0.860000014,2040
3342,30.666666,3099238.8700000001,1013412.41,5463304.4800000004,0.68900001,15.6020012,59.3386487,18.107098399999998,39.803000000000004,0.859999955,1074725659,399659600,398016.72467217018,0.865000069,2040
3496,30.4333324,3099238.8399999999,1013412.6,5463304.5300000003,0.69600004,15.6600008,59.338648799999994,18.107101699999998,39.862000000000002,0.859999955,1074725659,399659800,398016.72467217018,0.870000064,2040
3647,30.7000008,3099238.8100000001,1013412.77,5463304.5099999998,0.704000056,15.651001,59.338648499999998,18.107104700000001,39.852000000000004,0.859999955,1074725659,399660000,398016.7246416526,0.87500006,2040
3804,30.9333324,3099238.79,1013412.9600000001,5463304.5099999998,0.712000012,15.6740007,59.338648199999994,18.107108099999998,39.875,0.859999955,1074725659,399660200,398016.7246416526,0.880000055,2040
3955,31.0666676,3099238.7800000003,1013413.17,5463304.5200000005,0.718000054,15.717001,59.338647799999997,18.107111700000001,39.917999999999999,0.859999955,1074725659,399660400,398016.7246416526,0.88500005,2040
4109,31.5,3099238.7800000003,1013413.39,5463304.5200000005,0.724000037,15.7490005,59.338647299999998,18.107115199999999,39.950000000000003,0.859999955,1074725659,399660600,398016.7246416526,0.889000058,2040
4263,31.5333328,3099238.75,1013413.62,5463304.4800000004,0.728000045,15.736001,59.338646799999999,18.107119399999998,39.936999999999998,0.859999955,1074725659,399660800,398016.7246416526,0.894000053,2040
4417,31.1000004,3099238.77,1013413.85,5463304.4699999997,0.732000053,15.7770004,59.338645999999997,18.107122999999998,39.978000000000002,0.859999955,1074725659,399661000,398016.72461113503,0.900000036,2040
4574,31.333334,3099238.8100000001,1013414.05,5463304.4100000001,0.739000022,15.7650003,59.338645,18.107126099999999,39.966000000000001,0.859999955,1074725659,399661200,398016.72461113503,0.906000018,2040
4728,31.7999992,3099238.8399999999,1013414.24,5463304.3200000003,0.746000051,15.736001,59.3386438,18.107129099999998,39.936999999999998,0.859999955,1074725659,399661400,398016.72461113503,0.911000073,2040
4882,32.0333328,3099238.8900000001,1013414.4300000001,5463304.2999999998,0.752000034,15.7770004,59.338642999999998,18.107132,39.978000000000002,0.879999995,1074725658,399661600,398016.72461113503,0.917000055,2040
5042,31.7000008,3099238.9300000002,1013414.61,5463304.2800000003,0.758000016,15.8060007,59.338642099999994,18.1071347,40.006999999999998,0.859999955,1074725659,399661800,398016.72461113503,0.922000051,2040
5193,31.3666668,3099238.96,1013414.8,5463304.2000000002,0.764000058,15.7820005,59.338641099999997,18.1071378,39.983000000000004,0.859999955,1074725659,399662000,398016.72467233014,0.927000046,2040
5350,31.4333324,3099238.9700000002,1013415.02,5463304.1399999997,0.769000053,15.7700005,59.3386402,18.107141500000001,39.972000000000001,0.859999955,1074725659,399662200,398016.72467233014,0.933000028,2040
5498,31.5,3099239,1013415.25,5463304.1000000006,0.772000015,15.7870007,59.338639299999997,18.107145199999998,39.988,0.859999955,1074725659,399662400,398016.72467233014,0.938000023,2040
5652,31.8999996,3099239.0699999998,1013415.4400000001,5463303.96,0.774000049,15.7350006,59.338637599999998,18.1071478,39.936,0.859999955,1074725659,399662600,398016.72467233014,0.942000031,2040
5809,31.666666,3099239.1899999999,1013415.64,5463303.9100000001,0.77700001,15.7800007,59.338635999999994,18.107150600000001,39.981000000000002,0.859999955,1074725659,399662800,398016.72467233014,0.94600004,2040
5963,31.1000004,3099239.2800000003,1013415.8200000001,5463303.8899999997,0.780000031,15.8310003,59.338634799999994,18.107153,40.032000000000004,0.859999955,1074725659,399663000,398016.7246416526,0.948000073,2040
6117,31.6333332,3099239.3500000001,1013416,5463303.7999999998,0.783000052,15.8170004,59.3386335,18.1071557,40.018000000000001,0.859999955,1074725659,399663200,398016.7246416526,0.950000048,2040
6271,32.2333336,3099239.4300000002,1013416.24,5463303.6799999997,0.781000018,15.7900009,59.338631799999995,18.107159299999999,39.991,0.859999955,1074725659,399663400,398016.7246416526,0.952000022,2040
6428,32.1666679,3099239.5600000001,1013416.4600000001,5463303.5899999999,0.778000057,15.809001,59.338629900000001,18.107162299999999,40.009999999999998,0.859999955,1074725659,399663600,398016.7246416526,0.954000056,2040
6582,31.7666664,3099239.7000000002,1013416.64,5463303.4199999999,0.776000023,15.7630005,59.338627699999996,18.1071645,39.963999999999999,0.859999955,1074725659,399663800,398016.7246416526,0.957000017,2040
6733,31.7000008,3099239.8500000001,1013416.85,5463303.3600000003,0.774000049,15.8120003,59.338625799999996,18.107167199999999,40.014000000000003,0.859999955,1074725659,399664000,398016.72470274108,0.960000038,2040
6887,31.7666664,3099239.9700000002,1013417.05,5463303.3399999999,0.774000049,15.887001,59.338624299999999,18.107169899999999,40.088000000000001,0.859999955,1074725659,399664200,398016.72470274108,0.960000038,2040
7041,31.9666672,3099240.04,1013417.25,5463303.2800000003,0.775000036,15.9020004,59.338622999999998,18.107172899999998,40.103000000000002,0.859999955,1074725659,399664400,398016.72470274108,0.960000038,2040
7195,32.2999992,3099240.1499999999,1013417.48,5463303.1900000004,0.773000062,15.9130011,59.3386213,18.1071761,40.114000000000004,0.859999955,1074725659,399664600,398016.72470274108,0.959000051,2040
7349,31.8999996,3099240.3100000001,1013417.6800000001,5463303.1000000006,0.769000053,15.9460011,59.338619199999997,18.1071785,40.146999999999998,0.859999955,1074725659,399664800,398016.72470274108,0.959000051,2040
7503,31.7999992,3099240.4500000002,1013417.86,5463302.96,0.76700002,15.9190006,59.3386171,18.107180799999998,40.119999999999997,0.859999955,1074725659,399665000,398016.72467217018,0.961000025,2040
7654,31.9666672,3099240.6299999999,1013418.0700000001,5463302.9199999999,0.765000045,16.0110016,59.338615099999998,18.107183199999998,40.212000000000003,0.859999955,1074725659,399665200,398016.72467217018,0.963000059,2040
7811,32.2333336,3099240.73,1013418.24,5463302.7199999997,0.764000058,15.9140005,59.338613099999996,18.107185599999998,40.115000000000002,0.859999955,1074725659,399665400,398016.72467217018,0.964000046,2040
7965,31.9666672,3099240.8999999999,1013418.4500000001,5463302.6200000001,0.763000011,15.9480009,59.338610899999999,18.107188099999998,40.149000000000001,0.859999955,1074725659,399665600,398016.72467217018,0.966000021,2040
8122,31.8999996,3099241.0600000001,1013418.65,5463302.5200000005,0.762000024,15.967001,59.338608799999996,18.1071907,40.167999999999999,0.859999955,1074725659,399665800,398016.72467217018,0.969000041,2040
8273,31.2999992,3099241.1499999999,1013418.86,5463302.4500000002,0.764000058,15.9840012,59.3386073,18.1071937,40.185000000000002,0.859999955,1074725659,399666000,398016.72464154591,0.972000062,2040
8430,31.7666664,3099241.2600000002,1013419.0600000001,5463302.2800000003,0.764000058,15.920001,59.338605199999996,18.107196399999999,40.121000000000002,0.859999955,1074725659,399666200,398016.72464154591,0.975000024,2040
8578,30.6333332,3099241.4199999999,1013419.27,5463302.25,0.76700002,16.0090008,59.338603399999997,18.107198999999998,40.210000000000001,0.859999955,1074725659,399666400,398016.72464154591,0.977000058,2040
8732,30.5333328,3099241.54,1013419.4500000001,5463302.1699999999,0.772000015,16.0240002,59.338601699999998,18.107201399999997,40.225000000000001,0.889999986,1074725658,399666600,398016.72464154591,0.98300004,2040
8889,30.6333332,3099241.6800000002,1013419.64,5463302.0700000003,0.778000057,16.0330009,59.338599699999996,18.107203800000001,40.234000000000002,0.859999955,1074725659,399666800,398016.72464154591,0.988000035,2040
9040,31.3225803,3099241.75,1013419.8300000001,5463301.9299999997,0.783000052,15.9760008,59.338598099999999,18.107206599999998,40.177,0.859999955,1074725659,399667000,398016.72470263438,0.993000031,2040
9198,31.6451607,3099241.8300000001,1013420.01,5463301.8700000001,0.786000013,15.993001,59.338596799999998,18.1072092,40.194000000000003,0.889999986,1074725658,399667200,398016.72470263438,0.997000039,2040
9352,31.4516125,3099241.98,1013420.17,5463301.7599999998,0.78700006,15.9950008,59.338594899999997,18.107211,40.197000000000003,0.859999955,1074725659,399667400,398016.72470263438,1.00100005,2040
9509,31.4516125,3099242.0899999999,1013420.38,5463301.71,0.78700006,16.0390015,59.338593299999999,18.107213999999999,40.240000000000002,0.859999955,1074725659,399667600,398016.72470263438,1.00400007,2040
9660,31.0645161,3099242.2000000002,1013420.5700000001,5463301.5700000003,0.786000013,16.007,59.3385915,18.107216599999997,40.207999999999998,0.859999955,1074725659,399667800,398016.72470263438,1.00700009,2040
9820,31.8387089,3099242.3599999999,1013420.77,5463301.4699999997,0.786000013,16.0330009,59.338589299999995,18.107219000000001,40.234000000000002,0.859999955,1074725659,399668000,398016.72467201017,1.00999999,2040
9968,31.3548393,3099242.5,1013420.97,5463301.4100000001,0.78700006,16.0710011,59.338587499999996,18.107221499999998,40.273000000000003,0.859999955,1074725659,399668200,398016.72467201017,1.01400006,2040
10122,31.032259,3099242.5899999999,1013421.15,5463301.29,0.788000047,16.0419998,59.338585899999998,18.107223999999999,40.243000000000002,0.859999955,1074725658,399668400,398016.72467201017,1.01800001,2040
