timeOfWeek, lla0,lla1,lla2,ned0,ned1,ned2,theta0,theta1,theta2
208129.902, 59.3530619, 18.0731516, 32.68, 1600.862671, -1922.919189, -1.487964,   0.7,   3.5,  57.4
208129.942, 59.3530619, 18.0731516, 32.68, 1600.862671, -1922.919189, -1.487971,   0.7,   3.5,  57.4
208129.982, 59.3530619, 18.0731516, 32.68, 1600.862671, -1922.919189, -1.487978,   0.7,   3.5,  57.4
208130.022, 59.3530619, 18.0731516, 32.68, 1600.862671, -1922.919189, -1.487985,   0.7,   3.5,  57.4
208130.062, 59.3530619, 18.0731516, 32.68, 1600.862671, -1922.919189, -1.480835,   0.7,   3.5,  57.4
208130.102, 59.3530619, 18.0731516, 32.68, 1600.862671, -1922.919189, -1.480843,   0.7,   3.5,  57.4
208130.142, 59.3530619, 18.0731516, 32.68, 1600.862671, -1922.919189, -1.480850,   0.7,   3.5,  57.4
208130.182, 59.3530619, 18.0731516, 32.68, 1600.862671, -1922.919189, -1.480858,   0.7,   3.5,  57.4
208130.222, 59.3530619, 18.0731516, 32.68, 1600.862671, -1922.919189, -1.480866,   0.7,   3.5,  57.4
208130.262, 59.3530619, 18.0731516, 32.67, 1600.862793, -1922.919189, -1.474957,   0.7,   3.5,  57.4
208130.302, 59.3530619, 18.0731516, 32.67, 1600.862793, -1922.919189, -1.474964,   0.7,   3.5,  57.4
208130.342, 59.3530619, 18.0731516, 32.67, 1600.862793, -1922.919189, -1.474971,   0.7,   3.5,  57.4
208130.382, 59.3530619, 18.0731516, 32.67, 1600.862793, -1922.919189, -1.474978,   0.7,   3.5,  57.4
208130.422, 59.3530619, 18.0731516, 32.67, 1600.862793, -1922.919189, -1.474985,   0.7,   3.5,  57.4
208130.462, 59.3530619, 18.0731516, 32.67, 1600.862793, -1922.919189, -1.469124,   0.7,   3.5,  57.4
208130.502, 59.3530619, 18.0731516, 32.67, 1600.862793, -1922.919189, -1.469131,   0.7,   3.5,  57.4
208130.542, 59.3530619, 18.0731516, 32.67, 1600.862793, -1922.919189, -1.469139,   0.7,   3.5,  57.4
208130.582, 59.3530619, 18.0731516, 32.67, 1600.862793, -1922.919189, -1.469146,   0.7,   3.5,  57.4
208130.622, 59.3530619, 18.0731516, 32.67, 1600.862793, -1922.919189, -1.469154,   0.7,   3.5,  57.4
208130.662, 59.3530619, 18.0731516, 32.66, 1600.862671, -1922.919189, -1.463301,   0.7,   3.5,  57.4
208130.702, 59.3530619, 18.0731516, 32.66, 1600.862793, -1922.919189, -1.463309,   0.7,   3.5,  57.4
208130.742, 59.3530619, 18.0731516, 32.66, 1600.862793, -1922.919189, -1.463317,   0.7,   3.5,  57.4
208130.782, 59.3530619, 18.0731516, 32.66, 1600.862793, -1922.919189, -1.463326,   0.7,   3.5,  57.4
208130.822, 59.3530619, 18.0731516, 32.66, 1600.862793, -1922.919189, -1.463334,   0.7,   3.5,  57.4
