_ID_,dt,status,theta1[0],theta1[1],theta1[2],theta2[0],theta2[1],theta2[2],time,vel1[0],vel1[1],vel1[2],vel2[0],vel2[1],vel2[2]
1,0.00400000019,0,1.15168223e-06,-2.70233759e-05,3.74173833e-05,-1.76065914e-05,-8.02021459e-05,6.66423075e-05,1660.1027805180056,0.0025444536,-0.00511964224,-0.0387031138,0.00234846375,-0.00519056944,-0.0398205407
2,0.00400000019,0,8.83651228e-05,-4.00776407e-05,3.41169944e-05,7.23631019e-05,-8.95930934e-05,6.91009773e-05,1660.1067805181956,0.00256514479,-0.00505497027,-0.0384010524,0.00238205399,-0.00524477987,-0.0393800251
3,0.00400000019,0,0.000136002418,-3.5103476e-05,4.02130827e-05,0.000138456788,-9.72640046e-05,7.87914978e-05,1660.1107805183856,0.00251415628,-0.00555306347,-0.0381579809,0.00229573157,-0.00568389893,-0.0392500684
7,0.00400000019,0,0.000152368302,-4.5009685e-05,4.42694545e-05,0.000153106972,-9.30462556e-05,7.48950479e-05,1660.1147805185756,0.00244554156,-0.00589297386,-0.0380774997,0.00226266356,-0.00606617611,-0.0390878282
8,0.00400000019,0,0.000134504589,-4.31978988e-05,3.44944528e-05,0.000131864523,-9.59650861e-05,7.51515545e-05,1660.1187805187656,0.00222226395,-0.0062388014,-0.0384098738,0.00219175755,-0.00644290214,-0.0392418057
9,0.00400000019,0,7.98110923e-05,-4.79744376e-05,4.72978609e-05,7.04058984e-05,-9.8349381e-05,7.69714679e-05,1660.1227805189556,0.00205348944,-0.0064943959,-0.0388316214,0.00190779148,-0.00674323412,-0.039767731
10,0.00400000019,0,1.74036359e-05,-4.0742565e-05,3.59640471e-05,-4.44503712e-06,-0.000109473942,9.47665394e-05,1660.1267805191455,0.00197193865,-0.00669492874,-0.0389599986,0.00176734827,-0.00689186295,-0.0400559269
11,0.00400000019,0,-6.89380468e-05,-2.75468246e-05,5.16251748e-05,-9.87386447e-05,-9.11734242e-05,7.43964847e-05,1660.1307805193355,0.00184467435,-0.00665432867,-0.0389229655,0.00170976436,-0.0067706611,-0.0400123075
12,0.00400000019,0,-0.000176348825,-4.13537855e-05,4.51214946e-05,-0.000180610834,-8.03406801e-05,8.03734147e-05,1660.1347805195255,0.00173427176,-0.0068661226,-0.0387046002,0.00167215487,-0.00688741961,-0.0395685695
13,0.00400000019,0,-0.000277896208,-3.213112e-05,4.59257462e-05,-0.000277739804,-7.8626108e-05,9.9228324e-05,1660.1387805197155,0.0018028554,-0.00684791291,-0.0383736901,0.00153873675,-0.00696732756,-0.0394698158
14,0.00400000019,0,-0.000345601351,-2.89795189e-05,5.25311079e-05,-0.000353542273,-8.57210398e-05,8.40245775e-05,1660.1427805199055,0.00170810136,-0.00661861897,-0.0379063971,0.00142012199,-0.00667052018,-0.0390925445
18,0.00400000019,0,-0.00038162453,-3.15246689e-05,4.67403624e-05,-0.000388613349,-8.82021704e-05,8.72038145e-05,1660.1467805200955,0.00166818756,-0.00639155647,-0.0377028249,0.00155599881,-0.00659415731,-0.0386139825
19,0.00400000019,0,-0.000369852525,-1.98912276e-05,4.80565832e-05,-0.000375439791,-9.26807188e-05,9.30492024e-05,1660.1507805202855,0.00173879927,-0.00636909017,-0.0371720903,0.00156709773,-0.00646688417,-0.0381008908
21,0.00400000019,0,-0.000327260786,-4.87224643e-05,5.66979397e-05,-0.000342586573,-0.000117117175,7.96535969e-05,1660.1547805204755,0.00181232393,-0.00617943984,-0.0369731411,0.00171967805,-0.00619140361,-0.0379469804
22,0.00400000019,0,-0.000272693665,-5.0044051e-05,6.38617712e-05,-0.000289738324,-0.000104776205,9.94628062e-05,1660.1587805206655,0.00192596018,-0.00586284976,-0.0373093598,0.00167183008,-0.00597431231,-0.0383387096
23,0.00400000019,0,-0.000227838231,-5.25326395e-05,6.12433068e-05,-0.000228885649,-0.000106000953,9.07144204e-05,1660.1627805208554,0.00194900704,-0.00563262962,-0.0376586318,0.00181036908,-0.00584596349,-0.0388874449
24,0.00400000019,0,-0.000171099164,-5.93831064e-05,5.91519383e-05,-0.000172661443,-0.000118940727,9.93453796e-05,1660.1667805210454,0.00202782219,-0.00565887522,-0.0381655879,0.00193830964,-0.00588000473,-0.0394626074
25,0.00399584603,0,-0.00012072111,-5.22863302e-05,5.78295148e-05,-0.000122913581,-9.9542689e-05,0.000104283376,1660.1707763671875,0.00229121279,-0.00540951593,-0.0386619121,0.00207884051,-0.00550368102,-0.039953094
