_ID_,dt,status,theta1[0],theta1[1],theta1[2],theta2[0],theta2[1],theta2[2],time,vel1[0],vel1[1],vel1[2],vel2[0],vel2[1],vel2[2]
26121,0.00400000019,0,0.000127202424,2.0149344e-05,0.000203113479,0.000142809731,1.88369734e-06,0.000169291554,1262.7201855482999,-0.000585560803,-0.00978701282,-0.0365316011,-0.000944288389,-0.0103694079,-0.036915116
26122,0.00400000019,0,0.000129597727,4.56615317e-06,0.000166838727,0.000151562563,-4.58555087e-06,0.000208426311,1262.7241855484899,-0.000594745448,-0.00973597541,-0.0364362299,-0.000769179896,-0.0102928458,-0.0369862206
26123,0.00400000019,0,0.000124209007,3.04082841e-05,0.000209701087,0.000150265914,-7.39744473e-06,0.00018367928,1262.7281855486799,-0.000586609007,-0.00981135201,-0.0363497846,-0.000754090957,-0.0103562297,-0.0368452072
26124,0.00400000019,0,0.00013411323,2.49216882e-05,0.000180003175,0.000137456183,7.22522918e-06,0.000182663469,1262.7321855488699,-0.000553172373,-0.00986190699,-0.0364161246,-0.000777518319,-0.0103218434,-0.0368286483
26125,0.00400000019,0,0.000123770718,2.5897225e-05,0.000185471305,0.000139686468,1.38910145e-05,0.00021628711,1262.7361855490599,-0.000568431627,-0.00988404453,-0.0363002643,-0.000771136081,-0.0102927098,-0.0369559899
26126,0.00400000019,0,0.000105976142,4.71013191e-05,0.00021713179,0.000136597984,1.43509096e-05,0.00018162014,1262.7401855492499,-0.000472620741,-0.00987116341,-0.0365150273,-0.000754789216,-0.0103331022,-0.0369415842
26127,0.00400000019,0,0.000112825459,2.78495136e-05,0.000171394815,0.00012796669,2.4707153e-05,0.000190438601,1262.7441855494399,-0.000430820393,-0.00984573271,-0.0366205983,-0.000690688787,-0.0103321597,-0.0372243971
26128,0.00400000019,0,9.05605775e-05,4.9416718e-05,0.000199363698,0.00011402167,1.21981138e-05,0.000212940358,1262.7481855496299,-0.000539529137,-0.00987744238,-0.0367170833,-0.000772165018,-0.0103694182,-0.0370702147
26129,0.00400000019,0,5.46756455e-05,4.10142056e-05,0.000206630852,7.73003703e-05,1.06042671e-05,0.00017970179,1262.7521855498198,-0.000508486526,-0.0100184837,-0.0367736183,-0.000695729279,-0.0104552805,-0.0372130424
26130,0.00400000019,0,4.08898559e-05,3.73383009e-05,0.000161801188,6.02458967e-05,2.05635042e-05,0.00020301035,1262.7561855500098,-0.000523558527,-0.0100160651,-0.0367230549,-0.000859301479,-0.0104956497,-0.0372812077
26131,0.00400000019,0,-6.27336112e-06,5.69782133e-05,0.000207856428,1.3776945e-06,1.77244601e-05,0.000203431904,1262.7601855501998,-0.000571238343,-0.0101015074,-0.0366018526,-0.000931693183,-0.0105641428,-0.0371286497
26132,0.00400000019,0,-5.90569725e-05,5.63267713e-05,0.000194222492,-4.18942618e-05,4.20285542e-05,0.000178314862,1262.7641855503898,-0.00070361112,-0.0101908231,-0.0366671607,-0.000988669344,-0.0106182899,-0.0370523594
26133,0.00400000019,0,-0.000113503716,6.35191827e-05,0.000171554304,-9.80080367e-05,3.07661576e-05,0.000217227222,1262.7681855505798,-0.00074524089,-0.0103377532,-0.0367510505,-0.000950355723,-0.010662212,-0.0372035466
26135,0.00400000019,0,-0.000159243893,6.96769566e-05,0.000204079886,-0.000130406363,3.90287132e-05,0.000192066189,1262.7721855507698,-0.000737588038,-0.010089783,-0.0370483473,-0.00103378762,-0.0106633138,-0.0374696851
26136,0.00400000019,0,-0.000163245728,6.72632523e-05,0.000187927581,-0.000166350452,4.41791999e-05,0.000196340829,1262.7761855509598,-0.000737823197,-0.0101297889,-0.0370558202,-0.00102418731,-0.0105433725,-0.0376841091
26137,0.00400000019,0,-0.000188824793,6.95022536e-05,0.000191431202,-0.000166285172,4.56944181e-05,0.000234656458,1262.7801855511498,-0.000723297533,-0.00992331281,-0.0374852121,-0.00106842048,-0.0104123428,-0.0379690938
26138,0.00400000019,0,-0.000201450603,7.99594418e-05,0.00022094477,-0.000179023453,5.33432431e-05,0.000196400346,1262.7841855513398,-0.000737761206,-0.00980428699,-0.0377147309,-0.000933509204,-0.0102424491,-0.0382096767
26139,0.00400000019,0,-0.000189089595,7.18265874e-05,0.000170483254,-0.000178906776,5.19626592e-05,0.000203996213,1262.7881855515298,-0.000666527019,-0.00975859631,-0.0378180034,-0.000921970641,-0.0100694532,-0.0383632444
26140,0.00397558138,0,-0.000205490971,7.63136704e-05,0.0002037331,-0.00018371825,3.55885641e-05,0.000210881495,1262.7921611329075,-0.000683546998,-0.00957073271,-0.0376404971,-0.000831764308,-0.00991227385,-0.0381693728
26141,0.00422558561,0,-0.000201084069,7.25042555e-05,0.00021217404,-0.000187954225,5.92896831e-05,0.000202733383,1262.79638671875,-0.000583225978,-0.00990062859,-0.0399408005,-0.000914778037,-0.0104926536,-0.0405275226
26142,0.0037465822,0,-0.000171803127,6.04741108e-05,0.000155704081,-0.000155911897,4.60314368e-05,0.000210155689,1262.8001333008287,-0.000484907825,-0.00874050055,-0.0355344564,-0.000820216083,-0.00911852531,-0.0358562581
26143,0.00400000019,0,-0.000161559132,9.03845939e-05,0.00022346116,-0.000137586918,4.67473037e-05,0.00020326869,1262.8041333010187,-0.000396806077,-0.00915647205,-0.037867412,-0.000710910885,-0.00970501453,-0.038330745
26144,0.00400000019,0,-0.000109154273,7.02077596e-05,0.0001993529,-0.000113032256,6.38044075e-05,0.000203451695,1262.8081333012087,-0.000439009105,-0.00923770573,-0.037909925,-0.00052263774,-0.00970161892,-0.0381931514
26145,0.00400000019,0,-8.51913937e-05,7.57077796e-05,0.000190672581,-6.54043833e-05,5.89002339e-05,0.000216628061,1262.8121333013987,-0.000329456816,-0.00915417727,-0.0378855839,-0.000483933341,-0.00963754486,-0.0381064974
26146,0.00400000019,0,-7.37899099e-05,9.33947667e-05,0.000217120018,-4.77039139e-05,6.36926416e-05,0.000188088132,1262.8161333015887,-0.000287621981,-0.00926548522,-0.0374329202,-0.000497688714,-0.00976988487,-0.0379682295
26148,0.00400000019,0,-5.66587078e-05,7.95517044e-05,0.000181727344,-4.69295737e-05,5.92271354e-05,0.000211150851,1262.8201333017787,-0.000228595673,-0.00938833877,-0.0373143069,-0.000497373345,-0.0100046219,-0.037906073
26149,0.00400000019,0,-6.76192503e-05,8.42619775e-05,0.000197939386,-3.89894267e-05,6.27057307e-05,0.000211840466,1262.8241333019687,-0.000313736498,-0.00948852953,-0.0371127352,-0.000570288335,-0.0101048583,-0.0377342775
26150,0.00400000019,0,-7.19827294e-05,8.68044735e-05,0.000210246042,-6.39753271e-05,7.7333134e-05,0.000181088413,1262.8281333021587,-0.000362698047,-0.00972808059,-0.0370775051,-0.000492603576,-0.0101620294,-0.0376020335
26151,0.00400000019,0,-9.91235065e-05,7.65456716e-05,0.000169377672,-8.15123567e-05,5.33788152e-05,0.000209306585,1262.8321333023487,-0.000315813406,-0.00984656066,-0.0370040014,-0.000664321298,-0.0103554148,-0.037326701
26152,0.00400000019,0,-0.000140048636,0.000106176827,0.000215853885,-9.79955294e-05,6.36009718e-05,0.000204052179,1262.8361333025387,-0.000462379103,-0.0100077828,-0.036780823,-0.000743045763,-0.0106274094,-0.0373125449
26153,0.00400000019,0,-0.000158485564,9.38279845e-05,0.000189547456,-0.00012882099,6.36114564e-05,0.000185502213,1262.8401333027286,-0.000525863317,-0.0102579175,-0.0368733257,-0.000834722014,-0.0107561219,-0.0372239649
26154,0.00400000019,0,-0.000190405714,9.92593123e-05,0.000174998044,-0.000178623508,8.51242221e-05,0.000226161181,1262.8441333029186,-0.000558392436,-0.0102514671,-0.0365464203,-0.00078325416,-0.0107424892,-0.0370702296
26155,0.00400000019,0,-0.000247215852,0.000113822935,0.000216594635,-0.00022149377,9.24325286e-05,0.000185858938,1262.8481333031086,-0.000565783237,-0.0102729518,-0.0365580581,-0.000782068004,-0.0107006701,-0.0369402654
26156,0.00400000019,0,-0.000280630367,0.000108326443,0.000161412579,-0.000260731031,9.08822913e-05,0.00018992582,1262.8521333032986,-0.000609490613,-0.0102892937,-0.0366105065,-0.000849844306,-0.0106746117,-0.0373108201
26157,0.00400000019,0,-0.000305019901,0.000104406048,0.000181010211,-0.000280584936,8.64281028e-05,0.000209751408,1262.8561333034886,-0.000499376212,-0.0101909479,-0.0368786827,-0.000766443089,-0.0107152024,-0.037480399
26158,0.00400000019,0,-0.000314341742,0.000128688524,0.000204020092,-0.000290509051,9.72537018e-05,0.000172325497,1262.8601333036786,-0.000519265945,-0.0100928852,-0.0370834209,-0.000790569349,-0.0105016008,-0.0375296585
26159,0.00400000019,0,-0.000291955221,0.000100461933,0.000153867528,-0.000291315897,9.00201339e-05,0.000193701984,1262.8641333038686,-0.000473319204,-0.00987913366,-0.0372429304,-0.000757011701,-0.0103324121,-0.0377197601
26160,0.00400000019,0,-0.000288681476,0.000113368951,0.000196199384,-0.00026638055,8.35814135e-05,0.000191157116,1262.8681333040586,-0.000451514148,-0.00979738589,-0.0373212323,-0.000773756299,-0.0102893393,-0.0379299372
26162,0.00400000019,0,-0.000273601385,0.000112537251,0.000199234128,-0.000257244305,9.56723161e-05,0.000170294865,1262.8721333042486,-0.000409179076,-0.00967995171,-0.0373953879,-0.000658795005,-0.0101213222,-0.0379674882
26163,0.00400000019,0,-0.000258777378,0.000112578971,0.000163878445,-0.000234876366,9.97013267e-05,0.000199708913,1262.8761333044386,-0.000366303691,-0.0095995795,-0.0374382064,-0.000643406704,-0.0101848552,-0.0378688276
26164,0.00400000019,0,-0.000241681817,0.000120998913,0.000204395154,-0.000217733847,0.000102231461,0.000186994876,1262.8801333046285,-0.000334368058,-0.00952246692,-0.0374985039,-0.000563777343,-0.00997135788,-0.0379830822
26165,0.00400000019,0,-0.000206661251,0.000114404,0.00016947613,-0.000199162518,9.25332788e-05,0.000173565189,1262.8841333048185,-0.000294938684,-0.00951272435,-0.0376902893,-0.000619376253,-0.00981708802,-0.0381013639
26166,0.00400000019,0,-0.000179666691,0.000115376497,0.000169061168,-0.000162940938,8.98869403e-05,0.000195104672,1262.8881333050085,-0.000240956404,-0.00933014601,-0.0378170274,-0.000476642133,-0.00976176467,-0.03836729
26167,0.00400341395,0,-0.00013371525,0.000121874742,0.000201265022,-0.000120543038,9.19555896e-05,0.000166382772,1262.892136718845,-0.000237186818,-0.00919536315,-0.0381428935,-0.000400618912,-0.0097091347,-0.0384160094
26168,0.00400000019,0,-8.93363904e-05,0.000109593486,0.000135243608,-7.82392526e-05,8.38977357e-05,0.000183197626,1262.896136719035,-0.000179300521,-0.00915648416,-0.0377900787,-0.000449678453,-0.00967118796,-0.0384878144
26169,0.00400000019,0,-8.57322011e-05,0.000105332358,0.000191960993,-5.10115642e-05,9.84689977e-05,0.000188651975,1262.900136719225,-0.000160320662,-0.00909859873,-0.0379787609,-0.000463871431,-0.00963953603,-0.0385974161
26170,0.00400000019,0,-7.02558027e-05,0.000120543351,0.00018613119,-4.74713597e-05,0.000103361745,0.000168859726,1262.904136719415,-0.000182482021,-0.00917219929,-0.0380376205,-0.00038038916,-0.00971735269,-0.0383916683
26171,0.00400000019,0,-5.8644946e-05,0.000107038868,0.000134681657,-4.49995932e-05,9.21447499e-05,0.000199424714,1262.908136719605,-0.00021074593,-0.00927976519,-0.0379766673,-0.000488856167,-0.00974635594,-0.0385317616
26172,0.00400000019,0,-6.7420624e-05,0.000127739462,0.000195405111,-2.25863514e-05,8.8432098e-05,0.000178900125,1262.9121367197949,-0.000182166259,-0.00927958079,-0.0379524417,-0.000379096833,-0.00978318509,-0.0386762135
26173,0.00400000019,0,-5.0714134e-05,0.000116302319,0.000176437214,-2.55443865e-05,0.000101276513,0.000157070404,1262.9161367199849,-0.000215373642,-0.00946413353,-0.0381358564,-0.000503161573,-0.00975115038,-0.0384577401
26175,0.00400000019,0,-3.0489904e-05,0.000114498325,0.000154200898,-1.3522611e-05,8.00417256e-05,0.000194299995,1262.9201367201749,-0.000310852716,-0.00938297901,-0.0383822732,-0.000506647397,-0.00971984584,-0.0386927873
