_ID_,hdwStatus,insStatus,lla[0],lla[1],lla[2],ned[0],ned[1],ned[2],theta[0],theta[1],theta[2],timeOfWeek,uvw[0],uvw[1],uvw[2],week
17180,81,419634551,59.352965526436996,18.073167750476586,29.597320605069399,2144311.25,11034127,1389.00061,0.237957746,-0.00925301109,-2.56377769,135881.68874276135,3.20756808e-05,0.00384093402,0.0214960929,2040
17193,81,419634551,59.352965534574849,18.073167741919782,29.594666457735002,2144311.25,11034127,1389.0033,0.238081038,-0.0101728952,-2.56385136,135881.73871834492,-0.000126417726,0.00429069018,0.018962916,2040
17207,81,419634551,59.352965543901789,18.073167725726819,29.592077113687992,2144311.25,11034127,1389.00586,0.238241181,-0.0111241089,-2.56372857,135881.78871834729,-0.00105280243,0.00317140575,0.0202737339,2040
17220,81,419634551,59.352965547053337,18.073167717640622,29.587859269231558,2144311.25,11034127,1389.01013,0.239307195,-0.0119606527,-2.5635519,135881.83865193833,-0.00104572996,0.0042755045,0.0239478629,2040
17234,81,419634551,59.352965540422339,18.073167665697703,29.587152601219714,2144311.25,11034127,1389.01074,0.238985285,-0.0124454396,-2.56323719,135881.88865194071,-0.00133374985,0.00495304447,0.0314492732,2040
17247,81,419634551,59.352965543777657,18.073167670373198,29.584247188642621,2144311.25,11034127,1389.01367,0.238918081,-0.0125481961,-2.56281686,135881.93866951679,-0.00069751963,0.00697857514,0.0341839902,2040
17261,81,419634551,59.352965547577874,18.073167655896686,29.580361563712358,2144311.25,11034127,1389.01758,0.238635138,-0.0123301307,-2.56237388,135881.98866951917,-0.000874310732,0.0092294896,0.0410212539,2040
17274,81,419634551,59.352965548581643,18.07316766073648,29.577011602930725,2144311.25,11034127,1389.02087,0.238828808,-0.0119292736,-2.56170249,135882.03870613789,-0.00125760585,0.0086741671,0.0456858017,2040
17288,89,419634551,59.352965522281181,18.073167648249488,29.5757418833673,2144311.25,11034127,1389.02222,0.238722086,-0.0114819072,-2.5610249,135882.08870614026,-0.000823544338,0.0114464583,0.0410971791,2040
17301,89,419634551,59.352965514293636,18.073167640737598,29.571407786570489,2144311.25,11034127,1389.02649,0.238525987,-0.0110060414,-2.56036258,135882.13868172382,-0.00115929544,0.0103749018,0.0463715717,2040
17315,81,419634551,59.352965501616239,18.073167679568083,29.56625721603632,2144311.25,11034127,1389.03174,0.23876825,-0.0104234628,-2.55983448,135882.1886817262,0.00017892383,0.013160876,0.0436051972,2040
17328,81,419634551,59.352965487638158,18.073167721562321,29.559474509209394,2144311.25,11034127,1389.03845,0.238505319,-0.00984282233,-2.55946493,135882.23862239727,0.000431455672,0.0136721572,0.0459427871,2040
17342,81,419634551,59.352965449577731,18.073167759184297,29.556915094144642,2144311.25,11034127,1389.04102,0.238711849,-0.00914088823,-2.55938387,135882.28862239965,0.00083838962,0.0138038006,0.0427211039,2040
17355,81,419634551,59.352965433667009,18.073167822001786,29.551920759491622,2144311.25,11034127,1389.04602,0.238803402,-0.00867303275,-2.55956149,135882.3386328957,0.00205197744,0.0145370718,0.0409227349,2040
17370,80,419634551,59.352965418580595,18.073167885977991,29.546468063257635,2144311.25,11034127,1389.05151,0.239243299,-0.00831521768,-2.56006026,135882.38863289807,0.00133326463,0.0123838531,0.0384486429,2040
17383,80,419634551,59.352965410897468,18.073167913418505,29.542764818295836,2144311.25,11034127,1389.05518,0.239689633,-0.00812722836,-2.56054735,135882.43865804185,0.00126867928,0.0106951501,0.0378010124,2040
17397,80,419634551,59.352965403122319,18.073167836338598,29.538848283700645,2144311.25,11034127,1389.05908,0.239867538,-0.00803862792,-2.56107688,135882.48865804423,0.00127075985,0.0103557874,0.0390359722,2040
17410,80,419634551,59.352965411706982,18.073167818865254,29.53467801399529,2144311.25,11034127,1389.06323,0.240153864,-0.0077588954,-2.56156349,135882.53867562031,0.00117169507,0.00908036344,0.040994402,2040
17424,81,419634551,59.352965420983594,18.073167781086045,29.52873264811933,2144311.25,11034127,1389.06921,0.240614429,-0.00743052503,-2.56194711,135882.58867562268,0.00200061128,0.0101344381,0.0429273099,2040
17437,81,419634551,59.352965430042843,18.073167754387796,29.524799277074635,2144311.25,11034127,1389.07312,0.241210639,-0.00702687213,-2.5622313,135882.63861629376,0.00137680955,0.00943761319,0.0428243987,2040
17451,81,419634551,59.352965409212736,18.073167685226831,29.521212107501924,2144311.25,11034127,1389.07678,0.242042527,-0.00673103891,-2.56236672,135882.68861629613,0.00241326168,0.00956481136,0.0433130972,2040
17464,81,419634551,59.352965407724135,18.073167687446059,29.515987277962267,2144311.25,11034127,1389.08191,0.242298916,-0.00656318059,-2.56244588,135882.73862679218,0.00303479284,0.010633111,0.041715119,2040
17478,81,419634551,59.352965411685496,18.0731676914173,29.513634140603244,2144311.25,11034127,1389.08435,0.242226407,-0.00637273025,-2.562711,135882.78862679456,0.00323131308,0.0101088006,0.0412597582,2040
17491,80,419634551,59.352965414934708,18.073167700855798,29.510817041620612,2144311.25,11034127,1389.08716,0.242582545,-0.00625392841,-2.56273413,135882.83865193833,0.00322343968,0.0094367899,0.0424045771,2040
