ToWms, noSats, ecef[0], ecef[1], ecef[2], lla[0], lla[1], lla[2], hMSL, hAcc, vAcc, pDop, towOffset
304825200,0,3098532.070000,1011139.650000,5464105.070000,59.352951,18.072986,26.150000,1.906000,0.896000,1.168000,1.650000,304802.417970
304825400,0,3098532.080000,1011139.670000,5464105.080000,59.352951,18.072986,26.166000,1.923000,0.890000,1.162000,1.650000,304802.417970
304825600,0,3098532.090000,1011139.690000,5464105.080000,59.352951,18.072986,26.178000,1.935000,0.884000,1.158000,1.650000,304802.417970
304825800,0,3098532.110000,1011139.710000,5464105.100000,59.352950,18.072987,26.205000,1.961000,0.878000,1.153000,1.650000,304802.417970
304826000,0,3098532.120000,1011139.720000,5464105.120000,59.352950,18.072987,26.226000,1.982000,0.873000,1.148000,1.650000,304802.417940
304826200,0,3098532.140000,1011139.760000,5464105.170000,59.352950,18.072987,26.286000,2.042000,0.863000,1.141000,1.320000,304802.417940
304826400,0,3098532.160000,1011139.800000,5464105.220000,59.352950,18.072988,26.349000,2.105000,0.853000,1.134000,1.320000,304802.417940
304826600,0,3098532.190000,1011139.840000,5464105.270000,59.352950,18.072988,26.408000,2.165000,0.843000,1.127000,1.320000,304802.417940
304826800,0,3098532.200000,1011139.880000,5464105.300000,59.352950,18.072989,26.452000,2.208000,0.833000,1.120000,1.320000,304802.417940
304827000,0,3098532.220000,1011139.910000,5464105.350000,59.352950,18.072989,26.505000,2.261000,0.824000,1.113000,1.320000,304802.418001
304827200,0,3098532.240000,1011139.960000,5464105.410000,59.352950,18.072990,26.578000,2.334000,0.816000,1.107000,1.320000,304802.418001
304827400,0,3098532.260000,1011140.000000,5464105.460000,59.352950,18.072990,26.636000,2.393000,0.807000,1.101000,1.320000,304802.418001
304827600,0,3098532.280000,1011140.030000,5464105.520000,59.352950,18.072991,26.697000,2.454000,0.800000,1.095000,1.320000,304802.418001
304827800,0,3098532.290000,1011140.060000,5464105.560000,59.352950,18.072991,26.743000,2.499000,0.792000,1.090000,1.320000,304802.418001
304828000,0,3098532.310000,1011140.090000,5464105.600000,59.352950,18.072992,26.794000,2.550000,0.785000,1.085000,1.320000,304802.417970
304828200,0,3098532.340000,1011140.130000,5464105.650000,59.352950,18.072992,26.858000,2.615000,0.779000,1.080000,1.320000,304802.417970
304828400,0,3098532.370000,1011140.160000,5464105.700000,59.352950,18.072993,26.919000,2.675000,0.772000,1.075000,1.320000,304802.417970
304828600,0,3098532.390000,1011140.180000,5464105.750000,59.352950,18.072993,26.974000,2.731000,0.766000,1.070000,1.320000,304802.417970
304828800,0,3098532.410000,1011140.210000,5464105.800000,59.352950,18.072993,27.027000,2.783000,0.761000,1.065000,1.320000,304802.417970
304829000,0,3098532.430000,1011140.240000,5464105.850000,59.352950,18.072994,27.087000,2.844000,0.755000,1.061000,1.320000,304802.418031
304829200,0,3098532.460000,1011140.270000,5464105.900000,59.352950,18.072994,27.155000,2.912000,0.750000,1.057000,1.320000,304802.418031
304829400,0,3098532.490000,1011140.310000,5464105.960000,59.352950,18.072995,27.222000,2.978000,0.745000,1.052000,1.320000,304802.418031
304829600,0,3098532.510000,1011140.340000,5464106.000000,59.352950,18.072995,27.276000,3.033000,0.740000,1.048000,1.320000,304802.418031
304829800,0,3098532.540000,1011140.380000,5464106.060000,59.352950,18.072995,27.346000,3.102000,0.734000,1.044000,1.320000,304802.418031
304830000,0,3098532.570000,1011140.410000,5464106.120000,59.352950,18.072996,27.419000,3.176000,0.730000,1.039000,1.320000,304802.418001
304830200,0,3098532.600000,1011140.440000,5464106.180000,59.352950,18.072996,27.487000,3.243000,0.725000,1.036000,1.320000,304802.418001
304830400,0,3098532.630000,1011140.480000,5464106.240000,59.352950,18.072997,27.555000,3.311000,0.721000,1.032000,1.320000,304802.418001
304830600,0,3098532.650000,1011140.510000,5464106.310000,59.352950,18.072997,27.632000,3.388000,0.716000,1.027000,1.320000,304802.418001
304830800,0,3098532.660000,1011140.550000,5464106.380000,59.352950,18.072998,27.701000,3.458000,0.712000,1.023000,1.320000,304802.418001
304831000,0,3098532.680000,1011140.590000,5464106.460000,59.352950,18.072998,27.788000,3.545000,0.707000,1.020000,1.320000,304802.418062
304831200,0,3098532.700000,1011140.630000,5464106.530000,59.352950,18.072999,27.872000,3.628000,0.703000,1.016000,1.320000,304802.418062
304831400,0,3098532.720000,1011140.670000,5464106.600000,59.352950,18.072999,27.945000,3.701000,0.699000,1.012000,1.320000,304802.418062
304831600,0,3098532.740000,1011140.700000,5464106.680000,59.352951,18.073000,28.025000,3.782000,0.694000,1.009000,1.320000,304802.418062
304831800,0,3098532.770000,1011140.740000,5464106.750000,59.352951,18.073000,28.106000,3.863000,0.690000,1.005000,1.320000,304802.418062
304832000,0,3098532.780000,1011140.770000,5464106.810000,59.352951,18.073001,28.166000,3.922000,0.686000,1.003000,1.320000,304802.418031
304832200,0,3098532.800000,1011140.810000,5464106.880000,59.352951,18.073001,28.250000,4.006000,0.682000,1.001000,1.320000,304802.418031
304832400,0,3098532.820000,1011140.840000,5464106.940000,59.352951,18.073002,28.315000,4.072000,0.678000,1.000000,1.320000,304802.418031
304832600,0,3098532.840000,1011140.870000,5464107.010000,59.352951,18.073002,28.387000,4.143000,0.675000,0.999000,1.320000,304802.418031
304832800,0,3098532.860000,1011140.900000,5464107.080000,59.352951,18.073002,28.461000,4.217000,0.672000,0.998000,1.320000,304802.418031
304833000,0,3098532.900000,1011140.930000,5464107.140000,59.352951,18.073003,28.532000,4.288000,0.670000,0.997000,1.320000,304802.418092
304833200,0,3098532.920000,1011140.950000,5464107.210000,59.352951,18.073003,28.605000,4.362000,0.667000,0.996000,1.320000,304802.418092
304833400,0,3098532.960000,1011141.000000,5464107.300000,59.352951,18.073003,28.710000,4.466000,0.665000,0.994000,1.320000,304802.418092
304833600,0,3098532.990000,1011141.030000,5464107.380000,59.352951,18.073004,28.806000,4.562000,0.662000,0.992000,1.320000,304802.418092
304833800,0,3098533.020000,1011141.050000,5464107.460000,59.352951,18.073004,28.891000,4.648000,0.660000,0.990000,1.320000,304802.418092
304834000,0,3098533.040000,1011141.090000,5464107.570000,59.352952,18.073004,28.996000,4.753000,0.657000,0.988000,1.320000,304802.418062
304834200,0,3098533.040000,1011141.110000,5464107.660000,59.352952,18.073005,29.078000,4.834000,0.654000,0.985000,1.320000,304802.418062
304834400,0,3098533.060000,1011141.140000,5464107.760000,59.352952,18.073005,29.179000,4.936000,0.651000,0.983000,1.320000,304802.418062
304834600,0,3098533.090000,1011141.170000,5464107.850000,59.352952,18.073006,29.274000,5.031000,0.649000,0.982000,1.320000,304802.418062
304834800,0,3098533.120000,1011141.210000,5464107.970000,59.352953,18.073006,29.398000,5.155000,0.647000,0.980000,1.320000,304802.418062
304835000,0,3098533.150000,1011141.250000,5464108.060000,59.352953,18.073007,29.501000,5.258000,0.644000,0.978000,1.320000,304802.418123
304835200,0,3098533.170000,1011141.290000,5464108.170000,59.352953,18.073007,29.610000,5.366000,0.642000,0.976000,1.310000,304802.418123
304835400,0,3098533.190000,1011141.320000,5464108.280000,59.352953,18.073008,29.720000,5.476000,0.639000,0.974000,1.310000,304802.418123
304835600,0,3098533.190000,1011141.350000,5464108.390000,59.352954,18.073008,29.819000,5.575000,0.636000,0.972000,1.310000,304802.418123
304835800,0,3098533.200000,1011141.380000,5464108.480000,59.352954,18.073009,29.908000,5.665000,0.633000,0.969000,1.310000,304802.418123
304836000,0,3098533.220000,1011141.410000,5464108.580000,59.352954,18.073009,30.005000,5.762000,0.630000,0.967000,1.310000,304802.418092
304836200,0,3098533.210000,1011141.450000,5464108.680000,59.352955,18.073010,30.095000,5.851000,0.625000,0.963000,1.260000,304802.418092
304836400,0,3098533.190000,1011141.470000,5464108.770000,59.352955,18.073010,30.165000,5.922000,0.621000,0.959000,1.260000,304802.418092
304836600,0,3098533.170000,1011141.500000,5464108.860000,59.352956,18.073011,30.236000,5.992000,0.617000,0.955000,1.260000,304802.418092
304836800,0,3098533.150000,1011141.520000,5464108.960000,59.352956,18.073011,30.313000,6.070000,0.613000,0.951000,1.260000,304802.418092
304837000,0,3098533.140000,1011141.540000,5464109.030000,59.352956,18.073012,30.378000,6.134000,0.609000,0.947000,1.260000,304802.418153
304837200,0,3098533.120000,1011141.570000,5464109.110000,59.352957,18.073012,30.441000,6.197001,0.605000,0.944000,1.260000,304802.418153
304837400,0,3098533.090000,1011141.580000,5464109.180000,59.352957,18.073013,30.490000,6.246000,0.602000,0.940000,1.260000,304802.418153
304837600,0,3098533.070000,1011141.600000,5464109.250000,59.352958,18.073013,30.543000,6.299000,0.598000,0.937000,1.260000,304802.418153
304837800,0,3098533.060000,1011141.620000,5464109.300000,59.352958,18.073013,30.586000,6.342000,0.595000,0.934000,1.260000,304802.418153
304838000,0,3098533.040000,1011141.640000,5464109.370000,59.352958,18.073014,30.640000,6.397000,0.592000,0.931000,1.260000,304802.418123
304838200,0,3098533.030000,1011141.660000,5464109.430000,59.352959,18.073014,30.688000,6.445000,0.588000,0.928000,1.260000,304802.418123
304838400,0,3098533.020000,1011141.680000,5464109.500000,59.352959,18.073015,30.747000,6.504000,0.585000,0.923000,1.260000,304802.418123
304838600,0,3098533.010000,1011141.710000,5464109.570000,59.352959,18.073015,30.807000,6.563000,0.581000,0.918000,1.260000,304802.418123
304838800,0,3098533.000000,1011141.730000,5464109.610000,59.352960,18.073016,30.835000,6.592000,0.579000,0.914000,1.260000,304802.418123
304839000,0,3098532.990000,1011141.750000,5464109.650000,59.352960,18.073016,30.870000,6.627000,0.576000,0.911000,1.260000,304802.418184
304839200,0,3098532.980000,1011141.770000,5464109.690000,59.352960,18.073016,30.897000,6.654000,0.574000,0.907000,1.260000,304802.418184
304839400,0,3098532.960000,1011141.790000,5464109.730000,59.352960,18.073017,30.933000,6.689000,0.571000,0.903000,1.260000,304802.418184
304839600,0,3098532.950000,1011141.810000,5464109.760000,59.352961,18.073017,30.955000,6.712000,0.569000,0.899000,1.260000,304802.418184
304839800,0,3098532.930000,1011141.820000,5464109.790000,59.352961,18.073017,30.974000,6.730000,0.566000,0.895000,1.260000,304802.418184
304840000,0,3098532.920000,1011141.840000,5464109.830000,59.352961,18.073018,31.008000,6.764000,0.564000,0.892000,1.260000,304802.418153
304840200,0,3098532.910000,1011141.850000,5464109.870000,59.352961,18.073018,31.033000,6.790000,0.561000,0.888000,1.260000,304802.418153
304840400,0,3098532.890000,1011141.870000,5464109.910000,59.352961,18.073018,31.061000,6.817000,0.559000,0.885000,1.260000,304802.418153
304840600,0,3098532.880000,1011141.890000,5464109.940000,59.352962,18.073019,31.089000,6.846000,0.557000,0.881000,1.260000,304802.418153
304840800,0,3098532.880000,1011141.900000,5464109.980000,59.352962,18.073019,31.119000,6.876000,0.555000,0.878000,1.260000,304802.418153
304841000,0,3098532.870000,1011141.920000,5464110.010000,59.352962,18.073019,31.153000,6.910000,0.553000,0.875000,1.260000,304802.418214
304841200,0,3098532.870000,1011141.940000,5464110.050000,59.352962,18.073020,31.182000,6.938000,0.551000,0.872000,1.260000,304802.418214
304841400,0,3098532.860000,1011141.950000,5464110.070000,59.352962,18.073020,31.193000,6.949000,0.549000,0.869000,1.260000,304802.418214
304841600,0,3098532.840000,1011141.960000,5464110.090000,59.352962,18.073020,31.209000,6.966001,0.547000,0.865000,1.260000,304802.418214
304841800,0,3098532.840000,1011141.980000,5464110.120000,59.352963,18.073020,31.235000,6.992000,0.545000,0.862000,1.260000,304802.418214
304842000,0,3098532.820000,1011141.990000,5464110.130000,59.352963,18.073021,31.240000,6.997000,0.543000,0.859000,1.260000,304802.418184
304842200,0,3098532.810000,1011142.000000,5464110.140000,59.352963,18.073021,31.239000,6.996000,0.541000,0.856000,1.260000,304802.418184
304842400,0,3098532.800000,1011142.020000,5464110.130000,59.352963,18.073021,31.238000,6.994000,0.539000,0.854000,1.260000,304802.418184
304842600,0,3098532.800000,1011142.040000,5464110.130000,59.352963,18.073022,31.233000,6.990000,0.537000,0.851000,1.260000,304802.418184
304842800,0,3098532.790000,1011142.050000,5464110.120000,59.352963,18.073022,31.225000,6.982000,0.536000,0.849000,1.260000,304802.418184
304843000,0,3098532.780000,1011142.060000,5464110.130000,59.352963,18.073022,31.223000,6.980000,0.534000,0.846000,1.260000,304802.418245
304843200,0,3098532.770000,1011142.070000,5464110.120000,59.352963,18.073022,31.217000,6.974000,0.533000,0.844000,1.260000,304802.418245
304843400,0,3098532.750000,1011142.070000,5464110.130000,59.352963,18.073023,31.215000,6.971000,0.532000,0.842000,1.260000,304802.418245
304843600,0,3098532.730000,1011142.070000,5464110.120000,59.352963,18.073023,31.201000,6.957000,0.530000,0.840000,1.260000,304802.418245
304843800,0,3098532.720000,1011142.080000,5464110.120000,59.352963,18.073023,31.195000,6.951000,0.529000,0.838000,1.260000,304802.418245
304844000,0,3098532.700000,1011142.080000,5464110.130000,59.352963,18.073023,31.192000,6.948000,0.528000,0.836000,1.260000,304802.418214
304844200,0,3098532.680000,1011142.080000,5464110.140000,59.352964,18.073023,31.191000,6.948000,0.527000,0.834000,1.260000,304802.418214
304844400,0,3098532.670000,1011142.090000,5464110.140000,59.352964,18.073023,31.191000,6.948000,0.526000,0.834000,1.260000,304802.418214
304844600,0,3098532.650000,1011142.100000,5464110.140000,59.352964,18.073024,31.184000,6.941000,0.525000,0.833000,1.260000,304802.418214
304844800,0,3098532.630000,1011142.100000,5464110.140000,59.352964,18.073024,31.172000,6.929000,0.524000,0.833000,1.260000,304802.418214
304845000,0,3098532.610000,1011142.110000,5464110.140000,59.352964,18.073024,31.164000,6.921000,0.523000,0.832000,1.260000,304802.418276
304845200,0,3098532.600000,1011142.120000,5464110.150000,59.352964,18.073024,31.166000,6.923000,0.522000,0.831000,1.260000,304802.418276
304845400,0,3098532.580000,1011142.120000,5464110.150000,59.352964,18.073024,31.166000,6.922000,0.521000,0.829000,1.260000,304802.418276
304845600,0,3098532.560000,1011142.130000,5464110.160000,59.352964,18.073024,31.160000,6.917000,0.520000,0.827000,1.260000,304802.418276
304845800,0,3098532.540000,1011142.130000,5464110.150000,59.352965,18.073025,31.145000,6.902000,0.520000,0.826000,1.260000,304802.418276
304846000,0,3098532.520000,1011142.130000,5464110.140000,59.352965,18.073025,31.128000,6.885000,0.519000,0.824000,1.260000,304802.418245
304846200,0,3098532.500000,1011142.130000,5464110.140000,59.352965,18.073025,31.112000,6.869000,0.518000,0.823000,1.260000,304802.418245
304846400,0,3098532.480000,1011142.130000,5464110.130000,59.352965,18.073025,31.095000,6.852000,0.517000,0.821000,1.260000,304802.418245
304846600,0,3098532.460000,1011142.130000,5464110.120000,59.352965,18.073025,31.076000,6.833000,0.516000,0.820000,1.260000,304802.418245
304846800,0,3098532.440000,1011142.130000,5464110.110000,59.352965,18.073025,31.064000,6.821000,0.515000,0.819000,1.260000,304802.418245
304847000,0,3098532.430000,1011142.130000,5464110.110000,59.352965,18.073025,31.053000,6.810000,0.515000,0.817000,1.260000,304802.418306
304847200,0,3098532.420000,1011142.130000,5464110.110000,59.352965,18.073025,31.044000,6.801000,0.514000,0.816000,1.260000,304802.418306
304847400,0,3098532.400000,1011142.130000,5464110.100000,59.352965,18.073025,31.032000,6.789001,0.513000,0.815000,1.180000,304802.418306
304847600,0,3098532.390000,1011142.140000,5464110.110000,59.352965,18.073026,31.031000,6.788000,0.513000,0.814000,1.180000,304802.418306
304847800,0,3098532.380000,1011142.140000,5464110.100000,59.352965,18.073026,31.020000,6.777000,0.512000,0.813000,1.180000,304802.418306
304848000,0,3098532.360000,1011142.140000,5464110.090000,59.352966,18.073026,31.006000,6.762000,0.511000,0.812000,1.180000,304802.418276
304848200,0,3098532.340000,1011142.150000,5464110.090000,59.352966,18.073026,30.993000,6.750000,0.511000,0.810000,1.120000,304802.418276
304848400,0,3098532.320000,1011142.150000,5464110.070000,59.352966,18.073026,30.968000,6.725000,0.510000,0.809000,1.120000,304802.418276
304848600,0,3098532.300000,1011142.160000,5464110.060000,59.352966,18.073026,30.951000,6.707000,0.509000,0.808000,1.120000,304802.418276
304848800,0,3098532.260000,1011142.150000,5464110.030000,59.352966,18.073026,30.911000,6.668000,0.509000,0.807000,1.120000,304802.418276
304849000,0,3098532.240000,1011142.150000,5464110.010000,59.352966,18.073027,30.878000,6.634000,0.508000,0.806000,1.120000,304802.418245
304849200,0,3098532.230000,1011142.150000,5464110.010000,59.352966,18.073027,30.869000,6.625000,0.508000,0.805000,1.120000,304802.418245
304849400,0,3098532.200000,1011142.140000,5464109.990000,59.352966,18.073027,30.843000,6.600000,0.507000,0.804000,1.120000,304802.418245
304849600,0,3098532.180000,1011142.140000,5464109.980000,59.352966,18.073027,30.818000,6.574000,0.506000,0.803000,1.120000,304802.418245
304849800,0,3098532.160000,1011142.130000,5464109.960000,59.352967,18.073027,30.790000,6.547000,0.506000,0.803000,1.120000,304802.418245
304850000,0,3098532.140000,1011142.130000,5464109.950000,59.352967,18.073027,30.776000,6.533000,0.506000,0.802000,1.120000,304802.418306
304850200,0,3098532.130000,1011142.130000,5464109.930000,59.352967,18.073027,30.754000,6.511000,0.505000,0.801000,1.120000,304802.418306
304850400,0,3098532.110000,1011142.130000,5464109.920000,59.352967,18.073027,30.734000,6.491000,0.505000,0.800000,1.120000,304802.418306
304850600,0,3098532.100000,1011142.120000,5464109.910000,59.352967,18.073027,30.724000,6.481000,0.505000,0.800000,1.120000,304802.418306
304850800,0,3098532.100000,1011142.120000,5464109.890000,59.352967,18.073027,30.705000,6.462000,0.504000,0.799000,1.120000,304802.418306
304851000,0,3098532.100000,1011142.130000,5464109.880000,59.352967,18.073027,30.693000,6.450000,0.504000,0.798000,1.120000,304802.418276
304851200,0,3098532.090000,1011142.120000,5464109.870000,59.352967,18.073027,30.682000,6.438000,0.503000,0.797000,1.120000,304802.418276
304851400,0,3098532.080000,1011142.120000,5464109.850000,59.352967,18.073027,30.659000,6.416000,0.503000,0.797000,1.120000,304802.418276
304851600,0,3098532.070000,1011142.120000,5464109.820000,59.352967,18.073027,30.632000,6.389000,0.502000,0.796000,1.120000,304802.418276
304851800,0,3098532.060000,1011142.130000,5464109.800000,59.352967,18.073027,30.611000,6.367000,0.502000,0.795000,1.120000,304802.418276
304852000,0,3098532.050000,1011142.120000,5464109.770000,59.352966,18.073027,30.577000,6.334000,0.502000,0.795000,1.120000,304802.418337
304852200,0,3098532.050000,1011142.110000,5464109.740000,59.352966,18.073027,30.547000,6.304000,0.502000,0.794000,1.120000,304802.418337
304852400,0,3098532.040000,1011142.110000,5464109.710000,59.352966,18.073027,30.520000,6.277000,0.501000,0.794000,1.120000,304802.418337
304852600,0,3098532.040000,1011142.110000,5464109.700000,59.352966,18.073027,30.507000,6.264000,0.501000,0.793000,1.120000,304802.418337
304852800,0,3098532.040000,1011142.110000,5464109.680000,59.352966,18.073027,30.494000,6.251000,0.501000,0.793000,1.120000,304802.418337
304853000,0,3098532.040000,1011142.110000,5464109.660000,59.352966,18.073027,30.474000,6.231000,0.501000,0.792000,1.120000,304802.418306
304853200,0,3098532.040000,1011142.100000,5464109.620000,59.352966,18.073027,30.439000,6.195000,0.501000,0.792000,1.120000,304802.418306
304853400,0,3098532.030000,1011142.100000,5464109.600000,59.352966,18.073027,30.420000,6.176000,0.501000,0.792000,1.120000,304802.418306
304853600,0,3098532.030000,1011142.100000,5464109.580000,59.352966,18.073027,30.397000,6.154000,0.500000,0.791000,1.120000,304802.418306
304853800,0,3098532.020000,1011142.100000,5464109.550000,59.352966,18.073027,30.371000,6.128000,0.500000,0.791000,1.120000,304802.418306
304854000,0,3098532.020000,1011142.100000,5464109.540000,59.352966,18.073027,30.364000,6.121000,0.500000,0.791000,1.120000,304802.418367
304854200,0,3098532.020000,1011142.100000,5464109.530000,59.352966,18.073027,30.350000,6.107000,0.500000,0.790000,1.120000,304802.418367
304854400,0,3098532.030000,1011142.100000,5464109.520000,59.352965,18.073027,30.342000,6.099000,0.500000,0.789000,1.120000,304802.418367
304854600,0,3098532.020000,1011142.100000,5464109.510000,59.352965,18.073027,30.334000,6.091000,0.499000,0.789000,1.120000,304802.418367
304854800,0,3098532.020000,1011142.110000,5464109.500000,59.352965,18.073027,30.328000,6.085001,0.499000,0.788000,1.120000,304802.418367
