Tow, numSats, gnssID, svID, elev, azim, prRes, CNO
295389000,35,0,1,7,55,0,0,0,10,18,328,-39,33,0,11,16,44,87,24,0,13,50,169,7,40,0,15,59,233,-20,41,0,17,32,123,11,38,0,18,11,30,-196,26,0,19,16,146,0,22,0,20,23,300,-32,31,0,24,38,272,7,41,0,28,50,68,-13,38,0,30,12,98,-237,21,1,123,22,164,0,32,1,136,22,195,0,0,2,2,56,232,-7,35,2,3,30,188,1,34,2,7,24,315,14,29,2,8,53,256,-37,37,2,11,11,99,0,0,2,12,21,48,55,23,2,24,15,67,-502,21,2,25,65,82,44,34,2,30,6,242,0,0,2,33,9,359,195,10,5,3,13,44,63,25,6,1,25,200,86,24,6,2,54,279,31,41,6,3,21,335,2,30,6,10,23,69,-127,38,6,11,80,45,4,41,6,12,49,260,113,36,6,19,14,359,-412,10,6,20,32,57,26,32,6,21,15,114,0,0,6,255,-91,0,0,41,
295389200,35,0,1,7,55,0,0,0,10,18,328,-40,33,0,11,16,44,82,25,0,13,50,169,6,40,0,15,59,233,-20,41,0,17,32,123,10,38,0,18,11,30,-204,26,0,19,16,146,0,22,0,20,23,300,-32,31,0,24,38,272,7,41,0,28,50,68,-13,38,0,30,12,98,-246,21,1,123,22,164,0,32,1,136,22,195,0,0,2,2,56,232,-7,35,2,3,30,188,2,34,2,7,24,315,10,29,2,8,53,256,-37,37,2,11,11,99,0,0,2,12,21,48,52,23,2,24,15,67,-518,21,2,25,65,82,45,34,2,30,6,242,0,0,2,33,9,359,195,10,5,3,13,44,65,25,6,1,25,200,86,24,6,2,54,279,31,41,6,3,21,335,-18,30,6,10,23,69,-127,38,6,11,80,45,4,41,6,12,49,260,113,36,6,19,14,359,-412,13,6,20,32,57,26,32,6,21,15,114,0,0,6,255,-91,0,0,41,
295389400,35,0,1,7,55,0,0,0,10,18,328,-40,33,0,11,16,44,77,25,0,13,50,169,6,40,0,15,59,233,-21,41,0,17,32,123,10,38,0,18,11,30,-216,26,0,19,16,146,0,22,0,20,23,300,-34,31,0,24,38,272,7,41,0,28,50,68,-13,38,0,30,12,98,-245,21,1,123,22,164,0,32,1,136,22,195,0,0,2,2,56,232,-8,35,2,3,30,188,3,34,2,7,24,315,5,29,2,8,53,256,-37,37,2,11,11,99,0,0,2,12,21,48,50,23,2,24,15,67,-524,21,2,25,65,82,44,34,2,30,6,242,0,0,2,33,9,359,194,13,5,3,13,44,60,25,6,1,25,200,88,24,6,2,54,279,31,41,6,3,21,335,-22,31,6,10,23,69,-126,38,6,11,80,45,4,41,6,12,49,260,110,36,6,19,14,359,-412,13,6,20,32,57,25,32,6,21,15,114,0,0,6,255,-91,0,0,41,
295389600,35,0,1,7,55,0,0,0,10,18,328,-40,33,0,11,16,44,71,25,0,13,50,169,5,40,0,15,59,233,-20,41,0,17,32,123,10,38,0,18,11,30,-214,26,0,19,16,146,0,22,0,20,23,300,-23,31,0,24,38,272,6,41,0,28,50,68,-13,38,0,30,12,98,-257,21,1,123,22,164,0,32,1,136,22,195,0,0,2,2,56,232,-9,35,2,3,30,188,2,34,2,7,24,315,-19,29,2,8,53,256,-37,37,2,11,11,99,0,0,2,12,21,48,52,23,2,24,15,67,-526,21,2,25,65,82,45,34,2,30,6,242,0,0,2,33,9,359,193,13,5,3,13,44,62,25,6,1,25,200,83,24,6,2,54,279,29,41,6,3,21,335,-12,30,6,10,23,69,-127,38,6,11,80,45,3,41,6,12,49,260,109,36,6,19,14,359,-413,14,6,20,32,57,24,32,6,21,15,114,0,0,6,255,-91,0,0,41,
295389800,35,0,1,7,55,0,0,0,10,18,328,-41,33,0,11,16,44,76,25,0,13,50,169,4,40,0,15,59,233,-20,41,0,17,32,123,11,38,0,18,11,30,-221,26,0,19,16,146,0,23,0,20,23,300,-19,31,0,24,38,272,7,41,0,28,50,68,-12,38,0,30,12,98,-254,22,1,123,22,164,0,32,1,136,22,195,0,0,2,2,56,232,-10,35,2,3,30,188,2,34,2,7,24,315,-11,29,2,8,53,256,-37,37,2,11,11,99,0,0,2,12,21,48,59,23,2,24,15,67,-534,21,2,25,65,82,46,34,2,30,6,242,0,0,2,33,9,359,193,12,5,3,13,44,64,25,6,1,25,200,84,24,6,2,54,279,28,41,6,3,21,335,-4,30,6,10,23,69,-125,38,6,11,80,45,4,41,6,12,49,260,109,36,6,19,14,359,-413,14,6,20,32,57,25,32,6,21,15,114,0,0,6,255,-91,0,0,41,
295390000,35,0,1,7,55,0,0,0,10,18,328,-41,33,0,11,16,44,68,25,0,13,50,169,4,40,0,15,59,233,-20,41,0,17,32,123,11,38,0,18,11,30,-227,26,0,19,16,146,0,22,0,20,23,300,-21,31,0,24,38,272,7,41,0,28,50,68,-12,38,0,30,12,98,-262,22,1,123,22,164,0,32,1,136,22,195,0,0,2,2,56,232,-10,35,2,3,30,188,0,34,2,7,24,315,-4,29,2,8,53,256,-38,37,2,11,11,99,0,0,2,12,21,48,49,23,2,24,15,67,-548,21,2,25,65,82,46,34,2,30,6,242,0,0,2,33,9,359,192,12,5,3,13,44,61,25,6,1,25,200,87,24,6,2,54,279,26,41,6,3,21,335,-7,31,6,10,23,69,-124,38,6,11,80,45,5,41,6,12,49,260,108,37,6,19,14,359,-413,12,6,20,32,57,24,32,6,21,15,114,0,0,6,255,-91,0,0,41,
295390200,35,0,1,7,55,0,0,0,10,18,328,-41,33,0,11,16,44,54,25,0,13,50,169,4,40,0,15,59,233,-19,41,0,17,32,123,9,38,0,18,11,30,-229,26,0,19,16,146,0,22,0,20,23,300,-18,31,0,24,38,272,6,41,0,28,50,68,-11,38,0,30,12,98,-262,22,1,123,22,164,0,32,1,136,22,195,0,0,2,2,56,232,-11,35,2,3,30,188,-1,34,2,7,24,315,24,29,2,8,53,256,-38,37,2,11,11,99,0,0,2,12,21,48,53,23,2,24,15,67,-554,21,2,25,65,82,47,34,2,30,6,242,0,0,2,33,9,359,191,10,5,3,13,44,57,25,6,1,25,200,80,24,6,2,54,279,26,41,6,3,21,335,-20,31,6,10,23,69,-123,38,6,11,80,45,5,41,6,12,49,260,107,37,6,19,14,359,-413,12,6,20,32,57,23,32,6,21,15,114,0,0,6,255,-91,0,0,41,
295390400,35,0,1,7,55,0,0,0,10,18,328,-40,33,0,11,16,44,46,25,0,13,50,169,4,40,0,15,59,233,-19,41,0,17,32,123,9,38,0,18,11,30,-238,26,0,19,16,146,0,22,0,20,23,300,-28,31,0,24,38,272,6,41,0,28,50,68,-11,38,0,30,12,98,-270,22,1,123,22,164,0,32,1,136,22,195,0,0,2,2,56,232,-12,35,2,3,30,188,0,34,2,7,24,315,50,29,2,8,53,256,-36,37,2,11,11,99,0,0,2,12,21,48,51,23,2,24,15,67,-562,21,2,25,65,82,46,34,2,30,6,242,0,0,2,33,9,359,191,10,5,3,13,44,62,24,6,1,25,200,73,24,6,2,54,279,24,41,6,3,21,335,-33,31,6,10,23,69,-122,38,6,11,80,45,4,41,6,12,49,260,106,37,6,19,14,359,-413,10,6,20,32,57,24,32,6,21,15,114,0,0,6,255,-91,0,0,41,
295390600,35,0,1,7,55,0,0,0,10,18,328,-40,33,0,11,16,44,38,25,0,13,50,169,2,40,0,15,59,233,-19,41,0,17,32,123,8,38,0,18,11,30,-245,26,0,19,16,146,0,22,0,20,23,300,-38,31,0,24,38,272,5,41,0,28,50,68,-11,38,0,30,12,98,-272,22,1,123,22,164,0,32,1,136,22,195,0,0,2,2,56,232,-13,35,2,3,30,188,0,34,2,7,24,315,52,29,2,8,53,256,-35,37,2,11,11,99,0,0,2,12,21,48,54,24,2,24,15,67,-562,21,2,25,65,82,47,34,2,30,6,242,0,0,2,33,9,359,190,10,5,3,13,44,62,25,6,1,25,200,71,24,6,2,54,279,23,41,6,3,21,335,-28,31,6,10,23,69,-120,38,6,11,80,45,4,41,6,12,49,260,105,36,6,19,14,359,-413,10,6,20,32,57,25,32,6,21,15,114,0,0,6,255,-91,0,0,41,
295390800,35,0,1,7,55,0,0,0,10,18,328,-40,33,0,11,16,44,34,25,0,13,50,169,2,41,0,15,59,233,-19,41,0,17,32,123,8,38,0,18,11,30,-238,26,0,19,16,146,0,22,0,20,23,300,-58,31,0,24,38,272,5,41,0,28,50,68,-11,37,0,30,12,98,-273,22,1,123,22,164,0,32,1,136,22,195,0,0,2,2,56,232,-14,35,2,3,30,188,0,34,2,7,24,315,30,29,2,8,53,256,-36,37,2,11,11,99,0,0,2,12,21,48,56,23,2,24,15,67,-575,21,2,25,65,82,46,34,2,30,6,242,0,0,2,33,9,359,190,10,5,3,13,44,63,24,6,1,25,200,75,24,6,2,54,279,22,41,6,3,21,335,-21,31,6,10,23,69,-119,38,6,11,80,45,4,41,6,12,49,260,106,37,6,19,14,359,-412,13,6,20,32,57,25,32,6,21,15,114,0,0,6,255,-91,0,0,41,
