obsCount, time1, time2, sat, SNR, LLI, code,P
21,1562423257,0.995000,48,112,2,1,21085816.933374,10,164,0,1,19368783.045882,20,124,0,1,20156692.589930,56,144,2,1,17843688.980745,55,176,0,1,19322126.477750,27,172,0,1,19690882.689865,33,148,0,1,18843718.880156,8,180,0,1,19440453.847273,49,160,0,1,19974741.552026,18,172,0,1,20650767.200976,64,144,0,12,23881395.277812,74,152,0,12,23218993.946925,11,136,0,1,21963656.040692,32,132,0,1,22929091.919772,68,140,0,12,21991743.446785,40,120,0,1,18766743.922693,47,156,0,1,20900530.022133,39,108,2,1,21928658.940244,80,104,0,12,25654184.745659,15,136,0,1,23100919.781499,86,120,0,12,24818341.617306,
21,1562423258,0.195000,48,112,0,1,21085764.722322,10,164,0,1,19368787.373536,20,124,0,1,20156770.208499,56,144,0,1,17843668.563990,55,176,0,1,19322231.074355,27,172,0,1,19690953.433048,33,148,0,1,18843614.458053,8,180,0,1,19440419.958950,49,160,0,1,19974604.777219,18,172,0,1,20650636.987451,64,144,0,12,23881309.632143,74,152,0,12,23218906.556235,11,136,0,1,21963509.982369,32,132,0,1,22928951.585121,68,140,0,12,21991765.852864,40,120,0,1,18766781.021856,47,156,0,1,20900612.805966,39,108,2,1,21928804.195856,80,104,0,12,25654142.306729,15,136,0,1,23101015.478493,86,120,0,12,24818398.505016,
21,1562423258,0.395000,48,112,0,1,21085712.511271,10,164,0,1,19368791.736090,20,124,0,1,20156844.267223,56,144,0,1,17843648.147235,55,176,0,1,19322335.705861,27,172,0,1,19691024.036629,33,148,0,1,18843510.175552,8,180,0,1,19440386.000827,49,160,0,1,19974467.967512,18,172,0,1,20650506.739026,64,144,0,12,23881223.951574,74,152,0,12,23218819.514549,11,136,0,1,21963363.819345,32,132,0,1,22928810.971266,68,140,0,12,21991788.258944,40,120,0,1,18766816.969305,47,156,0,1,20900695.519998,39,108,2,1,21928949.660871,80,104,0,12,25654099.763098,15,136,0,1,23101111.245288,86,120,0,12,24818460.837194,
21,1562423258,0.595000,48,112,0,1,21085660.195518,10,164,0,1,19368796.133545,20,128,0,1,20156925.829541,56,144,0,1,17843627.625779,55,176,0,1,19322440.372267,27,172,0,1,19691094.744911,33,148,0,1,18843405.788349,8,180,0,1,19440352.077603,49,160,0,1,19974331.088004,18,172,0,1,20650376.595302,64,144,0,12,23881138.236105,74,152,0,12,23218732.158759,11,136,0,1,21963217.761023,32,132,0,1,22928670.531914,68,140,0,12,21991810.595223,40,120,0,1,18766851.974441,47,156,0,1,20900778.059528,39,108,2,1,21929095.439990,80,104,0,12,25654055.404645,15,136,0,1,23101206.977183,86,120,0,12,24818520.621640,
21,1562423258,0.795000,48,112,0,1,21085606.064943,10,164,0,1,19368800.531000,20,128,0,1,20157003.308507,56,144,0,1,17843607.383527,55,176,0,1,19322545.108473,27,172,0,1,19691165.557894,33,148,0,1,18843301.366246,8,180,0,1,19440318.119480,49,160,0,1,19974194.173596,18,172,0,1,20650246.486479,64,144,0,12,23881052.590436,74,152,0,12,23218645.012371,11,136,0,1,21963071.981904,32,132,0,1,22928530.127462,68,140,0,12,21991833.175804,40,120,0,1,18766888.724600,47,156,0,1,20900860.773560,39,108,2,1,21929240.172096,80,104,0,12,25654013.279819,15,136,0,1,23101302.778878,86,120,0,12,24818576.741540,
21,1562423258,0.995000,48,112,0,1,21085553.958592,10,164,0,1,19368805.102957,20,124,0,1,20157081.066678,56,144,0,1,17843586.862071,55,176,0,1,19322649.879581,27,172,0,1,19691236.301077,33,148,0,1,18843196.874342,8,180,0,1,19440284.126455,49,160,0,1,19974057.224287,18,172,0,1,20650116.238054,64,144,0,12,23880966.979668,74,152,0,12,23218557.796183,11,136,0,1,21962926.098084,32,132,0,1,22928389.548508,68,140,0,12,21991855.721486,40,120,0,1,18766926.556672,47,156,0,1,20900943.347990,39,108,2,1,21929385.706912,80,104,0,12,25653970.456985,15,136,0,1,23101398.406071,86,120,0,12,24818634.257458,
21,1562423259,0.195000,48,112,0,1,21085499.793117,10,164,0,1,19368809.605113,20,124,0,1,20157161.407480,56,144,0,1,17843566.410415,55,176,0,1,19322754.825190,27,172,0,1,19691306.974459,33,148,0,1,18843092.522040,8,180,0,1,19440250.168332,49,160,0,1,19973920.274978,18,172,0,1,20649986.024529,64,144,0,12,23880881.333999,74,152,0,12,23218470.545095,11,140,0,1,21962780.039761,32,132,0,1,22928249.074255,68,140,0,12,21991878.302067,40,120,0,1,18766961.666510,47,156,0,1,20901025.957321,39,108,2,1,21929531.311529,80,104,0,12,25653927.075744,15,136,0,1,23101494.207767,86,120,0,12,24818698.334657,
21,1562423259,0.395000,48,112,0,1,21085446.604853,10,164,0,1,19368813.932767,20,124,0,1,20157237.246126,56,144,0,1,17843545.923860,55,176,0,1,19322859.596298,27,172,0,1,19691377.473339,33,148,0,1,18842988.239539,8,180,0,1,19440216.245108,49,160,0,1,19973783.325669,18,172,0,1,20649856.055307,64,144,0,12,23880795.513828,74,152,0,12,23218383.224205,11,140,0,1,21962634.260642,32,132,0,1,22928108.669803,68,140,0,12,21991900.638346,40,120,0,1,18766998.800573,47,156,0,1,20901108.531751,39,108,2,1,21929676.078535,80,108,0,12,25653883.834104,15,136,0,1,23101589.869860,86,120,0,12,24818761.399744,
21,1562423259,0.595000,48,112,0,1,21085392.858182,10,164,0,1,19368818.469824,20,124,0,1,20157314.480790,56,144,0,1,17843525.262802,55,176,0,1,19322964.332504,27,172,0,1,19691448.076920,33,148,0,1,18842884.026839,8,180,0,1,19440182.286985,49,160,0,1,19973646.376361,18,172,0,1,20649725.806882,64,144,0,12,23880709.693658,74,152,0,12,23218296.042917,11,140,0,1,21962488.027818,32,128,0,1,22927968.265351,68,140,0,12,21991922.625620,40,120,0,1,18767034.643321,47,152,0,1,20901191.071281,39,108,2,1,21929822.136858,80,108,0,12,25653839.440750,15,136,0,1,23101685.497053,86,120,0,12,24818815.879324,
21,1562423259,0.795000,48,108,0,1,21085339.600118,10,148,0,1,19368823.041781,20,104,0,1,20157393.495376,56,116,0,1,17843504.985649,55,152,0,1,19323069.173413,27,152,0,1,19691518.820102,33,124,0,1,18842779.744338,8,160,0,1,19440148.363761,49,132,0,1,19973509.601554,18,152,0,1,20649595.593357,64,128,0,12,23880624.047989,74,140,0,12,23218208.861629,11,124,0,1,21962342.109097,32,112,0,1,22927827.860899,68,124,0,12,21991944.892098,40,92,0,1,18767071.812284,47,132,0,1,20901273.785313,39,104,2,1,21929967.183068,80,104,0,12,25653796.443414,15,116,0,1,23101781.124247,86,116,0,12,24818876.257077,
