timeOfWeek, lla0,lla1,lla2,ned0,ned1,ned2,theta0,theta1,theta2
208417.301, 59.3530909, 18.0731979, 26.11, 1604.076782, -1920.297363, 5.090410, -13.4,   0.1, -40.0
208417.341, 59.3530909, 18.0731979, 26.11, 1604.076782, -1920.297363, 5.090455, -13.4,   0.1, -40.0
208417.381, 59.3530909, 18.0731979, 26.11, 1604.076782, -1920.297363, 5.090498, -13.4,   0.1, -40.0
208417.421, 59.3530909, 18.0731979, 26.11, 1604.076782, -1920.297363, 5.090543, -13.4,   0.1, -40.0
208417.461, 59.3530909, 18.0731979, 26.11, 1604.076782, -1920.297363, 5.084894, -13.4,   0.1, -40.0
208417.501, 59.3530909, 18.0731979, 26.11, 1604.076782, -1920.297363, 5.084938, -13.4,   0.1, -40.0
208417.541, 59.3530909, 18.0731979, 26.11, 1604.076782, -1920.297363, 5.084984, -13.4,   0.1, -40.0
208417.581, 59.3530909, 18.0731979, 26.11, 1604.076782, -1920.297363, 5.085030, -13.4,   0.1, -40.0
208417.621, 59.3530909, 18.0731979, 26.11, 1604.076782, -1920.297363, 5.085076, -13.4,   0.1, -40.0
208417.661, 59.3530909, 18.0731979, 26.12, 1604.076782, -1920.297363, 5.079874, -13.4,   0.1, -40.0
208417.701, 59.3530909, 18.0731979, 26.12, 1604.076782, -1920.297363, 5.079917, -13.4,   0.1, -40.0
208417.741, 59.3530909, 18.0731979, 26.12, 1604.076782, -1920.297363, 5.079960, -13.4,   0.1, -40.0
208417.781, 59.3530909, 18.0731979, 26.12, 1604.076782, -1920.297363, 5.080002, -13.4,   0.1, -40.0
208417.821, 59.3530909, 18.0731979, 26.12, 1604.076782, -1920.297363, 5.080044, -13.4,   0.1, -40.0
208417.861, 59.3530909, 18.0731979, 26.12, 1604.076782, -1920.297363, 5.074477, -13.4,   0.1, -40.0
208417.901, 59.3530909, 18.0731979, 26.12, 1604.076782, -1920.297363, 5.074519, -13.4,   0.1, -40.0
208417.941, 59.3530909, 18.0731979, 26.12, 1604.076782, -1920.297363, 5.074562, -13.4,   0.1, -40.0
208417.981, 59.3530909, 18.0731979, 26.12, 1604.076782, -1920.297363, 5.074604, -13.4,   0.1, -40.0
208418.021, 59.3530909, 18.0731979, 26.12, 1604.076782, -1920.297363, 5.074645, -13.4,   0.1, -40.0
208418.061, 59.3530909, 18.0731979, 26.13, 1604.076782, -1920.297363, 5.068882, -13.4,   0.1, -40.0
208418.101, 59.3530909, 18.0731979, 26.13, 1604.076782, -1920.297363, 5.068924, -13.4,   0.1, -40.0
208418.141, 59.3530909, 18.0731979, 26.13, 1604.076782, -1920.297363, 5.068967, -13.4,   0.1, -40.0
208418.181, 59.3530909, 18.0731979, 26.13, 1604.076782, -1920.297363, 5.069010, -13.4,   0.1, -40.0
208418.221, 59.3530909, 18.0731979, 26.13, 1604.076782, -1920.297363, 5.069051, -13.4,   0.1, -40.0
208418.261, 59.3530909, 18.0731979, 26.13, 1604.076782, -1920.297363, 5.063030, -13.4,   0.1, -40.0
208418.301, 59.3530909, 18.0731979, 26.13, 1604.076782, -1920.297363, 5.063071, -13.4,   0.1, -40.0
208418.341, 59.3530909, 18.0731979, 26.13, 1604.076782, -1920.297363, 5.063115, -13.4,   0.1, -40.0
208418.381, 59.3530909, 18.0731979, 26.13, 1604.076782, -1920.297363, 5.063159, -13.4,   0.1, -40.0
208418.421, 59.3530909, 18.0731979, 26.13, 1604.076782, -1920.297363, 5.063202, -13.4,   0.1, -40.0
208418.461, 59.3530909, 18.0731979, 26.14, 1604.076782, -1920.297363, 5.056925, -13.4,   0.1, -40.0
208418.501, 59.3530909, 18.0731979, 26.14, 1604.076782, -1920.297363, 5.056967, -13.4,   0.1, -40.0
208418.541, 59.3530909, 18.0731979, 26.14, 1604.076782, -1920.297363, 5.057008, -13.4,   0.1, -40.0
208418.581, 59.3530909, 18.0731979, 26.14, 1604.076782, -1920.297363, 5.057051, -13.4,   0.1, -40.0
208418.621, 59.3530909, 18.0731979, 26.14, 1604.076782, -1920.297363, 5.057093, -13.4,   0.1, -40.0
208418.661, 59.3530909, 18.0731979, 26.15, 1604.077026, -1920.297363, 5.050560, -13.4,   0.1, -40.0
208418.701, 59.3530909, 18.0731979, 26.15, 1604.077026, -1920.297363, 5.050602, -13.4,   0.1, -40.0
208418.741, 59.3530909, 18.0731979, 26.15, 1604.077026, -1920.297363, 5.050644, -13.4,   0.1, -40.0
208418.781, 59.3530909, 18.0731979, 26.15, 1604.077026, -1920.297363, 5.050685, -13.4,   0.1, -40.0
208418.821, 59.3530909, 18.0731979, 26.15, 1604.077026, -1920.297363, 5.050726, -13.4,   0.1, -40.0
208418.861, 59.3530909, 18.0731979, 26.15, 1604.077026, -1920.297363, 5.043852, -13.4,   0.1, -40.0
208418.901, 59.3530909, 18.0731979, 26.15, 1604.077026, -1920.297363, 5.043895, -13.4,   0.1, -40.0
208418.941, 59.3530909, 18.0731979, 26.15, 1604.077026, -1920.297363, 5.043935, -13.4,   0.1, -40.0
208418.981, 59.3530909, 18.0731979, 26.15, 1604.077026, -1920.297363, 5.043974, -13.4,   0.1, -40.0
208419.021, 59.3530909, 18.0731979, 26.15, 1604.077026, -1920.297363, 5.044015, -13.4,   0.1, -40.0
208419.061, 59.3530909, 18.0731979, 26.16, 1604.077026, -1920.297363, 5.036748, -13.4,   0.1, -40.0
208419.101, 59.3530909, 18.0731979, 26.16, 1604.077026, -1920.297363, 5.036791, -13.4,   0.1, -40.0
208419.141, 59.3530909, 18.0731979, 26.16, 1604.077026, -1920.297363, 5.036832, -13.4,   0.1, -40.0
208419.181, 59.3530909, 18.0731979, 26.16, 1604.077026, -1920.297363, 5.036871, -13.4,   0.1, -40.0
208419.221, 59.3530909, 18.0731979, 26.16, 1604.077026, -1920.297363, 5.036913, -13.4,   0.1, -40.0
208419.261, 59.3530909, 18.0731979, 26.17, 1604.077148, -1920.297363, 5.030641, -13.4,   0.1, -40.0
208419.301, 59.3530909, 18.0731979, 26.17, 1604.077148, -1920.297363, 5.030683, -13.4,   0.1, -40.0
208419.341, 59.3530909, 18.0731979, 26.17, 1604.077148, -1920.297363, 5.030723, -13.4,   0.1, -40.0
208419.381, 59.3530909, 18.0731979, 26.17, 1604.077148, -1920.297363, 5.030763, -13.4,   0.1, -40.0
208419.421, 59.3530909, 18.0731979, 26.17, 1604.077148, -1920.297363, 5.030803, -13.4,   0.1, -40.0
208419.461, 59.3530909, 18.0731979, 26.17, 1604.077026, -1920.297363, 5.024312, -13.4,   0.1, -40.0
208419.501, 59.3530909, 18.0731979, 26.17, 1604.077026, -1920.297363, 5.024352, -13.4,   0.1, -40.0
208419.541, 59.3530909, 18.0731979, 26.17, 1604.077148, -1920.297363, 5.024390, -13.4,   0.1, -40.0
208419.581, 59.3530909, 18.0731979, 26.17, 1604.077148, -1920.297363, 5.024427, -13.4,   0.1, -40.0
