timeOfWeek, lla0,lla1,lla2,ned0,ned1,ned2,theta0,theta1,theta2
573303.477, 59.3529186, 18.0732348, 27.72, 368.761780, 333.367035, 61.824528,  84.9,  -5.0, -13.5
573303.577, 59.3529186, 18.0732348, 27.71, 368.763153, 333.365265, 61.833454,  84.9,  -5.0, -13.5
573303.677, 59.3529186, 18.0732349, 27.71, 368.762970, 333.369659, 61.831673,  84.9,  -5.0, -13.5
573303.777, 59.3529186, 18.0732348, 27.70, 368.764374, 333.368042, 61.839386,  84.9,  -5.0, -13.4
573303.877, 59.3529186, 18.0732350, 27.70, 368.762451, 333.375763, 61.838966,  84.9,  -5.0, -13.4
573303.977, 59.3529186, 18.0732349, 27.69, 368.763885, 333.374054, 61.854439,  84.9,  -5.0, -13.4
573304.077, 59.3529186, 18.0732350, 27.69, 368.760712, 333.377594, 61.853340,  84.9,  -5.0, -13.4
573304.177, 59.3529186, 18.0732350, 27.68, 368.762054, 333.376038, 61.858070,  84.9,  -5.0, -13.4
573304.277, 59.3529186, 18.0732350, 27.68, 368.759918, 333.379639, 61.857727,  84.9,  -5.0, -13.4
573304.377, 59.3529186, 18.0732350, 27.67, 368.761322, 333.378143, 61.867615,  84.9,  -5.0, -13.3
573304.477, 59.3529185, 18.0732352, 27.68, 368.756683, 333.387573, 61.862240,  84.9,  -5.0, -13.3
573304.577, 59.3529186, 18.0732351, 27.68, 368.757996, 333.386078, 61.863140,  84.9,  -5.0, -13.3
573304.677, 59.3529185, 18.0732352, 27.67, 368.755249, 333.389435, 61.865032,  84.9,  -5.0, -13.3
573304.777, 59.3529185, 18.0732352, 27.67, 368.756622, 333.388123, 61.870972,  84.9,  -5.0, -13.3
573304.877, 59.3529185, 18.0732352, 27.66, 368.754211, 333.391846, 61.875065,  84.9,  -5.0, -13.2
573304.977, 59.3529185, 18.0732352, 27.67, 368.755432, 333.390656, 61.868397,  84.9,  -5.0, -13.2
573305.077, 59.3529185, 18.0732353, 27.68, 368.754395, 333.393311, 61.862255,  84.9,  -5.0, -13.2
573305.177, 59.3529185, 18.0732352, 27.67, 368.755737, 333.392029, 61.865894,  84.9,  -5.0, -13.2
573305.277, 59.3529185, 18.0732353, 27.68, 368.751770, 333.394531, 61.859459,  84.9,  -5.0, -13.2
573305.377, 59.3529185, 18.0732353, 27.69, 368.752991, 333.393280, 61.854694,  84.9,  -5.0, -13.2
573305.477, 59.3529185, 18.0732353, 27.69, 368.747467, 333.396240, 61.850098,  84.9,  -5.0, -13.1
573305.577, 59.3529185, 18.0732353, 27.69, 368.748749, 333.395081, 61.847961,  84.9,  -5.0, -13.1
573305.677, 59.3529185, 18.0732354, 27.70, 368.748810, 333.398071, 61.843147,  84.9,  -5.0, -13.1
573305.777, 59.3529185, 18.0732353, 27.69, 368.750122, 333.396881, 61.847595,  84.9,  -5.0, -13.1
573305.877, 59.3529185, 18.0732354, 27.70, 368.746796, 333.401154, 61.842659,  84.9,  -5.0, -13.1
573305.977, 59.3529185, 18.0732354, 27.69, 368.748138, 333.399963, 61.849701,  84.9,  -5.0, -13.1
573306.077, 59.3529185, 18.0732354, 27.69, 368.746704, 333.403534, 61.851112,  84.9,  -5.0, -13.0
573306.177, 59.3529185, 18.0732354, 27.69, 368.748016, 333.402405, 61.854572,  84.9,  -5.0, -13.0
573306.277, 59.3529185, 18.0732355, 27.69, 368.746521, 333.405151, 61.851112,  84.9,  -5.0, -13.0
573306.377, 59.3529185, 18.0732355, 27.69, 368.747833, 333.404144, 61.852772,  84.9,  -5.0, -13.0
573306.477, 59.3529185, 18.0732355, 27.70, 368.747101, 333.407410, 61.844952,  84.9,  -5.0, -13.0
573306.577, 59.3529185, 18.0732355, 27.69, 368.748383, 333.406311, 61.846657,  84.9,  -5.0, -13.0
573306.677, 59.3529185, 18.0732356, 27.69, 368.747162, 333.409363, 61.848450,  84.9,  -5.0, -13.0
573306.777, 59.3529185, 18.0732355, 27.69, 368.748474, 333.408417, 61.850986,  84.9,  -5.0, -12.9
573306.877, 59.3529184, 18.0732356, 27.69, 368.745911, 333.410461, 61.847866,  84.9,  -5.0, -12.9
573306.977, 59.3529185, 18.0732356, 27.69, 368.747223, 333.409454, 61.850067,  84.9,  -5.0, -12.9
573307.077, 59.3529184, 18.0732356, 27.69, 368.743805, 333.412598, 61.850014,  84.9,  -5.0, -12.9
573307.177, 59.3529184, 18.0732356, 27.69, 368.745117, 333.411743, 61.853378,  84.9,  -5.0, -12.9
573307.277, 59.3529184, 18.0732356, 27.69, 368.741119, 333.412109, 61.853527,  84.8,  -5.0, -12.9
573307.377, 59.3529184, 18.0732356, 27.68, 368.742462, 333.411163, 61.861546,  84.8,  -5.0, -12.8
573307.477, 59.3529184, 18.0732356, 27.68, 368.741730, 333.414246, 61.861477,  84.8,  -5.0, -12.8
573307.577, 59.3529184, 18.0732356, 27.67, 368.743042, 333.413422, 61.865051,  84.8,  -5.0, -12.8
573307.677, 59.3529184, 18.0732357, 27.68, 368.742889, 333.416260, 61.864899,  84.8,  -5.0, -12.8
573307.777, 59.3529184, 18.0732357, 27.67, 368.744232, 333.415436, 61.869835,  84.8,  -5.0, -12.8
573307.877, 59.3529184, 18.0732357, 27.68, 368.743805, 333.417786, 61.864498,  84.8,  -5.0, -12.8
573307.977, 59.3529184, 18.0732357, 27.67, 368.745117, 333.416901, 61.866753,  84.8,  -5.0, -12.8
573308.077, 59.3529184, 18.0732357, 27.68, 368.743805, 333.418945, 61.860687,  84.8,  -5.0, -12.7
573308.177, 59.3529184, 18.0732357, 27.68, 368.745117, 333.418152, 61.862942,  84.8,  -5.0, -12.7
573308.277, 59.3529184, 18.0732357, 27.68, 368.742004, 333.418945, 61.857533,  84.8,  -5.0, -12.7
573308.377, 59.3529184, 18.0732357, 27.68, 368.743317, 333.418213, 61.859608,  84.8,  -5.0, -12.7
573308.477, 59.3529184, 18.0732358, 27.68, 368.740326, 333.420929, 61.855087,  84.8,  -5.0, -12.7
573308.577, 59.3529184, 18.0732357, 27.68, 368.741638, 333.420227, 61.856071,  84.8,  -5.0, -12.7
573308.677, 59.3529184, 18.0732358, 27.68, 368.739685, 333.423279, 61.855705,  84.8,  -5.0, -12.7
573308.777, 59.3529184, 18.0732358, 27.68, 368.741028, 333.422577, 61.856228,  84.8,  -5.0, -12.6
573308.877, 59.3529184, 18.0732358, 27.68, 368.740051, 333.425598, 61.856647,  84.8,  -5.0, -12.6
573308.977, 59.3529184, 18.0732358, 27.68, 368.741394, 333.424774, 61.861515,  84.8,  -5.0, -12.6
573309.077, 59.3529184, 18.0732359, 27.68, 368.740845, 333.427246, 61.858948,  84.8,  -5.0, -12.6
573309.177, 59.3529184, 18.0732359, 27.68, 368.742188, 333.426392, 61.858521,  84.8,  -5.0, -12.6
573309.277, 59.3529184, 18.0732359, 27.69, 368.741211, 333.429291, 61.853294,  84.8,  -5.0, -12.6
573309.377, 59.3529184, 18.0732359, 27.69, 368.742584, 333.428436, 61.851898,  84.8,  -5.0, -12.6
573309.477, 59.3529184, 18.0732359, 27.70, 368.739838, 333.430908, 61.843128,  84.8,  -5.0, -12.6
573309.577, 59.3529184, 18.0732359, 27.69, 368.741241, 333.430115, 61.845554,  84.8,  -5.0, -12.6
573309.677, 59.3529184, 18.0732360, 27.70, 368.736786, 333.432159, 61.842266,  84.8,  -5.0, -12.5
573309.777, 59.3529184, 18.0732359, 27.69, 368.738159, 333.431396, 61.846573,  84.8,  -5.0, -12.5
573309.877, 59.3529184, 18.0732360, 27.70, 368.736572, 333.432953, 61.841160,  84.8,  -5.0, -12.5
573309.977, 59.3529184, 18.0732360, 27.70, 368.737915, 333.432129, 61.841454,  84.8,  -5.0, -12.5
573310.077, 59.3529184, 18.0732360, 27.70, 368.736237, 333.435913, 61.836533,  84.8,  -5.0, -12.5
573310.177, 59.3529184, 18.0732360, 27.70, 368.737671, 333.435181, 61.842182,  84.8,  -5.0, -12.5
573310.277, 59.3529184, 18.0732361, 27.70, 368.736511, 333.437683, 61.837910,  84.8,  -5.0, -12.5
