timeOfWeek, lla0,lla1,lla2,ned0,ned1,ned2,theta0,theta1,theta2
462603.196s, 59.3481940, 18.0691030, 60.01, 1059.941162, -2152.338379, -28.814419,   4.9,   0.8, -68.5
462603.236s, 59.3481947, 18.0691038, 60.01, 1060.013794, -2152.296875, -28.810972,   4.9,   0.8, -68.5
462603.276s, 59.3481953, 18.0691045, 60.01, 1060.086060, -2152.255127, -28.810413,   4.9,   0.8, -68.5
462603.316s, 59.3481960, 18.0691053, 60.00, 1060.158691, -2152.212891, -28.805880,   4.9,   0.8, -68.5
462603.356s, 59.3481949, 18.0691047, 60.00, 1060.041626, -2152.246826, -28.804161,   4.9,   0.8, -68.5
462603.396s, 59.3481956, 18.0691054, 60.00, 1060.114868, -2152.205811, -28.804525,   4.9,   0.8, -68.5
462603.436s, 59.3481963, 18.0691061, 60.00, 1060.188232, -2152.164063, -28.802330,   4.9,   0.8, -68.5
462603.476s, 59.3481969, 18.0691069, 60.00, 1060.261475, -2152.121826, -28.800381,   4.9,   0.8, -68.5
462603.516s, 59.3481976, 18.0691076, 60.00, 1060.335083, -2152.079834, -28.799391,   4.9,   0.8, -68.5
462603.556s, 59.3481966, 18.0691071, 60.00, 1060.228638, -2152.111328, -28.800903,   4.9,   0.8, -68.5
462603.596s, 59.3481973, 18.0691078, 60.00, 1060.302246, -2152.068848, -28.801977,   4.9,   0.8, -68.5
462603.636s, 59.3481979, 18.0691086, 60.00, 1060.375732, -2152.025879, -28.800116,   4.9,   0.8, -68.5
462603.676s, 59.3481986, 18.0691093, 59.99, 1060.449951, -2151.983398, -28.798569,   4.9,   0.8, -68.5
462603.716s, 59.3481993, 18.0691101, 59.99, 1060.524536, -2151.941162, -28.797079,   4.9,   0.8, -68.5
462603.756s, 59.3481983, 18.0691095, 59.99, 1060.416992, -2151.975586, -28.795839,   4.9,   0.8, -68.5
462603.796s, 59.3481990, 18.0691102, 59.99, 1060.491577, -2151.932861, -28.793037,   4.9,   0.8, -68.5
462603.836s, 59.3481997, 18.0691110, 59.99, 1060.566284, -2151.890137, -28.790501,   4.9,   0.8, -68.5
462603.876s, 59.3482003, 18.0691117, 59.98, 1060.641235, -2151.847412, -28.787741,   4.9,   0.8, -68.5
462603.916s, 59.3482010, 18.0691125, 59.98, 1060.716431, -2151.804688, -28.787664,   4.9,   0.8, -68.5
462603.956s, 59.3482002, 18.0691119, 59.98, 1060.624878, -2151.833984, -28.783705,   4.9,   0.8, -68.5
462603.996s, 59.3482009, 18.0691127, 59.98, 1060.700073, -2151.790771, -28.780617,   4.9,   0.8, -68.5
462604.036s, 59.3482015, 18.0691135, 59.97, 1060.775391, -2151.747314, -28.778049,   4.9,   0.8, -68.5
462604.076s, 59.3482022, 18.0691142, 59.97, 1060.851318, -2151.704834, -28.775904,   4.9,   0.8, -68.5
462604.116s, 59.3482029, 18.0691150, 59.97, 1060.927490, -2151.662109, -28.772781,   4.9,   0.8, -68.5
462604.156s, 59.3482021, 18.0691144, 59.97, 1060.834351, -2151.692383, -28.771139,   4.9,   0.8, -68.5
462604.196s, 59.3482028, 18.0691152, 59.96, 1060.910156, -2151.648438, -28.766804,   4.9,   0.8, -68.5
462604.236s, 59.3482034, 18.0691160, 59.96, 1060.986450, -2151.604736, -28.763441,   4.9,   0.8, -68.5
462604.276s, 59.3482041, 18.0691168, 59.95, 1061.063110, -2151.561768, -28.758167,   4.9,   0.8, -68.5
462604.316s, 59.3482048, 18.0691175, 59.95, 1061.139771, -2151.517578, -28.756531,   4.9,   0.8, -68.5
462604.356s, 59.3482040, 18.0691170, 59.95, 1061.045288, -2151.549561, -28.753492,   4.9,   0.8, -68.5
462604.396s, 59.3482047, 18.0691177, 59.95, 1061.121948, -2151.505371, -28.751125,   4.9,   0.8, -68.5
462604.436s, 59.3482054, 18.0691185, 59.95, 1061.199097, -2151.461670, -28.749908,   4.9,   0.8, -68.5
462604.476s, 59.3482060, 18.0691193, 59.95, 1061.276245, -2151.417480, -28.750187,   4.9,   0.8, -68.5
462604.516s, 59.3482067, 18.0691201, 59.95, 1061.353882, -2151.373779, -28.750463,   4.9,   0.8, -68.5
462604.556s, 59.3482059, 18.0691195, 59.95, 1061.262817, -2151.405762, -28.752558,   4.9,   0.8, -68.5
462604.596s, 59.3482066, 18.0691203, 59.95, 1061.340332, -2151.361816, -28.749268,   4.9,   0.8, -68.5
462604.636s, 59.3482073, 18.0691211, 59.95, 1061.418213, -2151.317139, -28.749790,   4.9,   0.8, -68.5
462604.676s, 59.3482080, 18.0691218, 59.94, 1061.496338, -2151.273193, -28.748476,   4.9,   0.8, -68.5
462604.716s, 59.3482087, 18.0691226, 59.95, 1061.574341, -2151.228271, -28.751484,   4.9,   0.8, -68.5
462604.756s, 59.3482079, 18.0691220, 59.95, 1061.481689, -2151.261475, -28.751461,   4.9,   0.8, -68.5
462604.796s, 59.3482086, 18.0691228, 59.95, 1061.559937, -2151.216309, -28.749979,   4.9,   0.8, -68.5
462604.836s, 59.3482093, 18.0691236, 59.95, 1061.638428, -2151.171387, -28.752987,   4.9,   0.8, -68.5
462604.876s, 59.3482100, 18.0691244, 59.95, 1061.716919, -2151.126465, -28.751532,   4.9,   0.8, -68.5
462604.916s, 59.3482107, 18.0691252, 59.94, 1061.795776, -2151.081055, -28.747274,   4.9,   0.8, -68.5
462604.956s, 59.3482098, 18.0691246, 59.94, 1061.696899, -2151.118408, -28.745386,   4.9,   0.8, -68.5
462604.996s, 59.3482105, 18.0691254, 59.94, 1061.775757, -2151.073242, -28.744907,   4.9,   0.8, -68.5
462605.036s, 59.3482113, 18.0691262, 59.94, 1061.854980, -2151.027588, -28.744175,   4.9,   0.8, -68.5
462605.076s, 59.3482120, 18.0691270, 59.94, 1061.934570, -2150.982422, -28.744074,   4.9,   0.8, -68.5
462605.116s, 59.3482127, 18.0691278, 59.94, 1062.014526, -2150.937500, -28.742733,   4.9,   0.8, -68.5
462605.156s, 59.3482118, 18.0691271, 59.94, 1061.914551, -2150.977295, -28.744127,   4.9,   0.8, -68.5
462605.196s, 59.3482125, 18.0691279, 59.94, 1061.994141, -2150.931152, -28.743229,   4.9,   0.8, -68.5
462605.236s, 59.3482132, 18.0691287, 59.94, 1062.074219, -2150.885742, -28.740894,   4.9,   0.8, -68.5
462605.276s, 59.3482140, 18.0691295, 59.94, 1062.154663, -2150.840332, -28.741270,   4.9,   0.8, -68.5
462605.316s, 59.3482147, 18.0691303, 59.94, 1062.235229, -2150.794678, -28.741377,   4.9,   0.8, -68.5
462605.356s, 59.3482137, 18.0691296, 59.93, 1062.132080, -2150.835693, -28.738337,   4.9,   0.8, -68.5
462605.396s, 59.3482145, 18.0691304, 59.93, 1062.212524, -2150.789307, -28.734312,   4.9,   0.8, -68.5
462605.436s, 59.3482152, 18.0691312, 59.93, 1062.293579, -2150.743652, -28.733250,   4.9,   0.8, -68.5
462605.476s, 59.3482159, 18.0691320, 59.93, 1062.374634, -2150.697510, -28.730635,   4.9,   0.8, -68.5
462605.516s, 59.3482167, 18.0691328, 59.93, 1062.455688, -2150.651123, -28.729147,   4.9,   0.8, -68.5
462605.556s, 59.3482157, 18.0691321, 59.92, 1062.350464, -2150.693604, -28.727009,   4.9,   0.8, -68.5
462605.596s, 59.3482164, 18.0691329, 59.93, 1062.431885, -2150.647705, -28.729231,   4.9,   0.8, -68.5
462605.636s, 59.3482172, 18.0691337, 59.93, 1062.513428, -2150.601318, -28.733004,   4.9,   0.8, -68.5
462605.676s, 59.3482179, 18.0691345, 59.93, 1062.594971, -2150.554688, -28.732258,   4.9,   0.8, -68.5
462605.716s, 59.3482187, 18.0691353, 59.93, 1062.677002, -2150.508057, -28.730604,   4.9,   0.8, -68.5
462605.756s, 59.3482177, 18.0691345, 59.93, 1062.570679, -2150.553223, -28.730211,   4.9,   0.8, -68.5
462605.796s, 59.3482184, 18.0691354, 59.93, 1062.652710, -2150.506348, -28.730328,   4.9,   0.8, -68.5
462605.836s, 59.3482192, 18.0691362, 59.93, 1062.734863, -2150.459229, -28.731220,   4.9,   0.8, -68.5
462605.876s, 59.3482199, 18.0691370, 59.93, 1062.817383, -2150.412598, -28.733192,   4.9,   0.8, -68.5
462605.916s, 59.3482207, 18.0691379, 59.93, 1062.900146, -2150.365967, -28.733547,   4.9,   0.8, -68.5
462605.956s, 59.3482197, 18.0691371, 59.93, 1062.792114, -2150.411377, -28.735992,   4.9,   0.8, -68.5
462605.996s, 59.3482204, 18.0691379, 59.93, 1062.874634, -2150.363525, -28.734837,   4.9,   0.8, -68.5
462606.036s, 59.3482212, 18.0691387, 59.93, 1062.957642, -2150.316406, -28.735044,   4.9,   0.8, -68.5
462606.076s, 59.3482219, 18.0691395, 59.93, 1063.041382, -2150.270020, -28.736212,   4.9,   0.8, -68.5
462606.116s, 59.3482227, 18.0691404, 59.93, 1063.124634, -2150.222412, -28.736671,   4.9,   0.8, -68.5
462606.156s, 59.3482217, 18.0691396, 59.93, 1063.013428, -2150.268555, -28.734810,   4.9,   0.8, -68.5
462606.196s, 59.3482224, 18.0691404, 59.93, 1063.096924, -2150.220947, -28.737978,   4.9,   0.8, -68.5
462606.236s, 59.3482232, 18.0691412, 59.93, 1063.181030, -2150.174316, -28.737999,   4.9,   0.8, -68.5
462606.276s, 59.3482239, 18.0691421, 59.94, 1063.264893, -2150.126465, -28.739733,   4.9,   0.8, -68.5
462606.316s, 59.3482247, 18.0691429, 59.93, 1063.348389, -2150.077637, -28.735533,   4.9,   0.8, -68.5
462606.356s, 59.3480891, 18.0690052, 60.30, 1048.282227, -2157.880859, -29.107626,   4.9,   0.8, -68.5
462606.396s, 59.3480899, 18.0690061, 60.30, 1048.366211, -2157.832520, -29.103043,   4.9,   0.8, -68.5
462606.436s, 59.3480906, 18.0690069, 60.29, 1048.450439, -2157.784424, -29.097948,   4.9,   0.8, -68.5
462606.476s, 59.3480914, 18.0690078, 60.29, 1048.535156, -2157.736328, -29.092808,   4.9,   0.8, -68.5
462606.516s, 59.3480921, 18.0690086, 60.28, 1048.619873, -2157.687988, -29.087629,   4.9,   0.8, -68.5
462606.556s, 59.3480929, 18.0690095, 60.28, 1048.704712, -2157.639404, -29.084454,   4.9,   0.8, -68.5
462606.596s, 59.3480937, 18.0690103, 60.28, 1048.790161, -2157.591553, -29.079147,   4.9,   0.8, -68.5
462606.636s, 59.3480945, 18.0690112, 60.27, 1048.875610, -2157.543213, -29.075195,   4.9,   0.8, -68.5
462606.676s, 59.3480952, 18.0690120, 60.27, 1048.961304, -2157.494629, -29.071135,   4.9,   0.8, -68.5
462606.716s, 59.3480960, 18.0690129, 60.26, 1049.046997, -2157.446045, -29.065578,   4.9,   0.8, -68.5
462606.756s, 59.3480967, 18.0690137, 60.26, 1049.128052, -2157.401123, -29.061872,   4.9,   0.8, -68.5
462606.796s, 59.3480975, 18.0690146, 60.26, 1049.213135, -2157.350342, -29.061054,   4.9,   0.8, -68.5
462606.836s, 59.3480983, 18.0690155, 60.25, 1049.298828, -2157.300293, -29.055471,   4.9,   0.8, -68.5
462606.876s, 59.3480990, 18.0690163, 60.25, 1049.386719, -2157.253662, -29.050920,   4.9,   0.8, -68.5
462606.916s, 59.3480998, 18.0690171, 60.24, 1049.474243, -2157.206055, -29.042711,   4.9,   0.8, -68.5
462606.956s, 59.3481005, 18.0690179, 60.23, 1049.549561, -2157.161133, -29.037626,   4.9,   0.8, -68.5
462606.996s, 59.3481013, 18.0690188, 60.23, 1049.636108, -2157.110840, -29.031471,   4.9,   0.8, -68.5
462607.036s, 59.3481021, 18.0690197, 60.22, 1049.724365, -2157.063477, -29.026070,   4.9,   0.8, -68.5
462607.076s, 59.3481029, 18.0690205, 60.22, 1049.812378, -2157.014893, -29.020872,   4.9,   0.8, -68.5
462607.116s, 59.3481037, 18.0690214, 60.22, 1049.898682, -2156.962891, -29.020184,   4.9,   0.8, -68.5
462607.156s, 59.3481043, 18.0690222, 60.21, 1049.969116, -2156.921631, -29.013788,   4.9,   0.8, -68.5
462607.196s, 59.3481051, 18.0690230, 60.21, 1050.057861, -2156.873047, -29.013552,   4.9,   0.8, -68.5
462607.236s, 59.3481059, 18.0690239, 60.20, 1050.146729, -2156.824463, -29.004242,   4.9,   0.8, -68.5
462607.276s, 59.3481067, 18.0690248, 60.20, 1050.234375, -2156.773193, -29.000408,   4.9,   0.8, -68.5
462607.316s, 59.3481075, 18.0690257, 60.19, 1050.322388, -2156.721680, -28.995111,   4.9,   0.8, -68.5
462607.356s, 59.3481081, 18.0690263, 60.18, 1050.389282, -2156.687256, -28.987551,   4.9,   0.8, -68.5
462607.396s, 59.3481089, 18.0690272, 60.18, 1050.478760, -2156.637695, -28.983763,   4.9,   0.8, -68.5
462607.436s, 59.3481097, 18.0690281, 60.18, 1050.567139, -2156.586182, -28.979679,   4.9,   0.8, -68.5
462607.476s, 59.3481105, 18.0690290, 60.17, 1050.656250, -2156.535156, -28.975235,   4.9,   0.8, -68.5
462607.516s, 59.3481113, 18.0690299, 60.17, 1050.746338, -2156.485596, -28.969748,   4.9,   0.8, -68.5
462607.556s, 59.3481118, 18.0690304, 60.17, 1050.808716, -2156.453125, -28.969120,   4.9,   0.8, -68.5
462607.596s, 59.3481127, 18.0690313, 60.16, 1050.898071, -2156.401123, -28.966841,   4.9,   0.8, -68.5
462607.636s, 59.3481135, 18.0690323, 60.16, 1050.987671, -2156.349854, -28.963867,   4.9,   0.8, -68.5
462607.676s, 59.3481143, 18.0690331, 60.16, 1051.078369, -2156.299561, -28.960022,   4.9,   0.8, -68.5
462607.716s, 59.3481151, 18.0690340, 60.15, 1051.168823, -2156.248779, -28.958412,   4.9,   0.8, -68.5
462607.756s, 59.3481156, 18.0690346, 60.15, 1051.225098, -2156.218262, -28.951685,   4.9,   0.8, -68.5
462607.796s, 59.3481164, 18.0690355, 60.15, 1051.315552, -2156.166504, -28.949425,   4.9,   0.8, -68.5
462607.836s, 59.3481172, 18.0690364, 60.15, 1051.406860, -2156.115967, -28.950603,   4.9,   0.8, -68.5
462607.876s, 59.3481181, 18.0690373, 60.15, 1051.498413, -2156.065430, -28.952463,   4.9,   0.8, -68.5
462607.916s, 59.3481189, 18.0690382, 60.14, 1051.589600, -2156.013428, -28.948246,   4.8,   0.8, -68.5
462607.956s, 59.3481193, 18.0690387, 60.14, 1051.641113, -2155.987549, -28.944881,   4.8,   0.8, -68.5
462607.996s, 59.3481202, 18.0690396, 60.14, 1051.733032, -2155.936035, -28.942114,   4.8,   0.8, -68.5
462608.036s, 59.3481210, 18.0690405, 60.13, 1051.824707, -2155.884033, -28.937759,   4.8,   0.8, -68.5
462608.076s, 59.3481218, 18.0690414, 60.13, 1051.916382, -2155.831543, -28.936520,   4.8,   0.8, -68.5
462608.116s, 59.3481226, 18.0690423, 60.13, 1052.008545, -2155.779541, -28.935204,   4.8,   0.8, -68.5
462608.156s, 59.3481231, 18.0690427, 60.13, 1052.053955, -2155.758545, -28.931480,   4.8,   0.8, -68.5
462608.196s, 59.3481239, 18.0690436, 60.13, 1052.146851, -2155.707031, -28.930603,   4.8,   0.8, -68.5
462608.236s, 59.3481247, 18.0690445, 60.13, 1052.239624, -2155.655273, -28.931511,   4.8,   0.8, -68.5
462608.276s, 59.3481256, 18.0690454, 60.13, 1052.332642, -2155.603271, -28.930267,   4.8,   0.8, -68.5
462608.316s, 59.3481264, 18.0690463, 60.13, 1052.426147, -2155.551758, -28.930258,   4.8,   0.8, -68.5
462608.356s, 59.3481268, 18.0690467, 60.12, 1052.466431, -2155.532715, -28.928371,   4.8,   0.8, -68.5
462608.396s, 59.3481276, 18.0690476, 60.12, 1052.559570, -2155.479492, -28.927046,   4.8,   0.8, -68.5
462608.436s, 59.3481284, 18.0690485, 60.12, 1052.653442, -2155.427490, -28.925613,   4.8,   0.8, -68.5
462608.476s, 59.3481293, 18.0690494, 60.12, 1052.747681, -2155.375732, -28.924950,   4.8,   0.8, -68.5
462608.516s, 59.3481301, 18.0690504, 60.12, 1052.841553, -2155.322754, -28.926638,   4.8,   0.8, -68.5
462608.556s, 59.3481305, 18.0690507, 60.12, 1052.877197, -2155.307129, -28.922205,   4.8,   0.8, -68.5
462608.596s, 59.3481313, 18.0690516, 60.12, 1052.971558, -2155.254639, -28.919689,   4.8,   0.8, -68.5
462608.636s, 59.3481322, 18.0690525, 60.12, 1053.066406, -2155.202148, -28.919750,   4.8,   0.8, -68.5
462608.676s, 59.3481330, 18.0690535, 60.12, 1053.160522, -2155.148438, -28.919392,   4.9,   0.8, -68.5
462608.716s, 59.3481339, 18.0690544, 60.12, 1053.255127, -2155.094482, -28.922018,   4.9,   0.8, -68.5
462608.756s, 59.3481341, 18.0690546, 60.12, 1053.281128, -2155.085693, -28.921640,   4.9,   0.8, -68.5
462608.796s, 59.3481350, 18.0690555, 60.12, 1053.376465, -2155.032715, -28.922327,   4.9,   0.8, -68.5
462608.836s, 59.3481358, 18.0690564, 60.12, 1053.471680, -2154.979004, -28.920681,   4.9,   0.8, -68.5
462608.876s, 59.3481367, 18.0690574, 60.11, 1053.566895, -2154.925293, -28.917755,   4.9,   0.8, -68.5
462608.916s, 59.3481375, 18.0690583, 60.11, 1053.662598, -2154.871094, -28.915012,   4.9,   0.8, -68.5
462608.956s, 59.3481377, 18.0690585, 60.11, 1053.683838, -2154.864990, -28.914593,   4.9,   0.8, -68.5
462608.996s, 59.3481386, 18.0690594, 60.11, 1053.779663, -2154.811035, -28.914297,   4.9,   0.8, -68.5
462609.036s, 59.3481394, 18.0690604, 60.10, 1053.875610, -2154.756592, -28.907457,   4.9,   0.8, -68.5
462609.076s, 59.3481403, 18.0690613, 60.10, 1053.972046, -2154.703125, -28.906420,   4.9,   0.8, -68.5
462609.116s, 59.3481412, 18.0690623, 60.10, 1054.068726, -2154.649170, -28.905701,   4.9,   0.8, -68.5
462609.156s, 59.3481413, 18.0690623, 60.10, 1054.084961, -2154.644531, -28.903603,   4.9,   0.8, -68.5
462609.196s, 59.3481422, 18.0690633, 60.10, 1054.181885, -2154.590332, -28.902483,   4.9,   0.8, -68.5
462609.236s, 59.3481431, 18.0690643, 60.10, 1054.278931, -2154.536377, -28.902672,   4.9,   0.8, -68.5
462609.276s, 59.3481440, 18.0690652, 60.10, 1054.376343, -2154.481934, -28.900187,   4.9,   0.8, -68.5
462609.316s, 59.3481448, 18.0690662, 60.09, 1054.473633, -2154.427246, -28.898666,   4.9,   0.8, -68.5
462609.356s, 59.3481449, 18.0690662, 60.10, 1054.483276, -2154.426514, -28.899038,   4.9,   0.8, -68.5
462609.396s, 59.3481458, 18.0690672, 60.09, 1054.581055, -2154.371826, -28.896317,   4.9,   0.8, -68.5
462609.436s, 59.3481467, 18.0690681, 60.09, 1054.679077, -2154.317627, -28.896900,   4.9,   0.8, -68.5
462609.476s, 59.3481476, 18.0690691, 60.09, 1054.776855, -2154.262207, -28.894932,   4.9,   0.8, -68.5
462609.516s, 59.3481484, 18.0690701, 60.09, 1054.874878, -2154.206787, -28.894648,   4.9,   0.8, -68.5
462609.556s, 59.3481485, 18.0690700, 60.09, 1054.880249, -2154.208252, -28.895929,   4.9,   0.8, -68.5
462609.596s, 59.3481494, 18.0690710, 60.09, 1054.978760, -2154.153320, -28.895493,   4.9,   0.8, -68.5
462609.636s, 59.3481503, 18.0690720, 60.09, 1055.077148, -2154.097900, -28.896648,   4.9,   0.8, -68.5
462609.676s, 59.3481511, 18.0690730, 60.09, 1055.175903, -2154.042480, -28.898548,   4.9,   0.8, -68.5
462609.716s, 59.3481520, 18.0690739, 60.10, 1055.275024, -2153.987305, -28.899029,   4.9,   0.8, -68.5
462609.756s, 59.3481521, 18.0690739, 60.10, 1055.276245, -2153.989990, -28.899052,   4.9,   0.8, -68.5
462609.796s, 59.3481529, 18.0690749, 60.09, 1055.375366, -2153.934082, -28.897829,   4.9,   0.8, -68.5
462609.836s, 59.3481538, 18.0690759, 60.09, 1055.474976, -2153.878662, -28.897497,   4.9,   0.8, -68.5
462609.876s, 59.3481547, 18.0690768, 60.09, 1055.574707, -2153.823242, -28.898355,   4.9,   0.8, -68.5
462609.916s, 59.3481556, 18.0690778, 60.10, 1055.674561, -2153.767090, -28.899834,   4.9,   0.8, -68.5
462609.956s, 59.3481557, 18.0690778, 60.10, 1055.677490, -2153.766846, -28.900852,   4.9,   0.8, -68.5
462609.996s, 59.3481566, 18.0690788, 60.09, 1055.777588, -2153.710938, -28.898327,   4.9,   0.8, -68.5
462610.036s, 59.3481575, 18.0690798, 60.09, 1055.878296, -2153.655273, -28.893826,   4.9,   0.8, -68.5
462610.076s, 59.3481584, 18.0690808, 60.09, 1055.978882, -2153.599365, -28.892313,   4.9,   0.8, -68.5
462610.116s, 59.3481593, 18.0690818, 60.09, 1056.079224, -2153.542480, -28.893578,   4.9,   0.8, -68.5
462610.156s, 59.3481593, 18.0690818, 60.09, 1056.078857, -2153.544922, -28.891489,   4.9,   0.8, -68.5
462610.196s, 59.3481602, 18.0690827, 60.09, 1056.180054, -2153.489258, -28.892935,   4.9,   0.8, -68.5
462610.236s, 59.3481611, 18.0690837, 60.09, 1056.281372, -2153.432861, -28.892981,   4.9,   0.8, -68.5
462610.276s, 59.3481620, 18.0690847, 60.09, 1056.382446, -2153.375732, -28.893745,   4.9,   0.8, -68.5
462610.316s, 59.3481629, 18.0690857, 60.09, 1056.484253, -2153.319336, -28.894104,   4.9,   0.8, -68.5
462610.356s, 59.3481629, 18.0690856, 60.09, 1056.478271, -2153.324951, -28.895092,   4.9,   0.8, -68.5
462610.396s, 59.3481638, 18.0690866, 60.09, 1056.580200, -2153.268066, -28.896870,   4.9,   0.8, -68.5
462610.436s, 59.3481647, 18.0690876, 60.09, 1056.682007, -2153.211182, -28.896400,   4.9,   0.8, -68.5
462610.476s, 59.3481656, 18.0690887, 60.09, 1056.784180, -2153.153809, -28.893698,   4.9,   0.8, -68.5
462610.516s, 59.3481665, 18.0690897, 60.09, 1056.886841, -2153.096924, -28.894539,   4.9,   0.8, -68.5
462610.556s, 59.3481664, 18.0690895, 60.09, 1056.875610, -2153.104736, -28.895277,   4.9,   0.8, -68.5
462610.596s, 59.3481674, 18.0690905, 60.09, 1056.978271, -2153.047852, -28.896408,   4.9,   0.8, -68.5
462610.636s, 59.3481683, 18.0690915, 60.09, 1057.081055, -2152.990479, -28.897188,   4.9,   0.8, -68.5
462610.676s, 59.3481692, 18.0690925, 60.09, 1057.184326, -2152.933105, -28.898911,   4.9,   0.8, -68.5
462610.716s, 59.3481702, 18.0690936, 60.09, 1057.287476, -2152.875732, -28.897903,   4.9,   0.8, -68.5
462610.756s, 59.3481702, 18.0690935, 60.10, 1057.289063, -2152.877197, -28.900112,   4.9,   0.8, -68.5
462610.796s, 59.3481711, 18.0690945, 60.10, 1057.392700, -2152.819824, -28.899397,   4.9,   0.8, -68.5
462610.836s, 59.3481720, 18.0690956, 60.10, 1057.496582, -2152.762695, -28.900957,   4.9,   0.8, -68.5
462610.876s, 59.3481730, 18.0690966, 60.10, 1057.600586, -2152.705078, -28.902723,   4.9,   0.8, -68.5
462610.916s, 59.3481739, 18.0690976, 60.10, 1057.704712, -2152.647217, -28.902693,   4.9,   0.8, -68.5
462610.956s, 59.3481739, 18.0690975, 60.10, 1057.702515, -2152.652588, -28.906948,   4.9,   0.8, -68.5
462610.996s, 59.3481748, 18.0690985, 60.10, 1057.807007, -2152.594727, -28.906158,   4.9,   0.8, -68.5
462611.036s, 59.3481758, 18.0690995, 60.10, 1057.911743, -2152.537109, -28.906567,   4.9,   0.8, -68.5
462611.076s, 59.3481767, 18.0691006, 60.10, 1058.016479, -2152.479004, -28.908485,   4.9,   0.8, -68.5
462611.116s, 59.3481777, 18.0691016, 60.11, 1058.121582, -2152.420654, -28.910658,   4.9,   0.8, -68.5
462611.156s, 59.3481776, 18.0691014, 60.11, 1058.116333, -2152.429443, -28.911833,   4.9,   0.8, -68.5
462611.196s, 59.3481786, 18.0691025, 60.11, 1058.221680, -2152.371094, -28.913368,   4.9,   0.8, -68.5
462611.236s, 59.3481795, 18.0691035, 60.11, 1058.327026, -2152.312744, -28.913746,   4.9,   0.8, -68.5
462611.276s, 59.3481805, 18.0691045, 60.11, 1058.432373, -2152.253906, -28.917915,   4.9,   0.8, -68.5
462611.316s, 59.3481814, 18.0691056, 60.11, 1058.538086, -2152.194824, -28.918585,   4.9,   0.8, -68.5
462611.356s, 59.3481813, 18.0691054, 60.11, 1058.529907, -2152.206055, -28.916214,   4.9,   0.8, -68.5
462611.396s, 59.3481823, 18.0691064, 60.11, 1058.635986, -2152.147949, -28.915989,   4.9,   0.8, -68.5
462611.436s, 59.3481832, 18.0691074, 60.11, 1058.742310, -2152.088867, -28.917566,   4.9,   0.8, -68.5
462611.476s, 59.3481842, 18.0691085, 60.11, 1058.848633, -2152.029541, -28.918756,   4.9,   0.8, -68.5
462611.516s, 59.3481852, 18.0691095, 60.11, 1058.955200, -2151.970459, -28.918694,   4.9,   0.8, -68.5
462611.556s, 59.3481851, 18.0691093, 60.11, 1058.943848, -2151.983887, -28.918797,   4.9,   0.8, -68.5
462611.596s, 59.3481860, 18.0691103, 60.12, 1059.050537, -2151.924561, -28.920111,   4.9,   0.8, -68.5
462611.636s, 59.3481870, 18.0691114, 60.12, 1059.157715, -2151.865234, -28.921400,   4.9,   0.8, -68.5
