_ID_,mag[0],mag[1],mag[2],time
10,-1.03740823,-0.696901798,0.703950465,1520.6904602050781
15,-1.01498199,-0.662891507,0.713721275,1520.6996433109744
25,-1.02071393,-0.713149309,0.700329304,1520.7096433114493
30,-1.04388583,-0.684721708,0.685853958,1520.7196433119243
36,-1.01760507,-0.715927422,0.715603232,1520.7296433123993
41,-0.994229913,-0.71431601,0.687731564,1520.7396433128743
53,-1.037413,-0.702982724,0.709958911,1520.7596433138242
59,-1.03118062,-0.690296531,0.722481728,1520.7696433142992
64,-1.02746212,-0.706505656,0.706700504,1520.7796433147741
71,-1.0503056,-0.709206283,0.69765389,1520.7903442382813
76,-1.01818907,-0.672093809,0.716617227,1520.7997104496462
92,-1.01455414,-0.68204093,0.700980842,1520.8297104510712
96,-1.04399347,-0.708864391,0.71604085,1520.8397104515461
105,-1.03100193,-0.690661609,0.710176349,1520.8597104524961
112,-0.977617383,-0.724303603,0.684255958,1520.869710452971
116,-0.98834002,-0.688744783,0.712850928,1520.879710453446
128,-1.00142539,-0.712846458,0.730876684,1520.8904113769531
132,-1.02485812,-0.67779386,0.728852212,1520.8996860355837
138,-1.00781441,-0.700847983,0.706627071,1520.9096860360587
146,-1.0147351,-0.687760234,0.719295919,1520.9296860370087
151,-1.02432656,-0.678882658,0.691933751,1520.9396860374836
157,-1.01101696,-0.703968942,0.703514457,1520.9496860379586
162,-1.02441514,-0.678701103,0.698086798,1520.9596860384336
176,-1.03455365,-0.686976016,0.725667775,1520.9903869628906
181,-1.00805974,-0.675981402,0.701053262,1520.9996616215212
189,-1.02754962,-0.70632565,0.712854087,1521.0096616219962
194,-1.05704784,-0.696483135,0.69801712,1521.0196616224712
200,-1.02468622,-0.684236944,0.722554147,1521.0296616229462
209,-1.01776254,-0.697328568,0.70988673,1521.0496616238961
214,-1.02407849,-0.703752816,0.697508812,1521.0596616243711
221,-0.964878738,-0.693398952,0.684835613,1521.069661624846
226,-0.987888992,-0.68357563,0.676078677,1521.079661625321
236,-1.00832272,-0.675440669,0.719513893,1521.0904541015625
241,-1.02467287,-0.67208004,0.710539162,1521.0996372074587
247,-1.01489401,-0.669159472,0.713578641,1521.1096372079337
251,-1.02424026,-0.685148478,0.691790283,1521.1196372084087
257,-1.03118694,-0.702462852,0.73450011,1521.1296372088837
261,-1.07036495,-0.689649284,0.704465032,1521.1396372093586
267,-1.02737463,-0.718860686,0.712568402,1521.1496372098336
272,-1.00778568,-0.676536977,0.682598174,1521.1596372103086
278,-0.991623044,-0.691695392,0.715895355,1521.1696372107835
283,-1.01109743,-0.703798473,0.709671617,1521.1796372112585
290,-1.00788474,-0.688516319,0.700767636,1521.1903381347656
295,-1.00200152,-0.669023633,0.731894493,1521.1997043461306
301,-1.03083766,-0.715357065,0.72190696,1521.2097043466056
306,-0.99811095,-0.691676199,0.709815383,1521.2197043470806
312,-1.02786994,-0.675208569,0.707429349,1521.2297043475555
317,-1.01108253,-0.697731018,0.703668118,1521.2397043480305
323,-1.03082788,-0.71536994,0.721911669,1521.2497043485055
328,-1.0212003,-0.681684256,0.707216263,1521.2597043489804
335,-0.978371501,-0.692291379,0.709601164,1521.2697043494554
340,-1.00111067,-0.676932275,0.676376939,1521.2797043499304
350,-1.00796366,-0.688347697,0.706925452,1521.2904052734375
355,-0.985109806,-0.673486292,0.703955591,1521.2996799320681
362,-1.02466834,-0.684260905,0.722562969,1521.3096799325431
367,-1.01074362,-0.716698408,0.697080553,1521.3196799330181
374,-1.01464462,-0.706206679,0.731176138,1521.329679933493
379,-1.04681218,-0.694488645,0.6702981,1521.339679933968
385,-1.03807604,-0.66506809,0.723141432,1521.349679934443
390,-1.04752123,-0.693036377,0.719522536,1521.3596799349179
396,-1.04380286,-0.709245443,0.703741252,1521.3696799353929
400,-1.03064454,-0.703566611,0.697587132,1521.3796799358679
406,-1.02120447,-0.681678653,0.707214236,1521.390380859375
411,-0.991883516,-0.691158116,0.734357238,1521.3996555180056
417,-1.01446104,-0.694403291,0.706851542,1521.4096555184806
422,-1.01774144,-0.685182273,0.697875738,1521.4196555189556
428,-1.02450573,-0.696779251,0.722271204,1521.4296555194305
432,-1.05366349,-0.705906332,0.700847387,1521.4396555199055
438,-1.02112472,-0.694023132,0.71307838,1521.4496555203805
442,-1.03071594,-0.685146034,0.685716331,1521.4596555208554
449,-0.991449177,-0.704228759,0.715609133,1521.4696555213304
454,-1.01463163,-0.687961996,0.713150263,1521.4796555218054
465,-1.01775026,-0.697345257,0.709892929,1521.4904479980469
476,-0.991167665,-0.68653214,0.679125428,1521.5096311044181
481,-1.02760744,-0.687923551,0.700990081,1521.5196311048931
488,-1.0111686,-0.691465735,0.703811705,1521.529631105368
498,-1.04102337,-0.686981618,0.719596744,1521.549631106318
502,-1.0206784,-0.694935083,0.682314634,1521.5596311067929
508,-0.988410592,-0.688587725,0.719012916,1521.5696311072679
513,-1.02422476,-0.685169458,0.691797972,1521.5796311077429
518,-1.03444672,-0.687182367,0.719523787,1521.59033203125
523,-0.992040455,-0.672560215,0.728641152,1521.599698242615
530,-1.00805175,-0.688166976,0.713078797,1521.60969824309
540,-0.994726539,-0.695011973,0.706634998,1521.6296982440399
551,-1.01765764,-0.697532296,0.703741908,1521.6496982449898
556,-1.02389014,-0.710218489,0.691219032,1521.6596982454648
562,-0.987810075,-0.714181304,0.699974775,1521.6696982459398
567,-0.991695404,-0.685448349,0.716045737,1521.6796982464148
580,-1.01150346,-0.67250371,0.710401356,1521.6996738285525
595,-1.057284,-0.683803797,0.704469442,1521.7296738299774
600,-1.03038335,-0.716279626,0.691147149,1521.7396738304524
606,-1.02805161,-0.699189305,0.743776441,1521.7496738309273
609,-1.03747082,-0.696755588,0.710116506,1521.7596738314023
616,-1.0046556,-0.673256218,0.691871822,1521.7696738318773
627,-1.01143551,-0.703094423,0.734291971,1521.7903747558594
632,-1.02112043,-0.700116158,0.719091237,1521.79964941449
639,-1.03374708,-0.706884205,0.688327014,1521.809649414965
643,-1.0442977,-0.677769005,0.710624039,1521.8196494154399
648,-1.02484941,-0.696067929,0.746888936,1521.8296494159149
652,-1.03383052,-0.700622261,0.688471854,1521.8396494163899
658,-1.00468481,-0.715828955,0.733932853,1521.8496494168648
662,-1.01365554,-0.708222508,0.663499534,1521.8596494173398
667,-0.955326498,-0.677812099,0.694332242,1521.8696494178148
672,-0.965032279,-0.699155331,0.70316422,1521.8796494182898
683,-1.01478183,-0.675460577,0.713448226,1521.8904418945313
688,-1.0275023,-0.688127458,0.694845319,1521.8996250004275
696,-1.03738534,-0.709107757,0.71598351,1521.9096250009025
701,-1.04081702,-0.669121623,0.689272702,1521.9196250013774
711,-1.03086102,-0.666564167,0.680006146,1521.9396250023274
717,-1.01100063,-0.71616596,0.715544283,1521.9496250028023
721,-1.04342461,-0.697828531,0.667119205,1521.9596250032773
728,-1.03433931,-0.675214529,0.701358557,1521.9696250037523
739,-1.03072512,-0.709483325,0.709754944,1521.9903259277344
744,-1.01418722,-0.701046109,0.694407165,1521.9996921390994
751,-1.03756237,-0.702657461,0.722278893,1522.0096921395743
756,-1.05703151,-0.708680212,0.710046887,1522.0196921400493
766,-1.02405465,-0.703785121,0.697520733,1522.0396921409993
777,-1.05095625,-0.671308219,0.71084255,1522.0596921419492
783,-0.981560349,-0.689343452,0.700484633,1522.0696921424242
797,-1.00138402,-0.694639981,0.712864757,1522.0903930664063
801,-1.01461554,-0.68189615,0.707147419,1522.0996677250369
818,-1.02795637,-0.69329232,0.731615901,1522.1296677264618
827,-1.03073633,-0.721642971,0.721770942,1522.1496677274117
832,-1.0176549,-0.703623354,0.70975399,1522.1596677278867
838,-1.01427531,-0.70086509,0.700560391,1522.1696677283617
843,-1.03416669,-0.681658506,0.69506079,1522.1796677288366
858,-1.01445258,-0.700502038,0.712866426,1522.2096433114493
868,-1.0242368,-0.709502995,0.715835214,1522.2296433123993
873,-1.05062139,-0.696357608,0.710263789,1522.2396433128743
878,-1.02076852,-0.706926227,0.700488508,1522.2496433133492
883,-1.03755414,-0.696581185,0.716272235,1522.2596433138242
889,-0.988049805,-0.695409775,0.700414598,1522.2696433142992
893,-0.998073637,-0.673464119,0.691801429,1522.2796433147741
904,-1.02768672,-0.693842053,0.713158607,1522.2904357910156
909,-1.02153754,-0.674893975,0.725826263,1522.2996188969119
916,-1.00752413,-0.707512856,0.6941908,1522.3096188973868
920,-1.03052926,-0.691609144,0.679425716,1522.3196188978618
930,-1.04742157,-0.699320197,0.719385743,1522.3396188988118
936,-1.03097761,-0.696781933,0.716199219,1522.3496188992867
940,-1.03720403,-0.703388631,0.697668493,1522.3596188997617
946,-1.00136912,-0.682485342,0.700850666,1522.3696189002367
950,-1.02058268,-0.701213479,0.682175875,1522.3796189007116
957,-1.03425205,-0.681481481,0.701215565,1522.3903198242188
961,-1.00423777,-0.710654497,0.697158754,1522.3996860355837
972,-1.03409052,-0.700085819,0.706934094,1522.4196860365337
979,-1.01746917,-0.697910607,0.691441357,1522.4296860370087
984,-1.02092171,-0.682246149,0.688763499,1522.4396860374836
990,-1.00440454,-0.698130608,0.697448492,1522.4496860379586
995,-1.04108155,-0.668578982,0.707732618,1522.4596860384336
1000,-1.01132774,-0.691127002,0.7161268,1522.4696860389085
1004,-0.948576331,-0.684458256,0.687962055,1522.4796860393835
1016,-1.01824844,-0.678039193,0.728795588,1522.4903869628906
1027,-1.02084589,-0.700672567,0.700636387,1522.5096616219962
1031,-1.02421498,-0.691270053,0.69781363,1522.5196616224712
1037,-1.02742779,-0.706552148,0.706717551,1522.5296616229462
1042,-1.05667043,-0.709415138,0.685437858,1522.5396616234211
1048,-1.0280273,-0.680959821,0.725756109,1522.5496616238961
1058,-1.03408682,-0.700090766,0.706935883,1522.569661624846
1061,-1.03052485,-0.691615105,0.679427862,1522.579661625321
1068,-1.01141024,-0.68486619,0.716272116,1522.5903625488281
1073,-1.03139555,-0.671558499,0.722933888,1522.5996372074587
1081,-1.03399301,-0.694191813,0.694774568,1522.6096372079337
1085,-1.04716182,-0.712031543,0.712945163,1522.6196372084087
1091,-1.00423396,-0.710659444,0.697160542,1522.6296372088837
1096,-1.02749991,-0.688130677,0.694846451,1522.6396372093586
1101,-0.994893134,-0.700750768,0.724957228,1522.6496372098336
