_ID_,mag[0],mag[1],mag[2],time
9,-0.0844831988,-0.366143882,0.534308553,1520.6904602050781
14,-0.0810539126,-0.3566342,0.531334639,1520.6996433109744
24,-0.104193263,-0.359570861,0.52844727,1520.7096433114493
29,-0.123736985,-0.353291273,0.510100543,1520.7196433119243
35,-0.0645632744,-0.347022444,0.540672123,1520.7296433123993
40,-0.127152726,-0.33024472,0.532431483,1520.7396433128743
47,-0.0811403543,-0.356480241,0.537573159,1520.7496433133492
52,-0.104219817,-0.372553855,0.521947145,1520.7596433138242
58,-0.0913383067,-0.404714644,0.527386904,1520.7696433142992
63,-0.0941583365,-0.33059454,0.538249493,1520.7796433147741
70,-0.0976874903,-0.37250644,0.528104901,1520.7903442382813
75,-0.100933664,-0.349760562,0.537954628,1520.7997104496462
86,-0.130825013,-0.35887301,0.541268349,1520.8197104505962
91,-0.0942116007,-0.337016314,0.538122892,1520.8297104510712
95,-0.11737293,-0.352946281,0.5287413,1520.8397104515461
100,-0.0946429968,-0.368834823,0.549977005,1520.8497104520211
104,-0.0774068609,-0.340991884,0.515999436,1520.8597104524961
111,-0.101068795,-0.35603869,0.544072449,1520.869710452971
115,-0.131126553,-0.364857763,0.559871614,1520.879710453446
127,-0.0843952745,-0.385845035,0.515198112,1520.8904113769531
131,-0.0943634361,-0.375843376,0.524879456,1520.8996860355837
142,-0.104331635,-0.365841746,0.534560978,1520.9196860365337
150,-0.120558903,-0.343338013,0.52585274,1520.9396860374836
156,-0.0976158753,-0.333539486,0.547594845,1520.9496860379586
161,-0.117402561,-0.346378535,0.53511107,1520.9596860384336
167,-0.101068474,-0.356039375,0.544072866,1520.9696860389085
175,-0.0844847858,-0.366140336,0.534306467,1520.9903869628906
180,-0.107910275,-0.342509776,0.569381893,1520.9996616215212
188,-0.117455825,-0.35280031,0.53498441,1521.0096616219962
193,-0.124254435,-0.384956598,0.528193593,1521.0196616224712
199,-0.110953473,-0.346184433,0.547511518,1521.0296616229462
208,-0.0745513067,-0.350018829,0.543861985,1521.0496616238961
213,-0.107598938,-0.356090844,0.537917376,1521.0596616243711
220,-0.0774812847,-0.360408664,0.509379566,1521.069661624846
225,-0.101036698,-0.36261192,0.537705839,1521.079661625321
240,-0.0973644182,-0.3339836,0.528869033,1521.0996372074587
250,-0.107848555,-0.355650753,0.556645572,1521.1196372084087
256,-0.0976906195,-0.35295552,0.540974677,1521.1296372088837
260,-0.104194976,-0.359566957,0.528445065,1521.1396372093586
266,-0.057826452,-0.373398989,0.515111744,1521.1496372098336
271,-0.0981385559,-0.345649183,0.578555107,1521.1596372103086
277,-0.0809424743,-0.363345444,0.518720329,1521.1696372107835
282,-0.0975860581,-0.34010753,0.541225374,1521.1796372112585
289,-0.084484905,-0.366139948,0.534306288,1521.1903381347656
294,-0.0778460205,-0.353249013,0.540717304,1521.1997043461306
300,-0.0746897459,-0.356289506,0.549975574,1521.2097043466056
305,-0.10708496,-0.324417561,0.519819796,1521.2197043470806
311,-0.100955456,-0.362754166,0.531460583,1521.2297043475555
316,-0.0943172351,-0.34986186,0.537870884,1521.2397043480305
322,-0.100629888,-0.343780905,0.519354224,1521.2497043485055
327,-0.110704616,-0.346622795,0.528782368,1521.2597043489804
334,-0.114157215,-0.369122714,0.525260389,1521.2697043494554
339,-0.101069234,-0.356037676,0.544071913,1521.2797043499304
354,-0.0980493724,-0.365353256,0.559446275,1521.2996799320681
361,-0.0912141874,-0.359324157,0.547002494,1521.3096799325431
366,-0.120553046,-0.362895012,0.512986481,1521.3196799330181
373,-0.101152442,-0.355890989,0.550314605,1521.329679933493
378,-0.120587952,-0.336771429,0.532223165,1521.339679933968
384,-0.124313429,-0.371821493,0.540933371,1521.349679934443
389,-0.0944753811,-0.36913085,0.53749305,1521.3596799349179
395,-0.104193956,-0.359569252,0.528446376,1521.3696799353929
410,-0.107380211,-0.349960268,0.525557339,1521.3996555180056
421,-0.11127878,-0.36515826,0.559618294,1521.4196555189556
427,-0.0713659674,-0.359625667,0.54674983,1521.4296555194305
441,-0.100562878,-0.37647754,0.49375087,1521.4596555208554
448,-0.123745374,-0.333728343,0.522963464,1521.4696555213304
453,-0.114632621,-0.355253309,0.569213271,1521.4796555218054
464,-0.0907976553,-0.360058606,0.515789509,1521.4904479980469
469,-0.0844084471,-0.34672761,0.540928662,1521.4996311039431
475,-0.087967515,-0.382071078,0.537153423,1521.5096311044181
480,-0.100819118,-0.356478751,0.525344312,1521.5196311048931
487,-0.104278304,-0.359419942,0.534687579,1521.529631105368
492,-0.0878143385,-0.343247026,0.550398529,1521.539631105843
497,-0.074463129,-0.369720638,0.524751961,1521.549631106318
507,-0.0914861783,-0.371876508,0.55923599,1521.5696311072679
