_ID_,hdwStatus,insStatus,lla[0],lla[1],lla[2],qn2b[0],qn2b[1],qn2b[2],qn2b[3],timeOfWeek,uvw[0],uvw[1],uvw[2],week
22,0,415304704,59.347631500000006,18.071044499999999,76.987999998964369,0.0599363111,0.00935393292,0.00734496862,-0.998131394,1520.7076433113543,0,0,0,0
80,0,415304704,59.347631500000006,18.071044499999999,76.987999998964369,0.0598792396,0.00936358329,0.00734592695,-0.998134613,1520.8077104500262,0,0,0,0
136,0,415304704,59.347631500000006,18.071044499999999,76.987999998964369,0.059892945,0.00939163752,0.00733445538,-0.998133719,1520.9076860359637,0,0,0,0
185,0,415304704,59.347631500000006,18.071044499999999,76.987999998964369,0.0599508546,0.00938746333,0.00732238963,-0.998130262,1521.0076616219012,0,0,0,0
245,3,415304704,59.347631500000006,18.071044499999999,76.987999998964369,0.0599549972,0.00936760101,0.00732799387,-0.998130262,1521.1076372078387,0,0,0,0
298,3,415304704,59.347631500000006,18.071044499999999,76.987999998964369,0.0598312169,0.00933806039,0.00731986668,-0.998137951,1521.2077043465106,0,0,0,0
359,2,415304704,59.347631500000006,18.071044499999999,76.987999998964369,0.0598049574,0.00933049433,0.00731895631,-0.998139679,1521.3076799324481,0,0,0,0
414,0,415304704,59.347631500000006,18.071044499999999,76.987999998964369,0.0598539412,0.00934821181,0.00734801358,-0.998136342,1521.4076555183856,0,0,0,0
473,0,415304704,59.347631500000006,18.071044499999999,76.987999998964369,0.0598952696,0.00934510585,0.00734451553,-0.998133838,1521.5076311043231,0,0,0,0
527,0,415304704,59.347631500000006,18.071044499999999,76.987999998964369,0.0598720089,0.00934950542,0.00733975321,-0.998135269,1521.607698242995,0,0,0,0
583,0,415304704,59.347631500000006,18.071044499999999,76.987999998964369,0.0598380342,0.00932344329,0.00735087227,-0.998137474,1521.7076738289325,0,0,0,0
636,0,415304704,59.347631500000006,18.071044499999999,76.987999998964369,0.0598594472,0.00931536034,0.00735942973,-0.998136282,1521.80764941487,0,0,0,0
692,0,415304704,59.347631500000006,18.071044499999999,76.987999998964369,0.0598834343,0.00935409311,0.0073580551,-0.998134315,1521.9076250008075,0,0,0,0
748,0,415304704,59.347631500000006,18.071044499999999,76.987999998964369,0.059748847,0.00933033507,0.00736894226,-0.998142719,1522.0076921394793,0,0,0,0
805,0,415304704,59.347631500000006,18.071044499999999,76.987999998964369,0.0597896017,0.00931730866,0.0073573743,-0.998140335,1522.1076677254168,0,0,0,0
855,0,415304704,59.347631500000006,18.071044499999999,76.987999998964369,0.0598680601,0.0093570454,0.00736585213,-0.998135328,1522.2076433113543,0,0,0,0
912,0,415304704,59.347631500000006,18.071044499999999,76.987999998964369,0.0599874333,0.00938135851,0.00736053195,-0.998127878,1522.3076188972918,0,0,0,0
965,0,415304704,59.347631500000006,18.071044499999999,76.987999998964369,0.0600209907,0.00941160973,0.00735182688,-0.998125732,1522.4076860359637,0,0,0,0
1024,0,415304704,59.347631500000006,18.071044499999999,76.987999998964369,0.0602271445,0.00943980087,0.00733256573,-0.998113155,1522.5076616219012,0,0,0,0
1077,0,415304704,59.347631500000006,18.071044499999999,76.987999998964369,0.0602076352,0.00942324381,0.00732464949,-0.998114645,1522.6076372078387,0,0,0,0
1137,0,415304704,59.347631500000006,18.071044499999999,76.987999998964369,0.0601712093,0.00941206329,0.00728364289,-0.998117149,1522.7076127937762,0,0,0,0
1195,0,415304704,59.347631500000006,18.071044499999999,76.987999998964369,0.060211055,0.00939781871,0.00730229262,-0.998114765,1522.8076799324481,0,0,0,0
1253,0,415304704,59.347631500000006,18.071044499999999,76.987999998964369,0.0601581894,0.00939765666,0.00731453113,-0.998117864,1522.9076555183856,0,0,0,0
1308,0,415304704,59.347631500000006,18.071044499999999,76.987999998964369,0.0601993129,0.00940647628,0.00735694682,-0.998114944,1523.0076311043231,0,0,0,0
1369,0,415304704,59.347631500000006,18.071044499999999,76.987999998964369,0.0602539219,0.00939245243,0.00734257326,-0.998112023,1523.1076066902606,0,0,0,0
1424,0,415304704,59.347631500000006,18.071044499999999,76.987999998964369,0.0602309033,0.00936134439,0.00734556699,-0.998113573,1523.2075822761981,0,0,0,0
