_ID_,acc1[0],acc1[1],acc1[2],acc2[0],acc2[1],acc2[2],pqr1[0],pqr1[1],pqr1[2],pqr2[0],pqr2[1],pqr2[2],status,time
3,0.178725213,0.570917428,-9.73324966,0.129833907,0.570324242,-9.71175671,0.00464691361,0.00529922126,0.00144118676,0.000113675269,0.00154329801,0.0048977565,0,1132.2078618169762
4,0.140487835,0.56141293,-9.68998432,0.105816416,0.556070566,-9.71650219,0.00464316085,0.00636315206,-0.00070030248,9.3965682e-05,-0.00272643054,0.0102485502,0,1132.2088618170237
5,0.140487835,0.56141293,-9.68998432,0.105816416,0.556070566,-9.71650219,0.00357037014,0.00313759758,-0.00604835059,-0.000953964132,0.000488870428,0.00916992594,0,1132.2098618170712
6,0.150002107,0.537380397,-9.71391964,0.148594484,0.517285287,-9.76398468,0.00251013506,-0.00220716326,-0.0039024041,0.00225965865,0.00475937827,0.00809173658,0,1132.2108618171187
10,0.150002107,0.537380397,-9.71391964,0.148594484,0.517285287,-9.76398468,0.0035833118,-5.1310104e-05,0.00144645572,0.00543372007,0.00152294035,0.00490256399,0,1132.2118618171662
11,0.197844461,0.561295271,-9.74764538,0.153674513,0.560493886,-9.73552513,0.00464638742,0.00208723079,0.000373282266,0.00541811297,-0.00168504065,0.00704765692,0,1132.2128618172137
12,0.197844461,0.561295271,-9.74764538,0.153674513,0.560493886,-9.73552513,0.00784090906,0.0031601158,-0.000701503013,0.00223348918,-0.000588340103,0.0113110812,0,1132.2138618172612
13,0.15946652,0.503704309,-9.76181793,0.134590387,0.574795306,-9.76894855,0.00570984883,0.00315607013,-0.000699079712,0.00225098291,0.00263263425,0.0134357084,0,1132.2148618173087
18,0.173810199,0.532391548,-9.79546928,0.120021328,0.536728501,-9.7402544,0.00677778572,0.00423407648,0.00143962575,0.0033029106,0.000476433401,0.0102413511,0,1132.2318618181162
19,0.135475919,0.537145138,-9.81461811,0.134633645,0.588975787,-9.80711842,0.00677518966,0.00208890229,-0.000699429074,0.00332040456,0.0036974079,0.0123659782,0,1132.2328618181637
20,0.135475919,0.537145138,-9.81461811,0.134633645,0.588975787,-9.80711842,0.00357845775,-0.00219885865,-0.00176288711,-0.000926483946,0.00584368547,0.00808558986,0,1132.2338618182112
21,0.183548123,0.575712383,-9.72363663,0.105746776,0.555766761,-9.77845192,0.00145206146,-0.0011245464,0.00144974131,0.00119413063,0.00475105736,0.00382120442,0,1132.2348618182587
26,0.183548123,0.575712383,-9.72363663,0.105746776,0.555766761,-9.77845192,0.00464542629,0.00315744383,0.000372521637,0.00223654346,0.000464263314,0.00490324013,0,1132.2358618183061
27,0.183481842,0.556465685,-9.75236988,0.134588286,0.574829817,-9.76418591,0.00357912481,0.00529482448,0.000372110342,-0.000985755003,-0.00593298767,0.0113254013,0,1132.2368618183536
28,0.183481842,0.556465685,-9.75236988,0.134588286,0.574829817,-9.76418591,-0.000682752405,-6.4661137e-05,-0.000689324574,-0.00416674837,-0.00377778802,0.011315695,0,1132.2378618184011
29,0.16430904,0.542064846,-9.7570982,0.148785681,0.555404842,-9.80222988,-0.000681209611,-0.00434346776,-0.000686078682,0.00225403742,0.00368523807,0.00702786678,0,1132.2388618184486
33,0.16430904,0.542064846,-9.7570982,0.148785681,0.555404842,-9.80222988,0.00358014135,-0.00219597341,-0.00069254823,0.00438710069,0.00474533904,0.00595894875,0,1132.2398618184961
34,0.154764131,0.599602103,-9.7668438,0.139378518,0.579470038,-9.78802109,0.00356902368,0.00527751213,-0.00604992267,0.00329645048,-0.000601555803,0.00810990296,0,1132.2408618185436
35,0.154764131,0.599602103,-9.7668438,0.139378518,0.579470038,-9.78802109,0.00462911744,0.00634058053,-0.00926296227,0.00116433052,-0.00165516033,0.0113136806,0,1132.2418618185911
36,0.202628762,0.59000212,-9.77168655,0.192321479,0.627126098,-9.77381897,0.0025121558,-6.1477971e-05,-0.00176329841,0.000118287004,0.00157313386,0.0145047754,0,1132.2428618186386
40,0.202628762,0.59000212,-9.77168655,0.192321479,0.627126098,-9.77381897,0.00358312251,-0.00112050073,0.00144731801,0.00226096925,0.00476647541,0.0102267461,0,1132.2438618186861
41,0.159522742,0.604358613,-9.78605747,0.163351953,0.588863432,-9.79755497,0.00251268223,0.0031505127,-0.000695393945,0.00332309189,0.00474941079,0.00595798763,0,1132.2448618187336
42,0.159522742,0.604358613,-9.78605747,0.163351953,0.588863432,-9.79755497,0.000375798962,0.00527721457,-0.00390561018,0.00224394677,0.00154874928,0.00916954875,0,1132.2458618187811
43,0.164199769,0.551516294,-9.8242979,0.124934785,0.560544133,-9.75938606,0.000371905509,0.00205945317,-0.00711419201,0.000106309999,-0.000576347928,0.0123767378,0,1132.2468618188286
47,0.164199769,0.551516294,-9.8242979,0.124934785,0.560544133,-9.75938606,0.0046410067,-0.00327230827,-0.003903965,-0.000937989389,0.0036974526,0.00702498248,0,1132.2478618188761
48,0.135625258,0.575658798,-9.74755573,0.168116808,0.584097147,-9.78800488,0.00358442054,-4.79136361e-05,0.00251684547,0.00118814211,0.00367631624,0.0027571856,0,1132.2488618189236
49,0.135625258,0.575658798,-9.74755573,0.168116808,0.584097147,-9.78800488,0.00678322185,0.00317303091,0.00465145428,0.00648753392,-0.000620267063,0.00597792724,0,1132.2498618189711
50,0.19792442,0.590102911,-9.72369862,0.16809687,0.579357684,-9.77845955,0.00677571632,0.00530089298,0.00036847539,0.00648437534,-0.001675518,0.011318488,0,1132.2508618190186
53,0.19792442,0.590102911,-9.72369862,0.16809687,0.579357684,-9.77845955,0.00143911957,0.00206436124,-0.00604506489,0.00222739624,-0.00166572852,0.00917978212,0,1132.2518618190661
54,0.169170335,0.599653602,-9.7428751,0.1202484,0.574982703,-9.74990559,0.00357754552,-0.00434114737,-0.00283160293,-0.000949494774,0.00155121891,0.00596437464,0,1132.2528618191136
55,0.169170335,0.599653602,-9.7428751,0.1202484,0.574982703,-9.74990559,0.0025208185,-0.00539844483,0.00252211443,0.00437054969,0.00153086125,0.00596918212,0,1132.2538618191611
56,0.140543759,0.561441422,-9.66595554,0.139179736,0.536718011,-9.72117233,0.00251604919,0.00315628364,0.00144528376,0.00329692196,-0.000598307466,0.00917733274,0,1132.2548618192086
61,0.140543759,0.561441422,-9.66595554,0.139179736,0.536718011,-9.72117233,0.00251061283,0.00421732897,-0.0017665443,-0.000967789558,-0.00270876475,0.0145174582,0,1132.2558618192561
62,0.154703319,0.546820283,-9.77628994,0.0866372436,0.560661793,-9.77848816,0.00357754552,-0.00434114737,-0.00283160293,0.00437196484,0.00154060626,0.00917147193,0,1132.2568618193036
63,0.154703319,0.546820283,-9.77628994,0.0866372436,0.560661793,-9.77848816,0.0025152415,-0.0086190924,-0.00175680663,0.00438064057,0.00366734969,0.00382749992,0,1132.2578618193511
64,0.178731248,0.561302364,-9.73318386,0.115521498,0.575299561,-9.692729,-0.000680683181,-0.00113147753,0.000381825754,0.00330512621,0.00152518786,0.00276593072,0,1132.2588618193986
