_ID_,cnoMean,ecef[0],ecef[1],ecef[2],hAcc,hMSL,lla[0],lla[1],lla[2],pDop,status,timeOfWeekMs,towOffset,vAcc,week
91,25.5,722486.57000000007,-4746126.1299999999,4199158.4299999997,4294967.5,0,0,0,0,99.9899979,1074528256,201322400,0,3757741,0
92,25.5,722486.57000000007,-4746126.1299999999,4199158.4299999997,4294967.5,0,0,0,0,99.9899979,1074528256,201322600,0,3757744.5,0
93,25.5,722486.57000000007,-4746126.1299999999,4199158.4299999997,4294967.5,0,0,0,0,99.9899979,1074528256,201322800,0,3757748.5,0
94,25.5,722486.57000000007,-4746126.1299999999,4199158.4299999997,4294967.5,0,0,0,0,99.9899979,1074528256,201323000,0,3757752,0
95,25.5,722486.57000000007,-4746126.1299999999,4199158.4299999997,4294967.5,0,0,0,0,99.9899979,1074528256,201323200,0,3757755.75,0
96,25.5,722486.57000000007,-4746126.1299999999,4199158.4299999997,4294967.5,0,0,0,0,99.9899979,1074528256,201323400,0,3757759.5,0
97,25.5,722486.57000000007,-4746126.1299999999,4199158.4299999997,4294967.5,0,0,0,0,99.9899979,1074528256,201323600,0,3757763.25,0
98,25.5,722486.57000000007,-4746126.1299999999,4199158.4299999997,4294967.5,0,0,0,0,99.9899979,1074528256,201323800,0,3757766.5,0
99,26,722486.57000000007,-4746126.1299999999,4199158.4299999997,4294967.5,0,0,0,0,99.9899979,1074528256,201324000,0,3757770.75,0
100,25.5,722486.57000000007,-4746126.1299999999,4199158.4299999997,4294967.5,0,0,0,0,99.9899979,1074528256,201324200,0,3757774.25,0
102,25.5,722486.57000000007,-4746126.1299999999,4199158.4299999997,4294967.5,0,0,0,0,99.9899979,1074528256,201324400,0,3757777.75,0
103,25.5,722486.57000000007,-4746126.1299999999,4199158.4299999997,4294967.5,0,0,0,0,99.9899979,1074528256,201324600,0,3757781.75,0
104,25.5,722486.57000000007,-4746126.1299999999,4199158.4299999997,4294967.5,0,0,0,0,99.9899979,1074528256,201324800,0,3757785.25,0
105,26,722486.57000000007,-4746126.1299999999,4199158.4299999997,4294967.5,0,0,0,0,99.9899979,1074528256,201325000,0,3757788.75,0
106,25.5,722486.57000000007,-4746126.1299999999,4199158.4299999997,4294967.5,0,0,0,0,99.9899979,1074528256,201325200,0,3757792.75,0
107,25.5,722486.57000000007,-4746126.1299999999,4199158.4299999997,4294967.5,0,0,0,0,99.9899979,1074528256,201325400,0,3757796.5,0
108,25.5,722486.57000000007,-4746126.1299999999,4199158.4299999997,4294967.5,0,0,0,0,99.9899979,1074528256,201325600,0,3757799.75,0
109,25.5,722486.57000000007,-4746126.1299999999,4199158.4299999997,4294967.5,0,0,0,0,99.9899979,1074528256,201325800,0,3757803.75,0
110,26,722486.57000000007,-4746126.1299999999,4199158.4299999997,4294967.5,0,0,0,0,99.9899979,1074528256,201326000,0,3757807.5,0
111,26,722486.57000000007,-4746126.1299999999,4199158.4299999997,4294967.5,0,0,0,0,99.9899979,1074528256,201326200,0,3757811,0
113,26,722486.57000000007,-4746126.1299999999,4199158.4299999997,4294967.5,0,0,0,0,99.9899979,1074528256,201326400,0,3757815,0
114,26,722486.57000000007,-4746126.1299999999,4199158.4299999997,4294967.5,0,0,0,0,99.9899979,1074528256,201326600,0,3757818.75,0
115,26,722486.57000000007,-4746126.1299999999,4199158.4299999997,4294967.5,0,0,0,0,99.9899979,1074528256,201326800,0,3757822.5,0
116,26,722486.57000000007,-4746126.1299999999,4199158.4299999997,4294967.5,0,0,0,0,99.9899979,1074528256,201327000,0,3757826.25,0
117,26,722486.57000000007,-4746126.1299999999,4199158.4299999997,4294967.5,0,0,0,0,99.9899979,1074528256,201327200,0,3757829.5,0
118,26,722486.57000000007,-4746126.1299999999,4199158.4299999997,4294967.5,0,0,0,0,99.9899979,1074528256,201327400,0,3757833.5,0
119,26,722486.57000000007,-4746126.1299999999,4199158.4299999997,4294967.5,0,0,0,0,99.9899979,1074528256,201327600,0,3757837.25,0
120,26,722486.57000000007,-4746126.1299999999,4199158.4299999997,4294967.5,0,0,0,0,99.9899979,1074528256,201327800,0,3757840.75,0
121,26.5,722486.57000000007,-4746126.1299999999,4199158.4299999997,4294967.5,0,0,0,0,99.9899979,1074528256,201328000,0,3757844.5,0
