_ID_,mag[0],mag[1],mag[2],time
25,-0.0513433777,-1.3353951,0.700231731,1132.2328618181637
39,-0.0538004972,-1.35185981,0.636828125,1132.2428618186386
60,-0.0288324524,-1.32022643,0.691143811,1132.2528618191136
74,-0.0313326642,-1.33659256,0.633739829,1132.2628618195886
