_ID_,dt,status,theta1[0],theta1[1],theta1[2],theta2[0],theta2[1],theta2[2],time,vel1[0],vel1[1],vel1[2],vel2[0],vel2[1],vel2[2]
2,0.00400000019,0,1.83444954e-05,7.06991977e-06,-1.64874691e-05,1.50998003e-05,7.71910436e-06,3.54506483e-05,1132.2068618169287,0.000655258074,0.00232478837,-0.0391076691,0.00049517164,0.0023341279,-0.038936086
8,0.00400000019,0,1.77158454e-05,1.20105524e-05,-8.62338493e-06,1.5120529e-06,4.05617084e-06,2.94725378e-05,1132.2108618171187,0.000625500863,0.00224956917,-0.0388377756,0.000479742768,0.00222892221,-0.0388800316
15,0.00400000019,0,2.00206159e-05,5.40232577e-06,-1.3426444e-06,1.53411129e-05,3.05183653e-06,3.37578058e-05,1132.2148618173087,0.00069995207,0.00218219706,-0.0389447026,0.000598236278,0.00218143826,-0.0390012562
16,0.00400000019,0,4.71005751e-06,1.00490788e-05,-1.28884903e-05,1.66886603e-05,-3.65954429e-06,3.06314942e-05,1132.2308618180687,0.000656004064,0.00210936787,-0.0391288772,0.000589169445,0.00226800679,-0.0390308499
23,0.00400000019,0,1.91681847e-05,4.17578758e-06,-1.63234631e-07,5.69614758e-06,1.00584739e-05,3.45281042e-05,1132.2348618182587,0.000622954452,0.00215856778,-0.0391878448,0.000502886483,0.00225997553,-0.0391119421
31,0.00400000019,0,8.03387957e-06,5.81455515e-06,5.4393638e-07,-1.24484234e-06,-4.97512337e-06,3.28085225e-05,1132.2388618184486,0.000725402322,0.00224921457,-0.0389670655,0.000500037684,0.00226103025,-0.0390959829
38,0.00400000019,0,1.25341194e-05,7.00556393e-06,-1.71762276e-05,1.0140915e-05,5.22334267e-06,3.57749923e-05,1132.2428618186386,0.000655390322,0.00230490533,-0.0390544459,0.000595919555,0.00230202451,-0.0391677096
45,0.00400000019,0,8.02063278e-06,8.20019432e-06,-7.32485705e-06,7.94093103e-06,1.16705151e-05,3.89014313e-05,1132.2468618188286,0.000707010098,0.00237140269,-0.0391391665,0.000681022764,0.00240201736,-0.0391362496
52,0.00400000019,0,1.8262268e-05,3.37084293e-06,-4.82619498e-07,9.71414465e-06,5.68260384e-06,2.76605861e-05,1132.2508618190186,0.000614826218,0.00227171415,-0.0390984491,0.000605526206,0.00229774904,-0.0391033776
58,0.00400000019,0,1.23963046e-05,-3.33943285e-06,-5.50154755e-06,1.06984407e-05,2.25579598e-07,3.14683166e-05,1132.2548618192086,0.000708367967,0.00236661569,-0.0389071666,0.00056367775,0.0022894924,-0.0390309505
66,0.00400000019,0,9.68088807e-06,-7.51611242e-06,-5.38828135e-06,1.10853416e-05,2.85654937e-06,3.38086611e-05,1132.2588618193986,0.000607678667,0.00221646135,-0.038914755,0.000440987671,0.00221212185,-0.0389865264
