ToWms, noSats, ecef[0], ecef[1], ecef[2], lla[0], lla[1], lla[2], hMSL, hAcc, vAcc, pDop, towOffset
573319600,0,3098535.450000,1011148.230000,5464102.660000,59.352894,18.073111,27.070000,2.827000,0.774000,1.302000,0.970000,573137.808351
573319800,0,3098535.480000,1011148.250000,5464102.740000,59.352894,18.073111,27.155000,2.912000,0.767000,1.288000,1.010000,573137.808351
573320000,0,3098535.510000,1011148.260000,5464102.780000,59.352894,18.073111,27.211000,2.968000,0.760000,1.275000,1.010000,573137.808321
573320200,0,3098535.540000,1011148.270000,5464102.780000,59.352894,18.073111,27.229000,2.985000,0.754000,1.262000,1.010000,573137.808321
573320400,0,3098535.550000,1011148.270000,5464102.790000,59.352894,18.073111,27.240000,2.997000,0.748000,1.251000,1.010000,573137.808321
573320600,0,3098535.580000,1011148.280000,5464102.830000,59.352894,18.073111,27.285000,3.042000,0.744000,1.241000,1.010000,573137.808321
573320800,0,3098535.600000,1011148.280000,5464102.850000,59.352894,18.073111,27.314000,3.071000,0.738000,1.230000,1.010000,573137.808321
573321000,0,3098535.620000,1011148.270000,5464102.880000,59.352894,18.073111,27.351000,3.108000,0.733000,1.220000,1.010000,573137.808382
573321200,0,3098535.630000,1011148.270000,5464102.900000,59.352894,18.073110,27.378000,3.134000,0.729000,1.211000,1.010000,573137.808382
573321400,0,3098535.650000,1011148.270000,5464102.930000,59.352894,18.073110,27.409000,3.166000,0.724000,1.202000,1.010000,573137.808382
573321600,0,3098535.670000,1011148.280000,5464102.950000,59.352894,18.073110,27.438000,3.195000,0.720000,1.194000,1.010000,573137.808382
573321800,0,3098535.680000,1011148.270000,5464102.970000,59.352894,18.073110,27.456000,3.212000,0.715000,1.185000,1.010000,573137.808382
573322000,0,3098535.690000,1011148.270000,5464102.970000,59.352894,18.073110,27.459000,3.216000,0.711000,1.177000,1.010000,573137.808351
573322200,0,3098535.690000,1011148.260000,5464102.960000,59.352894,18.073110,27.457000,3.214000,0.707000,1.170000,1.010000,573137.808351
573322400,0,3098535.700000,1011148.260000,5464102.980000,59.352894,18.073110,27.473000,3.230000,0.703000,1.163000,1.010000,573137.808351
573322600,0,3098535.720000,1011148.260000,5464102.990000,59.352894,18.073110,27.492000,3.249000,0.698000,1.155000,0.970000,573137.808351
573322800,0,3098535.730000,1011148.260000,5464102.990000,59.352894,18.073110,27.492000,3.249000,0.694000,1.148000,0.970000,573137.808351
573323000,0,3098535.740000,1011148.270000,5464103.020000,59.352894,18.073110,27.530000,3.286000,0.690000,1.141000,0.970000,573137.808412
573323200,0,3098535.750000,1011148.270000,5464103.040000,59.352894,18.073110,27.551000,3.308000,0.687000,1.135000,0.970000,573137.808412
573323400,0,3098535.770000,1011148.280000,5464103.060000,59.352894,18.073110,27.580000,3.337000,0.683000,1.128000,0.970000,573137.808412
573323600,0,3098535.790000,1011148.280000,5464103.070000,59.352894,18.073110,27.601000,3.358000,0.679000,1.121000,0.970000,573137.808412
573323800,0,3098535.820000,1011148.290000,5464103.110000,59.352894,18.073110,27.649000,3.405000,0.676000,1.115000,0.970000,573137.808412
573324000,0,3098535.830000,1011148.290000,5464103.130000,59.352894,18.073110,27.669000,3.426000,0.674000,1.109000,0.970000,573137.808382
573324200,0,3098535.850000,1011148.300000,5464103.150000,59.352893,18.073110,27.699000,3.456000,0.671000,1.103000,0.970000,573137.808382
573324400,0,3098535.870000,1011148.310000,5464103.180000,59.352893,18.073110,27.740000,3.497000,0.668000,1.097000,0.970000,573137.808382
573324600,0,3098535.880000,1011148.320000,5464103.220000,59.352894,18.073110,27.782000,3.539000,0.665000,1.091000,0.970000,573137.808382
573324800,0,3098535.900000,1011148.320000,5464103.270000,59.352894,18.073110,27.829000,3.585000,0.662000,1.085000,0.970000,573137.808382
573325000,0,3098535.920000,1011148.320000,5464103.280000,59.352894,18.073110,27.850000,3.606000,0.659000,1.080000,0.970000,573137.808443
573325200,0,3098535.940000,1011148.320000,5464103.300000,59.352893,18.073110,27.874000,3.631000,0.656000,1.074000,0.970000,573137.808443
573325400,0,3098535.970000,1011148.330000,5464103.330000,59.352893,18.073110,27.911000,3.668000,0.653000,1.069000,0.970000,573137.808443
573325600,0,3098535.980000,1011148.340000,5464103.340000,59.352893,18.073110,27.936000,3.693000,0.650000,1.064000,0.930000,573137.808443
573325800,0,3098536.000000,1011148.340000,5464103.360000,59.352893,18.073110,27.958000,3.714000,0.647000,1.060000,0.970000,573137.808443
573326000,0,3098536.020000,1011148.350000,5464103.390000,59.352893,18.073110,27.998000,3.755000,0.644000,1.055000,0.970000,573137.808412
573326200,0,3098536.040000,1011148.360000,5464103.410000,59.352893,18.073110,28.028000,3.785000,0.641000,1.051000,0.970000,573137.808412
573326400,0,3098536.050000,1011148.360000,5464103.420000,59.352893,18.073110,28.035000,3.791000,0.639000,1.046000,0.970000,573137.808412
573326600,0,3098536.060000,1011148.360000,5464103.440000,59.352893,18.073110,28.064000,3.820000,0.636000,1.042000,0.970000,573137.808412
573326800,0,3098536.070000,1011148.360000,5464103.440000,59.352893,18.073109,28.064000,3.821000,0.638000,1.045000,0.970000,573137.808412
573327000,0,3098536.060000,1011148.350000,5464103.440000,59.352893,18.073109,28.059000,3.816000,0.643000,1.050000,0.970000,573137.808473
573327200,0,3098536.060000,1011148.340000,5464103.420000,59.352893,18.073109,28.037000,3.793000,0.649000,1.057000,0.970000,573137.808473
573327400,0,3098536.070000,1011148.330000,5464103.400000,59.352893,18.073109,28.024000,3.780000,0.655000,1.065000,0.970000,573137.808473
573327600,0,3098536.070000,1011148.330000,5464103.400000,59.352893,18.073109,28.022000,3.779000,0.660000,1.072000,0.970000,573137.808473
573327800,0,3098536.060000,1011148.330000,5464103.400000,59.352893,18.073109,28.019000,3.776000,0.663000,1.079000,0.970000,573137.808473
573328000,0,3098536.050000,1011148.330000,5464103.380000,59.352893,18.073109,27.994000,3.751000,0.666000,1.087000,0.990000,573137.808443
573328200,0,3098536.050000,1011148.310000,5464103.370000,59.352893,18.073109,27.985000,3.742000,0.670000,1.094000,0.970000,573137.808443
573328400,0,3098536.050000,1011148.300000,5464103.380000,59.352893,18.073109,27.996000,3.753000,0.674000,1.102000,0.970000,573137.808443
573328600,0,3098536.050000,1011148.300000,5464103.370000,59.352893,18.073109,27.988000,3.745000,0.677000,1.108000,0.930000,573137.808443
573328800,0,3098536.060000,1011148.290000,5464103.390000,59.352893,18.073108,28.000000,3.757000,0.679000,1.115000,0.970000,573137.808443
573329000,0,3098536.050000,1011148.270000,5464103.400000,59.352893,18.073108,28.008000,3.765000,0.683000,1.123000,0.970000,573137.808504
573329200,0,3098536.040000,1011148.250000,5464103.410000,59.352893,18.073108,28.007000,3.764000,0.687000,1.130000,0.970000,573137.808504
573329400,0,3098536.050000,1011148.240000,5464103.440000,59.352894,18.073108,28.037000,3.793000,0.690000,1.136000,0.970000,573137.808504
573329600,0,3098536.040000,1011148.240000,5464103.490000,59.352894,18.073108,28.079000,3.835000,0.692000,1.142000,0.970000,573137.808504
573329800,0,3098536.030000,1011148.240000,5464103.540000,59.352894,18.073108,28.110000,3.867000,0.695000,1.149000,0.970000,573137.808504
573330000,0,3098536.020000,1011148.240000,5464103.560000,59.352894,18.073108,28.128000,3.885000,0.697000,1.155000,0.970000,573137.808473
573330200,0,3098536.020000,1011148.230000,5464103.600000,59.352894,18.073108,28.157000,3.914000,0.700000,1.161000,0.970000,573137.808473
573330400,0,3098536.020000,1011148.230000,5464103.640000,59.352895,18.073108,28.188000,3.945000,0.703000,1.168000,0.970000,573137.808473
573330600,0,3098536.020000,1011148.230000,5464103.670000,59.352895,18.073108,28.220000,3.977000,0.707000,1.175000,0.970000,573137.808473
573330800,0,3098536.030000,1011148.230000,5464103.710000,59.352895,18.073108,28.258000,4.014000,0.711000,1.183000,0.970000,573137.808473
573331000,0,3098536.030000,1011148.240000,5464103.760000,59.352895,18.073108,28.303000,4.060000,0.714000,1.190000,0.970000,573137.808534
573331200,0,3098536.020000,1011148.230000,5464103.790000,59.352895,18.073108,28.320000,4.076000,0.718000,1.197000,0.970000,573137.808534
573331400,0,3098536.030000,1011148.240000,5464103.820000,59.352895,18.073108,28.353000,4.109000,0.722000,1.205000,0.970000,573137.808534
573331600,0,3098536.040000,1011148.240000,5464103.850000,59.352895,18.073108,28.384000,4.141000,0.726000,1.212000,0.930000,573137.808534
573331800,0,3098536.040000,1011148.230000,5464103.870000,59.352895,18.073108,28.397000,4.154000,0.729000,1.219000,0.970000,573137.808534
573332000,0,3098536.040000,1011148.230000,5464103.900000,59.352896,18.073107,28.424000,4.181000,0.733000,1.225000,0.970000,573137.808504
573332200,0,3098536.030000,1011148.230000,5464103.930000,59.352896,18.073107,28.443000,4.200000,0.736000,1.232000,0.970000,573137.808504
573332400,0,3098536.020000,1011148.220000,5464103.970000,59.352896,18.073107,28.479000,4.235000,0.739000,1.238000,0.970000,573137.808504
573332600,0,3098536.020000,1011148.220000,5464104.010000,59.352896,18.073107,28.508000,4.265000,0.742000,1.244000,0.970000,573137.808504
573332800,0,3098536.000000,1011148.200000,5464104.010000,59.352896,18.073107,28.499000,4.256000,0.745000,1.250000,0.970000,573137.808504
573333000,0,3098535.980000,1011148.190000,5464104.020000,59.352897,18.073107,28.496000,4.253000,0.747000,1.257000,0.970000,573137.808565
573333200,0,3098535.970000,1011148.190000,5464104.050000,59.352897,18.073107,28.511000,4.268000,0.750000,1.263000,0.970000,573137.808565
573333400,0,3098535.960000,1011148.180000,5464104.060000,59.352897,18.073107,28.517000,4.274000,0.753000,1.268000,0.970000,573137.808565
573333600,0,3098535.940000,1011148.170000,5464104.070000,59.352897,18.073107,28.516000,4.273000,0.755000,1.274000,0.970000,573137.808565
573333800,0,3098535.920000,1011148.170000,5464104.060000,59.352897,18.073107,28.494000,4.251000,0.757000,1.279000,0.970000,573137.808565
573334000,0,3098535.900000,1011148.160000,5464104.070000,59.352898,18.073107,28.492000,4.248000,0.760000,1.285000,0.970000,573137.808534
573334200,0,3098535.910000,1011148.160000,5464104.080000,59.352898,18.073107,28.506000,4.263000,0.763000,1.290000,0.970000,573137.808534
573334400,0,3098535.900000,1011148.150000,5464104.090000,59.352898,18.073107,28.508000,4.264000,0.765000,1.296000,1.010000,573137.808534
573334600,0,3098535.880000,1011148.150000,5464104.080000,59.352898,18.073107,28.493000,4.250000,0.768000,1.301000,0.970000,573137.808534
573334800,0,3098535.880000,1011148.140000,5464104.110000,59.352898,18.073107,28.509000,4.266000,0.770000,1.306000,1.010000,573137.808534
573335000,0,3098535.870000,1011148.140000,5464104.120000,59.352898,18.073107,28.520000,4.277000,0.773000,1.311000,0.970000,573137.808595
573335200,0,3098535.870000,1011148.140000,5464104.140000,59.352898,18.073107,28.535000,4.292000,0.775000,1.316000,0.970000,573137.808595
573335400,0,3098535.870000,1011148.150000,5464104.160000,59.352898,18.073107,28.555000,4.312000,0.778000,1.322000,1.010000,573137.808595
573335600,0,3098535.870000,1011148.150000,5464104.190000,59.352898,18.073107,28.575000,4.332000,0.782000,1.328000,1.010000,573137.808595
573335800,0,3098535.850000,1011148.150000,5464104.190000,59.352899,18.073107,28.574000,4.331000,0.786000,1.334000,0.970000,573137.808595
573336000,0,3098535.840000,1011148.160000,5464104.230000,59.352899,18.073107,28.603000,4.360000,0.789000,1.340000,0.970000,573137.808565
573336200,0,3098535.820000,1011148.150000,5464104.230000,59.352899,18.073107,28.594000,4.351000,0.793000,1.345000,0.970000,573137.808565
573336400,0,3098535.820000,1011148.150000,5464104.220000,59.352899,18.073107,28.576000,4.333000,0.796000,1.351000,0.970000,573137.808565
573336600,0,3098535.800000,1011148.140000,5464104.180000,59.352899,18.073107,28.536000,4.293000,0.799000,1.356000,0.970000,573137.808565
573336800,0,3098535.790000,1011148.130000,5464104.190000,59.352899,18.073107,28.537000,4.294000,0.803000,1.362000,0.970000,573137.808565
573337000,0,3098535.770000,1011148.130000,5464104.190000,59.352899,18.073107,28.527000,4.284000,0.806000,1.367000,0.970000,573137.808626
573337200,0,3098535.750000,1011148.130000,5464104.180000,59.352899,18.073107,28.507000,4.264000,0.809000,1.372000,0.970000,573137.808626
573337400,0,3098535.740000,1011148.130000,5464104.170000,59.352899,18.073107,28.494000,4.250000,0.813000,1.378000,0.970000,573137.808626
573337600,0,3098535.720000,1011148.130000,5464104.160000,59.352899,18.073108,28.474000,4.231000,0.816000,1.383000,0.930000,573137.808626
573337800,0,3098535.700000,1011148.130000,5464104.160000,59.352900,18.073108,28.464000,4.221000,0.820000,1.388000,0.970000,573137.808626
573338000,0,3098535.680000,1011148.120000,5464104.150000,59.352900,18.073108,28.445000,4.202000,0.823000,1.393000,0.970000,573137.808595
573338200,0,3098535.670000,1011148.120000,5464104.150000,59.352900,18.073108,28.444000,4.200000,0.826000,1.397000,0.970000,573137.808595
573338400,0,3098535.640000,1011148.120000,5464104.170000,59.352900,18.073108,28.447000,4.204000,0.829000,1.402000,0.970000,573137.808595
573338600,0,3098535.620000,1011148.120000,5464104.190000,59.352900,18.073108,28.452000,4.209000,0.831000,1.406000,0.970000,573137.808595
573338800,0,3098535.600000,1011148.120000,5464104.190000,59.352900,18.073108,28.445000,4.201000,0.834000,1.410000,1.010000,573137.808595
573339000,0,3098535.580000,1011148.120000,5464104.190000,59.352901,18.073108,28.434000,4.191000,0.836000,1.414000,1.010000,573137.808656
573339200,0,3098535.550000,1011148.120000,5464104.170000,59.352901,18.073108,28.403000,4.160000,0.838000,1.418000,1.010000,573137.808656
573339400,0,3098535.500000,1011148.110000,5464104.140000,59.352901,18.073108,28.352000,4.109000,0.841000,1.421000,1.010000,573137.808656
573339600,0,3098535.460000,1011148.100000,5464104.120000,59.352901,18.073109,28.312000,4.069000,0.843000,1.424000,1.010000,573137.808656
573339800,0,3098535.380000,1011148.100000,5464104.070000,59.352902,18.073109,28.231000,3.988000,0.845000,1.428000,1.010000,573137.808656
573340000,0,3098535.350000,1011148.100000,5464104.070000,59.352902,18.073109,28.219000,3.976000,0.847000,1.431000,0.970000,573137.808626
573340200,0,3098535.340000,1011148.100000,5464104.070000,59.352902,18.073109,28.213000,3.970000,0.849000,1.435000,0.950000,573137.808626
573340400,0,3098535.310000,1011148.100000,5464104.070000,59.352902,18.073109,28.198000,3.955000,0.851000,1.438000,0.950000,573137.808626
573340600,0,3098535.270000,1011148.090000,5464104.060000,59.352902,18.073109,28.170000,3.926000,0.853000,1.441000,0.950000,573137.808626
573340800,0,3098535.250000,1011148.090000,5464104.070000,59.352903,18.073109,28.162000,3.919000,0.855000,1.444000,0.990000,573137.808626
573341000,0,3098535.230000,1011148.080000,5464104.060000,59.352903,18.073109,28.139000,3.896000,0.857000,1.448000,0.990000,573137.808687
573341200,0,3098535.210000,1011148.060000,5464104.060000,59.352903,18.073109,28.136000,3.893000,0.859000,1.451000,0.990000,573137.808687
573341400,0,3098535.200000,1011148.060000,5464104.070000,59.352903,18.073109,28.137000,3.894000,0.861000,1.454000,0.990000,573137.808687
573341600,0,3098535.180000,1011148.050000,5464104.070000,59.352903,18.073109,28.125000,3.882000,0.863000,1.457000,1.010000,573137.808687
573341800,0,3098535.180000,1011148.050000,5464104.080000,59.352903,18.073109,28.139000,3.896000,0.865000,1.461000,0.990000,573137.808687
573342000,0,3098535.180000,1011148.050000,5464104.080000,59.352903,18.073109,28.137000,3.894000,0.867000,1.464000,0.990000,573137.808656
573342200,0,3098535.180000,1011148.050000,5464104.100000,59.352903,18.073109,28.147000,3.903000,0.869000,1.468000,0.990000,573137.808656
573342400,0,3098535.160000,1011148.050000,5464104.090000,59.352903,18.073109,28.137000,3.894000,0.871000,1.471000,0.990000,573137.808656
573342600,0,3098535.140000,1011148.050000,5464104.080000,59.352904,18.073109,28.119000,3.876000,0.872000,1.474000,0.990000,573137.808656
573342800,0,3098535.120000,1011148.050000,5464104.090000,59.352904,18.073109,28.116000,3.872000,0.874000,1.478000,0.990000,573137.808656
573343000,0,3098535.110000,1011148.050000,5464104.100000,59.352904,18.073110,28.117000,3.874000,0.876000,1.481000,0.990000,573137.808717
573343200,0,3098535.100000,1011148.050000,5464104.080000,59.352904,18.073110,28.097000,3.853000,0.878000,1.485000,0.990000,573137.808717
573343400,0,3098535.080000,1011148.040000,5464104.060000,59.352904,18.073109,28.066000,3.823000,0.880000,1.488000,0.990000,573137.808717
573343600,0,3098535.070000,1011148.030000,5464104.030000,59.352904,18.073109,28.034000,3.791000,0.881000,1.491000,0.930000,573137.808717
573343800,0,3098535.060000,1011148.030000,5464104.030000,59.352904,18.073109,28.031000,3.787000,0.883000,1.494000,0.960000,573137.808717
573344000,0,3098535.060000,1011148.020000,5464104.020000,59.352904,18.073109,28.018000,3.774000,0.885000,1.498000,0.960000,573137.808687
573344200,0,3098535.060000,1011148.010000,5464104.010000,59.352904,18.073109,28.012000,3.769000,0.888000,1.502000,0.960000,573137.808687
573344400,0,3098535.070000,1011148.010000,5464104.000000,59.352904,18.073109,28.005000,3.762000,0.890000,1.505000,0.960000,573137.808687
573344600,0,3098535.060000,1011148.000000,5464103.970000,59.352904,18.073109,27.971000,3.728000,0.891000,1.508000,0.960000,573137.808687
573344800,0,3098535.050000,1011147.990000,5464103.940000,59.352904,18.073109,27.947000,3.704000,0.893000,1.511000,0.960000,573137.808687
573345000,0,3098535.060000,1011147.990000,5464103.940000,59.352904,18.073109,27.945000,3.702000,0.895000,1.514000,0.960000,573137.808748
573345200,0,3098535.050000,1011147.980000,5464103.930000,59.352904,18.073109,27.931000,3.688000,0.897000,1.517000,0.960000,573137.808748
573345400,0,3098535.040000,1011147.980000,5464103.910000,59.352904,18.073109,27.907000,3.664000,0.898000,1.520000,0.960000,573137.808748
573345600,0,3098535.050000,1011147.980000,5464103.890000,59.352903,18.073109,27.892000,3.648000,0.900000,1.522000,0.960000,573137.808748
573345800,0,3098535.050000,1011147.970000,5464103.860000,59.352903,18.073109,27.864000,3.620000,0.901000,1.524000,0.970000,573137.808748
