_ID_,cnoMean,ecef[0],ecef[1],ecef[2],hAcc,hMSL,lla[0],lla[1],lla[2],pDop,status,timeOfWeekMs,towOffset,vAcc,week
99,14,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,690400,0,3751176,0
213,14,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,690600,0,3751177.25,0
320,14,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,690800,0,3751178.25,0
436,14,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,691000,0,3751179.25,0
549,14,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,691200,0,3751180.5,0
666,14,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,691400,0,3751181.5,0
777,13,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,691600,0,3751182.5,0
890,13,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,691800,0,3751183.75,0
1005,13,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,692000,0,3751184.5,0
1123,13,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,692200,0,3751185.5,0
1236,12,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,692400,0,3751186.5,0
1350,12,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,692600,0,3751188,0
1463,11,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,692800,0,3751188.75,0
1579,12,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,693000,0,3751190,0
1694,12,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,693200,0,3751191,0
1811,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,693400,0,3751192,0
1927,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,693600,0,3751193.25,0
2041,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,693800,0,3751194.25,0
2156,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,694000,0,3751195,0
2268,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,694200,0,3751196,0
2379,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,694400,0,3751197.25,0
2491,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,694600,0,3751198.5,0
2603,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,694800,0,3751199.5,0
2720,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,695000,0,3751200.5,0
2837,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,695200,0,3751201.5,0
2951,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,695400,0,3751202.75,0
3065,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,695600,0,3751203.75,0
3181,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,695800,0,3751204.75,0
3298,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,696000,0,3751205.75,0
3414,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,696200,0,3751206.75,0
3530,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,696400,0,3751207.75,0
3646,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,696600,0,3751209,0
3755,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,696800,0,3751210,0
3867,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,697000,0,3751211.25,0
3978,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,697200,0,3751212.25,0
4092,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,697400,0,3751213.25,0
4212,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,697600,0,3751214.5,0
4332,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,697800,0,3751215.5,0
4449,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,698000,0,3751216.25,0
4563,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,698200,0,3751217.5,0
4678,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,698400,0,3751218.5,0
4793,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,698600,0,3751219.75,0
4913,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,698800,0,3751220.75,0
5032,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,699000,0,3751222,0
5148,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,699200,0,3751223,0
5257,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,699400,0,3751224,0
5376,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,699600,0,3751225.25,0
5487,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,699800,0,3751226.25,0
5598,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,700000,0,3751227,0
5711,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,700200,0,3751228.25,0
5819,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,700400,0,3751229.25,0
5938,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,700600,0,3751230.5,0
6054,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,700800,0,3751231.5,0
6169,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,701000,0,3751232.5,0
6281,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,701200,0,3751233.75,0
6397,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,701400,0,3751234.75,0
6509,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,701600,0,3751236,0
6622,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,701800,0,3751237,0
6733,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,702000,0,3751237.75,0
6846,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,702200,0,3751239,0
6962,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,702400,0,3751240,0
7076,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,702600,0,3751241.25,0
7193,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,702800,0,3751242.5,0
7308,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,703000,0,3751243.5,0
7420,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,703200,0,3751244.5,0
7532,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,703400,0,3751245.5,0
7644,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,703600,0,3751246.75,0
7761,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,703800,0,3751247.75,0
7872,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,704000,0,3751248.5,0
7988,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,704200,0,3751249.75,0
8099,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,704400,0,3751250.75,0
8214,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,704600,0,3751252.25,0
8327,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,704800,0,3751253.25,0
8439,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,705000,0,3751254.25,0
8552,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,705200,0,3751255.5,0
8663,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,705400,0,3751256.5,0
8775,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,705600,0,3751257.5,0
8891,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,705800,0,3751258.5,0
9003,0,6378137,0,0,4294967.5,0,0,0,0,99.9899979,1073741824,706000,0,3751259.5,0
