_ID_,bar,barTemp,humidity,mslBar,time
515,100.619843,49.9370193,6.01687622,58.9052582,693.43632470897865
518,100.618996,49.9319992,6.46141338,58.9761391,693.44432470935863
528,100.611633,49.9370193,5.99318743,59.5933037,693.46432471030857
533,100.615219,49.9420433,6.25927544,59.2925644,693.47232471068855
538,100.618774,49.9470634,6.04569292,58.9943619,693.48032471106853
542,100.614372,49.9370193,6.50246286,59.3634453,693.48832471144851
556,100.617104,49.9370193,6.25967789,59.1346016,693.50830029358622
561,100.620689,49.9420433,6.12899208,58.8338776,693.5163002939662
564,100.615219,49.9420433,6.33625841,59.2925644,693.52430029434618
569,100.617104,49.9370193,6.26559973,59.1346016,693.53230029472616
574,100.616257,49.9319992,6.41996336,59.2054825,693.54030029510614
579,100.620689,49.9420433,6.04608202,58.8338776,693.54830029548611
585,100.614372,49.9370193,6.05240917,59.3634453,693.56030029605608
590,100.621506,49.9470634,6.07530403,58.7655296,693.56830029643606
595,100.617958,49.9420433,6.05792665,59.0632172,693.57630029681604
598,100.614372,49.9370193,5.98134279,59.3634453,693.58430029719602
603,100.617104,49.9370193,6.1886158,59.1346016,693.592300297576
609,100.613518,49.9319992,6.23639345,59.4353371,693.60027587914374
614,100.620689,49.9420433,6.431005,58.8338776,693.61227587971371
618,100.617958,49.9420433,6.2533536,59.0632172,693.62027588009369
623,100.620689,49.9420433,6.1349144,58.8338776,693.62827588047367
629,100.619843,49.9370193,5.98134279,58.9052582,693.63627588085365
632,100.617104,49.9370193,6.16492796,59.1346016,693.64427588123363
639,100.610786,49.9319992,6.02320337,59.6641884,693.65627588180359
642,100.617104,49.9370193,6.08201981,59.1346016,693.66427588218357
647,100.61544,49.9269791,6.04135895,59.2738304,693.67227588256355
652,100.618996,49.9319992,5.91660357,58.9761391,693.68027588294353
657,100.616035,49.9470634,6.24112225,59.2242165,693.68827588332351
665,100.616257,49.9319992,5.95213747,59.2054825,693.69634301762562
673,100.622581,49.9370193,6.05833149,58.6754189,693.70834301819559
678,100.617332,49.9219589,6.01807594,59.1153641,693.71634301857557
681,100.614372,49.9370193,5.95765352,59.3634453,693.72434301895555
689,100.616257,49.9319992,6.10019016,59.2054825,693.74034301971551
699,100.617104,49.9370193,5.99910975,59.1346016,693.76034302066546
704,100.612701,49.9269791,5.81039238,59.5036926,693.76834302104544
709,100.614372,49.9370193,5.92211962,59.3634453,693.77634302142542
712,100.620689,49.9420433,6.1704464,58.8338776,693.7843430218054
717,100.617958,49.9420433,6.02239323,59.0632172,693.79234302218538
722,100.621735,49.9319992,5.94029284,58.7462921,693.80031860375311
728,100.613518,49.9319992,6.27784538,59.4353371,693.81231860432308
733,100.616257,49.9319992,6.2541585,59.2054825,693.82031860470306
738,100.619621,49.9520836,6.13412189,58.9234848,693.82831860508304
744,100.618179,49.9269791,5.93476105,59.0444832,693.83631860546302
747,100.619843,49.9370193,5.95765352,58.9052582,693.844318605843
752,100.616257,49.9319992,5.88699198,59.2054825,693.85231860622298
761,100.614372,49.9370193,6.09386396,59.3634453,693.87231860717293
766,100.617104,49.9370193,6.54391193,59.1346016,693.88031860755291
781,100.612701,49.9269791,5.97621632,59.5036926,693.9042941898806
788,100.613518,49.9319992,6.123878,59.4353371,693.91629419045057
791,100.614372,49.9370193,6.19453764,59.3634453,693.92429419083055
796,100.616257,49.9319992,6.17125368,59.2054825,693.93229419121053
802,100.618996,49.9319992,5.85737991,58.9761391,693.94029419159051
807,100.613518,49.9319992,6.01135921,59.4353371,693.94829419197049
812,100.616257,49.9319992,6.10019016,59.2054825,693.95629419235047
818,100.614372,49.9370193,6.15900612,59.3634453,693.96829419292044
823,100.61544,49.9269791,6.30191898,59.2738304,693.97629419330042
826,100.612701,49.9269791,6.04728127,59.5036926,693.9842941936804
831,100.614372,49.9370193,5.89250755,59.3634453,693.99229419406038
837,100.614594,49.9219589,6.19573164,59.3452148,694.00026977562811
847,100.616257,49.9319992,5.98174858,59.2054825,694.02026977657806
852,100.620918,49.9269791,6.00582695,58.81464,694.02826977695804
857,100.61544,49.9269791,5.8933053,59.2738304,694.03626977733802
860,100.60997,49.9269791,5.95252752,59.7325439,694.044269777718
864,100.618996,49.9319992,6.1890192,58.9761391,694.05226977809798
869,100.614372,49.9370193,6.07609749,59.3634453,694.06026977847796
875,100.621735,49.9319992,6.39627743,58.7462921,694.07226977904793
879,100.616257,49.9319992,6.10611248,59.2054825,694.08026977942791
883,100.617104,49.9370193,6.18269396,59.1346016,694.08826977980789
894,100.618996,49.9319992,6.06465816,58.9761391,694.10433691448998
899,100.619843,49.9370193,6.0346427,58.9052582,694.11233691486996
903,100.621735,49.9319992,5.95805931,58.7462921,694.12433691543993
908,100.61544,49.9269791,6.23678064,59.2738304,694.13233691581991
914,100.612701,49.9269791,5.8577714,59.5036926,694.14033691619989
919,100.619843,49.9370193,6.26559973,58.9052582,694.14833691657986
924,100.616257,49.9319992,6.11795616,59.2054825,694.15633691695984
927,100.618996,49.9319992,5.99951506,58.9761391,694.16433691733982
935,100.613518,49.9319992,5.96398163,59.4353371,694.17633691790979
938,100.615219,49.9420433,6.12899208,59.2925644,694.18433691828977
943,100.612701,49.9269791,5.98806047,59.5036926,694.19233691866975
948,100.621735,49.9319992,6.02320337,58.7462921,694.20031250023749
952,100.615219,49.9420433,6.02239323,59.2925644,694.20831250061747
957,100.621735,49.9319992,6.10611248,58.7462921,694.22031250118744
962,100.618996,49.9319992,6.09426832,58.9761391,694.22831250156742
968,100.617104,49.9370193,6.40771961,59.1346016,694.2363125019474
975,100.621735,49.9319992,5.85737991,58.7462921,694.25231250270735
980,100.617104,49.9370193,6.3248167,59.1346016,694.26031250308733
986,100.617958,49.9420433,6.45469093,59.0632172,694.2723125036573
991,100.614372,49.9370193,6.25967789,59.3634453,694.28031250403728
996,100.619843,49.9370193,5.96357584,58.9052582,694.28831250441726
1004,100.618179,49.9269791,6.00582695,59.0444832,694.296288085985
1009,100.614372,49.9370193,6.10570812,59.3634453,694.30428808636498
1014,100.616257,49.9319992,6.04689169,59.2054825,694.31228808674496
1020,100.613518,49.9319992,5.82184553,59.4353371,694.32428808731493
1025,100.619843,49.9370193,6.42548418,58.9052582,694.33228808769491
1031,100.613518,49.9319992,6.10611248,59.4353371,694.34028808807489
1036,100.614372,49.9370193,6.14124012,59.3634453,694.34828808845486
1041,100.617104,49.9370193,6.15900612,59.1346016,694.35628808883484
1044,100.621735,49.9319992,6.15940952,58.7462921,694.36428808921482
1051,100.618996,49.9319992,6.19494104,58.9761391,694.37628808978479
1054,100.618179,49.9269791,6.24862432,59.0444832,694.38428809016477
1059,100.617104,49.9370193,6.11162996,59.1346016,694.39228809054475
1065,100.619843,49.9370193,5.99910975,58.9052582,694.40026367211249
1070,100.617104,49.9370193,5.82143831,59.1346016,694.40826367249247
1075,100.608894,49.9370193,5.99910975,59.8226662,694.41626367287245
1081,100.617958,49.9420433,5.92171335,59.0632172,694.42826367344242
1087,100.61544,49.9269791,5.90514994,59.2738304,694.4362636738224
1090,100.622581,49.9370193,5.9161973,58.6754189,694.44426367420238
1094,100.618996,49.9319992,6.19494104,58.9761391,694.45226367458235
1099,100.617958,49.9420433,6.2355876,59.0632172,694.46026367496233
1103,100.620689,49.9420433,6.20597839,58.8338776,694.46826367534231
1109,100.615219,49.9420433,6.35402346,59.2925644,694.48026367591228
1114,100.617104,49.9370193,6.12939596,59.1346016,694.48826367629226
1122,100.621735,49.9319992,5.97582626,58.7462921,694.49633081059437
1127,100.617104,49.9370193,6.20638132,59.1346016,694.50433081097435
1132,100.614372,49.9370193,6.16492796,59.3634453,694.51233081135433
1137,100.617104,49.9370193,6.09386396,59.1346016,694.52033081173431
1143,100.616257,49.9319992,5.99951506,59.2054825,694.53233081230428
1149,100.614372,49.9370193,6.05240917,59.3634453,694.54033081268426
1154,100.61544,49.9269791,5.97621632,59.2738304,694.54833081306424
1159,100.617104,49.9370193,6.12347412,59.1346016,694.55633081344422
1162,100.617958,49.9420433,6.12307024,59.0632172,694.5643308138242
1166,100.617104,49.9370193,6.15308428,59.1346016,694.57233081420418
1176,100.616257,49.9319992,6.141644,59.2054825,694.59233081515413
1181,100.617958,49.9420433,6.14675856,59.0632172,694.60030639672186
1186,100.62532,49.9370193,5.89843035,58.4460869,694.60830639710184
1191,100.616257,49.9319992,5.88106966,59.2054825,694.61630639748182
1194,100.618996,49.9319992,6.18309736,58.9761391,694.6243063978618
1202,100.614372,49.9370193,6.06425333,59.3634453,694.63630639843177
1205,100.615219,49.9420433,5.90394592,59.2925644,694.64430639881175
1209,100.61248,49.9420433,5.89210129,59.5224228,694.65230639919173
1213,100.615219,49.9420433,6.01647091,59.2925644,694.66030639957171
1218,100.611633,49.9370193,5.7859025,59.5933037,694.66830639995169
1222,100.622581,49.9370193,6.24191236,58.6754189,694.67630640033167
1227,100.614372,49.9370193,6.19453764,59.3634453,694.68830640090164
1235,100.619843,49.9370193,6.26559973,58.9052582,694.69628198246937
1240,100.612701,49.9269791,6.28415394,59.5036926,694.70428198284935
1245,100.615219,49.9420433,6.07569313,59.2925644,694.71228198322933
1250,100.616035,49.9470634,6.29441929,59.2242165,694.72028198360931
1255,100.613518,49.9319992,6.07650232,59.4353371,694.72828198398929
1261,100.611633,49.9370193,6.05240917,59.5933037,694.74028198455926
1266,100.626167,49.9420433,6.14675856,58.3747063,694.74828198493924
1271,100.614372,49.9370193,6.14124012,59.3634453,694.75628198531922
1274,100.619843,49.9370193,6.07609749,58.9052582,694.7642819856992
1284,100.618996,49.9319992,6.05281401,58.9761391,694.78428198664915
1289,100.619843,49.9370193,6.43732691,58.9052582,694.79228198702913
1294,100.615219,49.9420433,6.04608202,59.2925644,694.80025756859686
1299,100.619843,49.9370193,6.02872038,58.9052582,694.80825756897684
1304,100.613518,49.9319992,6.33706188,59.4353371,694.81625756935682
1307,100.61248,49.9420433,6.03423786,59.5224228,694.8242575697368
1315,100.614372,49.9370193,6.01687622,59.3634453,694.83625757030677
1318,100.617104,49.9370193,5.96357584,59.1346016,694.84425757068675
1327,100.619843,49.9370193,5.79774809,58.9052582,694.86025757144671
1336,100.615219,49.9420433,5.86248875,59.2925644,694.87625757220667
1342,100.620689,49.9420433,6.02831554,58.8338776,694.88825757277664
1354,100.611633,49.9370193,6.11162996,59.5933037,694.90432470745873
1359,100.612701,49.9269791,5.970294,59.5036926,694.91232470783871
1364,100.617104,49.9370193,5.8747406,59.1346016,694.92032470821869
1374,100.619843,49.9370193,5.96357584,58.9052582,694.94032470916864
1379,100.61544,49.9269791,5.95844984,59.2738304,694.94832470954861
1384,100.609741,49.9420433,5.7618041,59.7517853,694.95632470992859
1387,100.617104,49.9370193,6.49062014,59.1346016,694.96432471030857
1391,100.614372,49.9370193,6.18269396,59.3634453,694.97232471068855
1396,100.617104,49.9370193,5.92804193,59.1346016,694.98032471106853
1402,100.619843,49.9370193,6.26559973,58.9052582,694.9923247116385
1408,100.612701,49.9269791,6.0887351,59.5036926,695.00030029320624
1412,100.618179,49.9269791,5.95844984,59.0444832,695.00830029358622
1417,100.615219,49.9420433,6.08753729,59.2925644,695.0163002939662
1420,100.616257,49.9319992,5.92252588,59.2054825,695.02430029434618
1424,100.623428,49.9420433,6.01647091,58.6045418,695.03230029472616
1431,100.614372,49.9370193,6.19453764,59.3634453,695.04430029529613
1439,100.61248,49.9420433,6.31849337,59.5224228,695.06030029605608
1444,100.611633,49.9370193,6.18269396,59.5933037,695.06830029643606
1449,100.619843,49.9370193,6.15308428,58.9052582,695.07630029681604
1452,100.616257,49.9319992,5.8514576,59.2054825,695.08430029719602
1462,100.614372,49.9370193,6.08794165,59.3634453,695.09627587895375
1467,100.617104,49.9370193,6.08201981,59.1346016,695.10427587933373
1472,100.612701,49.9269791,5.94068336,59.5036926,695.11227587971371
1477,100.623428,49.9420433,6.02831554,58.6045418,695.12027588009369
1482,100.618996,49.9319992,5.99359274,58.9761391,695.12827588047367
1488,100.615219,49.9420433,6.15860224,59.2925644,695.13627588085365
1493,100.61544,49.9269791,6.15979767,59.2738304,695.14827588142361
1497,100.615219,49.9420433,6.14083624,59.2925644,695.15627588180359
1500,100.619843,49.9370193,5.9161973,58.9052582,695.16427588218357
1505,100.620689,49.9420433,5.89802361,58.8338776,695.17227588256355
1510,100.615219,49.9420433,6.17636824,59.2925644,695.18027588294353
1515,100.618996,49.9319992,5.97582626,58.9761391,695.18827588332351
1522,100.614372,49.9370193,6.30705166,59.3634453,695.20025146508124
1527,100.623428,49.9420433,6.05792665,58.6045418,695.20825146546122
1531,100.619843,49.9370193,5.77998018,58.9052582,695.2162514658412
1534,100.617104,49.9370193,6.01687622,59.1346016,695.22425146622118
1539,100.620918,49.9269791,6.20125055,58.81464,695.23225146660116
1544,100.620689,49.9420433,6.15860224,58.8338776,695.24025146698114
1550,100.613518,49.9319992,5.98174858,59.4353371,695.2522514675511
1555,100.621735,49.9319992,5.99951506,58.7462921,695.26025146793108
1560,100.615219,49.9420433,5.69665384,59.2925644,695.26825146831106
1565,100.617958,49.9420433,6.18821239,59.0632172,695.27625146869104
1568,100.621506,49.9470634,6.22335672,58.7655296,695.28425146907102
1583,100.617104,49.9370193,6.29520845,59.1346016,695.3043186039431
1588,100.62532,49.9370193,6.12939596,58.4460869,695.31231860432308
1593,100.614372,49.9370193,6.12939596,59.3634453,695.32031860470306
1598,100.618996,49.9319992,6.20678473,58.9761391,695.32831860508304
1604,100.624474,49.9319992,5.88106966,58.5169601,695.33631860546302
1609,100.626984,49.9470634,6.0634594,58.3063622,695.34831860603299
1614,100.623428,49.9420433,6.03423786,58.6045418,695.35631860641297
1617,100.618996,49.9319992,6.12980032,58.9761391,695.36431860679295
1622,100.622581,49.9370193,5.82736063,58.6754189,695.37231860717293
1627,100.62236,49.9520836,5.92683887,58.694149,695.38031860755291
1631,100.625099,49.9520836,6.10451078,58.4643135,695.38831860793289
1638,100.623428,49.9420433,5.89210129,58.6045418,695.40029418969061
1643,100.619621,49.9520836,6.05713272,58.9234848,695.40829419007059
1648,100.615219,49.9420433,6.38363218,59.2925644,695.41629419045057
1651,100.607819,49.9470634,6.46022749,59.9127922,695.42429419083055
1655,100.615219,49.9420433,6.431005,59.2925644,695.43229419121053
1661,100.617104,49.9370193,6.39587641,59.1346016,695.44029419159051
1667,100.62236,49.9520836,6.37100124,58.694149,695.45229419216048
1672,100.618774,49.9470634,6.13452578,58.9943619,695.46029419254046
1676,100.615219,49.9420433,6.15860224,59.2925644,695.46829419292044
1680,100.619843,49.9370193,6.11755228,58.9052582,695.47629419330042
1687,100.61248,49.9420433,6.11122608,59.5224228,695.49229419406038
1698,100.618774,49.9470634,6.1167593,58.9943619,695.5042697758181
1703,100.615219,49.9420433,5.93948078,59.2925644,695.51226977619808
1708,100.616035,49.9470634,6.30034161,59.2242165,695.52026977657806
1713,100.619621,49.9520836,6.50719976,58.9234848,695.52826977695804
1719,100.617958,49.9420433,6.02831554,59.0632172,695.53626977733802
1722,100.624245,49.9470634,6.01608133,58.5361977,695.544269777718
1729,100.616882,49.9520836,6.13412189,59.1533356,695.55626977828797
1732,100.617958,49.9420433,6.1526804,59.0632172,695.56426977866795
1737,100.619843,49.9370193,6.12939596,58.9052582,695.57226977904793
1742,100.616882,49.9520836,6.02752066,59.1533356,695.58026977942791
1746,100.621506,49.9470634,6.0634594,58.7655296,695.58826977980789
1752,100.614143,49.9520836,5.98606396,59.3826828,695.59624536137562
1758,100.621506,49.9470634,5.98054695,58.7655296,695.60824536194559
1765,100.62236,49.9520836,6.04528809,58.694149,695.62424536270555
1770,100.613297,49.9470634,6.0397706,59.4535675,695.63224536308553
1776,100.620689,49.9420433,5.80326271,58.8338776,695.64024536346551
1781,100.621506,49.9470634,6.22335672,58.7655296,695.64824536384549
1787,100.620689,49.9420433,5.8091855,58.8338776,695.66024536441546
1792,100.621506,49.9470634,6.15229225,58.7655296,695.66824536479544
1797,100.617104,49.9370193,6.3129735,59.1346016,695.67624536517542
1800,100.619621,49.9520836,6.23479748,58.9234848,695.6842453655554
1805,100.618774,49.9470634,5.98646975,58.9943619,695.69224536593538
1814,100.614372,49.9370193,6.25967789,59.3634453,695.70031250023749
1819,100.617958,49.9420433,6.21190023,59.0632172,695.71231250080746
1824,100.617729,49.9571037,5.99158096,59.0819511,695.72031250118744
1828,100.615219,49.9420433,6.0401597,59.2925644,695.72831250156742
1834,100.613297,49.9470634,5.80287123,59.4535675,695.7363125019474
1837,100.620468,49.9571037,6.40020895,58.8526077,695.74431250232738
1842,100.616035,49.9470634,6.11083746,59.2242165,695.75231250270735
1848,100.619621,49.9520836,6.31178284,58.9234848,695.76431250327732
1853,100.624245,49.9470634,6.28257561,58.5361977,695.7723125036573
1857,100.615219,49.9420433,6.20597839,59.2925644,695.78031250403728
1862,100.614143,49.9520836,5.96237421,59.3826828,695.78831250441726
1868,100.621506,49.9470634,6.22335672,58.7655296,695.796288085985
1871,100.619621,49.9520836,6.11635542,58.9234848,695.80428808636498
1879,100.616035,49.9470634,6.12860394,59.2242165,695.81628808693495
1882,100.62236,49.9520836,6.18742132,58.694149,695.82428808731493
1887,100.618774,49.9470634,5.78510284,58.9943619,695.83228808769491
1893,100.619621,49.9520836,6.0512104,58.9234848,695.84028808807489
1902,100.618774,49.9470634,6.01015902,58.9943619,695.85628808883484
1908,100.617729,49.9571037,6.13371801,59.0819511,695.86828808940481
1913,100.619621,49.9520836,5.70177507,58.9234848,695.87628808978479
1916,100.610558,49.9470634,5.81471634,59.6834297,695.88428809016477
1920,100.62236,49.9520836,6.2229538,58.694149,695.89228809054475
1930,100.615219,49.9420433,6.2355876,59.2925644,695.90026367211249
1936,100.613297,49.9470634,6.15821409,59.4535675,695.91226367268246
1941,100.618774,49.9470634,5.90947771,58.9943619,695.92026367306244
1946,100.621506,49.9470634,5.99239206,58.7655296,695.92826367344242
1952,100.616882,49.9520836,5.99198627,59.1533356,695.9362636738224
1955,100.617729,49.9571037,6.0626502,59.0819511,695.94426367420238
1959,100.62236,49.9520836,6.17557716,58.694149,695.95226367458235
1964,100.619621,49.9520836,5.89130354,58.9234848,695.96426367515232
1969,100.618774,49.9470634,6.28849745,58.9943619,695.9722636755323
1974,100.619621,49.9520836,6.09858847,58.9234848,695.98026367591228
1978,100.616882,49.9520836,6.16965485,59.1533356,695.98826367629226
1984,100.620468,49.9571037,6.08041716,58.8526077,695.99623925786
1987,100.616882,49.9520836,6.06305504,59.1533356,696.00423925823998
1995,100.616035,49.9470634,6.10491514,59.2242165,696.01623925880995
1998,100.62236,49.9520836,5.87353563,58.694149,696.02423925918993
2002,100.624054,49.9621239,5.69503498,58.5518913,696.03223925956991
2008,100.62236,49.9520836,6.03344345,58.694149,696.04023925994989
2013,100.625099,49.9520836,6.25256348,58.4643135,696.04823926032986
2018,100.623207,49.9571037,5.95012331,58.6227684,696.05623926070984
2023,100.620468,49.9571037,6.21070623,58.8526077,696.06823926127981
2027,100.623207,49.9571037,6.00934839,58.6227684,696.07623926165979
2030,100.620468,49.9571037,5.9145875,58.8526077,696.08423926203977
2035,100.618774,49.9470634,6.32995033,58.9943619,696.09223926241975
2044,100.616882,49.9520836,6.26440763,59.1533356,696.10030639672186
2049,100.617729,49.9571037,6.14556265,59.0819511,696.10830639710184
2054,100.62236,49.9520836,6.18742132,58.694149,696.12030639767181
2059,100.617958,49.9420433,5.7854948,59.0632172,696.12830639805179
2065,100.620468,49.9571037,6.11002874,58.8526077,696.13630639843177
2068,100.613297,49.9470634,6.24704456,59.4535675,696.14430639881175
2073,100.622131,49.967144,5.97301769,58.7133865,696.15230639919173
2077,100.621506,49.9470634,6.15229225,58.7655296,696.16030639957171
2082,100.616882,49.9520836,6.00383139,59.1533356,696.17230640014168
2087,100.615845,49.9621239,6.13331413,59.2404175,696.18030640052166
2092,100.62236,49.9520836,6.42429686,58.694149,696.18830640090164
2098,100.616882,49.9520836,6.181499,59.1533356,696.19628198246937
2101,100.619621,49.9520836,6.02159834,58.9234848,696.20428198284935
2106,100.617729,49.9571037,6.1277957,59.0819511,696.21228198322933
2112,100.619621,49.9520836,6.19334316,58.9234848,696.2242819837993
2116,100.609741,49.9420433,5.99278164,59.7517853,696.23228198417928
2121,100.623207,49.9571037,6.1277957,58.6227684,696.24028198455926
2126,100.619621,49.9520836,6.00383139,58.9234848,696.24828198493924
2131,100.614143,49.9520836,6.08082199,59.3826828,696.25628198531922
2134,100.61499,49.9571037,5.92051029,59.3118019,696.2642819856992
2142,100.620468,49.9571037,6.17517328,58.8526077,696.27628198626917
2145,100.612259,49.9571037,6.0626502,59.5406494,696.28428198664915
2150,100.62236,49.9520836,6.25256348,58.694149,696.29228198702913
2159,100.618774,49.9470634,5.82063913,58.9943619,696.30025756859686
2164,100.61499,49.9571037,6.09818411,59.3118019,696.30825756897684
2169,100.619621,49.9520836,6.09266615,58.9234848,696.31625756935682
2175,100.616035,49.9470634,6.22335672,59.2242165,696.32825756992679
2180,100.619621,49.9520836,5.93868399,58.9234848,696.33625757030677
2183,100.6194,49.967144,6.20399332,58.9422188,696.34425757068675
2188,100.621315,49.9621239,6.10370207,58.7817307,696.35225757106673
2192,100.628685,49.9571037,6.03303814,58.1636086,696.36025757144671
2196,100.611404,49.9520836,6.01567602,59.6125488,696.36825757182669
2201,100.622131,49.967144,5.7834878,58.7133865,696.38025757239666
2206,100.615845,49.9621239,6.0326333,59.2404175,696.38825757277664
2212,100.61499,49.9571037,6.15148449,59.3118019,696.39623315434437
2215,100.614143,49.9520836,6.03936577,59.3826828,696.40423315472435
2220,100.617729,49.9571037,6.07449484,59.0819511,696.41223315510433
