_ID_,cnoMean,ecef[0],ecef[1],ecef[2],hAcc,hMSL,lla[0],lla[1],lla[2],pDop,status,timeOfWeekMs,towOffset,vAcc,week
109,32.2307701,3098935.1699999999,1010929.02,5463983.7800000003,0.775000036,59.5860023,59.349940799999999,18.067267999999999,83.847000000000008,1.13,1074594581,399210000,398774.50158856739,1.24100006,2039
224,32.1153831,3098935.1699999999,1010929.02,5463983.7400000002,0.775000036,59.557003,59.349940699999998,18.067267999999999,83.817999999999998,1.20999992,1074594580,399210200,398774.50158856739,1.24000001,2039
342,32.1153831,3098935.1800000002,1010929.02,5463983.7300000004,0.775000036,59.5530014,59.349940499999995,18.0672681,83.813000000000002,1.13,1074594581,399210400,398774.50158856739,1.23900008,2039
452,32.1153831,3098935.1899999999,1010929.03,5463983.7000000002,0.775000036,59.5330009,59.3499403,18.067268200000001,83.793000000000006,1.13,1074594581,399210600,398774.50158856739,1.23900008,2039
570,31.7307701,3098935.2000000002,1010929.04,5463983.6600000001,0.775000036,59.5020027,59.349939999999997,18.067268299999999,83.763000000000005,1.20999992,1074594580,399210800,398774.50158856739,1.23800004,2039
683,31.3461533,3098935.21,1010929.0600000001,5463983.6200000001,0.775000036,59.4770012,59.3499397,18.067268500000001,83.738,1.20999992,1074594580,399211000,398774.50164960255,1.23800004,2039
802,30.4814816,3098935.23,1010929.0800000001,5463983.5800000001,0.776000023,59.4540024,59.349939299999996,18.067268800000001,83.713999999999999,1.20999992,1074594580,399211200,398774.50164960255,1.24000001,2039
912,30.7037029,3098935.1800000002,1010929.09,5463983.4900000002,0.776000023,59.3560028,59.349939299999996,18.067269199999998,83.616,1.20999992,1074594580,399211400,398774.50164960255,1.24100006,2039
1029,31.3846149,3098935.0300000003,1010929.01,5463983.3300000001,0.774000049,59.1330032,59.349939799999994,18.0672687,83.394000000000005,1.24000001,1074594579,399211600,398774.50164960255,1.23900008,2039
1143,31,3098934.98,1010928.9600000001,5463983.21,0.773000062,58.9970016,59.3499397,18.067267999999999,83.257999999999996,1.27999997,1074594578,399211800,398774.50164960255,1.2420001,2039
1262,31.1538467,3098934.9300000002,1010928.89,5463983.1000000006,0.772000015,58.8670044,59.349939799999994,18.0672672,83.128,1.27999997,1074594578,399212000,398774.50161903165,1.24400008,2039
1378,31.3076916,3098934.8999999999,1010928.8300000001,5463983.0300000003,0.772000015,58.7800026,59.349939799999994,18.067266399999998,83.040999999999997,1.27999997,1074594578,399212200,398774.50161903165,1.2420001,2039
1497,31.7600002,3098934.9199999999,1010928.8,5463982.9800000004,0.773000062,58.7500038,59.349939599999999,18.0672657,83.010000000000005,1.28999996,1074594577,399212400,398774.50161903165,1.23800004,2039
1613,31.7999992,3098934.96,1010928.77,5463982.9699999997,0.774000049,58.7480011,59.349939299999996,18.0672651,83.009,1.28999996,1074594577,399212600,398774.50161903165,1.23500001,2039
1726,32.2799988,3098934.98,1010928.75,5463982.9400000004,0.774000049,58.7330017,59.349938999999999,18.0672645,82.994,1.28999996,1074594577,399212800,398774.50161903165,1.23200011,2039
1842,32.8400002,3098935,1010928.72,5463982.9000000004,0.775000036,58.708004,59.349938799999997,18.067263999999998,82.968000000000004,1.28999996,1074594577,399213000,398774.50168001349,1.23000002,2039
1964,32.7599983,3098934.9900000002,1010928.6800000001,5463982.8500000006,0.775000036,58.6530037,59.349938699999996,18.067263399999998,82.912999999999997,1.28999996,1074594577,399213200,398774.50168001349,1.22700012,2039
2079,33,3098934.9399999999,1010928.64,5463982.8200000003,0.774000049,58.6000023,59.349938999999999,18.067263000000001,82.859999999999999,1.18999994,1074594578,399213400,398774.50168001349,1.22300005,2039
2195,33.4799995,3098934.8500000001,1010928.61,5463982.7700000005,0.773000062,58.5060043,59.349939499999998,18.067262899999999,82.766999999999996,1.18999994,1074594578,399213600,398774.50168001349,1.21700001,2039
