_ID_,hdwStatus,insStatus,lla[0],lla[1],lla[2],qn2b[0],qn2b[1],qn2b[2],qn2b[3],timeOfWeek,uvw[0],uvw[1],uvw[2],week
76402,83,432215511,59.349955331583075,18.067274829266186,88.392258225008845,-0.98361963,0.0972293839,0.0226356871,-0.150088102,399342.47710872733,-0.715023994,1.04736531,0.0339367986,2039
76460,91,432215511,59.349954410812295,18.067276130713061,88.404880928806961,-0.974945724,0.0986966789,0.021439923,-0.198192313,399342.57710457803,-0.707814574,1.08366191,0.0515168905,2039
76519,91,432215511,59.349954405164262,18.067275279360366,88.412883035838604,-0.964750469,0.0980747566,0.0215586722,-0.243255541,399342.6771717167,-0.670559108,1.02818584,0.0773575008,2039
76574,91,432215511,59.349953432543828,18.067276217035001,88.413553291000426,-0.953647077,0.0975156799,0.0248000417,-0.283606917,399342.77714730264,-0.655764163,1.00046384,0.133093476,2039
76636,83,432215511,59.349953724929357,18.067275395601353,88.40448947250843,-0.941425622,0.0953558236,0.0320865288,-0.321862936,399342.87710262381,-0.606838107,0.964085102,0.171081781,2039
76692,91,432215511,59.349952756975107,18.067276092798544,88.406171726062894,-0.927110672,0.0958801955,0.0410245098,-0.359986037,399342.97719002725,-0.529409051,1.00994921,0.185149431,2039
76755,91,432215511,59.349952937052322,18.067273873447693,88.409708064980805,-0.909942269,0.0918691382,0.0465872809,-0.401739776,399343.07722664834,-0.47283864,1.04787683,0.156337023,2039
76810,91,432215511,59.349951931564426,18.067274492084401,88.417414001189172,-0.889398754,0.0875904635,0.0498104505,-0.445888638,399343.17720223428,-0.412182271,1.11320567,0.116273224,2039
76872,83,432215511,59.349952215575513,18.067272562642298,88.430431463755667,-0.865102947,0.0842100978,0.0525320657,-0.491676867,399343.27715755545,-0.360684693,1.10753536,0.106379598,2039
76928,83,432215511,59.349951177484947,18.067272987904659,88.436040338128805,-0.836991966,0.0820067599,0.0576811247,-0.537951827,399343.37724495889,-0.288388312,1.15692616,0.136721551,2039
