timeOfWeek, lla0,lla1,lla2,ned0,ned1,ned2,theta0,theta1,theta2
208005.941, 59.3530602, 18.0731433, 32.38, 1600.671631, -1923.390381, -1.184927,  -0.4,  -0.9,  57.1
208005.981, 59.3530602, 18.0731433, 32.38, 1600.671753, -1923.390381, -1.184918,  -0.4,  -0.9,  57.1
208006.021, 59.3530602, 18.0731433, 32.38, 1600.671753, -1923.390381, -1.184910,  -0.4,  -0.9,  57.1
208006.061, 59.3530602, 18.0731433, 32.38, 1600.671631, -1923.390381, -1.184758,  -0.4,  -0.9,  57.1
208006.101, 59.3530602, 18.0731433, 32.38, 1600.671631, -1923.390137, -1.184749,  -0.4,  -0.9,  57.1
208006.141, 59.3530602, 18.0731433, 32.38, 1600.671631, -1923.390137, -1.184740,  -0.4,  -0.9,  57.1
208006.181, 59.3530602, 18.0731433, 32.38, 1600.671631, -1923.390137, -1.184730,  -0.4,  -0.9,  57.1
208006.221, 59.3530602, 18.0731433, 32.38, 1600.671753, -1923.390137, -1.184721,  -0.4,  -0.9,  57.1
208006.261, 59.3530602, 18.0731433, 32.38, 1600.671631, -1923.390137, -1.184797,  -0.4,  -0.9,  57.1
208006.301, 59.3530602, 18.0731433, 32.38, 1600.671631, -1923.390137, -1.184788,  -0.4,  -0.9,  57.1
208006.341, 59.3530602, 18.0731433, 32.38, 1600.671753, -1923.390137, -1.184778,  -0.4,  -0.9,  57.1
208006.381, 59.3530602, 18.0731433, 32.38, 1600.671753, -1923.390137, -1.184769,  -0.4,  -0.9,  57.1
208006.421, 59.3530602, 18.0731433, 32.38, 1600.671753, -1923.390137, -1.184761,  -0.4,  -0.9,  57.1
208006.461, 59.3530602, 18.0731433, 32.38, 1600.671631, -1923.390137, -1.185168,  -0.4,  -0.9,  57.1
208006.501, 59.3530602, 18.0731433, 32.38, 1600.671753, -1923.390137, -1.185159,  -0.4,  -0.9,  57.1
208006.541, 59.3530602, 18.0731433, 32.38, 1600.671753, -1923.390137, -1.185150,  -0.4,  -0.9,  57.1
208006.581, 59.3530602, 18.0731433, 32.38, 1600.671753, -1923.390137, -1.185142,  -0.4,  -0.9,  57.1
208006.621, 59.3530602, 18.0731433, 32.38, 1600.671753, -1923.390015, -1.185133,  -0.4,  -0.9,  57.1
208006.661, 59.3530602, 18.0731433, 32.38, 1600.671753, -1923.390137, -1.185680,  -0.4,  -0.9,  57.1
208006.701, 59.3530602, 18.0731433, 32.38, 1600.671753, -1923.390015, -1.185670,  -0.4,  -0.9,  57.1
208006.741, 59.3530602, 18.0731433, 32.38, 1600.671753, -1923.390015, -1.185661,  -0.4,  -0.9,  57.1
208006.781, 59.3530602, 18.0731433, 32.38, 1600.671753, -1923.390015, -1.185651,  -0.4,  -0.9,  57.1
208006.821, 59.3530602, 18.0731433, 32.38, 1600.671753, -1923.390015, -1.185642,  -0.4,  -0.9,  57.1
208006.861, 59.3530602, 18.0731433, 32.38, 1600.671753, -1923.390015, -1.186388,  -0.4,  -0.9,  57.1
208006.901, 59.3530602, 18.0731433, 32.38, 1600.671753, -1923.390015, -1.186378,  -0.4,  -0.9,  57.1
208006.941, 59.3530602, 18.0731433, 32.38, 1600.671753, -1923.390015, -1.186369,  -0.4,  -0.9,  57.1
208006.981, 59.3530602, 18.0731433, 32.38, 1600.671753, -1923.390015, -1.186360,  -0.4,  -0.9,  57.1
208007.021, 59.3530602, 18.0731433, 32.38, 1600.671753, -1923.390015, -1.186351,  -0.4,  -0.9,  57.1
208007.061, 59.3530602, 18.0731433, 32.38, 1600.671753, -1923.390015, -1.187349,  -0.4,  -0.9,  57.1
208007.101, 59.3530602, 18.0731433, 32.38, 1600.671753, -1923.389771, -1.187339,  -0.4,  -0.9,  57.1
208007.141, 59.3530602, 18.0731433, 32.38, 1600.671753, -1923.389771, -1.187327,  -0.4,  -0.9,  57.1
208007.181, 59.3530602, 18.0731433, 32.38, 1600.671753, -1923.389771, -1.187317,  -0.4,  -0.9,  57.1
208007.221, 59.3530602, 18.0731433, 32.38, 1600.671753, -1923.389771, -1.187307,  -0.4,  -0.9,  57.1
208007.261, 59.3530602, 18.0731433, 32.38, 1600.671753, -1923.389771, -1.188433,  -0.4,  -0.9,  57.1
