timeOfWeek, lla0,lla1,lla2,ned0,ned1,ned2,theta0,theta1,theta2
570459.814, 59.3530010, 18.0730535, 31.23, 377.920288, 323.096558, 58.307938,  85.1,   2.3, -41.8
570459.914, 59.3530009, 18.0730536, 31.23, 377.913330, 323.104004, 58.307915,  85.1,   2.3, -41.8
570460.014, 59.3530010, 18.0730535, 31.24, 377.917145, 323.098755, 58.303963,  85.1,   2.3, -41.8
570460.114, 59.3530010, 18.0730536, 31.23, 377.914154, 323.102966, 58.306660,  85.1,   2.3, -41.8
570460.214, 59.3530010, 18.0730535, 31.23, 377.917999, 323.097748, 58.308819,  85.1,   2.3, -41.8
570460.314, 59.3530010, 18.0730536, 31.23, 377.917053, 323.101624, 58.309566,  85.1,   2.3, -41.7
570460.414, 59.3530010, 18.0730535, 31.23, 377.920898, 323.096466, 58.305763,  85.1,   2.3, -41.7
570460.514, 59.3530010, 18.0730536, 31.23, 377.913727, 323.101807, 58.312927,  85.1,   2.3, -41.7
570460.614, 59.3530010, 18.0730535, 31.22, 377.917542, 323.096558, 58.315689,  85.1,   2.3, -41.7
570460.714, 59.3530010, 18.0730535, 31.22, 377.917419, 323.097687, 58.321465,  85.1,   2.3, -41.7
570460.814, 59.3530010, 18.0730534, 31.21, 377.921234, 323.092499, 58.325474,  85.1,   2.3, -41.7
570460.914, 59.3530010, 18.0730535, 31.21, 377.919037, 323.095062, 58.327946,  85.1,   2.3, -41.7
570461.014, 59.3530010, 18.0730534, 31.21, 377.922882, 323.089905, 58.325794,  85.1,   2.3, -41.7
570461.114, 59.3530010, 18.0730534, 31.21, 377.921570, 323.092163, 58.334801,  85.1,   2.3, -41.7
570461.214, 59.3530011, 18.0730533, 31.21, 377.925354, 323.087067, 58.333008,  85.1,   2.3, -41.7
570461.314, 59.3530010, 18.0730534, 31.20, 377.923737, 323.089935, 58.338108,  85.1,   2.3, -41.7
570461.414, 59.3530011, 18.0730533, 31.20, 377.927521, 323.084900, 58.336262,  85.1,   2.3, -41.7
570461.514, 59.3530010, 18.0730533, 31.20, 377.923553, 323.086670, 58.340385,  85.1,   2.3, -41.7
570461.614, 59.3530011, 18.0730532, 31.21, 377.927307, 323.081604, 58.331203,  85.1,   2.3, -41.7
570461.714, 59.3530009, 18.0730535, 31.21, 377.912354, 323.098358, 58.334724,  85.1,   2.3, -41.7
570461.814, 59.3530010, 18.0730534, 31.20, 377.916260, 323.093109, 58.336136,  85.1,   2.3, -41.7
570461.914, 59.3530009, 18.0730535, 31.20, 377.913147, 323.095123, 58.337990,  85.1,   2.3, -41.7
570462.014, 59.3530010, 18.0730534, 31.20, 377.916992, 323.089905, 58.338791,  85.1,   2.3, -41.7
570462.114, 59.3530010, 18.0730535, 31.20, 377.917206, 323.094330, 58.339886,  85.1,   2.3, -41.7
570462.214, 59.3530010, 18.0730534, 31.20, 377.921082, 323.089142, 58.338139,  85.1,   2.3, -41.7
570462.314, 59.3530010, 18.0730534, 31.20, 377.918762, 323.091949, 58.341869,  85.1,   2.3, -41.7
570462.414, 59.3530010, 18.0730533, 31.20, 377.922607, 323.086761, 58.341183,  85.1,   2.3, -41.7
570462.514, 59.3530010, 18.0730534, 31.20, 377.913696, 323.091278, 58.344189,  85.1,   2.3, -41.7
570462.614, 59.3530010, 18.0730533, 31.19, 377.917480, 323.086060, 58.347736,  85.1,   2.3, -41.7
570462.714, 59.3530010, 18.0730534, 31.20, 377.917999, 323.089142, 58.343925,  85.1,   2.3, -41.7
570462.814, 59.3530010, 18.0730533, 31.20, 377.921722, 323.083923, 58.338131,  85.1,   2.3, -41.7
570462.914, 59.3530010, 18.0730534, 31.20, 377.919098, 323.088776, 58.341045,  85.1,   2.3, -41.7
570463.014, 59.3530010, 18.0730533, 31.20, 377.922882, 323.083618, 58.338066,  85.1,   2.3, -41.6
570463.114, 59.3530010, 18.0730533, 31.20, 377.917999, 323.087250, 58.335617,  85.1,   2.3, -41.6
570463.214, 59.3530010, 18.0730532, 31.20, 377.921661, 323.082062, 58.335079,  85.1,   2.3, -41.6
570463.314, 59.3530010, 18.0730533, 31.20, 377.921997, 323.085541, 58.343086,  85.1,   2.3, -41.6
570463.414, 59.3530011, 18.0730532, 31.20, 377.925629, 323.080322, 58.341244,  85.1,   2.3, -41.6
570463.514, 59.3530011, 18.0730532, 31.20, 377.925079, 323.082092, 58.341774,  85.1,   2.3, -41.6
570463.614, 59.3530011, 18.0730532, 31.20, 377.928741, 323.076965, 58.338455,  85.1,   2.3, -41.6
570463.714, 59.3530011, 18.0730532, 31.19, 377.928070, 323.078796, 58.346699,  85.1,   2.3, -41.6
570463.814, 59.3530011, 18.0730531, 31.20, 377.931702, 323.073669, 58.342667,  85.1,   2.3, -41.6
570463.914, 59.3530011, 18.0730531, 31.20, 377.933990, 323.075775, 58.344017,  85.1,   2.3, -41.6
570464.014, 59.3530012, 18.0730530, 31.20, 377.937592, 323.070679, 58.335438,  85.1,   2.3, -41.6
570464.114, 59.3530011, 18.0730531, 31.20, 377.934692, 323.076324, 58.336105,  85.1,   2.3, -41.6
570464.214, 59.3530012, 18.0730531, 31.21, 377.938263, 323.071167, 58.334072,  85.1,   2.3, -41.6
570464.314, 59.3530012, 18.0730531, 31.20, 377.936676, 323.073853, 58.343918,  85.1,   2.3, -41.6
570464.414, 59.3530012, 18.0730530, 31.19, 377.940277, 323.068756, 58.348022,  85.1,   2.3, -41.6
570464.514, 59.3530011, 18.0730531, 31.19, 377.935394, 323.074615, 58.353218,  85.1,   2.3, -41.6
570464.614, 59.3530012, 18.0730530, 31.18, 377.938934, 323.069489, 58.363422,  85.1,   2.3, -41.6
570464.714, 59.3530012, 18.0730530, 31.17, 377.936951, 323.070648, 58.372864,  85.1,   2.3, -41.6
570464.814, 59.3530012, 18.0730530, 31.16, 377.940460, 323.065582, 58.375782,  85.1,   2.3, -41.6
570464.914, 59.3530012, 18.0730530, 31.15, 377.938843, 323.066956, 58.388992,  85.1,   2.3, -41.6
570465.014, 59.3530012, 18.0730529, 31.15, 377.942322, 323.061890, 58.393600,  85.1,   2.3, -41.6
570465.114, 59.3530012, 18.0730529, 31.14, 377.941010, 323.064850, 58.402992,  85.1,   2.3, -41.6
570465.214, 59.3530012, 18.0730529, 31.13, 377.944427, 323.059845, 58.406273,  85.1,   2.3, -41.5
570465.314, 59.3530011, 18.0730530, 31.13, 377.933197, 323.067963, 58.414078,  85.1,   2.3, -41.6
570465.414, 59.3530012, 18.0730529, 31.12, 377.936554, 323.062866, 58.420643,  85.1,   2.3, -41.6
570465.514, 59.3530011, 18.0730529, 31.11, 377.935211, 323.064148, 58.426556,  85.1,   2.3, -41.6
570465.614, 59.3530012, 18.0730528, 31.11, 377.938477, 323.059143, 58.430443,  85.1,   2.3, -41.5
570465.714, 59.3530012, 18.0730529, 31.10, 377.937256, 323.062225, 58.442112,  85.1,   2.3, -41.5
570465.814, 59.3530012, 18.0730528, 31.10, 377.940521, 323.057220, 58.444832,  85.1,   2.3, -41.5
570465.914, 59.3530012, 18.0730529, 31.09, 377.937683, 323.060059, 58.454212,  85.1,   2.3, -41.5
570466.014, 59.3530012, 18.0730528, 31.08, 377.940887, 323.055206, 58.461845,  85.1,   2.3, -41.5
570466.114, 59.3530012, 18.0730528, 31.07, 377.939514, 323.056732, 58.471039,  85.1,   2.3, -41.5
570466.214, 59.3530012, 18.0730527, 31.07, 377.942657, 323.051880, 58.470066,  85.1,   2.3, -41.5
570466.314, 59.3530012, 18.0730528, 31.06, 377.940704, 323.054810, 58.479111,  85.1,   2.3, -41.5
570466.414, 59.3530012, 18.0730527, 31.06, 377.943817, 323.050018, 58.479607,  85.1,   2.3, -41.5
570466.514, 59.3530012, 18.0730527, 31.05, 377.942352, 323.051331, 58.488647,  85.1,   2.3, -41.5
570466.614, 59.3530012, 18.0730526, 31.05, 377.945404, 323.046570, 58.488155,  85.1,   2.3, -41.5
570466.714, 59.3530012, 18.0730526, 31.05, 377.945343, 323.048065, 58.493752,  85.1,   2.3, -41.5
570466.814, 59.3530013, 18.0730526, 31.04, 377.948334, 323.043335, 58.498161,  85.1,   2.3, -41.5
570466.914, 59.3530013, 18.0730526, 31.03, 377.948547, 323.044525, 58.511166,  85.1,   2.3, -41.5
570467.014, 59.3530013, 18.0730525, 31.02, 377.951508, 323.039917, 58.515511,  85.1,   2.3, -41.5
570467.114, 59.3530013, 18.0730526, 31.01, 377.951813, 323.042633, 58.528938,  85.1,   2.3, -41.5
570467.214, 59.3530013, 18.0730525, 31.01, 377.954712, 323.038055, 58.534130,  85.1,   2.3, -41.5
570467.314, 59.3530013, 18.0730525, 31.00, 377.954346, 323.039063, 58.541031,  85.1,   2.3, -41.5
570467.414, 59.3530013, 18.0730524, 30.99, 377.957306, 323.034607, 58.545795,  85.1,   2.3, -41.5
570467.514, 59.3530014, 18.0730525, 30.99, 377.959137, 323.039490, 58.554581,  85.1,   2.3, -41.5
570467.614, 59.3530014, 18.0730524, 30.98, 377.962006, 323.035034, 58.561653,  85.1,   2.3, -41.5
570467.714, 59.3530014, 18.0730525, 30.97, 377.958893, 323.037842, 58.572102,  85.1,   2.3, -41.5
570467.814, 59.3530014, 18.0730524, 30.97, 377.961731, 323.033417, 58.573650,  85.1,   2.3, -41.4
570467.914, 59.3530014, 18.0730524, 30.96, 377.958557, 323.035217, 58.580502,  85.1,   2.3, -41.5
570468.014, 59.3530014, 18.0730523, 30.96, 377.961334, 323.030823, 58.583714,  85.1,   2.3, -41.4
570468.114, 59.3530014, 18.0730524, 30.95, 377.960846, 323.033325, 58.594563,  85.1,   2.3, -41.4
570468.214, 59.3530014, 18.0730523, 30.95, 377.963623, 323.029022, 58.594131,  85.1,   2.3, -41.4
570468.314, 59.3530014, 18.0730524, 30.94, 377.960754, 323.031525, 58.600159,  85.1,   2.3, -41.4
570468.414, 59.3530014, 18.0730523, 30.94, 377.963409, 323.027252, 58.596935,  85.1,   2.3, -41.4
570468.514, 59.3530014, 18.0730524, 30.93, 377.959900, 323.033722, 58.605354,  85.1,   2.3, -41.4
570468.614, 59.3530014, 18.0730523, 30.93, 377.962616, 323.029449, 58.607910,  85.1,   2.3, -41.4
570468.714, 59.3530014, 18.0730524, 30.93, 377.961792, 323.031494, 58.609623,  85.1,   2.3, -41.4
570468.814, 59.3530014, 18.0730523, 30.93, 377.964478, 323.027222, 58.612148,  85.1,   2.3, -41.4
570468.914, 59.3530014, 18.0730523, 30.93, 377.962494, 323.029602, 58.612667,  85.1,   2.3, -41.4
570469.014, 59.3530014, 18.0730522, 30.93, 377.965179, 323.025391, 58.610962,  85.1,   2.3, -41.4
570469.114, 59.3530014, 18.0730523, 30.93, 377.958984, 323.031281, 58.614849,  85.1,   2.3, -41.4
570469.214, 59.3530014, 18.0730523, 30.93, 377.961609, 323.027039, 58.613258,  85.1,   2.3, -41.4
570469.314, 59.3530014, 18.0730523, 30.92, 377.960022, 323.030609, 58.619877,  85.1,   2.3, -41.4
570469.414, 59.3530014, 18.0730523, 30.92, 377.962646, 323.026398, 58.615685,  85.1,   2.3, -41.4
570469.514, 59.3530014, 18.0730523, 30.92, 377.960205, 323.029114, 58.624218,  85.1,   2.3, -41.4
570469.614, 59.3530014, 18.0730522, 30.92, 377.962830, 323.024994, 58.622620,  85.1,   2.3, -41.4
570469.714, 59.3530014, 18.0730523, 30.91, 377.960876, 323.029022, 58.628685,  85.1,   2.3, -41.4
570469.814, 59.3530014, 18.0730522, 30.91, 377.963409, 323.024933, 58.625748,  85.1,   2.3, -41.4
570469.914, 59.3530014, 18.0730523, 30.90, 377.960663, 323.027679, 58.635128,  85.1,   2.3, -41.4
570470.014, 59.3530014, 18.0730522, 30.90, 377.963165, 323.023651, 58.635700,  85.1,   2.3, -41.4
570470.114, 59.3530014, 18.0730523, 30.90, 377.960663, 323.029083, 58.640793,  85.1,   2.3, -41.4
570470.214, 59.3530014, 18.0730522, 30.90, 377.963165, 323.025116, 58.636147,  85.1,   2.3, -41.4
570470.314, 59.3530014, 18.0730523, 30.90, 377.960449, 323.031097, 58.640324,  85.1,   2.3, -41.4
570470.414, 59.3530014, 18.0730523, 30.90, 377.962952, 323.027069, 58.638531,  85.1,   2.3, -41.4
570470.514, 59.3530014, 18.0730524, 30.89, 377.961487, 323.031342, 58.648621,  85.1,   2.3, -41.4
570470.614, 59.3530014, 18.0730523, 30.89, 377.964020, 323.027405, 58.649906,  85.1,   2.3, -41.4
570470.714, 59.3530014, 18.0730523, 30.89, 377.961639, 323.031219, 58.651875,  85.1,   2.3, -41.4
570470.814, 59.3530014, 18.0730523, 30.89, 377.964142, 323.027313, 58.647655,  85.1,   2.3, -41.4
570470.914, 59.3530014, 18.0730523, 30.89, 377.961731, 323.030334, 58.650436,  85.1,   2.3, -41.4
570471.014, 59.3530014, 18.0730523, 30.89, 377.964233, 323.026428, 58.646584,  85.1,   2.3, -41.4
570471.114, 59.3530014, 18.0730523, 30.89, 377.959076, 323.030029, 58.652649,  85.1,   2.3, -41.4
570471.214, 59.3530014, 18.0730523, 30.89, 377.961609, 323.026184, 58.649372,  85.1,   2.3, -41.4
570471.314, 59.3530014, 18.0730524, 30.89, 377.960083, 323.034912, 58.654736,  85.1,   2.3, -41.4
570471.414, 59.3530014, 18.0730523, 30.88, 377.962616, 323.031006, 58.658867,  85.1,   2.3, -41.4
570471.514, 59.3530014, 18.0730524, 30.88, 377.959595, 323.033325, 58.664711,  85.1,   2.3, -41.4
570471.614, 59.3530014, 18.0730523, 30.87, 377.962158, 323.029449, 58.667301,  85.1,   2.3, -41.4
570471.714, 59.3530014, 18.0730524, 30.87, 377.960175, 323.032349, 58.671211,  85.1,   2.3, -41.4
570471.814, 59.3530014, 18.0730523, 30.86, 377.962708, 323.028503, 58.677269,  85.1,   2.3, -41.3
570471.914, 59.3530014, 18.0730524, 30.86, 377.960876, 323.031982, 58.678902,  85.1,   2.3, -41.3
570472.014, 59.3530014, 18.0730523, 30.86, 377.963379, 323.028168, 58.681519,  85.1,   2.3, -41.3
570472.114, 59.3530014, 18.0730524, 30.86, 377.960999, 323.031677, 58.681973,  85.1,   2.3, -41.3
570472.214, 59.3530014, 18.0730523, 30.86, 377.963531, 323.027893, 58.682419,  85.1,   2.3, -41.3
570472.314, 59.3530014, 18.0730524, 30.85, 377.958740, 323.034180, 58.685314,  85.1,   2.3, -41.3
570472.414, 59.3530014, 18.0730523, 30.86, 377.961273, 323.030396, 58.684662,  85.1,   2.3, -41.3
570472.514, 59.3530014, 18.0730524, 30.86, 377.958832, 323.034485, 58.684505,  85.1,   2.3, -41.3
570472.614, 59.3530014, 18.0730523, 30.86, 377.961365, 323.030731, 58.680050,  85.1,   2.3, -41.3
570472.714, 59.3530013, 18.0730524, 30.86, 377.957397, 323.033081, 58.684345,  85.1,   2.3, -41.3
570472.814, 59.3530014, 18.0730523, 30.85, 377.959900, 323.029327, 58.685631,  85.1,   2.3, -41.3
