ToWms, noSats, ecef[0], ecef[1], ecef[2], lla[0], lla[1], lla[2], hMSL, hAcc, vAcc, pDop, towOffset
570467000,0,3098528.130000,1011142.490000,5464109.490000,59.352993,18.073055,28.492000,4.249000,0.426000,0.753000,1.180000,570040.743929
570467200,0,3098528.150000,1011142.510000,5464109.500000,59.352993,18.073055,28.514000,4.271000,0.425000,0.751000,1.180000,570040.743929
570467400,0,3098528.160000,1011142.520000,5464109.510000,59.352993,18.073055,28.529000,4.286000,0.424000,0.748000,1.180000,570040.743929
570467600,0,3098528.180000,1011142.520000,5464109.510000,59.352993,18.073055,28.544000,4.301000,0.424000,0.746000,1.180000,570040.743929
570467800,0,3098528.210000,1011142.520000,5464109.520000,59.352992,18.073055,28.559000,4.316000,0.423000,0.744000,1.180000,570040.743929
570468000,0,3098528.230000,1011142.530000,5464109.520000,59.352992,18.073055,28.573000,4.330000,0.423000,0.742000,1.180000,570040.743990
570468200,0,3098528.270000,1011142.540000,5464109.530000,59.352992,18.073055,28.604000,4.361000,0.422000,0.740000,1.180000,570040.743990
570468400,0,3098528.290000,1011142.540000,5464109.540000,59.352992,18.073055,28.622000,4.378000,0.422000,0.738000,1.180000,570040.743990
570468600,0,3098528.320000,1011142.540000,5464109.550000,59.352992,18.073054,28.643000,4.400000,0.421000,0.736000,1.180000,570040.743990
570468800,0,3098528.350000,1011142.540000,5464109.550000,59.352992,18.073054,28.656000,4.413000,0.420000,0.734000,1.180000,570040.743990
570469000,0,3098528.380000,1011142.540000,5464109.550000,59.352991,18.073054,28.673000,4.430000,0.419000,0.732000,1.180000,570040.743959
570469200,0,3098528.420000,1011142.530000,5464109.560000,59.352991,18.073054,28.702000,4.459000,0.418000,0.729000,1.180000,570040.743959
570469400,0,3098528.440000,1011142.530000,5464109.550000,59.352991,18.073054,28.698000,4.455000,0.418000,0.727000,1.180000,570040.743959
570469600,0,3098528.480000,1011142.520000,5464109.560000,59.352991,18.073053,28.726000,4.483000,0.417000,0.724000,1.180000,570040.743959
570469800,0,3098528.500000,1011142.520000,5464109.560000,59.352991,18.073053,28.739000,4.496000,0.416000,0.722000,1.160000,570040.743959
570470000,0,3098528.520000,1011142.510000,5464109.550000,59.352990,18.073053,28.739000,4.495000,0.415000,0.720000,1.180000,570040.744020
570470200,0,3098528.550000,1011142.510000,5464109.540000,59.352990,18.073053,28.743000,4.500000,0.415000,0.719000,1.180000,570040.744020
570470400,0,3098528.580000,1011142.520000,5464109.560000,59.352990,18.073053,28.779000,4.536000,0.414000,0.718000,1.180000,570040.744020
570470600,0,3098528.610000,1011142.520000,5464109.580000,59.352990,18.073053,28.809000,4.566000,0.414000,0.716000,1.180000,570040.744020
570470800,0,3098528.640000,1011142.520000,5464109.590000,59.352990,18.073052,28.828000,4.585000,0.413000,0.714000,1.160000,570040.744020
570471000,0,3098528.670000,1011142.520000,5464109.590000,59.352989,18.073052,28.845000,4.602000,0.412000,0.713000,1.160000,570040.744081
570471200,0,3098528.700000,1011142.520000,5464109.600000,59.352989,18.073052,28.864000,4.621000,0.412000,0.712000,1.190000,570040.744081
570471400,0,3098528.720000,1011142.530000,5464109.620000,59.352989,18.073052,28.901000,4.658000,0.411000,0.711000,1.190000,570040.744081
570471600,0,3098528.750000,1011142.530000,5464109.640000,59.352989,18.073052,28.928000,4.685000,0.411000,0.710000,1.190000,570040.744081
570471800,0,3098528.760000,1011142.540000,5464109.640000,59.352989,18.073052,28.934000,4.691000,0.410000,0.708000,1.190000,570040.744081
570472000,0,3098528.780000,1011142.540000,5464109.640000,59.352989,18.073052,28.945000,4.702000,0.410000,0.707000,1.190000,570040.744051
570472200,0,3098528.800000,1011142.540000,5464109.640000,59.352989,18.073052,28.953000,4.710000,0.410000,0.705000,1.190000,570040.744051
570472400,0,3098528.820000,1011142.550000,5464109.650000,59.352989,18.073052,28.977000,4.734000,0.410000,0.704000,1.190000,570040.744051
570472600,0,3098528.840000,1011142.560000,5464109.670000,59.352988,18.073052,29.002000,4.759000,0.410000,0.703000,1.190000,570040.744051
570472800,0,3098528.870000,1011142.570000,5464109.680000,59.352988,18.073052,29.024000,4.780000,0.410000,0.702000,1.190000,570040.744051
570473000,0,3098528.890000,1011142.580000,5464109.680000,59.352988,18.073052,29.042000,4.799000,0.410000,0.700000,1.190000,570040.744112
570473200,0,3098528.920000,1011142.590000,5464109.700000,59.352988,18.073052,29.071000,4.828000,0.409000,0.698000,1.190000,570040.744112
570473400,0,3098528.940000,1011142.600000,5464109.720000,59.352988,18.073052,29.098000,4.855000,0.409000,0.697000,1.190000,570040.744112
570473600,0,3098528.980000,1011142.610000,5464109.750000,59.352988,18.073052,29.141000,4.898000,0.409000,0.696000,1.190000,570040.744112
570473800,0,3098529.000000,1011142.620000,5464109.760000,59.352988,18.073052,29.167000,4.924000,0.408000,0.694000,1.190000,570040.744112
570474000,0,3098529.010000,1011142.620000,5464109.770000,59.352988,18.073052,29.182000,4.939000,0.408000,0.693000,1.190000,570040.744081
570474200,0,3098529.040000,1011142.630000,5464109.790000,59.352987,18.073052,29.212000,4.969000,0.407000,0.691000,1.190000,570040.744081
570474400,0,3098529.070000,1011142.630000,5464109.820000,59.352987,18.073052,29.252000,5.009000,0.407000,0.689000,1.190000,570040.744081
570474600,0,3098529.090000,1011142.640000,5464109.820000,59.352987,18.073052,29.268000,5.025000,0.406000,0.688000,1.190000,570040.744081
570474800,0,3098529.110000,1011142.640000,5464109.860000,59.352987,18.073052,29.309000,5.066000,0.406000,0.686000,1.190000,570040.744081
570475000,0,3098529.130000,1011142.640000,5464109.860000,59.352987,18.073052,29.324000,5.080000,0.405000,0.685000,1.190000,570040.744142
570475200,0,3098529.160000,1011142.650000,5464109.870000,59.352987,18.073052,29.347000,5.103000,0.405000,0.683000,1.190000,570040.744142
570475400,0,3098529.180000,1011142.650000,5464109.870000,59.352987,18.073052,29.355000,5.111000,0.404000,0.682000,1.190000,570040.744142
570475600,0,3098529.190000,1011142.660000,5464109.890000,59.352987,18.073052,29.374000,5.131000,0.404000,0.681000,1.190000,570040.744142
570475800,0,3098529.200000,1011142.660000,5464109.900000,59.352987,18.073052,29.392000,5.149000,0.404000,0.680000,1.190000,570040.744142
570476000,0,3098529.210000,1011142.670000,5464109.920000,59.352987,18.073052,29.418000,5.175000,0.403000,0.679000,1.190000,570040.744203
570476200,0,3098529.230000,1011142.670000,5464109.950000,59.352987,18.073052,29.452000,5.209000,0.403000,0.678000,1.190000,570040.744203
570476400,0,3098529.230000,1011142.680000,5464109.970000,59.352987,18.073052,29.466000,5.223000,0.403000,0.678000,1.190000,570040.744203
570476600,0,3098529.230000,1011142.680000,5464109.970000,59.352987,18.073052,29.469000,5.225000,0.403000,0.678000,1.190000,570040.744203
570476800,0,3098529.220000,1011142.680000,5464109.990000,59.352987,18.073052,29.482000,5.239000,0.402000,0.678000,1.190000,570040.744203
570477000,0,3098529.230000,1011142.680000,5464110.010000,59.352987,18.073052,29.505000,5.261000,0.402000,0.678000,1.190000,570040.744173
570477200,0,3098529.230000,1011142.690000,5464110.020000,59.352987,18.073052,29.518000,5.275000,0.402000,0.678000,1.190000,570040.744173
570477400,0,3098529.240000,1011142.680000,5464110.020000,59.352987,18.073052,29.513000,5.270000,0.402000,0.678000,1.230000,570040.744173
570477600,0,3098529.240000,1011142.680000,5464110.020000,59.352987,18.073052,29.512000,5.269000,0.402000,0.677000,1.230000,570040.744173
570477800,0,3098529.230000,1011142.680000,5464110.020000,59.352987,18.073052,29.514000,5.271000,0.401000,0.677000,1.230000,570040.744173
570478000,0,3098529.230000,1011142.680000,5464110.010000,59.352987,18.073052,29.504000,5.261000,0.401000,0.677000,1.230000,570040.744234
570478200,0,3098529.240000,1011142.680000,5464110.020000,59.352987,18.073052,29.519000,5.276000,0.402000,0.677000,1.230000,570040.744234
570478400,0,3098529.240000,1011142.680000,5464110.040000,59.352987,18.073052,29.537000,5.294000,0.402000,0.677000,1.230000,570040.744234
570478600,0,3098529.240000,1011142.680000,5464110.040000,59.352987,18.073052,29.537000,5.294000,0.401000,0.677000,1.230000,570040.744234
570478800,0,3098529.250000,1011142.680000,5464110.060000,59.352987,18.073052,29.554000,5.311000,0.401000,0.677000,1.230000,570040.744234
570479000,0,3098529.260000,1011142.690000,5464110.070000,59.352987,18.073052,29.568000,5.325000,0.401000,0.676000,1.230000,570040.744203
570479200,0,3098529.260000,1011142.690000,5464110.080000,59.352987,18.073052,29.586000,5.342000,0.401000,0.675000,1.230000,570040.744203
570479400,0,3098529.270000,1011142.690000,5464110.100000,59.352987,18.073052,29.601000,5.357000,0.401000,0.674000,1.230000,570040.744203
570479600,0,3098529.260000,1011142.690000,5464110.100000,59.352987,18.073052,29.596000,5.353000,0.401000,0.674000,1.230000,570040.744203
570479800,0,3098529.260000,1011142.690000,5464110.110000,59.352987,18.073052,29.608000,5.365000,0.401000,0.673000,1.230000,570040.744203
570480000,0,3098529.260000,1011142.690000,5464110.150000,59.352987,18.073052,29.641000,5.397000,0.400000,0.673000,1.230000,570040.744265
570480200,0,3098529.250000,1011142.680000,5464110.170000,59.352987,18.073052,29.649000,5.406000,0.400000,0.672000,1.230000,570040.744265
570480400,0,3098529.240000,1011142.680000,5464110.160000,59.352987,18.073052,29.636000,5.393000,0.399000,0.672000,1.230000,570040.744265
570480600,0,3098529.230000,1011142.670000,5464110.140000,59.352987,18.073052,29.611000,5.368000,0.400000,0.672000,1.230000,570040.744265
570480800,0,3098529.210000,1011142.670000,5464110.120000,59.352988,18.073052,29.584000,5.341000,0.400000,0.672000,1.230000,570040.744265
570481000,0,3098529.180000,1011142.670000,5464110.090000,59.352988,18.073052,29.550000,5.307000,0.400000,0.674000,1.230000,570040.744326
570481200,0,3098529.150000,1011142.660000,5464110.060000,59.352988,18.073052,29.505000,5.262000,0.401000,0.676000,1.230000,570040.744326
570481400,0,3098529.130000,1011142.660000,5464110.030000,59.352988,18.073052,29.467000,5.224000,0.402000,0.678000,1.230000,570040.744326
570481600,0,3098529.110000,1011142.660000,5464109.990000,59.352988,18.073052,29.428000,5.185000,0.402000,0.680000,1.230000,570040.744326
570481800,0,3098529.100000,1011142.660000,5464110.000000,59.352988,18.073052,29.427000,5.184000,0.403000,0.682000,1.230000,570040.744326
570482000,0,3098529.080000,1011142.650000,5464109.970000,59.352988,18.073052,29.396000,5.153000,0.403000,0.683000,1.230000,570040.744295
570482200,0,3098529.070000,1011142.650000,5464109.980000,59.352988,18.073052,29.399000,5.156000,0.403000,0.684000,1.230000,570040.744295
570482400,0,3098529.060000,1011142.660000,5464109.980000,59.352988,18.073052,29.387000,5.144000,0.404000,0.685000,1.230000,570040.744295
570482600,0,3098529.040000,1011142.660000,5464109.970000,59.352988,18.073053,29.379000,5.136000,0.404000,0.686000,1.230000,570040.744295
570482800,0,3098529.030000,1011142.660000,5464109.960000,59.352988,18.073053,29.364000,5.121000,0.404000,0.687000,1.230000,570040.744295
570483000,0,3098529.030000,1011142.660000,5464109.960000,59.352988,18.073053,29.363000,5.120000,0.405000,0.688000,1.230000,570040.744356
570483200,0,3098529.020000,1011142.660000,5464109.970000,59.352988,18.073053,29.363000,5.120000,0.405000,0.690000,1.230000,570040.744356
570483400,0,3098529.010000,1011142.660000,5464109.950000,59.352988,18.073053,29.343000,5.100000,0.406000,0.692000,1.230000,570040.744356
570483600,0,3098528.990000,1011142.660000,5464109.920000,59.352988,18.073053,29.307000,5.064000,0.406000,0.694000,1.280000,570040.744356
570483800,0,3098528.970000,1011142.650000,5464109.900000,59.352988,18.073053,29.278000,5.035000,0.407000,0.696000,1.280000,570040.744356
570484000,0,3098528.940000,1011142.650000,5464109.860000,59.352988,18.073053,29.228000,4.984000,0.408000,0.698000,1.280000,570040.744325
570484200,0,3098528.940000,1011142.650000,5464109.830000,59.352988,18.073053,29.201000,4.958000,0.409000,0.701000,1.280000,570040.744325
570484400,0,3098528.920000,1011142.650000,5464109.810000,59.352988,18.073053,29.176000,4.933000,0.410000,0.704000,1.280000,570040.744325
570484600,0,3098528.910000,1011142.650000,5464109.790000,59.352988,18.073053,29.157000,4.913000,0.410000,0.707000,1.280000,570040.744325
570484800,0,3098528.900000,1011142.650000,5464109.760000,59.352988,18.073053,29.125000,4.881000,0.411000,0.709000,1.280000,570040.744325
570485000,0,3098528.900000,1011142.650000,5464109.750000,59.352988,18.073053,29.117000,4.874000,0.412000,0.710000,1.280000,570040.744387
570485200,0,3098528.900000,1011142.660000,5464109.770000,59.352988,18.073053,29.134000,4.891000,0.412000,0.711000,1.280000,570040.744387
570485400,0,3098528.900000,1011142.660000,5464109.770000,59.352988,18.073053,29.138000,4.895000,0.412000,0.711000,1.280000,570040.744387
570485600,0,3098528.900000,1011142.660000,5464109.780000,59.352988,18.073053,29.142000,4.899000,0.412000,0.712000,1.280000,570040.744387
570485800,0,3098528.890000,1011142.660000,5464109.770000,59.352988,18.073054,29.136000,4.893000,0.412000,0.712000,1.280000,570040.744387
570486000,0,3098528.900000,1011142.670000,5464109.790000,59.352988,18.073054,29.151000,4.908000,0.412000,0.712000,1.280000,570040.744448
570486200,0,3098528.900000,1011142.670000,5464109.790000,59.352988,18.073054,29.153000,4.910000,0.413000,0.713000,1.160000,570040.744448
570486400,0,3098528.920000,1011142.680000,5464109.790000,59.352988,18.073054,29.165000,4.922000,0.413000,0.714000,1.280000,570040.744448
570486600,0,3098528.940000,1011142.680000,5464109.810000,59.352988,18.073054,29.191000,4.948000,0.413000,0.714000,1.280000,570040.744448
570486800,0,3098528.950000,1011142.690000,5464109.800000,59.352988,18.073054,29.184000,4.941000,0.413000,0.715000,1.280000,570040.744448
570487000,0,3098528.960000,1011142.690000,5464109.810000,59.352988,18.073054,29.209000,4.965000,0.413000,0.716000,1.280000,570040.744417
570487200,0,3098528.980000,1011142.700000,5464109.830000,59.352988,18.073054,29.229000,4.986000,0.414000,0.716000,1.280000,570040.744417
570487400,0,3098529.000000,1011142.700000,5464109.860000,59.352988,18.073054,29.264000,5.021000,0.414000,0.717000,1.280000,570040.744417
570487600,0,3098529.010000,1011142.710000,5464109.880000,59.352988,18.073054,29.291000,5.048000,0.414000,0.718000,1.280000,570040.744417
570487800,0,3098529.020000,1011142.710000,5464109.900000,59.352988,18.073054,29.308000,5.065000,0.414000,0.719000,1.280000,570040.744417
570488000,0,3098529.030000,1011142.720000,5464109.940000,59.352988,18.073054,29.352000,5.109000,0.414000,0.720000,1.280000,570040.744478
570488200,0,3098529.050000,1011142.730000,5464109.990000,59.352988,18.073054,29.405000,5.161000,0.414000,0.720000,1.280000,570040.744478
570488400,0,3098529.070000,1011142.740000,5464110.050000,59.352988,18.073054,29.466000,5.223000,0.415000,0.720000,1.280000,570040.744478
570488600,0,3098529.090000,1011142.750000,5464110.110000,59.352988,18.073054,29.538000,5.295000,0.415000,0.721000,1.280000,570040.744478
570488800,0,3098529.080000,1011142.750000,5464110.130000,59.352988,18.073054,29.541000,5.298000,0.415000,0.721000,1.280000,570040.744478
570489000,0,3098529.080000,1011142.760000,5464110.180000,59.352989,18.073054,29.586000,5.343000,0.415000,0.721000,1.280000,570040.744447
570489200,0,3098529.080000,1011142.770000,5464110.210000,59.352989,18.073054,29.621000,5.378000,0.416000,0.721000,1.280000,570040.744447
570489400,0,3098529.090000,1011142.780000,5464110.260000,59.352989,18.073054,29.663000,5.420000,0.416000,0.722000,1.200000,570040.744447
570489600,0,3098529.100000,1011142.790000,5464110.300000,59.352989,18.073054,29.709000,5.466000,0.416000,0.723000,1.200000,570040.744447
570489800,0,3098529.100000,1011142.800000,5464110.340000,59.352989,18.073055,29.739000,5.496000,0.416000,0.724000,1.200000,570040.744447
570490000,0,3098529.120000,1011142.810000,5464110.410000,59.352989,18.073055,29.818000,5.575000,0.417000,0.725000,1.200000,570040.744509
570490200,0,3098529.110000,1011142.810000,5464110.410000,59.352989,18.073055,29.810000,5.567000,0.417000,0.726000,1.200000,570040.744509
570490400,0,3098529.120000,1011142.820000,5464110.460000,59.352989,18.073055,29.859000,5.616000,0.417000,0.726000,1.200000,570040.744509
570490600,0,3098529.130000,1011142.830000,5464110.520000,59.352990,18.073055,29.914000,5.670000,0.417000,0.726000,1.200000,570040.744509
570490800,0,3098529.140000,1011142.840000,5464110.560000,59.352990,18.073055,29.955000,5.711000,0.417000,0.725000,1.200000,570040.744509
570491000,0,3098529.150000,1011142.850000,5464110.600000,59.352990,18.073055,29.999000,5.756000,0.417000,0.725000,1.200000,570040.744569
570491200,0,3098529.160000,1011142.860000,5464110.660000,59.352990,18.073055,30.055000,5.812000,0.417000,0.725000,1.200000,570040.744569
570491400,0,3098529.180000,1011142.860000,5464110.730000,59.352990,18.073055,30.128000,5.885000,0.417000,0.725000,1.200000,570040.744569
570491600,0,3098529.180000,1011142.870000,5464110.760000,59.352990,18.073055,30.153000,5.909000,0.417000,0.725000,1.200000,570040.744569
570491800,0,3098529.180000,1011142.880000,5464110.790000,59.352990,18.073055,30.180000,5.937000,0.418000,0.725000,1.200000,570040.744569
570492000,0,3098529.160000,1011142.880000,5464110.770000,59.352990,18.073056,30.152000,5.909000,0.418000,0.726000,1.200000,570040.744539
570492200,0,3098529.150000,1011142.880000,5464110.820000,59.352991,18.073056,30.196000,5.952000,0.419000,0.726000,1.280000,570040.744539
570492400,0,3098529.140000,1011142.880000,5464110.870000,59.352991,18.073056,30.232000,5.989000,0.419000,0.727000,1.200000,570040.744539
570492600,0,3098529.130000,1011142.880000,5464110.900000,59.352991,18.073056,30.251000,6.008000,0.419000,0.728000,1.200000,570040.744539
570492800,0,3098529.110000,1011142.890000,5464110.930000,59.352991,18.073056,30.272000,6.029000,0.419000,0.729000,1.200000,570040.744539
570493000,0,3098529.100000,1011142.890000,5464110.960000,59.352992,18.073056,30.291000,6.047000,0.419000,0.729000,1.200000,570040.744600
570493200,0,3098529.080000,1011142.890000,5464110.990000,59.352992,18.073056,30.312000,6.069000,0.419000,0.730000,1.200000,570040.744600
570493400,0,3098529.060000,1011142.890000,5464111.020000,59.352992,18.073056,30.329000,6.086000,0.419000,0.730000,1.200000,570040.744600
570493600,0,3098529.050000,1011142.890000,5464111.070000,59.352993,18.073056,30.356000,6.113000,0.420000,0.730000,1.200000,570040.744600
570493800,0,3098529.030000,1011142.900000,5464111.110000,59.352993,18.073057,30.384000,6.141000,0.419000,0.731000,1.200000,570040.744600
570494000,0,3098529.010000,1011142.900000,5464111.140000,59.352993,18.073057,30.404000,6.161000,0.419000,0.731000,1.200000,570040.744569
570494200,0,3098528.990000,1011142.910000,5464111.190000,59.352993,18.073057,30.437000,6.193000,0.419000,0.731000,1.200000,570040.744569
570494400,0,3098528.960000,1011142.910000,5464111.230000,59.352994,18.073057,30.461000,6.218000,0.419000,0.731000,1.200000,570040.744569
570494600,0,3098528.940000,1011142.910000,5464111.280000,59.352994,18.073057,30.489000,6.245000,0.419000,0.732000,1.200000,570040.744569
570494800,0,3098528.920000,1011142.920000,5464111.310000,59.352995,18.073058,30.507000,6.264000,0.420000,0.731000,1.200000,570040.744569
570495000,0,3098528.900000,1011142.920000,5464111.350000,59.352995,18.073058,30.533000,6.290000,0.419000,0.731000,1.200000,570040.744631
570495200,0,3098528.880000,1011142.920000,5464111.390000,59.352995,18.073058,30.558000,6.315001,0.419000,0.730000,1.200000,570040.744631
570495400,0,3098528.850000,1011142.930000,5464111.420000,59.352996,18.073058,30.578000,6.335001,0.419000,0.730000,1.200000,570040.744631
570495600,0,3098528.820000,1011142.930000,5464111.460000,59.352996,18.073058,30.589000,6.346000,0.419000,0.730000,1.200000,570040.744631
570495800,0,3098528.780000,1011142.940000,5464111.480000,59.352996,18.073059,30.594000,6.350000,0.419000,0.729000,1.200000,570040.744631
570496000,0,3098528.740000,1011142.940000,5464111.500000,59.352997,18.073059,30.589000,6.345000,0.419000,0.729000,1.200000,570040.744692
570496200,0,3098528.700000,1011142.940000,5464111.520000,59.352997,18.073059,30.586000,6.343000,0.419000,0.729000,1.200000,570040.744692
570496400,0,3098528.670000,1011142.940000,5464111.530000,59.352997,18.073059,30.581000,6.337000,0.419000,0.728000,1.200000,570040.744692
570496600,0,3098528.620000,1011142.940000,5464111.520000,59.352998,18.073059,30.550000,6.307000,0.419000,0.728000,1.200000,570040.744692
570496800,0,3098528.580000,1011142.930000,5464111.520000,59.352998,18.073060,30.528000,6.285000,0.419000,0.728000,1.200000,570040.744692
570497000,0,3098528.530000,1011142.930000,5464111.510000,59.352998,18.073060,30.497000,6.254000,0.419000,0.727000,1.200000,570040.744661
570497200,0,3098528.490000,1011142.920000,5464111.510000,59.352999,18.073060,30.474000,6.231000,0.418000,0.727000,1.200000,570040.744661
570497400,0,3098528.450000,1011142.920000,5464111.510000,59.352999,18.073060,30.453000,6.210001,0.418000,0.726000,1.200000,570040.744661
570497600,0,3098528.400000,1011142.910000,5464111.480000,59.352999,18.073060,30.404000,6.161000,0.417000,0.726000,1.200000,570040.744661
570497800,0,3098528.340000,1011142.910000,5464111.480000,59.353000,18.073061,30.374000,6.130000,0.417000,0.725000,1.200000,570040.744661
570498000,0,3098528.310000,1011142.910000,5464111.470000,59.353000,18.073061,30.350000,6.107000,0.416000,0.724000,1.200000,570040.744722
570498200,0,3098528.270000,1011142.900000,5464111.470000,59.353000,18.073061,30.330000,6.087000,0.415000,0.722000,1.200000,570040.744722
570498400,0,3098528.230000,1011142.900000,5464111.460000,59.353000,18.073061,30.304000,6.061000,0.414000,0.722000,1.200000,570040.744722
570498600,0,3098528.180000,1011142.900000,5464111.460000,59.353001,18.073061,30.276000,6.033000,0.414000,0.722000,1.200000,570040.744722
570498800,0,3098528.120000,1011142.900000,5464111.440000,59.353001,18.073062,30.234000,5.991000,0.413000,0.720000,1.200000,570040.744722
570499000,0,3098528.090000,1011142.910000,5464111.430000,59.353001,18.073062,30.209000,5.966000,0.412000,0.718000,1.200000,570040.744783
570499200,0,3098528.050000,1011142.910000,5464111.410000,59.353001,18.073062,30.168000,5.925000,0.411000,0.716000,1.200000,570040.744783
570499400,0,3098528.010000,1011142.920000,5464111.380000,59.353002,18.073062,30.130000,5.887000,0.410000,0.715000,1.200000,570040.744783
570499600,0,3098527.960000,1011142.920000,5464111.360000,59.353002,18.073063,30.091000,5.848000,0.410000,0.713000,1.200000,570040.744783
570499800,0,3098527.930000,1011142.920000,5464111.380000,59.353002,18.073063,30.085000,5.842000,0.408000,0.709000,1.200000,570040.744783
570500000,0,3098527.910000,1011142.920000,5464111.380000,59.353002,18.073063,30.079000,5.835001,0.406000,0.704000,1.200000,570040.744753
570500200,0,3098527.890000,1011142.930000,5464111.360000,59.353002,18.073063,30.057000,5.814000,0.405000,0.700000,1.200000,570040.744753
