ToWms, noSats, ecef[0], ecef[1], ecef[2], lla[0], lla[1], lla[2], hMSL, hAcc, vAcc, pDop, towOffset
304819800,0,3098529.570000,1011152.030000,5464108.130000,59.352953,18.073206,29.533000,5.290000,1.021000,1.511000,1.550000,304801.738649
304820000,0,3098529.570000,1011152.000000,5464108.080000,59.352953,18.073206,29.479000,5.236000,1.010000,1.494000,1.550000,304801.738710
304820200,0,3098529.570000,1011151.980000,5464108.030000,59.352953,18.073205,29.432000,5.189000,1.000000,1.478000,1.550000,304801.738710
304820400,0,3098529.560000,1011151.960000,5464107.980000,59.352953,18.073205,29.381000,5.138000,0.992000,1.463000,1.550000,304801.738710
304820600,0,3098529.550000,1011151.940000,5464107.930000,59.352953,18.073205,29.334000,5.091000,0.984000,1.449000,1.550000,304801.738710
304820800,0,3098529.540000,1011151.910000,5464107.890000,59.352953,18.073204,29.287000,5.044000,0.977000,1.435000,1.550000,304801.738710
304821000,0,3098529.530000,1011151.890000,5464107.840000,59.352953,18.073204,29.241000,4.998000,0.969000,1.422000,1.550000,304801.738680
304821200,0,3098529.530000,1011151.880000,5464107.800000,59.352953,18.073204,29.200000,4.957000,0.962000,1.409000,1.550000,304801.738680
304821400,0,3098529.520000,1011151.860000,5464107.760000,59.352953,18.073204,29.161000,4.918000,0.954000,1.397000,1.550000,304801.738680
304821600,0,3098529.510000,1011151.840000,5464107.730000,59.352953,18.073203,29.125000,4.882000,0.946000,1.384000,1.550000,304801.738680
304821800,0,3098529.500000,1011151.820000,5464107.690000,59.352952,18.073203,29.079000,4.836000,0.939000,1.371000,1.550000,304801.738680
304822000,0,3098529.480000,1011151.790000,5464107.640000,59.352952,18.073203,29.026000,4.783000,0.931000,1.359000,1.550000,304801.738741
304822200,0,3098529.460000,1011151.760000,5464107.600000,59.352952,18.073202,28.976000,4.733000,0.923000,1.347000,1.550000,304801.738741
304822400,0,3098529.440000,1011151.730000,5464107.560000,59.352953,18.073202,28.928000,4.685000,0.915000,1.335000,1.550000,304801.738741
304822600,0,3098529.410000,1011151.700000,5464107.520000,59.352953,18.073202,28.873000,4.630000,0.908000,1.323000,1.550000,304801.738741
304822800,0,3098529.380000,1011151.670000,5464107.480000,59.352953,18.073201,28.817000,4.573000,0.901000,1.312000,1.550000,304801.738741
304823000,0,3098529.350000,1011151.640000,5464107.430000,59.352953,18.073201,28.762000,4.519000,0.893000,1.301000,1.550000,304801.738710
304823200,0,3098529.320000,1011151.610000,5464107.390000,59.352953,18.073201,28.702000,4.459000,0.886000,1.291000,1.550000,304801.738710
304823400,0,3098529.290000,1011151.580000,5464107.350000,59.352953,18.073200,28.654000,4.411000,0.880000,1.281000,1.550000,304801.738710
304823600,0,3098529.270000,1011151.550000,5464107.320000,59.352953,18.073200,28.613000,4.370000,0.874000,1.272000,1.550000,304801.738710
304823800,0,3098529.250000,1011151.520000,5464107.290000,59.352953,18.073200,28.567000,4.324000,0.869000,1.264000,1.550000,304801.738710
304824000,0,3098529.220000,1011151.500000,5464107.250000,59.352953,18.073199,28.518000,4.275000,0.864000,1.255000,1.550000,304801.738771
304824200,0,3098529.200000,1011151.470000,5464107.220000,59.352953,18.073199,28.473000,4.230000,0.859000,1.248000,1.550000,304801.738771
304824400,0,3098529.170000,1011151.430000,5464107.180000,59.352953,18.073199,28.425000,4.182000,0.854000,1.240000,1.550000,304801.738771
304824600,0,3098529.140000,1011151.400000,5464107.160000,59.352954,18.073198,28.386000,4.143000,0.848000,1.233000,1.550000,304801.738771
304824800,0,3098529.120000,1011151.370000,5464107.130000,59.352954,18.073198,28.349000,4.106000,0.843000,1.227000,1.550000,304801.738771
304825000,0,3098529.100000,1011151.340000,5464107.100000,59.352954,18.073197,28.309000,4.066000,0.838000,1.220000,1.550000,304801.738741
304825200,0,3098529.080000,1011151.310000,5464107.080000,59.352954,18.073197,28.270000,4.027000,0.833000,1.214000,1.550000,304801.738741
304825400,0,3098529.070000,1011151.280000,5464107.060000,59.352954,18.073196,28.250000,4.007000,0.828000,1.209000,1.550000,304801.738741
304825600,0,3098529.060000,1011151.240000,5464107.050000,59.352954,18.073196,28.229000,3.986000,0.824000,1.204000,1.550000,304801.738741
304825800,0,3098529.050000,1011151.210000,5464107.030000,59.352954,18.073196,28.201000,3.958000,0.819000,1.198000,1.550000,304801.738741
304826000,0,3098529.040000,1011151.180000,5464107.010000,59.352954,18.073195,28.173000,3.930000,0.814000,1.193000,1.550000,304801.738802
304826200,0,3098529.010000,1011151.120000,5464107.040000,59.352955,18.073194,28.175000,3.932000,0.809000,1.187000,1.250000,304801.738802
304826400,0,3098528.990000,1011151.060000,5464107.060000,59.352955,18.073193,28.176000,3.933000,0.803000,1.180000,1.250000,304801.738802
304826600,0,3098528.970000,1011151.010000,5464107.080000,59.352956,18.073193,28.174000,3.931000,0.797000,1.174000,1.250000,304801.738802
304826800,0,3098528.930000,1011150.960000,5464107.100000,59.352956,18.073192,28.162000,3.919000,0.792000,1.168000,1.250000,304801.738802
304827000,0,3098528.910000,1011150.910000,5464107.110000,59.352956,18.073191,28.153000,3.910000,0.787000,1.162000,1.250000,304801.738771
304827200,0,3098528.880000,1011150.870000,5464107.120000,59.352957,18.073191,28.148000,3.905000,0.781000,1.157000,1.250000,304801.738771
304827400,0,3098528.860000,1011150.830000,5464107.140000,59.352957,18.073190,28.140000,3.897000,0.776000,1.151000,1.250000,304801.738771
304827600,0,3098528.830000,1011150.790000,5464107.150000,59.352957,18.073189,28.129000,3.886000,0.771000,1.146000,1.250000,304801.738771
304827800,0,3098528.800000,1011150.740000,5464107.160000,59.352958,18.073189,28.123000,3.880000,0.767000,1.140000,1.250000,304801.738771
304828000,0,3098528.780000,1011150.710000,5464107.180000,59.352958,18.073189,28.115000,3.872000,0.762000,1.135000,1.250000,304801.738832
304828200,0,3098528.740000,1011150.670000,5464107.180000,59.352958,18.073188,28.095000,3.852000,0.757000,1.130000,1.250000,304801.738832
304828400,0,3098528.720000,1011150.640000,5464107.190000,59.352959,18.073188,28.093000,3.849000,0.752000,1.125000,1.250000,304801.738832
304828600,0,3098528.700000,1011150.610000,5464107.210000,59.352959,18.073187,28.090000,3.847000,0.748000,1.121000,1.250000,304801.738832
304828800,0,3098528.680000,1011150.570000,5464107.210000,59.352959,18.073187,28.076000,3.833000,0.744000,1.117000,1.250000,304801.738832
304829000,0,3098528.650000,1011150.540000,5464107.210000,59.352959,18.073186,28.059000,3.816000,0.741000,1.113000,1.250000,304801.738802
304829200,0,3098528.620000,1011150.510000,5464107.210000,59.352960,18.073186,28.042000,3.799000,0.737000,1.109000,1.250000,304801.738802
304829400,0,3098528.600000,1011150.480000,5464107.220000,59.352960,18.073186,28.031000,3.787000,0.734000,1.105000,1.250000,304801.738802
304829600,0,3098528.570000,1011150.450000,5464107.220000,59.352960,18.073185,28.013000,3.770000,0.730000,1.101000,1.250000,304801.738802
304829800,0,3098528.550000,1011150.420000,5464107.220000,59.352961,18.073185,28.002000,3.759000,0.727000,1.098000,1.250000,304801.738802
304830000,0,3098528.530000,1011150.400000,5464107.230000,59.352961,18.073185,27.991000,3.748000,0.724000,1.094000,1.250000,304801.738863
304830200,0,3098528.500000,1011150.370000,5464107.230000,59.352961,18.073184,27.977000,3.734000,0.721000,1.091000,1.250000,304801.738863
304830400,0,3098528.480000,1011150.330000,5464107.230000,59.352961,18.073184,27.962000,3.719000,0.718000,1.088000,1.250000,304801.738863
304830600,0,3098528.460000,1011150.310000,5464107.250000,59.352962,18.073184,27.960000,3.717000,0.715000,1.085000,1.250000,304801.738863
304830800,0,3098528.440000,1011150.280000,5464107.250000,59.352962,18.073183,27.951000,3.708000,0.712000,1.082000,1.250000,304801.738863
304831000,0,3098528.410000,1011150.260000,5464107.260000,59.352962,18.073183,27.938000,3.695000,0.709000,1.079000,1.250000,304801.738832
304831200,0,3098528.390000,1011150.230000,5464107.260000,59.352962,18.073183,27.930000,3.687000,0.707000,1.077000,1.250000,304801.738832
304831400,0,3098528.370000,1011150.220000,5464107.260000,59.352963,18.073182,27.915000,3.672000,0.705000,1.075000,1.250000,304801.738832
304831600,0,3098528.360000,1011150.200000,5464107.260000,59.352963,18.073182,27.906000,3.663000,0.703000,1.073000,1.250000,304801.738832
304831800,0,3098528.340000,1011150.190000,5464107.260000,59.352963,18.073182,27.897000,3.654000,0.702000,1.071000,1.250000,304801.738832
304832000,0,3098528.330000,1011150.170000,5464107.260000,59.352963,18.073182,27.887000,3.644000,0.701000,1.070000,1.250000,304801.738893
304832200,0,3098528.310000,1011150.150000,5464107.270000,59.352963,18.073182,27.884000,3.641000,0.699000,1.068000,1.250000,304801.738893
304832400,0,3098528.300000,1011150.140000,5464107.280000,59.352963,18.073182,27.879000,3.636000,0.698000,1.066000,1.250000,304801.738893
304832600,0,3098528.280000,1011150.120000,5464107.280000,59.352964,18.073182,27.871000,3.628000,0.696000,1.064000,1.250000,304801.738893
304832800,0,3098528.260000,1011150.110000,5464107.290000,59.352964,18.073181,27.867000,3.623000,0.695000,1.063000,1.250000,304801.738893
304833000,0,3098528.240000,1011150.100000,5464107.290000,59.352964,18.073181,27.854000,3.611000,0.693000,1.061000,1.250000,304801.738863
304833200,0,3098528.230000,1011150.080000,5464107.290000,59.352964,18.073181,27.854000,3.611000,0.691000,1.059000,1.250000,304801.738863
304833400,0,3098528.230000,1011150.080000,5464107.310000,59.352964,18.073181,27.862000,3.619000,0.690000,1.057000,1.250000,304801.738863
304833600,0,3098528.220000,1011150.070000,5464107.320000,59.352964,18.073181,27.867000,3.624000,0.688000,1.055000,1.250000,304801.738863
304833800,0,3098528.210000,1011150.060000,5464107.330000,59.352964,18.073181,27.872000,3.629000,0.687000,1.053000,1.250000,304801.738863
304834000,0,3098528.190000,1011150.050000,5464107.340000,59.352965,18.073181,27.870000,3.627000,0.685000,1.051000,1.250000,304801.738924
304834200,0,3098528.180000,1011150.040000,5464107.350000,59.352965,18.073181,27.870000,3.627000,0.684000,1.048000,1.250000,304801.738924
304834400,0,3098528.160000,1011150.030000,5464107.360000,59.352965,18.073181,27.868000,3.625000,0.683000,1.046000,1.250000,304801.738924
304834600,0,3098528.140000,1011150.020000,5464107.370000,59.352965,18.073181,27.866000,3.623000,0.681000,1.044000,1.250000,304801.738924
304834800,0,3098528.130000,1011150.020000,5464107.380000,59.352965,18.073180,27.866000,3.623000,0.680000,1.041000,1.250000,304801.738924
304835000,0,3098528.100000,1011150.000000,5464107.390000,59.352966,18.073180,27.861000,3.618000,0.678000,1.039000,1.250000,304801.738893
304835200,0,3098528.080000,1011149.990000,5464107.390000,59.352966,18.073180,27.852000,3.609000,0.675000,1.036000,1.170000,304801.738893
304835400,0,3098528.070000,1011149.980000,5464107.400000,59.352966,18.073180,27.852000,3.609000,0.673000,1.032000,1.170000,304801.738893
304835600,0,3098528.050000,1011149.970000,5464107.420000,59.352966,18.073180,27.856000,3.613000,0.671000,1.029000,1.170000,304801.738893
304835800,0,3098528.040000,1011149.960000,5464107.430000,59.352966,18.073180,27.856000,3.613000,0.668000,1.025000,1.170000,304801.738893
304836000,0,3098528.020000,1011149.950000,5464107.440000,59.352967,18.073180,27.855000,3.612000,0.666000,1.021000,1.170000,304801.738954
304836200,0,3098527.970000,1011149.950000,5464107.430000,59.352967,18.073180,27.824000,3.581000,0.662000,1.017000,1.130000,304801.738954
304836400,0,3098527.920000,1011149.940000,5464107.430000,59.352967,18.073180,27.796000,3.553000,0.658000,1.012000,1.130000,304801.738954
304836600,0,3098527.880000,1011149.940000,5464107.420000,59.352968,18.073181,27.770000,3.527000,0.655000,1.007000,1.130000,304801.738954
304836800,0,3098527.840000,1011149.940000,5464107.420000,59.352968,18.073181,27.750000,3.507000,0.651000,1.002000,1.130000,304801.738954
304837000,0,3098527.790000,1011149.930000,5464107.420000,59.352968,18.073181,27.722000,3.479000,0.647000,0.997000,1.130000,304801.738924
304837200,0,3098527.760000,1011149.920000,5464107.410000,59.352968,18.073181,27.696000,3.453000,0.644000,0.992000,1.130000,304801.738924
304837400,0,3098527.720000,1011149.920000,5464107.410000,59.352969,18.073181,27.674000,3.431000,0.641000,0.988000,1.130000,304801.738924
304837600,0,3098527.680000,1011149.910000,5464107.410000,59.352969,18.073181,27.656000,3.413000,0.638000,0.983000,1.130000,304801.738924
304837800,0,3098527.640000,1011149.900000,5464107.410000,59.352969,18.073181,27.638000,3.395000,0.635000,0.978000,1.130000,304801.738924
304838000,0,3098527.620000,1011149.900000,5464107.410000,59.352970,18.073181,27.626000,3.383000,0.633000,0.973000,1.130000,304801.738985
304838200,0,3098527.590000,1011149.890000,5464107.410000,59.352970,18.073181,27.613000,3.370000,0.630000,0.967000,1.130000,304801.738985
304838400,0,3098527.560000,1011149.890000,5464107.410000,59.352970,18.073182,27.601000,3.358000,0.627000,0.962000,1.130000,304801.738985
304838600,0,3098527.540000,1011149.890000,5464107.410000,59.352970,18.073182,27.589000,3.346000,0.624000,0.956000,1.130000,304801.738985
304838800,0,3098527.520000,1011149.880000,5464107.410000,59.352970,18.073182,27.577000,3.334000,0.621000,0.951000,1.130000,304801.738985
304839000,0,3098527.500000,1011149.880000,5464107.410000,59.352970,18.073182,27.570000,3.327000,0.618000,0.946000,1.130000,304801.738954
304839200,0,3098527.480000,1011149.880000,5464107.420000,59.352971,18.073182,27.564000,3.321000,0.616000,0.941000,1.130000,304801.738954
304839400,0,3098527.460000,1011149.880000,5464107.430000,59.352971,18.073182,27.562000,3.319000,0.613000,0.937000,1.130000,304801.738954
304839600,0,3098527.430000,1011149.880000,5464107.410000,59.352971,18.073182,27.538000,3.295000,0.610000,0.932000,1.130000,304801.738954
304839800,0,3098527.410000,1011149.870000,5464107.410000,59.352971,18.073182,27.523000,3.280000,0.607000,0.927000,1.130000,304801.738954
304840000,0,3098527.390000,1011149.860000,5464107.410000,59.352971,18.073182,27.506000,3.263000,0.605000,0.922000,1.130000,304801.739015
304840200,0,3098527.360000,1011149.860000,5464107.400000,59.352971,18.073182,27.489000,3.246000,0.602000,0.918000,1.130000,304801.739015
304840400,0,3098527.340000,1011149.860000,5464107.410000,59.352972,18.073182,27.483000,3.240000,0.599000,0.914000,1.130000,304801.739015
304840600,0,3098527.320000,1011149.860000,5464107.400000,59.352972,18.073182,27.470000,3.227000,0.597000,0.909000,1.130000,304801.739015
304840800,0,3098527.300000,1011149.850000,5464107.400000,59.352972,18.073182,27.454000,3.211000,0.594000,0.905000,1.130000,304801.739015
304841000,0,3098527.280000,1011149.850000,5464107.390000,59.352972,18.073182,27.439000,3.196000,0.591000,0.901000,1.130000,304801.738985
304841200,0,3098527.250000,1011149.840000,5464107.390000,59.352972,18.073182,27.420000,3.177000,0.589000,0.897000,1.130000,304801.738985
304841400,0,3098527.240000,1011149.850000,5464107.380000,59.352972,18.073182,27.408000,3.165000,0.587000,0.893000,1.130000,304801.738985
304841600,0,3098527.230000,1011149.850000,5464107.380000,59.352972,18.073183,27.403000,3.160000,0.584000,0.890000,1.130000,304801.738985
304841800,0,3098527.210000,1011149.840000,5464107.380000,59.352973,18.073183,27.393000,3.150000,0.582000,0.886000,1.130000,304801.738985
304842000,0,3098527.190000,1011149.840000,5464107.390000,59.352973,18.073183,27.391000,3.148000,0.580000,0.883000,1.130000,304801.739046
304842200,0,3098527.170000,1011149.840000,5464107.380000,59.352973,18.073183,27.375000,3.132000,0.577000,0.880000,1.130000,304801.739046
304842400,0,3098527.150000,1011149.840000,5464107.370000,59.352973,18.073183,27.356000,3.113000,0.575000,0.876000,1.130000,304801.739046
304842600,0,3098527.130000,1011149.840000,5464107.360000,59.352973,18.073183,27.336000,3.093000,0.573000,0.873000,1.130000,304801.739046
304842800,0,3098527.110000,1011149.830000,5464107.350000,59.352973,18.073183,27.318000,3.075000,0.572000,0.870000,1.130000,304801.739046
304843000,0,3098527.090000,1011149.830000,5464107.350000,59.352973,18.073183,27.307000,3.064000,0.570000,0.867000,1.130000,304801.739015
304843200,0,3098527.070000,1011149.830000,5464107.340000,59.352973,18.073183,27.286000,3.043000,0.569000,0.864000,1.130000,304801.739015
304843400,0,3098527.040000,1011149.820000,5464107.310000,59.352973,18.073183,27.248000,3.005000,0.567000,0.861000,1.200000,304801.739015
304843600,0,3098527.020000,1011149.800000,5464107.290000,59.352974,18.073183,27.215000,2.972000,0.565000,0.858000,1.200000,304801.739015
304843800,0,3098527.010000,1011149.800000,5464107.270000,59.352974,18.073183,27.196000,2.953000,0.563000,0.855000,1.200000,304801.739015
304844000,0,3098526.990000,1011149.790000,5464107.240000,59.352974,18.073183,27.162000,2.919000,0.562000,0.853000,1.200000,304801.738985
304844200,0,3098526.970000,1011149.780000,5464107.210000,59.352974,18.073183,27.124000,2.881000,0.560000,0.850000,1.200000,304801.738985
304844400,0,3098526.930000,1011149.760000,5464107.170000,59.352974,18.073183,27.069000,2.826000,0.558000,0.847000,1.200000,304801.738985
304844600,0,3098526.920000,1011149.760000,5464107.150000,59.352974,18.073183,27.049000,2.806000,0.555000,0.845000,1.200000,304801.738985
304844800,0,3098526.910000,1011149.760000,5464107.140000,59.352974,18.073183,27.036000,2.793000,0.554000,0.842000,1.200000,304801.738985
304845000,0,3098526.900000,1011149.770000,5464107.130000,59.352974,18.073183,27.016000,2.773000,0.552000,0.840000,1.200000,304801.739046
304845200,0,3098526.890000,1011149.770000,5464107.110000,59.352974,18.073183,26.997000,2.754000,0.551000,0.838000,1.200000,304801.739046
304845400,0,3098526.890000,1011149.770000,5464107.090000,59.352974,18.073183,26.981000,2.738000,0.549000,0.835000,1.200000,304801.739046
304845600,0,3098526.870000,1011149.770000,5464107.080000,59.352974,18.073183,26.965000,2.722000,0.549000,0.833000,1.200000,304801.739046
304845800,0,3098526.860000,1011149.760000,5464107.050000,59.352974,18.073183,26.932000,2.689000,0.547000,0.831000,1.200000,304801.739046
304846000,0,3098526.850000,1011149.760000,5464107.010000,59.352974,18.073183,26.886000,2.643000,0.546000,0.828000,1.200000,304801.739015
304846200,0,3098526.840000,1011149.760000,5464107.000000,59.352974,18.073183,26.881000,2.638000,0.546000,0.826000,1.200000,304801.739015
304846400,0,3098526.820000,1011149.760000,5464107.000000,59.352974,18.073183,26.869000,2.626000,0.545000,0.824000,1.200000,304801.739015
304846600,0,3098526.810000,1011149.760000,5464106.970000,59.352974,18.073183,26.835000,2.592000,0.544000,0.822000,1.130000,304801.739015
304846800,0,3098526.800000,1011149.750000,5464106.940000,59.352974,18.073183,26.805000,2.562000,0.542000,0.819000,1.130000,304801.739015
304847000,0,3098526.790000,1011149.740000,5464106.930000,59.352974,18.073183,26.782000,2.539000,0.541000,0.817000,1.130000,304801.739076
304847200,0,3098526.790000,1011149.740000,5464106.910000,59.352974,18.073183,26.774000,2.531000,0.540000,0.815000,1.130000,304801.739076
304847400,0,3098526.770000,1011149.720000,5464106.880000,59.352974,18.073183,26.738000,2.495000,0.539000,0.813000,1.130000,304801.739076
304847600,0,3098526.770000,1011149.710000,5464106.870000,59.352974,18.073183,26.716000,2.473000,0.538000,0.810000,1.130000,304801.739076
304847800,0,3098526.750000,1011149.700000,5464106.850000,59.352974,18.073183,26.694000,2.451000,0.537000,0.808000,1.130000,304801.739076
304848000,0,3098526.740000,1011149.700000,5464106.830000,59.352974,18.073183,26.670000,2.427000,0.536000,0.806000,1.130000,304801.739046
304848200,0,3098526.730000,1011149.700000,5464106.810000,59.352974,18.073183,26.648000,2.405000,0.535000,0.804000,1.060000,304801.739046
304848400,0,3098526.720000,1011149.690000,5464106.800000,59.352974,18.073183,26.630000,2.387000,0.533000,0.801000,1.060000,304801.739046
304848600,0,3098526.700000,1011149.690000,5464106.790000,59.352974,18.073183,26.615000,2.372000,0.531000,0.799000,1.060000,304801.739046
304848800,0,3098526.690000,1011149.690000,5464106.790000,59.352974,18.073183,26.608000,2.365000,0.529000,0.796000,1.060000,304801.739046
304849000,0,3098526.680000,1011149.690000,5464106.790000,59.352974,18.073183,26.608000,2.365000,0.527000,0.793000,1.060000,304801.739107
304849200,0,3098526.680000,1011149.680000,5464106.780000,59.352974,18.073183,26.597000,2.354000,0.525000,0.790000,1.060000,304801.739107
304849400,0,3098526.680000,1011149.690000,5464106.790000,59.352974,18.073183,26.605000,2.362000,0.524000,0.788000,1.060000,304801.739107
304849600,0,3098526.680000,1011149.690000,5464106.790000,59.352974,18.073183,26.600000,2.357000,0.523000,0.786000,1.060000,304801.739107
304849800,0,3098526.670000,1011149.690000,5464106.770000,59.352974,18.073183,26.587000,2.344000,0.521000,0.784000,1.060000,304801.739107
304850000,0,3098526.670000,1011149.690000,5464106.770000,59.352974,18.073183,26.588000,2.345000,0.519000,0.782000,1.060000,304801.739076
304850200,0,3098526.680000,1011149.690000,5464106.760000,59.352974,18.073183,26.581000,2.338000,0.518000,0.780000,1.060000,304801.739076
304850400,0,3098526.680000,1011149.700000,5464106.760000,59.352974,18.073183,26.584000,2.341000,0.516000,0.777000,1.060000,304801.739076
304850600,0,3098526.670000,1011149.710000,5464106.760000,59.352974,18.073183,26.581000,2.338000,0.515000,0.775000,1.060000,304801.739076
304850800,0,3098526.670000,1011149.710000,5464106.760000,59.352974,18.073183,26.584000,2.341000,0.513000,0.773000,1.060000,304801.739076
304851000,0,3098526.680000,1011149.720000,5464106.770000,59.352974,18.073183,26.590000,2.347000,0.512000,0.771000,1.060000,304801.739137
304851200,0,3098526.680000,1011149.730000,5464106.760000,59.352974,18.073184,26.591000,2.348000,0.511000,0.769000,1.060000,304801.739137
304851400,0,3098526.680000,1011149.740000,5464106.770000,59.352974,18.073184,26.600000,2.357000,0.509000,0.768000,1.060000,304801.739137
304851600,0,3098526.680000,1011149.750000,5464106.780000,59.352974,18.073184,26.606000,2.363000,0.508000,0.766000,1.060000,304801.739137
304851800,0,3098526.670000,1011149.760000,5464106.760000,59.352974,18.073184,26.589000,2.346000,0.506000,0.764000,1.130000,304801.739137
304852000,0,3098526.670000,1011149.770000,5464106.770000,59.352974,18.073184,26.599000,2.356000,0.505000,0.763000,1.130000,304801.739107
304852200,0,3098526.670000,1011149.800000,5464106.800000,59.352974,18.073185,26.628000,2.385000,0.505000,0.762000,1.130000,304801.739107
304852400,0,3098526.670000,1011149.810000,5464106.830000,59.352974,18.073185,26.655000,2.412000,0.504000,0.761000,1.130000,304801.739107
304852600,0,3098526.670000,1011149.820000,5464106.820000,59.352974,18.073185,26.652000,2.409000,0.503000,0.760000,1.130000,304801.739107
304852800,0,3098526.680000,1011149.820000,5464106.820000,59.352974,18.073185,26.657000,2.414000,0.502000,0.759000,1.130000,304801.739107
304853000,0,3098526.690000,1011149.830000,5464106.830000,59.352974,18.073185,26.670000,2.427000,0.500000,0.757000,1.130000,304801.739168
304853200,0,3098526.700000,1011149.840000,5464106.830000,59.352974,18.073185,26.669000,2.426000,0.499000,0.756000,1.130000,304801.739168
304853400,0,3098526.700000,1011149.850000,5464106.830000,59.352974,18.073185,26.670000,2.427000,0.498000,0.755000,1.130000,304801.739168
