timeOfWeek, lla0,lla1,lla2,ned0,ned1,ned2,theta0,theta1,theta2
11.200, 59.3529688, 18.0732245, 30.50, 176957.968750, 82529.945313, 2.497959,  84.9,   4.0, -73.1
11.300, 59.3529688, 18.0732245, 30.50, 176957.968750, 82529.945313, 2.499544,  84.9,   4.0, -73.1
11.400, 59.3529688, 18.0732245, 30.51, 176957.968750, 82529.945313, 2.485342,  84.9,   4.0, -73.1
11.500, 59.3529688, 18.0732245, 30.52, 176957.968750, 82529.945313, 2.484606,  84.9,   4.0, -73.2
11.600, 59.3529688, 18.0732245, 30.52, 176957.968750, 82529.945313, 2.481829,  84.9,   4.0, -73.2
11.700, 59.3529688, 18.0732245, 30.54, 176957.968750, 82529.945313, 2.456302,  84.9,   4.0, -73.2
11.800, 59.3529688, 18.0732245, 30.57, 176957.968750, 82529.945313, 2.429731,  84.9,   4.0, -73.3
11.900, 59.3529688, 18.0732245, 30.58, 176957.968750, 82529.945313, 2.420113,  84.9,   4.0, -73.3
12.000, 59.3529688, 18.0732245, 30.62, 176957.968750, 82529.945313, 2.380015,  84.9,   4.0, -73.3
12.100, 59.3529688, 18.0732245, 30.64, 176957.968750, 82529.945313, 2.358280,  84.9,   4.0, -73.3
12.200, 59.3529688, 18.0732245, 30.67, 176957.968750, 82529.945313, 2.331448,  84.9,   4.0, -73.3
12.300, 59.3529688, 18.0732245, 30.66, 176957.968750, 82529.945313, 2.336599,  84.9,   4.0, -73.4
12.400, 59.3529688, 18.0732245, 30.70, 176957.968750, 82529.945313, 2.296997,  84.9,   4.0, -73.3
12.500, 59.3529688, 18.0732245, 30.71, 176957.968750, 82529.945313, 2.285330,  84.9,   4.0, -73.4
12.600, 59.3529688, 18.0732245, 30.75, 176957.968750, 82529.945313, 2.245182,  84.9,   4.0, -73.4
12.700, 59.3529688, 18.0732245, 30.77, 176957.968750, 82529.945313, 2.233855,  84.9,   4.0, -73.4
12.800, 59.3529688, 18.0732245, 30.79, 176957.968750, 82529.945313, 2.212667,  84.9,   4.0, -73.5
12.900, 59.3529688, 18.0732245, 30.80, 176957.968750, 82529.945313, 2.196777,  84.9,   4.0, -73.5
13.000, 59.3529688, 18.0732245, 30.85, 176957.968750, 82529.945313, 2.148949,  84.8,   4.0, -73.5
13.100, 59.3529688, 18.0732245, 30.85, 176957.968750, 82529.945313, 2.145747,  84.8,   4.0, -73.6
13.200, 59.3529688, 18.0732245, 30.88, 176957.968750, 82529.945313, 2.121248,  84.8,   4.0, -73.6
13.300, 59.3529688, 18.0732245, 30.89, 176957.968750, 82529.945313, 2.110729,  84.8,   4.0, -73.6
