_ID_,bar,barTemp,humidity,mslBar,time
540,100.338654,50.8457832,5.10150623,82.5091095,1522.3049289555056
545,100.340317,50.8558235,5.17191267,82.3694992,1522.3129289558856
551,100.344986,50.8508034,5.01799583,81.9770737,1522.3249289564556
556,100.345795,50.8558235,4.99385309,81.9090424,1522.3329289568355
560,100.343056,50.8558235,5.15410709,82.1390228,1522.3409289572155
565,100.344139,50.8457832,5.24394751,82.0481491,1522.3489289575955
570,100.345795,50.8558235,5.01759481,81.9090424,1522.3569289579755
573,100.341164,50.8608437,5.07059717,82.2984238,1522.3649289583554
581,100.3414,50.8457832,5.05995989,82.2786255,1522.3769289589254
585,100.345795,50.8558235,5.10662556,81.9090424,1522.3849289593054
590,100.349388,50.8608437,5.05279064,81.6069946,1522.3929289596854
596,100.338654,50.8457832,5.35077429,82.5091095,1522.4009045412531
601,100.343056,50.8558235,4.95230436,82.1390228,1522.4089045416331
606,100.346642,50.8608437,5.26645994,81.8379745,1522.4169045420131
612,100.343903,50.8608437,5.10620928,82.0679474,1522.428904542583
617,100.345795,50.8558235,5.30248404,81.9090424,1522.436904542963
620,100.346642,50.8608437,5.08246756,81.8379745,1522.444904543343
625,100.349388,50.8608437,5.34361506,81.6069946,1522.452904543723
630,100.345795,50.8558235,5.23126411,81.9090424,1522.460904544103
636,100.3414,50.8457832,5.315166,82.2786255,1522.4729045446729
643,100.343056,50.8558235,5.20752382,82.1390228,1522.4809045450529
655,100.344749,50.8658638,5.08205128,81.9968719,1522.4968801270006
658,100.349617,50.8457832,5.03621912,81.5877151,1522.5048801273806
663,100.346642,50.8608437,4.96969366,81.8379745,1522.5128801277606
669,100.348541,50.8558235,4.79797697,81.6780701,1522.5248801283306
674,100.345795,50.8558235,5.10662556,81.9090424,1522.5328801287105
679,100.348541,50.8558235,4.9641757,81.6780701,1522.5408801290905
683,100.343903,50.8608437,5.12401533,82.0679474,1522.5488801294705
688,100.346642,50.8608437,4.99937153,81.8379745,1522.5568801298505
691,100.35128,50.8558235,5.18378305,81.4481125,1522.5648801302304
699,100.343056,50.8558235,5.10068989,82.1390228,1522.5768801308004
703,100.345795,50.8558235,5.21939373,81.9090424,1522.5848801311804
708,100.346642,50.8608437,5.11807966,81.8379745,1522.5928801315604
714,100.346878,50.8457832,5.30329609,81.8181839,1522.6008557131281
719,100.346642,50.8608437,5.29613495,81.8379745,1522.6088557135081
724,100.343903,50.8608437,5.00530672,82.0679474,1522.6168557138881
730,100.340317,50.8558235,5.24906921,82.3694992,1522.628855714458
734,100.350227,50.8658638,5.03456736,81.536438,1522.636855714838
737,100.344749,50.8658638,5.21856403,81.9968719,1522.644855715218
742,100.347488,50.8658638,4.98708296,81.7664032,1522.652855715598
747,100.340317,50.8558235,4.92856216,82.3694992,1522.660855715978
752,100.342239,50.8508034,5.26133776,82.2080612,1522.6688557163579
760,100.335915,50.8457832,5.19053268,82.7396088,1522.6808557169279
765,100.340317,50.8558235,5.33809376,82.3694992,1522.6888557173079
773,100.347725,50.8508034,5.24946785,81.7466049,1522.69692285161
776,100.345795,50.8558235,5.32622385,81.9090424,1522.70492285199
781,100.347488,50.8658638,5.17701721,81.7664032,1522.71292285237
786,100.345558,50.8708839,5.1113286,81.9288483,1522.7209228527499
792,100.346642,50.8608437,4.87472296,81.8379745,1522.7329228533199
797,100.347488,50.8658638,4.95146894,81.7664032,1522.7409228536999
802,100.344749,50.8658638,5.26604557,81.9968719,1522.7489228540799
806,100.347488,50.8658638,5.14140511,81.7664032,1522.7569228544598
809,100.342239,50.8508034,4.97051287,82.2080612,1522.7649228548398
814,100.345795,50.8558235,5.08288431,81.9090424,1522.7729228552198
821,100.343903,50.8608437,5.10620928,82.0679474,1522.7849228557898
826,100.349152,50.8759079,5.15246058,81.6268005,1522.7929228561698
831,100.348541,50.8558235,5.14223671,81.6780701,1522.8008984377375
836,100.346642,50.8608437,5.14182091,81.8379745,1522.8088984381175
841,100.35128,50.8558235,5.30248404,81.4481125,1522.8168984384974
847,100.343903,50.8608437,4.94595098,82.0679474,1522.8288984390674
852,100.346642,50.8608437,5.15962696,81.8379745,1522.8368984394474
855,100.343903,50.8608437,4.99343586,82.0679474,1522.8448984398274
867,100.349388,50.8608437,5.39702892,81.6069946,1522.8688984409673
875,100.343903,50.8608437,4.98156452,82.0679474,1522.8808984415373
881,100.351044,50.8708839,5.05790901,81.4679108,1522.8888984419173
888,100.346642,50.8608437,5.27832985,81.8379745,1522.896874023485
895,100.349388,50.8608437,5.17743254,81.6069946,1522.912874024245
900,100.346642,50.8608437,5.15369177,81.8379745,1522.9208740246249
905,100.347488,50.8658638,5.30759096,81.7664032,1522.9328740251949
910,100.341164,50.8608437,4.69071007,82.2984238,1522.9408740255749
915,100.344749,50.8658638,5.09392214,81.9968719,1522.9488740259549
920,100.342003,50.8658638,4.73184204,82.2278595,1522.9568740263348
923,100.351044,50.8708839,5.01635981,81.4679108,1522.9648740267148
927,100.343903,50.8608437,5.24271965,82.0679474,1522.9728740270948
934,100.345558,50.8708839,5.01635981,81.9288483,1522.9848740276648
939,100.342819,50.8708839,5.15287638,82.1593246,1522.9928740280448
945,100.34008,50.8708839,5.14694118,82.3893051,1523.0008496096125
950,100.349388,50.8608437,5.07059717,81.6069946,1523.0088496099925
955,100.356529,50.8708839,5.04010201,81.0070038,1523.0168496103724
958,100.346642,50.8608437,5.01124239,81.8379745,1523.0248496107524
966,100.346405,50.8759079,5.12278318,81.8577728,1523.0368496113224
969,100.349388,50.8608437,5.36141968,81.6069946,1523.0448496117024
973,100.348305,50.8708839,5.07571554,81.6978683,1523.0528496120824
978,100.350227,50.8658638,5.32539654,81.536438,1523.0608496124623
982,100.345558,50.8708839,5.17068243,81.9288483,1523.0688496128423
987,100.340927,50.8759079,5.09904099,82.318222,1523.0768496132223
996,100.343903,50.8608437,5.07653236,82.0679474,1523.0888496137923
1004,100.341164,50.8608437,5.07653236,82.2984238,1523.0969167480944
1007,100.346642,50.8608437,5.43263817,81.8379745,1523.1049167484744
1012,100.347488,50.8658638,5.14734077,81.7664032,1523.1129167488543
1016,100.352974,50.8658638,5.16514683,81.3054657,1523.1209167492343
1021,100.349152,50.8759079,5.27710295,81.6268005,1523.1289167496143
1027,100.346642,50.8608437,5.20117331,81.8379745,1523.1409167501843
1032,100.345558,50.8708839,5.09945726,81.9288483,1523.1489167505642
1036,100.347488,50.8658638,5.26604557,81.7664032,1523.1569167509442
1039,100.348305,50.8708839,5.09352207,81.6978683,1523.1649167513242
1044,100.351044,50.8708839,5.25971174,81.4679108,1523.1729167517042
1051,100.341164,50.8608437,5.2071085,82.2984238,1523.1849167522741
1056,100.342819,50.8708839,5.20629454,82.1593246,1523.1929167526541
1062,100.345558,50.8708839,5.00448847,81.9288483,1523.2008923342219
1067,100.342819,50.8708839,5.0875864,82.1593246,1523.2088923346018
1072,100.346642,50.8608437,5.00530672,81.8379745,1523.2168923349818
1075,100.347488,50.8658638,4.98708296,81.7664032,1523.2248923353618
1083,100.348305,50.8708839,5.03416634,81.6978683,1523.2368923359318
1086,100.342819,50.8708839,5.10539293,82.1593246,1523.2448923363118
1091,100.339264,50.8658638,5.4797039,82.45784,1523.2528923366917
1096,100.349388,50.8608437,5.12995052,81.6069946,1523.2608923370717
1105,100.342819,50.8708839,4.88577366,82.1593246,1523.2768923378317
1120,100.340927,50.8759079,5.31864929,82.318222,1523.2968679199694
1123,100.348305,50.8708839,5.25377655,81.6978683,1523.3048679203494
1127,100.342003,50.8658638,5.04050303,82.2278595,1523.3128679207293
1132,100.35463,50.8759079,5.10497665,81.1663895,1523.3208679211093
1137,100.344749,50.8658638,5.27198076,81.9968719,1523.3288679214893
1142,100.348305,50.8708839,5.31906319,81.6978683,1523.3408679220593
1147,100.344749,50.8658638,5.23043442,81.9968719,1523.3488679224392
1151,100.345558,50.8708839,5.18848848,81.9288483,1523.3568679228192
1154,100.351044,50.8708839,5.41402388,81.4679108,1523.3648679231992
1158,100.348305,50.8708839,4.9985528,81.6978683,1523.3728679235792
1163,100.346642,50.8608437,5.22491407,81.8379745,1523.3808679239592
1169,100.348305,50.8708839,5.0875864,81.6978683,1523.3928679245291
1174,100.350227,50.8658638,5.09985781,81.536438,1523.4008435060969
1179,100.352737,50.880928,5.18765783,81.3252716,1523.4088435064768
1183,100.345558,50.8708839,4.93325996,81.9288483,1523.4168435068568
1186,100.349152,50.8759079,5.05749226,81.6268005,1523.4248435072368
1191,100.351044,50.8708839,5.03416634,81.4679108,1523.4328435076168
1197,100.349991,50.880928,5.24701214,81.5562363,1523.4448435081868
1202,100.346642,50.8608437,5.11214447,81.8379745,1523.4528435085667
1207,100.339264,50.8658638,5.34320116,82.45784,1523.4608435089467
1212,100.34008,50.8708839,5.05790901,82.3893051,1523.4688435093267
1217,100.353783,50.8708839,5.30719328,81.2374496,1523.4768435097067
1223,100.346405,50.8759079,5.28303814,81.8577728,1523.4848435100866
1234,100.348305,50.8708839,5.30719328,81.6978683,1523.4969106445787
1237,100.345558,50.8708839,5.12913465,81.9288483,1523.5049106449587
1242,100.348305,50.8708839,5.13507032,81.6978683,1523.5129106453387
1247,100.350227,50.8658638,5.23043442,81.536438,1523.5209106457187
1251,100.349152,50.8759079,5.1762023,81.6268005,1523.5289106460987
1257,100.344749,50.8658638,5.38474607,81.9968719,1523.5409106466686
1262,100.343666,50.8759079,5.11684799,82.087738,1523.5489106470486
1267,100.344749,50.8658638,4.73184204,81.9968719,1523.5569106474286
1270,100.345558,50.8708839,5.18848848,81.9288483,1523.5649106478086
1275,100.341766,50.880928,5.18172264,82.2476578,1523.5729106481886
1280,100.348305,50.8708839,5.23597097,81.6978683,1523.5809106485685
1292,100.344749,50.8658638,5.17701721,81.9968719,1523.6008862307062
1295,100.351044,50.8708839,5.03416634,81.4679108,1523.6088862310862
1300,100.343666,50.8759079,5.02187824,82.087738,1523.6168862314662
1303,100.347252,50.880928,5.44287348,81.786705,1523.6248862318462
1312,100.342819,50.8708839,5.13507032,82.1593246,1523.6448862327961
1317,100.343666,50.8759079,5.25929737,82.087738,1523.6528862331761
1322,100.346405,50.8759079,5.24742651,81.8577728,1523.6608862335561
1327,100.342819,50.8708839,5.31906319,82.1593246,1523.6688862339361
1332,100.350227,50.8658638,5.05237389,81.536438,1523.676886234316
1338,100.343903,50.8608437,4.99937153,82.0679474,1523.684886234696
1348,100.345558,50.8708839,4.80860662,81.9288483,1523.6968618164537
1351,100.348305,50.8708839,5.12913465,81.6978683,1523.7048618168337
1356,100.339264,50.8658638,5.00488949,82.45784,1523.7128618172137
1360,100.345558,50.8708839,5.23597097,81.9288483,1523.7208618175937
1365,100.344749,50.8658638,5.05237389,81.9968719,1523.7288618179737
1370,100.347252,50.880928,4.90274429,81.786705,1523.7368618183536
1375,100.342819,50.8708839,5.12913465,82.1593246,1523.7488618189236
1379,100.342003,50.8658638,4.69622564,82.2278595,1523.7568618193036
1382,100.345558,50.8708839,4.89170933,81.9288483,1523.7648618196836
1386,100.349152,50.8759079,5.41361094,81.6268005,1523.7728618200636
1391,100.344513,50.880928,4.89680815,82.0166702,1523.7808618204435
1397,100.346405,50.8759079,5.08123446,81.8577728,1523.7888618208235
1403,100.345558,50.8708839,5.02823114,81.9288483,1523.8008374025812
1408,100.351044,50.8708839,5.01635981,81.4679108,1523.8088374029612
1413,100.345558,50.8708839,5.39028406,81.9288483,1523.8168374033412
1416,100.343666,50.8759079,4.93877792,82.087738,1523.8248374037212
1421,100.348305,50.8708839,5.12913465,81.6978683,1523.8328374041012
1426,100.341164,50.8608437,4.98156452,82.2984238,1523.8448374046711
1431,100.347252,50.880928,5.52002811,81.786705,1523.8528374050511
1436,100.348305,50.8708839,5.46150303,81.6978683,1523.8608374054311
1441,100.34008,50.8708839,5.2893877,82.3893051,1523.8688374058111
1446,100.343666,50.8759079,5.18807316,82.087738,1523.876837406191
1452,100.347252,50.880928,5.25294733,81.786705,1523.884837406571
1461,100.346405,50.8759079,5.03968525,81.8577728,1523.8969045410631
1464,100.346642,50.8608437,5.07653236,81.8379745,1523.9049045414431
1469,100.346405,50.8759079,5.33051968,81.8577728,1523.9129045418231
1474,100.338181,50.8759079,5.11091232,82.5492249,1523.9209045422031
1479,100.344513,50.880928,5.44880867,82.0166702,1523.928904542583
1483,100.351891,50.8759079,5.37800074,81.396843,1523.936904542963
1489,100.344513,50.880928,5.25294733,82.0166702,1523.948904543533
1494,100.349152,50.8759079,5.22962093,81.6268005,1523.956904543913
1497,100.346405,50.8759079,4.95064926,81.8577728,1523.9649045442929
1502,100.350227,50.8658638,5.11172867,81.536438,1523.9729045446729
1506,100.340927,50.8759079,5.14058971,82.318222,1523.9809045450529
1512,100.345558,50.8708839,4.90358114,81.9288483,1523.9889045454329
1518,100.349152,50.8759079,5.24149132,81.6268005,1524.0008801271906
1523,100.342819,50.8708839,5.15287638,82.1593246,1524.0088801275706
1527,100.345558,50.8708839,5.17661762,81.9288483,1524.0168801279506
1530,100.347252,50.880928,5.33010626,81.786705,1524.0248801283306
1533,100.346405,50.8759079,5.09904099,81.8577728,1524.0328801287105
1537,100.348099,50.8859482,5.17537165,81.715126,1524.0408801290905
1542,100.348305,50.8708839,5.30125809,81.6978683,1524.0528801296605
1547,100.351891,50.8759079,4.94471359,81.396843,1524.0608801300405
1552,100.346405,50.8759079,4.85567522,81.8577728,1524.0688801304204
1556,100.352737,50.880928,5.12830305,81.3252716,1524.0768801308004
1562,100.341766,50.880928,5.3716526,82.2476578,1524.0848801311804
1566,100.348305,50.8708839,5.15881157,81.6978683,1524.0928801315604
1575,100.349991,50.880928,5.11049604,81.5562363,1524.1048557133181
1580,100.347252,50.880928,5.05113983,81.786705,1524.1128557136981
1585,100.349152,50.8759079,5.21181488,81.6268005,1524.1208557140781
1590,100.349991,50.880928,5.18765783,81.5562363,1524.128855714458
1595,100.346405,50.8759079,5.05749226,81.8577728,1524.136855714838
1604,100.347252,50.880928,4.97991085,81.786705,1524.156855715788
1607,100.346405,50.8759079,5.30084419,81.8577728,1524.1648557161679
1612,100.343666,50.8759079,5.00407124,82.087738,1524.1728557165479
1617,100.349152,50.8759079,4.92097044,81.6268005,1524.1808557169279
1622,100.346405,50.8759079,4.98032808,81.8577728,1524.1888557173079
1628,100.349991,50.880928,4.9739747,81.5562363,1524.2008312990656
1632,100.344749,50.8658638,5.45596457,81.9968719,1524.2088312994456
1637,100.349152,50.8759079,5.11684799,81.6268005,1524.2168312998256
1640,100.348099,50.8859482,5.08633757,81.715126,1524.2248313002056
1645,100.349152,50.8759079,5.23555613,81.6268005,1524.2328313005855
1649,100.355476,50.880928,5.30042982,81.0953217,1524.2408313009655
1655,100.345558,50.8708839,5.05790901,81.9288483,1524.2528313015355
1667,100.349152,50.8759079,5.19994402,81.6268005,1524.2768313026754
1673,100.348305,50.8708839,5.13507032,81.6978683,1524.2848313030554
1678,100.346405,50.8759079,5.14652538,81.8577728,1524.2928313034354
1686,100.342613,50.8859482,5.08040142,82.1765823,1524.3048068851931
1690,100.343666,50.8759079,4.85567522,82.087738,1524.3128068855731
1695,100.349991,50.880928,5.14610958,81.5562363,1524.3208068859531
1700,100.343666,50.8759079,5.23555613,82.087738,1524.328806886333
1705,100.344513,50.880928,5.28262424,82.0166702,1524.336806886713
1708,100.348305,50.8708839,5.20035934,81.6978683,1524.344806887093
1716,100.343666,50.8759079,5.14058971,82.087738,1524.356806887663
1719,100.352737,50.880928,5.38352251,81.3252716,1524.3648068880429
1724,100.347252,50.880928,5.21139956,81.786705,1524.3728068884229
1728,100.342819,50.8708839,5.13507032,82.1593246,1524.3808068888029
1733,100.346405,50.8759079,5.10497665,81.8577728,1524.3888068891829
1739,100.348099,50.8859482,4.98542929,81.715126,1524.396874023485
1748,100.349152,50.8759079,5.20587921,81.6268005,1524.4168740244349
1751,100.348915,50.8909683,5.01470709,81.6465988,1524.4248740248149
1756,100.349991,50.880928,5.24701214,81.5562363,1524.4328740251949
1769,100.34008,50.8708839,4.99261713,82.3893051,1524.4608740265248
1774,100.347252,50.880928,5.11049604,81.786705,1524.4688740269048
1779,100.344513,50.880928,5.43693829,82.0166702,1524.4768740272848
1788,100.341766,50.880928,5.27075338,82.2476578,1524.4928740280448
1796,100.340927,50.8759079,5.14058971,82.318222,1524.5008496096125
1802,100.351891,50.8759079,5.27710295,81.396843,1524.5128496101825
1807,100.347252,50.880928,5.3716526,81.786705,1524.5208496105624
1812,100.344513,50.880928,5.003654,82.0166702,1524.5288496109424
1816,100.349991,50.880928,5.15798044,81.5562363,1524.5368496113224
1819,100.343666,50.8759079,5.05749226,82.087738,1524.5448496117024
1827,100.341766,50.880928,5.09268951,82.2476578,1524.5568496122723
1830,100.352737,50.880928,5.23514128,81.3252716,1524.5648496126523
1834,100.341766,50.880928,5.24107695,82.2476578,1524.5728496130323
1839,100.345558,50.8708839,5.09352207,81.9288483,1524.5808496134123
1845,100.347252,50.880928,4.98584652,81.786705,1524.5888496137923
1859,100.346405,50.8759079,5.1762023,81.8577728,1524.6168251963099
1862,100.350838,50.8859482,5.06853008,81.4851685,1524.6248251966899
1867,100.346405,50.8759079,5.05749226,81.8577728,1524.6328251970699
1870,100.34008,50.8708839,5.0638442,82.3893051,1524.6408251974499
1875,100.340927,50.8759079,4.97439241,82.318222,1524.6488251978299
1885,100.346169,50.8909683,4.91973162,81.8775787,1524.6688251987798
1890,100.346405,50.8759079,5.25336218,81.8577728,1524.6768251991598
1896,100.349152,50.8759079,5.03374958,81.6268005,1524.6848251995398
1899,100.348099,50.8859482,5.07446575,81.715126,1524.6928251999198
1907,100.347252,50.880928,4.96210337,81.786705,1524.7008007814875
1913,100.34536,50.8859482,5.18130732,81.9455948,1524.7128007820575
1918,100.349991,50.880928,5.03926849,81.5562363,1524.7208007824374
1923,100.343666,50.8759079,5.02187824,82.087738,1524.7288007828174
1928,100.352737,50.880928,5.31230021,81.3252716,1524.7368007831974
1935,100.344513,50.880928,5.12830305,82.0166702,1524.7528007839574
1941,100.353584,50.8859482,4.93200588,81.2542038,1524.7648007845273
1946,100.348099,50.8859482,5.07446575,81.715126,1524.7728007849073
1950,100.347252,50.880928,5.43100357,81.786705,1524.7808007852873
1956,100.349991,50.880928,5.04520416,81.5562363,1524.7888007856673
1961,100.346405,50.8759079,5.20587921,81.8577728,1524.7968679199694
1971,100.345558,50.8708839,5.05790901,81.9288483,1524.8168679209193
1974,100.347252,50.880928,5.22327042,81.786705,1524.8248679212993
1979,100.34343,50.8909683,5.00877142,82.1080475,1524.8328679216793
1984,100.351891,50.8759079,5.10497665,81.396843,1524.8408679220593
1988,100.336525,50.8658638,5.09392214,82.6883316,1524.8488679224392
1993,100.347252,50.880928,5.27075338,81.786705,1524.8568679228192
1999,100.346405,50.8759079,5.19400883,81.8577728,1524.8688679233892
2004,100.341766,50.880928,5.01552534,82.2476578,1524.8768679237692
2010,100.346405,50.8759079,5.01594257,81.8577728,1524.8848679241491
2015,100.344513,50.880928,5.04520416,82.0166702,1524.8928679245291
2023,100.346405,50.8759079,5.20587921,81.8577728,1524.9008435060969
2029,100.349152,50.8759079,5.05155659,81.6268005,1524.9128435066668
2034,100.344513,50.880928,5.258883,82.0166702,1524.9208435070468
2043,100.340927,50.8759079,5.16433144,82.318222,1524.9368435078068
2046,100.349152,50.8759079,5.30084419,81.6268005,1524.9448435081868
2051,100.338181,50.8759079,4.80225134,82.5492249,1524.9528435085667
2057,100.347252,50.880928,5.44287348,81.786705,1524.9648435091367
2062,100.346405,50.8759079,5.28303814,81.8577728,1524.9728435095167
2071,100.34536,50.8859482,4.96168566,81.9455948,1524.9888435102766
2076,100.340927,50.8759079,5.11091232,82.318222,1524.9968190918444
2079,100.349991,50.880928,4.88493633,81.5562363,1525.0048190922244
2087,100.348099,50.8859482,4.88451767,81.715126,1525.0168190927943
2093,100.346405,50.8759079,5.06936312,81.8577728,1525.0328190935543
2098,100.341766,50.880928,5.27075338,82.2476578,1525.0408190939343
2103,100.342613,50.8859482,5.08633757,82.1765823,1525.0488190943142
2108,100.343666,50.8759079,5.21775007,82.087738,1525.0568190946942
2117,100.339027,50.880928,4.9739747,82.4776382,1525.0768190956442
2123,100.346405,50.8759079,5.21775007,81.8577728,1525.0848190960241
2128,100.343666,50.8759079,5.34239006,82.087738,1525.0928190964041
2136,100.352737,50.880928,5.27668858,81.3252716,1525.1007946779719
2141,100.344513,50.880928,5.12830305,82.0166702,1525.1087946783518
2146,100.346405,50.8759079,4.90909863,81.8577728,1525.1207946789218
2155,100.347252,50.880928,5.29449463,81.786705,1525.1367946796818
2158,100.348915,50.8909683,5.35897112,81.6465988,1525.1447946800618
2163,100.350838,50.8859482,5.08040142,81.4851685,1525.1527946804417
2168,100.349152,50.8759079,4.84973955,81.6268005,1525.1607946808217
2174,100.346169,50.8909683,4.83068991,81.8775787,1525.1727946813917
2179,100.351891,50.8759079,5.08123446,81.396843,1525.1807946817717
2185,100.348099,50.8859482,5.14569378,81.715126,1525.1887946821516
2191,100.351891,50.8759079,5.25929737,81.396843,1525.1968618164537
2194,100.349991,50.880928,5.16985178,81.5562363,1525.2048618168337
