_ID_,sAcc,timeOfWeekMs,velEcef[0],velEcef[1],velEcef[2]
62,349.169983,1519200,0,0,0
174,349.190002,1519400,0,0,0
288,349.220001,1519600,0,0,0
404,349.23999,1519800,0,0,0
522,349.259979,1520000,0,0,0
641,349.279999,1520200,0,0,0
758,349.309998,1520400,0,0,0
873,349.329987,1520600,0,0,0
989,349.350006,1520800,0,0,0
1107,349.380005,1521000,0,0,0
1219,349.399994,1521200,0,0,0
1334,349.419983,1521400,0,0,0
1448,349.449982,1521600,0,0,0
1558,349.470001,1521800,0,0,0
1669,349.48999,1522000,0,0,0
1781,349.509979,1522200,0,0,0
1892,349.539978,1522400,0,0,0
2006,349.559998,1522600,0,0,0
2119,349.579987,1522800,0,0,0
2235,349.609985,1523000,0,0,0
2342,349.630005,1523200,0,0,0
2453,349.649994,1523400,0,0,0
2569,349.669983,1523600,0,0,0
2680,349.699982,1523800,0,0,0
2792,349.720001,1524000,0,0,0
2904,349.73999,1524200,0,0,0
3012,349.769989,1524400,0,0,0
3125,349.789978,1524600,0,0,0
3238,349.809998,1524800,0,0,0
3351,349.829987,1525000,0,0,0
3467,349.859985,1525200,0,0,0
3579,349.880005,1525400,0,0,0
3695,349.899994,1525600,0,0,0
3808,349.929993,1525800,0,0,0
3924,349.949982,1526000,0,0,0
4038,349.970001,1526200,0,0,0
4149,349.98999,1526400,0,0,0
4266,350.019989,1526600,0,0,0
4380,350.039978,1526800,0,0,0
4494,350.059998,1527000,0,0,0
4610,350.089996,1527200,0,0,0
4725,350.109985,1527400,0,0,0
4836,350.130005,1527600,0,0,0
4955,350.149994,1527800,0,0,0
5076,350.179993,1528000,0,0,0
5191,350.199982,1528200,0,0,0
5301,350.220001,1528400,0,0,0
5416,350.25,1528600,0,0,0
5528,350.269989,1528800,0,0,0
5645,350.289978,1529000,0,0,0
5757,350.309998,1529200,0,0,0
5867,350.339996,1529400,0,0,0
5980,350.359985,1529600,0,0,0
6099,350.380005,1529800,0,0,0
6212,350.410004,1530000,0,0,0
6330,350.429993,1530200,0,0,0
6443,350.449982,1530400,0,0,0
6559,350.470001,1530600,0,0,0
6669,350.5,1530800,0,0,0
6781,350.519989,1531000,0,0,0
6894,350.539978,1531200,0,0,0
7006,350.570007,1531400,0,0,0
7119,350.589996,1531600,0,0,0
7234,350.609985,1531800,0,0,0
7349,350.630005,1532000,0,0,0
7466,350.660004,1532200,0,0,0
7584,350.679993,1532400,0,0,0
7699,350.699982,1532600,0,0,0
7813,350.720001,1532800,0,0,0
7930,350.75,1533000,0,0,0
8042,350.769989,1533200,0,0,0
8158,350.789978,1533400,0,0,0
8274,350.820007,1533600,0,0,0
8386,350.839996,1533800,0,0,0
8502,350.859985,1534000,0,0,0
8615,350.880005,1534200,0,0,0
8731,350.910004,1534400,0,0,0
8846,350.929993,1534600,0,0,0
8962,350.949982,1534800,0,0,0
9080,350.97998,1535000,0,0,0
9194,351,1535200,0,0,0
9309,351.019989,1535400,0,0,0
9415,351.039978,1535600,0,0,0
9526,351.070007,1535800,0,0,0
9639,351.089996,1536000,0,0,0
9752,351.109985,1536200,0,0,0
9867,351.139984,1536400,0,0,0
9984,351.160004,1536600,0,0,0
10093,351.179993,1536800,0,0,0
10208,351.199982,1537000,0,0,0
10325,351.22998,1537200,0,0,0
10438,351.25,1537400,0,0,0
10551,351.269989,1537600,0,0,0
10667,351.289978,1537800,0,0,0
10790,351.320007,1538000,0,0,0
10908,351.339996,1538200,0,0,0
11023,351.359985,1538400,0,0,0
11138,351.389984,1538600,0,0,0
11252,351.410004,1538800,0,0,0
11370,351.429993,1539000,0,0,0
11483,351.449982,1539200,0,0,0
11600,351.47998,1539400,0,0,0
11715,351.5,1539600,0,0,0
11833,351.519989,1539800,0,0,0
11950,351.549988,1540000,0,0,0
12066,351.570007,1540200,0,0,0
12180,351.589996,1540400,0,0,0
12294,351.609985,1540600,0,0,0
12410,351.639984,1540800,0,0,0
12524,351.660004,1541000,0,0,0
12640,351.679993,1541200,0,0,0
12759,351.699982,1541400,0,0,0
12868,351.72998,1541600,0,0,0
12983,351.75,1541800,0,0,0
13095,351.769989,1542000,0,0,0
13206,351.799988,1542200,0,0,0
13322,351.820007,1542400,0,0,0
13437,351.839996,1542600,0,0,0
13552,351.859985,1542800,0,0,0
13664,351.889984,1543000,0,0,0
13780,351.910004,1543200,0,0,0
13897,351.929993,1543400,0,0,0
14011,351.949982,1543600,0,0,0
14127,351.97998,1543800,0,0,0
