_ID_,dt,status,theta1[0],theta1[1],theta1[2],theta2[0],theta2[1],theta2[2],time,vel1[0],vel1[1],vel1[2],vel2[0],vel2[1],vel2[2]
2,0.00400000019,0,1.37018687e-05,4.7834933e-06,-1.01430896e-05,5.41968575e-06,5.67679581e-06,3.40926454e-05,1521.3848984417273,0.000640657439,0.00159706816,-0.0388966799,0.000562334491,0.00153918867,-0.0389181636
5,0.00400000019,0,1.0203431e-05,-8.0369291e-06,-1.72719831e-06,8.42333156e-06,1.07438848e-06,2.19945559e-05,1521.3888984419173,0.000547385542,0.00155208621,-0.0389571041,0.000315684825,0.0016845857,-0.0388448052
6,0.00400000019,0,1.58349176e-05,1.16947658e-05,-7.31436376e-06,9.87140174e-06,2.80349514e-06,2.86084742e-05,1521.3928984421073,0.000704116421,0.00148127414,-0.0391058698,0.000455499336,0.00173235836,-0.0388059504
11,0.00406713411,0,2.8127597e-05,9.01948897e-06,-1.79138624e-05,1.35457922e-05,5.06761853e-06,2.86841278e-05,1521.3969655762194,0.000646261906,0.00149449834,-0.0396590605,0.000404996972,0.00152257865,-0.039673198
15,0.00400000019,0,2.27190394e-05,8.03492276e-06,-8.43844759e-07,2.06010973e-05,-9.18774276e-07,3.37536476e-05,1521.4009655764094,0.000633902266,0.00151353132,-0.0391605534,0.000477168971,0.001723147,-0.0388516597
16,0.00400000019,0,2.2694423e-05,1.78455525e-06,-1.79110757e-05,9.4982006e-06,2.23075654e-06,3.36269295e-05,1521.4049655765994,0.000530992169,0.00157327112,-0.0390324704,0.000309623487,0.0017192848,-0.0389013886
20,0.00400000019,0,2.36758551e-05,8.88931299e-06,-2.02289652e-06,1.4909464e-05,1.01191954e-05,2.69884167e-05,1521.4089655767893,0.000596853322,0.0015677457,-0.0391529948,0.000449793821,0.00172530056,-0.0392121747
21,0.00400000019,0,1.50402193e-05,9.56021449e-06,-4.957069e-06,1.36223307e-05,-2.92204982e-06,3.56751443e-05,1521.4129655769793,0.000600931351,0.00152295339,-0.0391267166,0.000503490854,0.00163429114,-0.0390186049
25,0.00400000019,0,2.74516806e-05,2.24829728e-06,-7.9089732e-06,2.49325985e-05,3.86776492e-06,2.75509356e-05,1521.4169655771693,0.000569066964,0.00152292312,-0.0391400978,0.000485739554,0.00158698019,-0.0392560177
26,0.00400000019,0,3.18212005e-05,4.93404013e-06,-6.73875911e-06,1.43620864e-05,6.50228412e-06,3.4951976e-05,1521.4209655773593,0.000558372121,0.00146331114,-0.0392037369,0.000482007425,0.00162649353,-0.0391634628
28,0.00400000019,0,1.30222616e-05,2.20372949e-05,2.04644039e-06,1.42443268e-05,4.5645088e-06,3.18091006e-05,1521.4249655775493,0.000654578034,0.00157549907,-0.039003402,0.000443367288,0.00157733867,-0.0392212383
31,0.00400000019,0,2.29318302e-05,5.03763067e-06,-1.75163314e-06,1.44618514e-06,-1.53578435e-06,3.57666395e-05,1521.4289655777393,0.000592245604,0.00146388495,-0.0392740816,0.000426794548,0.00156809727,-0.0389851257
36,0.00400000019,0,1.65674028e-05,6.16114039e-06,-1.69976865e-05,-3.96059613e-06,3.4255786e-06,2.19760241e-05,1521.4329655779293,0.000604241621,0.00144983048,-0.0391152389,0.000588582363,0.00148483971,-0.0388900861
38,0.00400000019,0,1.52495568e-05,5.54031294e-06,-8.27231452e-06,5.95719655e-07,9.3797571e-06,3.00736392e-05,1521.4369655781193,0.00062984915,0.00148048857,-0.0391350389,0.00044067722,0.00162098568,-0.0390679613
40,0.00400000019,0,1.58353014e-05,1.27659969e-05,-6.77997878e-06,8.21067806e-06,7.14009786e-07,2.65320887e-05,1521.4409655783093,0.000769295613,0.00157771388,-0.0389802903,0.000600204861,0.00163637835,-0.0389722846
41,0.00400000019,0,2.94111942e-06,7.76200886e-06,-8.74170109e-06,1.11054396e-05,5.14395606e-06,2.4599165e-05,1521.4449655784993,0.000686748885,0.00163651421,-0.0388435908,0.000537573127,0.00163999002,-0.0389430635
44,0.00400000019,0,1.90727842e-05,2.26123188e-06,-1.70510466e-05,1.38638834e-05,2.64955793e-06,3.58710968e-05,1521.4489655786892,0.00074927829,0.00155554363,-0.0389163867,0.0005126326,0.0015580937,-0.0389745161
