_ID_,mag[0],mag[1],mag[2],time
10,0.131032959,0.598447204,1.04893696,693.46085229876917
23,0.12064147,0.60591805,1.07995665,693.48091943364125
30,0.165910125,0.633499324,1.10778975,693.49091943411622
35,0.186077878,0.625908911,1.08281374,693.5009194345912
48,0.117349468,0.593848526,1.09201288,693.51091943506617
53,0.10110347,0.615268886,1.05886042,693.52091943554115
64,0.111299478,0.586879671,1.0611757,693.54091943649109
69,0.127566293,0.589781046,1.07029533,693.55091943696607
74,0.117980309,0.604738593,1.03692508,693.56091943744104
86,0.091569677,0.587481976,1.06139457,693.58189501962624
91,0.114235088,0.590546608,1.08274698,693.59089502005372
94,0.0847420245,0.606469512,1.06190181,693.6008950205287
111,0.144103438,0.598219156,1.05494714,693.63089502195362
120,0.126710415,0.628079772,1.0957762,693.65089502290357
125,0.0653563365,0.594184875,1.04952502,693.66089502337854
131,0.10368976,0.625742257,1.09903586,693.67089502385352
139,0.107762687,0.608807027,1.05864227,693.68187060556374
144,0.192649141,0.613540411,1.0947597,693.69087060599122
149,0.143353194,0.648488462,1.06226194,693.7008706064662
159,0.0939897075,0.604391038,1.1078707,693.71087060694117
164,0.124129161,0.617599428,1.0556035,693.72087060741615
170,0.120212659,0.609849989,1.10772371,693.73087060789112
181,0.104550652,0.587436557,1.07355738,693.75087060884107
186,0.0913348272,0.618421733,1.0498153,693.76087060931604
191,0.114329532,0.590357244,1.07659686,693.77087060979102
198,0.101447403,0.596294582,1.05227542,693.78184619150124
203,0.114159912,0.590709865,1.08890676,693.79084619192872
208,0.10777615,0.608788788,1.05864906,693.8008461924037
215,0.110962823,0.593668997,1.07978606,693.81084619287867
220,0.100954495,0.633855879,1.05314839,693.82084619335365
227,0.104302824,0.600131631,1.08000386,693.83084619382862
232,0.101293407,0.614888549,1.04656065,693.84084619430359
238,0.110530078,0.606737435,1.09853494,693.85084619477857
243,0.0741319433,0.653989255,1.07233405,693.86084619525354
250,0.133806288,0.596369565,1.08883274,693.87084619572852
255,0.087608397,0.616379201,1.08362496,693.88191333017312
258,0.189112499,0.623292744,1.10424781,693.8909133306006
262,0.156599686,0.641811669,1.06197596,693.90091333107557
272,0.100675099,0.616156459,1.08963311,693.91091333155055
277,0.0941089243,0.628517985,1.07768977,693.92091333202552
285,0.123591505,0.600434124,1.11055136,693.9309133325005
289,0.101446755,0.584120512,1.06429672,693.94091333297547
295,0.103955604,0.606935382,1.09860909,693.95091333345044
300,0.0947919562,0.596663713,1.05850637,693.96091333392542
306,0.10066469,0.603995562,1.10164952,693.97091333440039
318,0.130696997,0.593060851,1.07956922,693.9908889165381
332,0.104484439,0.599762678,1.06769991,694.02088891796302
337,0.140126482,0.602787912,1.10121274,694.030888918438
342,0.107624061,0.633467734,1.04692435,694.04088891891297
347,0.11390879,0.603409469,1.0953517,694.05088891938794
352,0.107858725,0.596440673,1.06451452,694.06088891986292
359,0.117204852,0.612429738,1.08630288,694.07088892033789
366,0.0880559012,0.61546576,1.05286193,694.08186450204812
371,0.192665964,0.619605064,1.08875716,694.0908645024756
376,0.156518102,0.648071229,1.06212175,694.10086450295057
386,0.110528842,0.600651681,1.10454512,694.11086450342555
391,0.0946165398,0.597024262,1.0708133,694.12086450390052
398,0.114414155,0.571918786,1.08847415,694.1308645043755
403,0.0811296105,0.622473538,1.07153869,694.14086450485047
409,0.117016777,0.600632489,1.11062515,694.15086450532544
414,0.101109698,0.603085399,1.07088518,694.16086450580042
420,0.0844779387,0.588749409,1.09839427,694.17086450627539
428,0.101891771,0.583210409,1.03353226,694.18184008798562
433,0.140310869,0.602415085,1.08891034,694.1908400884131
438,0.1308918,0.604848742,1.05525041,694.20084008888807
444,0.110969111,0.587572873,1.08580005,694.21084008936305
449,0.0951402411,0.577683508,1.05192339,694.22084008983802
456,0.100856528,0.609700203,1.08333993,694.230840090313
461,0.107792839,0.61485368,1.05264652,694.24084009078797
468,0.114447713,0.602310479,1.05843699,694.25084009126294
472,0.10138832,0.608610988,1.04642153,694.26084009173792
477,0.110463351,0.619064152,1.09267735,694.27084009221289
484,0.0783728659,0.612353861,1.04367304,694.28181567392312
488,0.162648439,0.63660723,1.10483408,694.2908156743506
493,0.186127946,0.656278312,1.05278468,694.30081567482557
503,0.104402803,0.599934816,1.07385635,694.31081567530055
507,0.117571577,0.617774487,1.055686,694.32081567577552
514,0.107605033,0.603056192,1.07696891,694.3308156762505
518,0.10087201,0.627941728,1.06531525,694.34081567672547
523,0.0780234039,0.619160652,1.06227684,694.35081567720044
528,0.104673907,0.605470717,1.04938912,694.36081567767542
535,0.0972369686,0.637888789,1.08095157,694.37081567815039
542,0.114452779,0.608391225,1.0524286,694.38188281259499
550,0.0942899585,0.622062325,1.07139635,694.40088281349745
555,0.134177119,0.601708889,1.05821764,694.41088281397242
560,0.111260638,0.617431045,1.03729963,694.4208828144474
567,0.120919645,0.584050655,1.08254135,694.43088281492237
572,0.108146973,0.614128292,1.02803409,694.44088281539734
579,0.120403469,0.603381097,1.10143507,694.45088281587232
584,0.0847769827,0.618597209,1.04989767,694.46088281634729
590,0.127245933,0.602635741,1.08290291,694.47088281682227
597,0.114462927,0.620552361,1.04041195,694.48185839853249
602,0.179002509,0.633241534,1.11381066,694.49085839895997
607,0.182997286,0.628648639,1.06755388,694.50085839943495
617,0.110373199,0.613160491,1.1048404,694.51085839990992
621,0.0883274227,0.608826041,1.04041636,694.5208584003849
628,0.124464869,0.568199158,1.07906818,694.53085840085987
633,0.113591105,0.634523034,1.08992827,694.54085840133484
643,0.117486775,0.617950797,1.06184089,694.56085840228479
649,0.12076208,0.60264945,1.07682502,694.57085840275977
656,0.0981845185,0.599404216,1.04931915,694.58183398446999
661,0.0843345597,0.613416374,1.08667409,694.59083398489747
666,0.107449062,0.621652722,1.0712533,694.60083398537245
671,0.104299024,0.575787008,1.10404515,694.61083398584742
676,0.111245751,0.593101323,1.06133544,694.6208339863224
684,0.123971373,0.611848712,1.07393014,694.63083398679737
689,0.101310439,0.614865422,1.04656923,694.64083398727234
695,0.127163246,0.602809191,1.089059,694.65083398774732
700,0.117316574,0.624391735,1.06813967,694.66083398822229
706,0.110713959,0.594190538,1.09825385,694.67083398869727
714,0.0878130943,0.62815392,1.05931103,694.68180957040749
719,0.182820752,0.622923136,1.0858711,694.69080957083497
723,0.152968034,0.633491814,1.0956465,694.70080957130995
734,0.0839945376,0.626297712,1.09927201,694.71080957178492
738,0.0982738882,0.593134224,1.04917717,694.7208095722599
747,0.088067472,0.609362602,1.05887842,694.74080957320984
