_ID_,baroTemp,genFaultCode,hdwStatus,imuPeriodMs,imuTemp,insStatus,mcuTemp,navPeriodMs,reserved1,reserved2[0],reserved2[1],reserved2[2],reserved2[3],timeOfWeekMs
3792,50.4443665,0,0,1,52.0032387,411370513,0,4,0,0,0,0,0,700065
9463,50.5051231,0,2,1,52.0669327,411370513,0,4,0,0,0,0,0,710101
15101,50.5456276,0,0,1,52.0962524,411370513,0,4,0,0,0,0,0,720096
20711,50.6873932,0,2,1,52.2302246,411370513,0,4,0,0,0,0,0,730098
26340,50.7987823,0,0,1,52.3443375,411370513,0,4,0,0,0,0,0,740081
31900,50.8392868,0,0,1,52.3859634,411370513,0,4,0,0,0,0,0,750065
37585,50.8899193,0,0,1,52.4462357,411370513,0,4,0,0,0,0,0,760101
