_ID_,sAcc,timeOfWeekMs,velEcef[0],velEcef[1],velEcef[2]
37,235.970001,691200,0,0,0
151,236,691400,0,0,0
264,236.029999,691600,0,0,0
378,236.069992,691800,0,0,0
495,236.099991,692000,0,0,0
609,236.139999,692200,0,0,0
725,236.169998,692400,0,0,0
839,236.199997,692600,0,0,0
955,236.23999,692800,0,0,0
1066,236.269989,693000,0,0,0
1176,236.309998,693200,0,0,0
1289,236.339996,693400,0,0,0
1403,236.369995,693600,0,0,0
1516,236.409988,693800,0,0,0
1629,236.439987,694000,0,0,0
1743,236.470001,694200,0,0,0
1857,236.509995,694400,0,0,0
1972,236.539993,694600,0,0,0
2087,236.580002,694800,0,0,0
2199,236.610001,695000,0,0,0
2315,236.639999,695200,0,0,0
2430,236.679993,695400,0,0,0
2546,236.709991,695600,0,0,0
2663,236.75,695800,0,0,0
2775,236.779999,696000,0,0,0
2891,236.809998,696200,0,0,0
3005,236.849991,696400,0,0,0
3120,236.87999,696600,0,0,0
3237,236.909988,696800,0,0,0
3347,236.949997,697000,0,0,0
3465,236.979996,697200,0,0,0
3579,237.019989,697400,0,0,0
3694,237.049988,697600,0,0,0
3815,237.080002,697800,0,0,0
3934,237.119995,698000,0,0,0
4048,237.149994,698200,0,0,0
4162,237.179993,698400,0,0,0
4275,237.220001,698600,0,0,0
4389,237.25,698800,0,0,0
4498,237.289993,699000,0,0,0
4611,237.319992,699200,0,0,0
4728,237.349991,699400,0,0,0
4839,237.389999,699600,0,0,0
4951,237.419998,699800,0,0,0
5065,237.449997,700000,0,0,0
5179,237.48999,700200,0,0,0
5295,237.519989,700400,0,0,0
5410,237.549988,700600,0,0,0
5522,237.589996,700800,0,0,0
5631,237.619995,701000,0,0,0
5747,237.659988,701200,0,0,0
5854,237.689987,701400,0,0,0
5966,237.720001,701600,0,0,0
6077,237.759995,701800,0,0,0
6192,237.789993,702000,0,0,0
6299,237.819992,702200,0,0,0
6413,237.860001,702400,0,0,0
6528,237.889999,702600,0,0,0
6642,237.919998,702800,0,0,0
6753,237.959991,703000,0,0,0
6869,237.98999,703200,0,0,0
6982,238.029999,703400,0,0,0
7097,238.059998,703600,0,0,0
7212,238.089996,703800,0,0,0
7324,238.12999,704000,0,0,0
7440,238.159988,704200,0,0,0
7549,238.189987,704400,0,0,0
7659,238.229996,704600,0,0,0
7775,238.259995,704800,0,0,0
7888,238.289993,705000,0,0,0
8002,238.330002,705200,0,0,0
8113,238.360001,705400,0,0,0
8224,238.399994,705600,0,0,0
8338,238.429993,705800,0,0,0
8447,238.459991,706000,0,0,0
8562,238.5,706200,0,0,0
8677,238.529999,706400,0,0,0
8792,238.559998,706600,0,0,0
8905,238.599991,706800,0,0,0
9015,238.62999,707000,0,0,0
9127,238.659988,707200,0,0,0
9239,238.699997,707400,0,0,0
9347,238.729996,707600,0,0,0
9467,238.759995,707800,0,0,0
9585,238.799988,708000,0,0,0
9697,238.830002,708200,0,0,0
9804,238.860001,708400,0,0,0
9922,238.899994,708600,0,0,0
10035,238.929993,708800,0,0,0
10145,238.970001,709000,0,0,0
10257,239,709200,0,0,0
10373,239.029999,709400,0,0,0
10485,239.069992,709600,0,0,0
10598,239.099991,709800,0,0,0
10715,239.12999,710000,0,0,0
10824,239.169998,710200,0,0,0
10938,239.199997,710400,0,0,0
11055,239.229996,710600,0,0,0
11173,239.269989,710800,0,0,0
11288,239.299988,711000,0,0,0
11402,239.330002,711200,0,0,0
11516,239.369995,711400,0,0,0
11628,239.399994,711600,0,0,0
11741,239.429993,711800,0,0,0
11854,239.470001,712000,0,0,0
11967,239.5,712200,0,0,0
12079,239.529999,712400,0,0,0
12193,239.569992,712600,0,0,0
12303,239.599991,712800,0,0,0
12414,239.62999,713000,0,0,0
12531,239.669998,713200,0,0,0
12639,239.699997,713400,0,0,0
12755,239.729996,713600,0,0,0
12867,239.769989,713800,0,0,0
12979,239.799988,714000,0,0,0
13056,239.830002,714200,0,0,0
13169,239.869995,714400,0,0,0
13282,239.899994,714600,0,0,0
13393,239.929993,714800,0,0,0
13508,239.970001,715000,0,0,0
13627,240,715200,0,0,0
13745,240.029999,715400,0,0,0
13859,240.069992,715600,0,0,0
13971,240.099991,715800,0,0,0
14080,240.12999,716000,0,0,0
14191,240.169998,716200,0,0,0
14305,240.199997,716400,0,0,0
14421,240.229996,716600,0,0,0
14534,240.269989,716800,0,0,0
14650,240.299988,717000,0,0,0
14768,240.330002,717200,0,0,0
14882,240.369995,717400,0,0,0
14990,240.399994,717600,0,0,0
15105,240.429993,717800,0,0,0
15229,240.470001,718000,0,0,0
15340,240.5,718200,0,0,0
15455,240.529999,718400,0,0,0
15569,240.569992,718600,0,0,0
15683,240.599991,718800,0,0,0
15796,240.62999,719000,0,0,0
15905,240.669998,719200,0,0,0
16018,240.699997,719400,0,0,0
16125,240.729996,719600,0,0,0
16238,240.769989,719800,0,0,0
16353,240.799988,720000,0,0,0
16467,240.830002,720200,0,0,0
16578,240.869995,720400,0,0,0
16686,240.899994,720600,0,0,0
16803,240.929993,720800,0,0,0
16910,240.970001,721000,0,0,0
17027,241,721200,0,0,0
17140,241.029999,721400,0,0,0
17255,241.059998,721600,0,0,0
17373,241.099991,721800,0,0,0
17485,241.12999,722000,0,0,0
17597,241.159988,722200,0,0,0
17708,241.199997,722400,0,0,0
17818,241.229996,722600,0,0,0
17931,241.259995,722800,0,0,0
18041,241.299988,723000,0,0,0
18149,241.330002,723200,0,0,0
18265,241.360001,723400,0,0,0
18381,241.399994,723600,0,0,0
18495,241.429993,723800,0,0,0
18608,241.459991,724000,0,0,0
18721,241.5,724200,0,0,0
18799,241.529999,724400,0,0,0
18908,241.559998,724600,0,0,0
19017,241.599991,724800,0,0,0
19133,241.62999,725000,0,0,0
19244,241.659988,725200,0,0,0
19360,241.689987,725400,0,0,0
19473,241.729996,725600,0,0,0
19590,241.759995,725800,0,0,0
19702,241.789993,726000,0,0,0
19816,241.830002,726200,0,0,0
19928,241.860001,726400,0,0,0
20045,241.889999,726600,0,0,0
20160,241.929993,726800,0,0,0
20276,241.959991,727000,0,0,0
20383,241.98999,727200,0,0,0
20488,242.029999,727400,0,0,0
20599,242.059998,727600,0,0,0
20715,242.089996,727800,0,0,0
20830,242.119995,728000,0,0,0
20949,242.159988,728200,0,0,0
21061,242.189987,728400,0,0,0
21175,242.220001,728600,0,0,0
21287,242.259995,728800,0,0,0
21399,242.289993,729000,0,0,0
21509,242.319992,729200,0,0,0
21620,242.360001,729400,0,0,0
21737,242.389999,729600,0,0,0
21842,242.419998,729800,0,0,0
21955,242.449997,730000,0,0,0
22065,242.48999,730200,0,0,0
22177,242.519989,730400,0,0,0
22290,242.549988,730600,0,0,0
22399,242.589996,730800,0,0,0
22512,242.619995,731000,0,0,0
22628,242.649994,731200,0,0,0
22741,242.689987,731400,0,0,0
22861,242.720001,731600,0,0,0
22978,242.75,731800,0,0,0
23087,242.779999,732000,0,0,0
23196,242.819992,732200,0,0,0
23310,242.849991,732400,0,0,0
23423,242.87999,732600,0,0,0
23534,242.919998,732800,0,0,0
23648,242.949997,733000,0,0,0
23760,242.979996,733200,0,0,0
23874,243.009995,733400,0,0,0
23988,243.049988,733600,0,0,0
24099,243.080002,733800,0,0,0
24213,243.110001,734000,0,0,0
24327,243.149994,734200,0,0,0
24438,243.179993,734400,0,0,0
24550,243.209991,734600,0,0,0
24665,243.25,734800,0,0,0
24781,243.279999,735000,0,0,0
24891,243.309998,735200,0,0,0
25007,243.339996,735400,0,0,0
25124,243.37999,735600,0,0,0
25238,243.409988,735800,0,0,0
