_ID_,mag[0],mag[1],mag[2],time
5,0.10567151,-1.23496187,0.683473945,436.26812939799856
10,0.0411171392,-1.24174523,0.624931514,436.27812939847354
16,0.0995755419,-1.25346339,0.683051944,436.28812939894851
27,0.115712844,-1.24443662,0.673933387,436.29810498061124
35,0.0925510675,-1.22880411,0.677999973,436.30810498108622
40,0.070193097,-1.23259759,0.627482176,436.31810498156119
46,0.105774492,-1.22936153,0.647614181,436.32810498203617
51,0.0416127183,-1.26635528,0.630091369,436.33810498251114
56,0.0926540568,-1.2232039,0.64214015,436.34810498298611
61,0.0764209479,-1.22614932,0.645454764,436.35810498346109
70,0.0737055391,-1.24202311,0.618049383,436.37810498441104
76,0.0925775766,-1.22889137,0.671943009,436.38810498488601
82,0.0633005053,-1.21999156,0.639980733,436.39808056654874
88,0.0795193911,-1.23460126,0.696076334,436.40808056702372
93,0.0569269508,-1.22613347,0.639950097,436.41808056749869
99,0.111929454,-1.22272503,0.677631557,436.42808056797367
105,0.0149616189,-1.24138236,0.637521982,436.43808056844864
111,0.109032124,-1.23232043,0.656421602,436.44808056892361
116,0.0437169336,-1.21977651,0.646463811,436.45808056939859
123,0.0865738913,-1.25347221,0.677313387,436.46808056987356
127,0.0441956334,-1.2501837,0.675484061,436.47808057034854
141,0.147689968,-1.2140094,0.656018376,436.49814770522062
149,0.0894423127,-1.22622311,0.645112932,436.50814770569559
153,0.0441236831,-1.23243177,0.628073335,436.51814770617057
158,0.10200683,-1.21353877,0.669136882,436.52814770664554
164,0.0471397229,-1.22312474,0.631248057,436.53814770712052
171,0.105555013,-1.23474443,0.69536835,436.54814770759549
176,0.0370553397,-1.21355164,0.646788418,436.55814770807046
182,0.0931092799,-1.24771738,0.653309047,436.56814770854544
187,0.037514776,-1.23218989,0.640201688,436.57814770902041
193,0.0890681669,-1.21365952,0.657467604,436.58814770949539
199,0.0569561571,-1.22622263,0.63390249,436.59812329115812
206,0.111962058,-1.22281659,0.671595752,436.60812329163309
210,0.0661742911,-1.20450258,0.643339396,436.61812329210807
215,0.0890099704,-1.20767272,0.645644903,436.62812329258304
221,0.0536992475,-1.22914219,0.642867863,436.63812329305802
227,0.0833734423,-1.24481273,0.638636231,436.64812329353299
232,0.0535173975,-1.22286379,0.64906323,436.65812329400796
239,0.121548072,-1.21953392,0.686426401,436.66812329448294
244,0.070339039,-1.2388519,0.621162772,436.67812329495791
250,0.112200707,-1.24095893,0.694988728,436.68812329543289
257,0.105616339,-1.22316873,0.647742987,436.69809887709562
265,0.086227648,-1.23511875,0.665845931,436.70809887757059
270,0.0273291338,-1.21653128,0.649919033,436.71809887804557
277,0.0962786078,-1.25047803,0.674108803,436.72809887852054
282,0.0477794856,-1.25391841,0.636231005,436.73809887899552
288,0.105888285,-1.23552477,0.647332072,436.74809887947049
293,0.0403578281,-1.2224884,0.667372882,436.75809887994546
298,0.114752419,-1.20713222,0.686963201,436.76809888042044
302,0.0308954604,-1.22606254,0.634524167,436.77809888089541
308,0.112357646,-1.23546433,0.653166831,436.78809888137039
313,0.0665364638,-1.22293627,0.648713589,436.79807446303312
320,0.0894830301,-1.23807633,0.674645603,436.80807446350809
323,0.0345201828,-1.24158084,0.630952656,436.81807446398307
329,0.0994382575,-1.24735427,0.677104414,436.82807446445804
335,0.0795294642,-1.21123505,0.612733603,436.83807446493302
341,0.0925496966,-1.23475087,0.689617157,436.84807446540799
346,0.0402065292,-1.21630001,0.66752553,436.85807446588296
352,0.0763500184,-1.23191023,0.669128597,436.86807446635794
357,0.0569228642,-1.22032237,0.61601752,436.87807446683291
363,0.106172629,-1.25964522,0.682504714,436.88807446730789
371,0.101619467,-1.20096624,0.681446135,436.89814160170499
379,0.0863482952,-1.24128652,0.665587664,436.90814160217997
383,0.0766179711,-1.23838568,0.650933743,436.91814160265494
394,0.0604136698,-1.2355417,0.630429029,436.93814160360489
400,0.0865685195,-1.24766028,0.65337646,436.94814160407986
405,0.0566502251,-1.21384382,0.634196281,436.95814160455484
411,0.0863005593,-1.24118495,0.671571314,436.96814160502981
416,0.0342254117,-1.22920942,0.631284833,436.97814160550479
420,0.125279054,-1.23533213,0.66477704,436.98814160597976
426,0.0604233034,-1.24142635,0.64823252,436.99811718764249
432,0.085563533,-1.21018684,0.678549349,437.00811718811747
437,0.0274020452,-1.2225976,0.655644417,437.01811718859244
442,0.0795106217,-1.22878706,0.672127664,437.02811718906742
448,0.06361375,-1.23839271,0.645186245,437.03811718954239
454,0.106087744,-1.2477628,0.652819693,437.04811719001736
458,0.0727169514,-1.1988219,0.613212109,437.05811719049234
465,0.0824665353,-1.21349204,0.66347295,437.06811719096731
470,0.0637191236,-1.25035858,0.668793797,437.07811719144229
476,0.118854187,-1.24724805,0.688487828,437.08811719191726
489,0.135130286,-1.2444011,0.679173529,437.10809277405497
494,0.0501726009,-1.21977675,0.646103323,437.11809277452994
501,0.0765523463,-1.23827207,0.656855643,437.12809277500492
507,0.06370949,-1.24447417,0.650990307,437.13809277547989
513,0.0830604061,-1.23830712,0.656675518,437.14809277595486
518,0.0633652285,-1.22024393,0.621759295,437.15809277642984
524,0.0958601981,-1.23200655,0.668540478,437.16809277690481
529,0.0399881154,-1.20411909,0.655824482,437.17809277737979
536,0.0928864628,-1.24728966,0.677133501,437.18809277785476
542,0.0344280601,-1.23557127,0.619012892,437.19806835951749
548,0.0922786072,-1.21658695,0.666112363,437.20806835999247
553,0.0733204484,-1.22952175,0.624218106,437.21806836046744
558,0.0924173966,-1.222767,0.665916681,437.22806836094242
564,0.056862507,-1.22609019,0.639727831,437.23806836141739
571,0.0802168623,-1.25976443,0.665043235,437.24806836189236
576,0.060306415,-1.24120879,0.660125673,437.25806836236734
582,0.0895642191,-1.23833954,0.656480968,437.26806836284231
587,0.0570788793,-1.23246133,0.627503216,437.27806836331729
592,0.0991126969,-1.23496211,0.677330256,437.28806836379226
608,0.0860783011,-1.2290014,0.659856856,437.30804394592997
612,0.0273712669,-1.22257686,0.655538023,437.31804394640494
617,0.076410301,-1.23796785,0.674810171,437.32804394687992
623,0.0403002314,-1.21657169,0.64940393,437.33804394735489
629,0.112393692,-1.24150586,0.658764839,437.34804394782986
634,0.0401593298,-1.2162683,0.667362571,437.35804394830484
640,0.0831455067,-1.2502594,0.680213034,437.36804394877981
644,0.064005509,-1.25691593,0.644514143,437.37804394925479
650,0.0988567919,-1.21680844,0.653877795,437.38804394972976
656,0.0371567011,-1.21389794,0.622545004,437.39811108412687
662,0.0894760191,-1.24401927,0.686243355,437.40811108460184
667,0.0478058942,-1.25407541,0.624025524,437.41811108507682
673,0.0932106376,-1.2480638,0.629065752,437.42811108555179
679,0.0564354919,-1.21342146,0.658048213,437.43811108602677
686,0.0893706381,-1.23205328,0.662635803,437.44811108650174
691,0.0639421195,-1.2509259,0.632673502,437.45811108697671
700,0.0471539013,-1.22915161,0.636770725,437.47811108792666
706,0.0958292335,-1.23198569,0.668433607,437.48811108840164
714,0.138188288,-1.22350538,0.634655952,437.49808667006437
723,0.0800986812,-1.25366807,0.659161747,437.50808667053934
727,0.0540826358,-1.24772942,0.636018693,437.51808667101432
733,0.105975933,-1.25342655,0.682500541,437.52808667148929
739,0.0505009629,-1.2323097,0.633590579,437.53808667196427
745,0.0631716698,-1.22571385,0.663454711,437.54808667243924
750,0.0602182746,-1.23520207,0.648199439,437.55808667291421
757,0.0988857597,-1.22277558,0.665599704,437.56808667338919
762,0.0435688458,-1.21960771,0.65210104,437.57808667386416
772,0.0311853662,-1.24444795,0.639648974,437.59806225600187
777,0.0892177522,-1.23174202,0.680553019,437.60806225647684
781,0.0542848893,-1.24821293,0.605975151,437.61806225695182
788,0.0954332501,-1.20765126,0.645172358,437.62806225742679
793,0.0404369868,-1.21694183,0.625282586,437.63806225790177
799,0.0861816332,-1.23515761,0.659538686,437.64806225837674
804,0.0320387818,-1.26985502,0.596857548,437.65806225885171
810,0.0762425363,-1.2376467,0.692676127,437.66806225932669
827,0.0728569403,-1.21095037,0.624642432,437.69812939467374
836,0.0827453211,-1.2318002,0.674707592,437.70812939514872
841,0.0407641232,-1.23528266,0.636684299,437.71812939562369
847,0.089310348,-1.23782146,0.686346292,437.72812939609867
853,0.0309046358,-1.23208618,0.64002955,437.73812939657364
859,0.093351461,-1.27187932,0.682187736,437.74812939704861
864,0.0641701296,-1.26906097,0.656029582,437.75812939752359
871,0.0963396281,-1.2449193,0.631955981,437.76812939799856
875,0.0537891574,-1.24123704,0.654125512,437.77812939847354
