_ID_,dt,status,theta1[0],theta1[1],theta1[2],theta2[0],theta2[1],theta2[2],time,vel1[0],vel1[1],vel1[2],vel2[0],vel2[1],vel2[2]
110236,0.00400000019,0,1.75971491e-05,3.98408774e-05,-3.75509626e-05,9.43978284e-06,2.62054127e-05,9.17766374e-06,643.36556274746545,0.000580296968,0.0388478413,0.000719174277,0.0004058872,0.0390509479,0.00070287619
110238,0.00400000019,0,9.85895167e-06,3.22418455e-05,-1.37214247e-05,2.8467075e-05,2.19235499e-05,1.68938423e-05,643.36956274765544,0.000484764518,0.0388787389,0.000698837044,0.00039257828,0.0389915295,0.000680177007
110240,0.00400000019,0,5.43736041e-06,2.76852552e-05,-1.4462139e-05,1.60249238e-05,2.37236018e-05,1.17533409e-05,643.37356274784543,0.000557063613,0.0389077701,0.000821236405,0.000418961834,0.0390743911,0.000713298738
110242,0.00400000019,0,6.77231128e-06,3.06900001e-05,-1.18436283e-05,4.45508886e-06,1.83223128e-05,1.80580882e-05,643.37756274803542,0.000464683573,0.0388888791,0.000847817981,0.000404989172,0.0391053446,0.000663864252
110243,0.00400000019,0,1.8735127e-05,2.12509967e-05,-2.96713715e-05,4.85746705e-06,2.38479115e-05,2.09230438e-05,643.38156274822541,0.000486141158,0.0389976092,0.000886317051,0.00043814932,0.0390919559,0.00065750588
110245,0.00400000019,0,2.07381418e-05,3.97663644e-05,-6.88952605e-06,1.70309722e-05,3.05993744e-05,3.63378349e-05,643.3855627484154,0.000509520352,0.0389665551,0.000889794319,0.000532707549,0.0391212963,0.000821168709
110248,0.00400000019,0,1.67466151e-05,5.30919824e-05,-1.16885553e-06,1.99794067e-05,2.4847137e-05,3.35834084e-05,643.38956274860539,0.000520298141,0.0388295092,0.000958301593,0.000495535787,0.0390692949,0.000814859581
110250,0.00400000019,0,6.54370569e-06,3.01581331e-05,1.02594631e-05,7.63607022e-06,2.44225994e-05,3.70430062e-05,643.39356274879538,0.000551136909,0.0389902629,0.000992582645,0.000532506616,0.0391026698,0.000733784516
110253,0.00397558138,0,9.62437099e-08,4.13250564e-05,7.22916639e-06,-2.97961176e-08,2.24024607e-05,3.5507921e-05,643.39753833017312,0.000445148413,0.0386022925,0.000751094834,0.000451060565,0.0388227105,0.000704671489
110255,0.00400000019,0,-9.94268612e-06,4.03076665e-05,-2.68070903e-06,6.04457864e-06,2.45638603e-05,4.61676245e-05,643.40153833036311,0.000541118439,0.0387254283,0.000729458057,0.000476206973,0.0390621759,0.000666900654
