_ID_,hdwStatus,insStatus,lla[0],lla[1],lla[2],qn2b[0],qn2b[1],qn2b[2],qn2b[3],timeOfWeek,uvw[0],uvw[1],uvw[2],week
49,1114114,415304704,59.348150100000012,18.068786300000003,51.793000000528991,0.9887079,-0.015585836,0.0031129024,0.149010405,436.33410498232115,0,0,0,0
101,1114114,415304704,59.348150100000012,18.068786300000003,51.793000000528991,0.988713443,-0.0155857923,0.00311202346,0.148973301,436.43408056825865,0,0,0,0
161,1114122,415304704,59.348150100000012,18.068786300000003,51.793000000528991,0.988713205,-0.0155610628,0.00310590281,0.148977861,436.53414770693053,0,0,0,0
218,1114114,415304704,59.348150100000012,18.068786300000003,51.793000000528991,0.988704681,-0.0155684948,0.00312630669,0.149033248,436.63412329286803,0,0,0,0
279,1114114,415304704,59.348150100000012,18.068786300000003,51.793000000528991,0.988704324,-0.015571679,0.00309856236,0.14903599,436.73409887880553,0,0,0,0
332,1114114,415304704,59.348150100000012,18.068786300000003,51.793000000528991,0.988693118,-0.0155921178,0.00309321843,0.149108395,436.83407446474303,0,0,0,0
390,1114112,415304704,59.348150100000012,18.068786300000003,51.793000000528991,0.988695741,-0.0155813657,0.00308937649,0.149091914,436.9341416034149,0,0,0,0
445,1114112,415304704,59.348150100000012,18.068786300000003,51.793000000528991,0.98868078,-0.0155972494,0.0031068353,0.149188906,437.0341171893524,0,0,0,0
503,1114112,415304704,59.348150100000012,18.068786300000003,51.793000000528991,0.988659382,-0.0156144258,0.00312743918,0.149328515,437.1340927752899,0,0,0,0
561,1114114,415304704,59.348150100000012,18.068786300000003,51.793000000528991,0.988657236,-0.0155964978,0.00310886279,0.149344981,437.2340683612274,0,0,0,0
619,1114114,415304704,59.348150100000012,18.068786300000003,51.793000000528991,0.988656104,-0.0156022208,0.00311537576,0.149352103,437.3340439471649,0,0,0,0
676,1114114,415304704,59.348150100000012,18.068786300000003,51.793000000528991,0.988645852,-0.0155970696,0.0031256245,0.149419412,437.43411108583678,0,0,0,0
735,1114112,415304704,59.348150100000012,18.068786300000003,51.793000000528991,0.988647938,-0.0155938827,0.00310777966,0.149407238,437.53408667177428,0,0,0,0
790,1114112,415304704,59.348150100000012,18.068786300000003,51.793000000528991,0.988662601,-0.0155902524,0.00309482822,0.149310097,437.63406225771178,0,0,0,0
850,1114112,415304704,59.348150100000012,18.068786300000003,51.793000000528991,0.988664269,-0.0155862719,0.0030898219,0.149300426,437.73412939638365,0,0,0,0
905,1114112,415304704,59.348150100000012,18.068786300000003,51.793000000528991,0.988663375,-0.015572682,0.00310163619,0.149307221,437.83410498232115,0,0,0,0
966,1114112,415304704,59.348150100000012,18.068786300000003,51.793000000528991,0.988676012,-0.0155314179,0.00309554697,0.149227634,437.93408056825865,0,0,0,0
1021,1114112,415304704,59.348150100000012,18.068786300000003,51.793000000528991,0.988675714,-0.0155181447,0.00309348153,0.149231151,438.03405615419615,0,0,0,0
1080,1114112,415304704,59.348150100000012,18.068786300000003,51.793000000528991,0.988673687,-0.015521137,0.00311346934,0.149243832,438.13403174013365,0,0,0,0
1135,1114112,415304704,59.348150100000012,18.068786300000003,51.793000000528991,0.988681257,-0.015506045,0.00310665835,0.149195939,438.23409887880553,0,0,0,0
1195,1114112,415304704,59.348150100000012,18.068786300000003,51.793000000528991,0.988679349,-0.0155289704,0.00310039427,0.149205998,438.33407446474303,0,0,0,0
1249,1114112,415304704,59.348150100000012,18.068786300000003,51.793000000528991,0.988687396,-0.0155211026,0.0030865022,0.149153516,438.43405005068053,0,0,0,0
