_ID_,cnoMean,ecef[0],ecef[1],ecef[2],hAcc,hMSL,lla[0],lla[1],lla[2],pDop,status,timeOfWeekMs,towOffset,vAcc,week
113,32.7333336,3099236.1000000001,1013409.5,5463297,0.775000036,7.36000013,59.338641799999998,18.107064999999999,31.561,0.889999986,1074594586,399029000,398001.60666048224,0.978000045,2040
270,32.5666656,3099236.0899999999,1013409.47,5463296.9100000001,0.775000036,7.27700043,59.338641599999995,18.1070645,31.478000000000002,0.889999986,1074594586,399029200,398001.60666048224,0.978000045,2040
424,32.5666656,3099236.0899999999,1013409.48,5463296.9199999999,0.775000036,7.28200054,59.338641599999995,18.107064599999998,31.484000000000002,0.889999986,1074594586,399029400,398001.60666048224,0.978000045,2040
578,32.5999985,3099236.0899999999,1013409.49,5463296.9299999997,0.775000036,7.29700041,59.338641699999997,18.1070648,31.499000000000002,0.889999986,1074594586,399029600,398001.60666048224,0.978000045,2040
732,32.5333328,3099236.0899999999,1013409.5,5463296.9500000002,0.775000036,7.30900049,59.338641699999997,18.107064999999999,31.510000000000002,0.889999986,1074594586,399029800,398001.60666048224,0.979000032,2040
888,32.7333336,3099236.0899999999,1013409.5,5463296.9500000002,0.775000036,7.31200027,59.338641699999997,18.107064899999997,31.513999999999999,0.889999986,1074594586,399030000,398001.60663023131,0.979000032,2040
1042,32.7666664,3099236.1000000001,1013409.49,5463296.9400000004,0.775000036,7.30900049,59.338641599999995,18.1070648,31.510000000000002,0.889999986,1074594586,399030200,398001.60663023131,0.979000032,2040
1196,32.5666656,3099236.0899999999,1013409.49,5463296.9299999997,0.775000036,7.30000019,59.338641599999995,18.1070648,31.501000000000001,0.889999986,1074594586,399030400,398001.60663023131,0.979000032,2040
1350,32.6333351,3099236.0899999999,1013409.49,5463296.9299999997,0.775000036,7.29400015,59.338641599999995,18.107064899999997,31.495000000000001,0.889999986,1074594586,399030600,398001.60663023131,0.979000032,2040
1501,32.7000008,3099236.0899999999,1013409.5,5463296.9199999999,0.775000036,7.28900051,59.338641499999994,18.107064999999999,31.490000000000002,0.889999986,1074594586,399030800,398001.60663023131,0.979000032,2040
1658,32.6333351,3099236.0899999999,1013409.51,5463296.9199999999,0.775000036,7.29400015,59.338641499999994,18.1070651,31.496000000000002,0.889999986,1074594586,399031000,398001.60669142648,0.979000032,2040
1815,32.6333351,3099236.0899999999,1013409.51,5463296.9199999999,0.775000036,7.29100037,59.338641499999994,18.1070651,31.492000000000001,0.889999986,1074594586,399031200,398001.60669142648,0.979000032,2040
