_ID_,acc1[0],acc1[1],acc1[2],acc2[0],acc2[1],acc2[2],pqr1[0],pqr1[1],pqr1[2],pqr2[0],pqr2[1],pqr2[2],status,time
277414,0.0810578838,0.988491178,-9.67524052,0.0724560991,1.01086569,-9.84509754,0.00393062783,0.0137413209,-0.0050662877,0.00322739221,-0.00161243964,0.00403227983,541103648,1371.8044920996763
277417,0.114993595,0.991943955,-9.64920044,0.0779545307,1.00573468,-9.83285618,0.00896135159,0.0111131072,-0.0039327573,0.00526412809,2.06895365e-05,0.00409560464,541103648,1371.8084920998663
277420,0.0989653543,0.977439523,-9.64899635,0.075255543,1.0329808,-9.83562565,0.00499915611,0.0132132629,-0.00329437433,0.00615962874,-0.000321331958,0.00286325184,541103648,1371.8124921000563
277423,0.100781754,1.01688159,-9.66469955,0.0766983181,1.0380255,-9.8713789,0.00449275412,0.0121970745,-0.00790880062,0.00490604714,0.00146352756,0.00462438725,541103648,1371.8164921002463
277426,0.0798419714,0.995851398,-9.6607151,0.0861001089,1.02528024,-9.86864662,0.0048971409,0.0106672915,-0.00523231691,0.0054209847,-0.0018534218,0.00463541225,541103648,1371.8204921004362
277429,0.0786973387,1.02138376,-9.67337227,0.104519621,1.02473176,-9.83943748,0.00746584823,0.00900786649,-0.00259151147,0.0057860841,-0.00202082004,0.00510327565,541103648,1371.8244921006262
277432,0.102057405,0.998894274,-9.65985394,0.0768559501,1.02348876,-9.81385326,0.00586644793,0.0133178951,-0.00229197601,0.00519834971,0.000413431699,0.00102539104,541103648,1371.8284921008162
277435,0.104703732,1.00774705,-9.70022297,0.0463090762,1.0172081,-9.78200245,0.00273067807,0.013001103,-0.00600091601,0.003845484,0.00191134866,0.0073906905,541103648,1371.8324921010062
277438,0.0825976878,1.02454567,-9.65360069,0.0898569524,1.04100215,-9.84904289,0.006262857,0.014216451,-0.00406588009,0.00323157199,-0.000840700406,0.00456355046,541103648,1371.8364921011962
277441,0.0740380362,0.982598603,-9.64776707,0.0624728166,1.02471566,-9.84842491,0.00556608522,0.00896790996,-0.00369311729,0.00497438014,0.0017990513,0.00492361374,541103648,1371.8404921013862
277444,0.0865068436,0.989133298,-9.68318939,0.108028509,1.04442823,-9.84277344,0.00949708372,0.0115206987,-0.00192683015,0.00603727903,0.00172261917,0.00315684197,541103648,1371.8444921015762
277447,0.0830552131,1.00551701,-9.62626171,0.0784409642,1.02023864,-9.83722019,0.00450219493,0.0116445357,-0.00205501565,0.00357327028,0.0011266704,0.00228925608,541103648,1371.8484921017662
277450,0.103924304,1.01236105,-9.67038822,0.0847855285,1.01248872,-9.84181023,0.00673030503,0.0110417167,-0.00403053639,0.00274485676,0.00153695652,0.00402178941,541103648,1371.8524921019562
