_ID_,sAcc,timeOfWeekMs,velEcef[0],velEcef[1],velEcef[2]
114,0.25,399029000,-0.00999999978,-0.25999999,-0.649999976
271,0.269999981,399029200,0.0299999993,0.099999994,0.280000001
425,0.280000001,399029400,0.0199999996,0.049999997,0.099999994
579,0.289999992,399029600,0,0.00999999978,0.0199999996
733,0.289999992,399029800,0,0.0299999993,0.0599999987
889,0.219999999,399030000,0.049999997,-0.0399999991,0.00999999978
1043,0.289999992,399030200,0,0.00999999978,0.0399999991
1197,0.209999993,399030400,0.0199999996,0.0199999996,0
1351,0.269999981,399030600,0,0.00999999978,-0.0700000003
1502,0.25,399030800,0.0299999993,0.00999999978,-0.0599999987
1659,0.280000001,399031000,0.0199999996,0.00999999978,0.0599999987
1816,0.189999998,399031200,0,-0.00999999978,0
1970,0.25999999,399031400,0.00999999978,-0.0299999993,-0.0700000003
2124,0.229999989,399031600,-0.00999999978,-0.0299999993,-0.0299999993
2278,0.269999981,399031800,-0.0199999996,-0.00999999978,-0.0599999987
2434,0.25999999,399032000,-0.00999999978,-0.00999999978,-0.0199999996
2588,0.219999999,399032200,0,0.0199999996,0.0199999996
2745,0.239999995,399032400,0,0.049999997,0.0700000003
2899,0.199999988,399032600,0.0199999996,0.0199999996,-0.00999999978
3053,0.25,399032800,0.0399999991,0.0399999991,0.140000001
3204,0.25,399033000,0.0399999991,-0.00999999978,0.0700000003
3361,0.25,399033200,0.00999999978,0.0199999996,0.0700000003
3509,0.209999993,399033400,0.049999997,-0.049999997,0.00999999978
3666,0.189999998,399033600,0,-0.0599999987,0.0299999993
3817,0.229999989,399033800,0.00999999978,0.0299999993,0.0399999991
3974,0.25,399034000,0,0.00999999978,-0.0700000003
4128,0.25,399034200,-0.0199999996,-0.0299999993,-0.109999999
4282,0.25,399034400,0.0199999996,-0.00999999978,0.049999997
4436,0.229999989,399034600,0.0799999982,-0.0199999996,-0.0599999987
4590,0.239999995,399034800,-0.0299999993,-0.0399999991,-0.0599999987
4744,0.25,399035000,0.0299999993,0.00999999978,0.0399999991
4898,0.25,399035200,0.0199999996,-0.049999997,-0.129999995
5052,0.25999999,399035400,-0.00999999978,0,-0.0399999991
5206,0.239999995,399035600,-0.049999997,-0.0299999993,-0.0399999991
5360,0.239999995,399035800,-0.0299999993,-0.0299999993,-0.049999997
5511,0.229999989,399036000,0.0399999991,0,-0.00999999978
5668,0.229999989,399036200,-0.00999999978,-0.00999999978,-0.00999999978
5822,0.25,399036400,0.049999997,0.00999999978,0.049999997
5976,0.229999989,399036600,0.0199999996,0.00999999978,-0.0299999993
6130,0.25,399036800,0,0,0.0199999996
6284,0.219999999,399037000,-0.049999997,-0.0399999991,-0.0399999991
6438,0.229999989,399037200,-0.0399999991,0,0.0399999991
6592,0.170000002,399037400,0,-0.0299999993,0
6746,0.229999989,399037600,0.0199999996,-0.00999999978,-0.0299999993
6900,0.239999995,399037800,-0.0399999991,-0.0199999996,-0.049999997
7054,0.239999995,399038000,0,0.00999999978,0.0299999993
7208,0.25,399038200,0.00999999978,0,0.0299999993
7362,0.239999995,399038400,0.0299999993,0.00999999978,0.0299999993
7513,0.229999989,399038600,0.00999999978,0.0199999996,0.0199999996
7670,0.25,399038800,0,0.0199999996,0.0599999987
7824,0.229999989,399039000,0.0399999991,-0.0199999996,-0.0199999996
7978,0.229999989,399039200,-0.00999999978,0.00999999978,0
8132,0.25,399039400,-0.00999999978,0,-0.0199999996
8283,0.229999989,399039600,-0.0199999996,0,0
8437,0.229999989,399039800,-0.00999999978,0.00999999978,0.0199999996
8594,0.179999992,399040000,-0.00999999978,-0.0299999993,0.00999999978
8748,0.219999999,399040200,-0.0199999996,-0.00999999978,0.0299999993
8902,0.189999998,399040400,-0.00999999978,0.0299999993,0
9056,0.199999988,399040600,-0.00999999978,0.0399999991,0.0299999993
9207,0.239999995,399040800,0.0700000003,0,0.0700000003
9364,0.229999989,399041000,0.049999997,0,-0.00999999978
9515,0.219999999,399041200,0.0299999993,-0.0199999996,-0.00999999978
9672,0.209999993,399041400,-0.0199999996,0.0199999996,0.0199999996
9826,0.25,399041600,0.0299999993,0,0.0399999991
9980,0.189999998,399041800,0.00999999978,-0.0299999993,0
10134,0.199999988,399042000,0.00999999978,-0.0299999993,-0.0199999996
10288,0.199999988,399042200,-0.0199999996,0.0299999993,0
10448,0.25,399042400,0.0199999996,0,0.00999999978
10596,0.229999989,399042600,-0.0700000003,0.00999999978,0.0899999961
10750,0.239999995,399042800,0.00999999978,0,0.0199999996
10907,0.25,399043000,0.0399999991,0.00999999978,0.0399999991
11058,0.209999993,399043200,0,0.0299999993,0.0299999993
11212,0.239999995,399043400,0.0199999996,-0.0199999996,0.0399999991
11363,0.219999999,399043600,0.00999999978,0.0199999996,0.0199999996
11517,0.239999995,399043800,0.00999999978,-0.00999999978,-0.049999997
11674,0.229999989,399044000,-0.0199999996,-0.0199999996,-0.0199999996
11828,0.239999995,399044200,0.00999999978,-0.0199999996,-0.109999999
11982,0.229999989,399044400,0.049999997,-0.00999999978,-0.0799999982
12136,0.229999989,399044600,0,-0.0599999987,-0.099999994
12290,0.239999995,399044800,0,-0.0199999996,-0.049999997
12444,0.239999995,399045000,0.00999999978,0,-0.0799999982
12598,0.219999999,399045200,0.0199999996,0.0199999996,0.00999999978
12752,0.229999989,399045400,-0.0199999996,-0.049999997,-0.099999994
12906,0.239999995,399045600,0,-0.00999999978,-0.0299999993
13060,0.219999999,399045800,0.0399999991,0.0399999991,0.0299999993
13217,0.219999999,399046000,0.0299999993,-0.0199999996,0.00999999978
13368,0.239999995,399046200,0.00999999978,0.0199999996,0.109999999
13519,0.219999999,399046400,-0.0199999996,-0.0299999993,-0.0299999993
13676,0.229999989,399046600,-0.0399999991,0.0199999996,0
13830,0.239999995,399046800,0.0199999996,0.0799999982,0.189999998
13984,0.239999995,399047000,-0.049999997,0.0599999987,0.109999999
14138,0.239999995,399047200,0.00999999978,0.0199999996,0.0399999991
14292,0.239999995,399047400,-0.0299999993,-0.049999997,-0.109999999
14446,0.239999995,399047600,-0.00999999978,0.0299999993,0.0700000003
14603,0.239999995,399047800,0.0899999961,0.0199999996,0.0399999991
14756,0.229999989,399048000,0.0199999996,-0.00999999978,0.00999999978
14918,0.239999995,399048200,-0.00999999978,0.00999999978,-0.0199999996
15069,0.229999989,399048400,-0.0700000003,0.0399999991,0.0899999961
15223,0.239999995,399048600,0.049999997,0.0199999996,0.049999997
15377,0.239999995,399048800,-0.00999999978,0.00999999978,0.0700000003
15528,0.229999989,399049000,0.049999997,-0.0299999993,-0.049999997
15685,0.239999995,399049200,-0.0299999993,-0.0599999987,-0.140000001
15839,0.239999995,399049400,0.00999999978,-0.0599999987,-0.140000001
15993,0.25,399049600,-0.0199999996,-0.0299999993,-0.140000001
16147,0.239999995,399049800,0.0199999996,-0.0599999987,-0.099999994
16304,0.25,399050000,-0.0199999996,-0.0299999993,-0.129999995
16455,0.25,399050200,-0.0299999993,-0.049999997,-0.119999997
16609,0.229999989,399050400,0,-0.0700000003,-0.0700000003
16763,0.25,399050600,0.00999999978,-0.129999995,-0.280000001
16917,0.25999999,399050800,0.0399999991,0.0399999991,0.099999994
17071,0.25999999,399051000,0.0399999991,0,0.0299999993
17225,0.25,399051200,0.00999999978,-0.00999999978,-0.0199999996
17379,0.209999993,399051400,0.0199999996,0.00999999978,-0.00999999978
17530,0.25999999,399051600,-0.0399999991,-0.049999997,-0.119999997
17687,0.25999999,399051800,-0.049999997,-0.0599999987,-0.119999997
17841,0.229999989,399052000,0.0399999991,0.00999999978,0
17992,0.25999999,399052200,-0.00999999978,0.00999999978,0.0899999961
18149,0.25999999,399052400,0,0.0299999993,0.0599999987
18303,0.25999999,399052600,0.0299999993,0.0199999996,0.0799999982
18457,0.25,399052800,-0.0199999996,0,0.0700000003
18614,0.239999995,399053000,0.0199999996,0.00999999978,0.00999999978
18765,0.239999995,399053200,0,0.0299999993,0.0399999991
18919,0.25,399053400,0.0299999993,0,0.00999999978
19073,0.25,399053600,0,-0.0199999996,-0.049999997
19230,0.229999989,399053800,-0.0700000003,0,0.0199999996
19381,0.25,399054000,0.0199999996,-0.00999999978,0.0899999961
19532,0.209999993,399054200,0.0299999993,-0.0299999993,0
19689,0.25,399054400,0.0299999993,-0.00999999978,0.049999997
19840,0.25,399054600,0.0799999982,0.0299999993,0.0399999991
19997,0.219999999,399054800,0.049999997,-0.0299999993,0.00999999978
20151,0.25,399055000,0.0299999993,0,0.0299999993
20305,0.209999993,399055200,-0.0199999996,0.0299999993,0.0199999996
20459,0.239999995,399055400,-0.00999999978,0.00999999978,-0.049999997
20613,0.189999998,399055600,0.00999999978,-0.00999999978,0
20767,0.229999989,399055800,0.0299999993,-0.00999999978,-0.00999999978
20921,0.219999999,399056000,-0.00999999978,-0.049999997,-0.049999997
21082,0.229999989,399056200,-0.0299999993,0,0.0199999996
21236,0.219999999,399056400,-0.0399999991,-0.00999999978,0.00999999978
21393,0.229999989,399056600,-0.0199999996,0.00999999978,-0.00999999978
21541,0.229999989,399056800,-0.0199999996,-0.00999999978,0.049999997
21698,0.239999995,399057000,0.00999999978,-0.00999999978,0.0199999996
21855,0.229999989,399057200,0.0399999991,0,-0.00999999978
22009,0.229999989,399057400,-0.0299999993,0.0199999996,0.0899999961
22163,0.219999999,399057600,0.0299999993,-0.0199999996,0
22317,0.219999999,399057800,0.0399999991,0.0199999996,-0.0199999996
22473,0.229999989,399058000,-0.0299999993,-0.00999999978,0.0299999993
22627,0.229999989,399058200,-0.0399999991,-0.00999999978,-0.00999999978
22781,0.229999989,399058400,0,-0.0700000003,-0.149999991
22935,0.229999989,399058600,0,-0.0799999982,-0.140000001
23089,0.229999989,399058800,-0.0399999991,-0.00999999978,0.049999997
23243,0.229999989,399059000,-0.0299999993,0,0
23400,0.189999998,399059200,-0.00999999978,0.0399999991,0.0199999996
23551,0.239999995,399059400,-0.0299999993,-0.0199999996,-0.0399999991
23708,0.229999989,399059600,0.0299999993,-0.0700000003,-0.109999999
23862,0.199999988,399059800,-0.00999999978,0.0299999993,0
24018,0.229999989,399060000,-0.0599999987,-0.0799999982,-0.099999994
24172,0.239999995,399060200,-0.0700000003,-0.269999981,-0.479999989
24326,0.25,399060400,-0.099999994,-0.140000001,-0.310000002
24480,0.269999981,399060600,0.00999999978,0.159999996,0.319999993
24634,0.299999982,399060800,0.099999994,0.129999995,0.25999999
24788,0.310000002,399061000,0.049999997,0.0799999982,0.149999991
24942,0.239999995,399061200,-0.0599999987,0,0.00999999978
25099,0.310000002,399061400,-0.0299999993,-0.0700000003,-0.109999999
25250,0.319999993,399061600,0.0199999996,0.0899999961,0.25
25407,0.25,399061800,0.0799999982,-0.0299999993,-0.0599999987
25560,0.329999983,399062000,-0.0199999996,-0.0700000003,-0.149999991
25717,0.340000004,399062200,0.049999997,0.0899999961,0.25
25871,0.340000004,399062400,0.00999999978,-0.0700000003,-0.119999997
26031,0.349999994,399062600,0.0199999996,0.0599999987,0.149999991
26179,0.340000004,399062800,0.0299999993,-0.109999999,-0.239999995
26336,0.349999994,399063000,0.0299999993,0.0399999991,0.0899999961
26487,0.349999994,399063200,0,-0.049999997,-0.0899999961
26641,0.329999983,399063400,-0.0399999991,0.049999997,0.119999997
26795,0.25999999,399063600,-0.00999999978,-0.0299999993,-0.00999999978
26949,0.340000004,399063800,0.0399999991,0.00999999978,0.0599999987
27103,0.310000002,399064000,0.049999997,0.0199999996,0.0399999991
27257,0.269999981,399064200,0.0399999991,0.00999999978,0.00999999978
27411,0.25999999,399064400,-0.0299999993,-0.0199999996,-0.00999999978
27562,0.280000001,399064600,-0.0399999991,0.0299999993,0.049999997
27719,0.329999983,399064800,0,0.00999999978,0.0399999991
27873,0.229999989,399065000,0.0199999996,-0.00999999978,0.00999999978
28030,0.219999999,399065200,0.00999999978,0.00999999978,-0.00999999978
28181,0.25999999,399065400,0.0399999991,-0.0199999996,-0.0399999991
28335,0.199999988,399065600,-0.0199999996,0.0299999993,0
28489,0.269999981,399065800,-0.0199999996,-0.0199999996,-0.0199999996
28643,0.219999999,399066000,0,0.0199999996,-0.0199999996
28800,0.25,399066200,0.049999997,0,0.00999999978
28951,0.289999992,399066400,-0.0199999996,0.00999999978,0.109999999
29105,0.289999992,399066600,0.00999999978,0.0399999991,0.049999997
29259,0.289999992,399066800,0.0199999996,0,0.0399999991
29413,0.25,399067000,0.0599999987,-0.0299999993,0.0399999991
29564,0.289999992,399067200,-0.0199999996,-0.0399999991,-0.119999997
29721,0.25,399067400,0,-0.049999997,-0.0399999991
29875,0.280000001,399067600,0,-0.049999997,-0.0899999961
30029,0.229999989,399067800,-0.0399999991,0.00999999978,0
30186,0.25,399068000,0,-0.0700000003,-0.0700000003
30337,0.229999989,399068200,-0.0399999991,0.00999999978,0.00999999978
30491,0.269999981,399068400,-0.0199999996,0.0399999991,0.119999997
30645,0.209999993,399068600,0,-0.0199999996,0.0199999996
30799,0.209999993,399068800,-0.0299999993,-0.0199999996,0.00999999978
30953,0.239999995,399069000,-0.0399999991,0,0.0199999996
31107,0.229999989,399069200,0.0700000003,-0.0399999991,-0.0299999993
31261,0.25,399069400,0.00999999978,0,-0.0199999996
31415,0.209999993,399069600,0.00999999978,-0.0299999993,-0.00999999978
31566,0.229999989,399069800,0.0599999987,-0.0299999993,-0.0299999993
31723,0.219999999,399070000,0,0,0
31877,0.25999999,399070200,0.00999999978,0,0
32031,0.25999999,399070400,0.049999997,0.0199999996,0.0299999993
32185,0.239999995,399070600,0.0199999996,-0.0299999993,-0.049999997
32339,0.25999999,399070800,0.0299999993,0,0.00999999978
32493,0.25,399071000,0,0.00999999978,-0.0399999991
32647,0.209999993,399071200,0,-0.0199999996,0.00999999978
32801,0.199999988,399071400,0,-0.0199999996,0.0199999996
32955,0.239999995,399071600,0.00999999978,0,-0.0599999987
33109,0.25,399071800,0.00999999978,-0.00999999978,0.0299999993
33263,0.219999999,399072000,0.00999999978,-0.00999999978,0.00999999978
33417,0.229999989,399072200,0.0199999996,-0.0199999996,-0.0399999991
33568,0.239999995,399072400,0.0199999996,-0.0199999996,-0.049999997
33725,0.25,399072600,0.0199999996,-0.00999999978,0
33882,0.219999999,399072800,0.0299999993,0.0199999996,-0.0199999996
34039,0.25,399073000,0.0399999991,-0.00999999978,0
34183,0.229999989,399073200,0.0199999996,0.049999997,0.0799999982
34343,0.219999999,399073400,0.0299999993,-0.0599999987,-0.0899999961
34497,0.25,399073600,0.0299999993,0.0199999996,0.0399999991
34648,0.239999995,399073800,-0.049999997,-0.0299999993,-0.0700000003
34802,0.239999995,399074000,-0.0700000003,-0.159999996,-0.340000004
34956,0.239999995,399074200,-0.0399999991,-0.0799999982,-0.179999992
35110,0.239999995,399074400,0.0299999993,-0.0700000003,-0.140000001
35264,0.239999995,399074600,0.0599999987,0.140000001,0.229999989
35418,0.25999999,399074800,0.0399999991,0.0799999982,0.179999992
35569,0.229999989,399075000,0.049999997,0.0199999996,0.00999999978
35726,0.25999999,399075200,0.0199999996,0.0199999996,0.0399999991
35880,0.25,399075400,-0.0299999993,0.0399999991,0.0799999982
36034,0.25999999,399075600,0,0.0299999993,0.0599999987
36188,0.229999989,399075800,0.0399999991,-0.00999999978,-0.00999999978
36342,0.239999995,399076000,-0.0299999993,0.0199999996,0.0399999991
36493,0.25,399076200,-0.049999997,0.0700000003,0.189999998
36650,0.25,399076400,0.0299999993,0.099999994,0.170000002
36804,0.25999999,399076600,0.00999999978,0.0700000003,0.209999993
36958,0.269999981,399076800,0.0199999996,0.0199999996,0.0700000003
37112,0.199999988,399077000,-0.0199999996,-0.0399999991,-0.00999999978
37266,0.239999995,399077200,0.0599999987,0,0
37420,0.25,399077400,-0.0199999996,0.00999999978,-0.0299999993
37571,0.25999999,399077600,-0.0199999996,-0.0199999996,-0.0799999982
37728,0.25,399077800,0,-0.0199999996,-0.0399999991
37884,0.239999995,399078000,-0.049999997,0.0199999996,-0.0299999993
38043,0.25,399078200,-0.0199999996,-0.049999997,-0.099999994
38197,0.25999999,399078400,-0.0199999996,-0.00999999978,-0.0700000003
38351,0.25,399078600,0.00999999978,-0.0299999993,-0.0700000003
38505,0.239999995,399078800,0.00999999978,-0.0599999987,-0.129999995
38659,0.25999999,399079000,-0.049999997,-0.049999997,-0.149999991
38813,0.25999999,399079200,-0.00999999978,-0.0599999987,-0.170000002
38967,0.25999999,399079400,-0.049999997,-0.0599999987,-0.189999998
39121,0.25999999,399079600,-0.0399999991,-0.0599999987,-0.170000002
39275,0.269999981,399079800,-0.0599999987,-0.0399999991,-0.140000001
39429,0.25999999,399080000,-0.00999999978,-0.0299999993,-0.049999997
39580,0.25,399080200,-0.0599999987,-0.0299999993,-0.0399999991
39737,0.239999995,399080400,0.00999999978,-0.0299999993,-0.0299999993
39891,0.239999995,399080600,0.0700000003,-0.0199999996,-0.0599999987
40045,0.239999995,399080800,-0.00999999978,0.00999999978,0.00999999978
40199,0.25,399081000,0,-0.0599999987,-0.0899999961
40353,0.25999999,399081200,0,-0.00999999978,-0.0399999991
40504,0.25,399081400,-0.0399999991,-0.0199999996,-0.049999997
40658,0.25999999,399081600,0,0,0.0199999996
40815,0.25,399081800,0.00999999978,-0.00999999978,0.0199999996
40969,0.229999989,399082000,-0.00999999978,0,0
41123,0.25,399082200,0.0299999993,0.00999999978,0.0299999993
41277,0.25,399082400,0.00999999978,-0.00999999978,0.0799999982
41431,0.25,399082600,0.00999999978,0.0399999991,0.119999997
41582,0.229999989,399082800,-0.0599999987,0.0299999993,0.049999997
41739,0.239999995,399083000,-0.0199999996,0.00999999978,0.0299999993
41896,0.25,399083200,0.0399999991,0.00999999978,0.0899999961
42047,0.239999995,399083400,0.049999997,0.0399999991,0.109999999
42204,0.239999995,399083600,0.0299999993,0.049999997,0.140000001
42355,0.239999995,399083800,0.0199999996,0.0599999987,0.140000001
42509,0.25,399084000,0,0.0199999996,0.119999997
42663,0.239999995,399084200,0.0199999996,0.0199999996,0.0299999993
42817,0.239999995,399084400,0.0299999993,0.0299999993,0.049999997
42971,0.209999993,399084600,0,0.0299999993,0.0199999996
43125,0.229999989,399084800,-0.049999997,-0.00999999978,0.049999997
43279,0.239999995,399085000,0.00999999978,-0.00999999978,0.049999997
43433,0.219999999,399085200,0.0299999993,0.0199999996,0.00999999978
43584,0.239999995,399085400,-0.0399999991,0.00999999978,-0.0399999991
43741,0.219999999,399085600,-0.0199999996,0.0399999991,0.0700000003
43895,0.229999989,399085800,0.0399999991,0,-0.0599999987
44049,0.229999989,399086000,0.049999997,0.0199999996,0.0299999993
44210,0.229999989,399086200,-0.0399999991,-0.0299999993,-0.0599999987
44364,0.219999999,399086400,-0.0299999993,0.049999997,0.0799999982
44521,0.199999988,399086600,0,-0.00999999978,0.00999999978
44672,0.229999989,399086800,-0.00999999978,0,0.0399999991
44826,0.229999989,399087000,0.0399999991,0.0299999993,0.0899999961
44986,0.229999989,399087200,0.0199999996,-0.00999999978,-0.0700000003
45137,0.209999993,399087400,0.0199999996,0.0199999996,0.0199999996
45291,0.199999988,399087600,-0.0299999993,-0.0299999993,0.0299999993
45445,0.189999998,399087800,0.00999999978,-0.0199999996,-0.0199999996
45598,0.229999989,399088000,0,0.00999999978,0.0199999996
45755,0.229999989,399088200,0.0299999993,0,0.0299999993
45909,0.219999999,399088400,-0.00999999978,-0.00999999978,-0.0199999996
46063,0.179999992,399088600,-0.00999999978,-0.00999999978,0
46217,0.209999993,399088800,0.00999999978,-0.00999999978,-0.00999999978
46371,0.189999998,399089000,0,-0.0199999996,-0.0199999996
46528,0.229999989,399089200,0.0299999993,0.0299999993,0.0599999987
46682,0.229999989,399089400,0.0199999996,0.00999999978,-0.0799999982
46836,0.229999989,399089600,0.0399999991,0.00999999978,0.0199999996
46990,0.209999993,399089800,0,-0.0299999993,0.0399999991
47146,0.239999995,399090000,0,0,0.0399999991
47300,0.229999989,399090200,0,0.00999999978,0.0399999991
47454,0.209999993,399090400,-0.0199999996,0.0399999991,0.049999997
47605,0.179999992,399090600,-0.00999999978,0.0199999996,-0.00999999978
47762,0.199999988,399090800,-0.00999999978,-0.0199999996,-0.0199999996
47916,0.229999989,399091000,-0.0599999987,-0.0199999996,-0.0399999991
48073,0.239999995,399091200,0.00999999978,-0.00999999978,0.0299999993
48227,0.219999999,399091400,-0.00999999978,-0.00999999978,0.00999999978
48381,0.229999989,399091600,0.00999999978,0,-0.0399999991
48535,0.209999993,399091800,-0.0199999996,-0.0399999991,-0.049999997
48691,0.199999988,399092000,-0.00999999978,0.0299999993,0.0299999993
48845,0.25,399092200,0.0299999993,-0.00999999978,0.0399999991
48999,0.239999995,399092400,-0.0399999991,-0.00999999978,-0.159999996
49153,0.209999993,399092600,-0.049999997,0.0899999961,0.049999997
49307,0.239999995,399092800,0,0.00999999978,-0.0399999991
49466,0.239999995,399093000,0.00999999978,-0.00999999978,0.0399999991
49608,0.209999993,399093200,-0.0199999996,0.049999997,0.049999997
49771,0.229999989,399093400,-0.00999999978,0.0199999996,0.0599999987
49922,0.219999999,399093600,-0.00999999978,0.049999997,0.0799999982
50076,0.25,399093800,0.0199999996,-0.00999999978,0.0199999996
50230,0.229999989,399094000,0.049999997,-0.0399999991,-0.119999997
50384,0.229999989,399094200,-0.049999997,0.0399999991,0.109999999
50535,0.239999995,399094400,0,-0.0199999996,0.129999995
50692,0.239999995,399094600,0,0.0199999996,0.0599999987
50843,0.219999999,399094800,0.0599999987,0.0199999996,0
50997,0.25,399095000,-0.00999999978,-0.00999999978,-0.140000001
51154,0.219999999,399095200,-0.0700000003,-0.269999981,-0.280000001
51308,0.219999999,399095400,-0.0299999993,0.159999996,0.140000001
51459,0.25999999,399095600,0,-0.00999999978,-0.0599999987
51613,0.25,399095800,-0.0299999993,-0.0799999982,-0.179999992
51770,0.25999999,399096000,0.00999999978,-0.0299999993,0.219999999
51924,0.25999999,399096200,-0.109999999,-0.199999988,0.909999967
52078,0.179999992,399096400,-0.189999998,-0.359999985,0.340000004
52232,0.189999998,399096600,-0.25,-0.689999998,0.25999999
52386,0.209999993,399096800,-0.469999999,-0.909999967,-0.329999983
52540,0.299999982,399097000,0,-0.109999999,0.779999971
52694,0.289999992,399097200,-0.429999977,-0.439999998,-0.299999982
52848,0.280000001,399097400,-0.199999988,0.0199999996,-0.00999999978
53002,0.289999992,399097600,-0.299999982,0.00999999978,-0.0899999961
53156,0.319999993,399097800,-0.219999999,0.0199999996,-0.299999982
53310,0.289999992,399098000,-0.159999996,0.0700000003,-0.129999995
53464,0.299999982,399098200,-0.0899999961,-0.099999994,-0.199999988
53615,0.310000002,399098400,0.0299999993,0.0299999993,0.0799999982
53772,0.219999999,399098600,0.049999997,-0.0199999996,0
53926,0.25,399098800,-0.00999999978,-0.00999999978,-0.00999999978
54080,0.329999983,399099000,0.00999999978,-0.00999999978,0.0700000003
54234,0.329999983,399099200,-0.0199999996,-0.0299999993,-0.049999997
54388,0.179999992,399099400,-0.0199999996,-0.0299999993,0.0199999996
54542,0.299999982,399099600,0,0.0599999987,0.0899999961
54696,0.199999988,399099800,0.0399999991,-0.049999997,0.0299999993
54850,0.289999992,399100000,-0.00999999978,0.0199999996,0.099999994
55004,0.319999993,399100200,0.0599999987,0,0.129999995
55158,0.209999993,399100400,-0.00999999978,0.0399999991,0.0399999991
55312,0.299999982,399100600,0,0,-0.0799999982
55466,0.239999995,399100800,0.00999999978,0.0199999996,-0.0299999993
55617,0.280000001,399101000,0.0199999996,-0.0199999996,-0.0599999987
55774,0.299999982,399101200,-0.00999999978,-0.0399999991,-0.099999994
55928,0.179999992,399101400,0.0299999993,0.00999999978,-0.0199999996
56082,0.289999992,399101600,-0.0199999996,-0.0199999996,-0.0399999991
56236,0.280000001,399101800,-0.0299999993,0.00999999978,0.0899999961
56390,0.280000001,399102000,0.0299999993,-0.0199999996,-0.0599999987
56544,0.310000002,399102200,0.0199999996,0.0299999993,0.0599999987
56698,0.25999999,399102400,0.0199999996,0,-0.0299999993
56852,0.310000002,399102600,0.0199999996,-0.0299999993,-0.149999991
57006,0.329999983,399102800,0,0.00999999978,0.0599999987
57160,0.179999992,399103000,-0.0299999993,0.0299999993,0.0199999996
57318,0.319999993,399103200,-0.0199999996,0.00999999978,0.119999997
57472,0.209999993,399103400,-0.0199999996,0.0199999996,0.0199999996
57620,0.269999981,399103600,-0.00999999978,0.0199999996,-0.0399999991
57780,0.329999983,399103800,0.0399999991,0.0299999993,0.109999999
57934,0.299999982,399104000,0.0299999993,0.00999999978,-0.109999999
58085,0.319999993,399104200,-0.00999999978,0.0199999996,0.159999996
58239,0.310000002,399104400,0.0399999991,0.0199999996,0.0599999987
58393,0.319999993,399104600,0.00999999978,0,0.0399999991
58547,0.140000001,399104800,0.00999999978,0.0199999996,-0.00999999978
58701,0.25,399105000,0.00999999978,-0.00999999978,0.0199999996
58856,0.280000001,399105200,0,-0.00999999978,-0.00999999978
59010,0.319999993,399105400,-0.0299999993,-0.0199999996,-0.179999992
59164,0.219999999,399105600,-0.0199999996,0.00999999978,-0.00999999978
59318,0.299999982,399105800,0.00999999978,-0.00999999978,-0.109999999
59472,0.310000002,399106000,0.0199999996,0.0199999996,0.119999997
59623,0.209999993,399106200,0.0299999993,0,-0.0199999996
59780,0.280000001,399106400,0,-0.00999999978,0.0399999991
59934,0.209999993,399106600,-0.0299999993,-0.00999999978,-0.00999999978
60088,0.25999999,399106800,0.0299999993,-0.00999999978,-0.0700000003
60242,0.179999992,399107000,-0.0299999993,-0.0299999993,0.0299999993
60397,0.239999995,399107200,0.049999997,0,0.0299999993
60551,0.280000001,399107400,0.00999999978,-0.0299999993,-0.099999994
60705,0.219999999,399107600,-0.0299999993,-0.00999999978,0.0399999991
60859,0.25,399107800,0.0299999993,0,0.0199999996
61019,0.269999981,399108000,0,0.00999999978,-0.0299999993
61180,0.299999982,399108200,0.0399999991,0.0299999993,0.0799999982
61331,0.189999998,399108400,-0.0399999991,-0.0299999993,-0.00999999978
61485,0.289999992,399108600,-0.00999999978,-0.00999999978,0.049999997
61636,0.299999982,399108800,0.00999999978,-0.0299999993,-0.140000001
61793,0.310000002,399109000,0.00999999978,0,0.0399999991
61948,0.159999996,399109200,-0.049999997,0.0299999993,0.00999999978
62105,0.199999988,399109400,-0.049999997,-0.00999999978,-0.00999999978
62256,0.239999995,399109600,-0.0199999996,0,0.0199999996
62410,0.189999998,399109800,0.0199999996,0.0199999996,0.00999999978
62567,0.310000002,399110000,-0.0199999996,0,-0.0299999993
62718,0.159999996,399110200,-0.00999999978,-0.0299999993,0.0199999996
62872,0.289999992,399110400,0,-0.00999999978,-0.0299999993
63026,0.289999992,399110600,-0.00999999978,0,0.0299999993
63180,0.25999999,399110800,0.0199999996,-0.0199999996,0.049999997
63334,0.299999982,399111000,0.00999999978,0,0.0299999993
63489,0.289999992,399111200,0.0299999993,0.00999999978,0.0700000003
