_ID_,acc1[0],acc1[1],acc1[2],acc2[0],acc2[1],acc2[2],pqr1[0],pqr1[1],pqr1[2],pqr2[0],pqr2[1],pqr2[2],status,time
274263,-0.540734649,0.134177729,-9.71040058,-0.626834869,0.0290245395,-9.76892853,0.00114239613,0.00077415898,0.00455256505,0.00170649146,-0.00483008241,0.0109968148,541103648,1383.1878593312576
274266,-0.538455129,0.128254369,-9.71575928,-0.590504527,0.0221642144,-9.86231041,0.00101322797,0.002544933,0.014548678,0.00501948176,-0.000350750401,0.0161334462,541103648,1383.1918593314476
274269,-0.558574438,0.10883259,-9.69605446,-0.596405506,0.035898488,-9.78921032,0.00140482245,0.00163182232,0.0135826301,0.00529950159,0.0011350998,0.0074761454,541103648,1383.1958593316376
274272,-0.548600912,0.12341857,-9.71859169,-0.607565343,0.0224887077,-9.85108662,-7.59906834e-05,-0.000926736218,0.00486439979,0.00109322614,-0.00230454654,0.0158713423,541103648,1383.1998593318276
274276,-0.539984047,0.101688854,-9.68491459,-0.580002308,0.0389296934,-9.84064484,-0.000289545831,0.00242547225,0.0156218363,0.0045019039,0.000186571022,0.013389186,541103648,1383.2038593320176
274279,-0.558189392,0.116450682,-9.70763302,-0.646611273,0.0251289401,-9.83046246,0.000903419859,-0.00220227428,0.0095547121,0.0043478189,-0.000459566276,0.00625508884,541103648,1383.2078593322076
274282,-0.55054903,0.126103923,-9.69238663,-0.626214743,0.00690266909,-9.83916283,-0.00305297133,0.00132067234,0.00552556477,0.00400218833,-0.0015404661,0.0164091606,541103648,1383.2118593323976
274285,-0.538356543,0.0998696387,-9.68834782,-0.602356315,0.0325492173,-9.79115677,-0.00112544652,0.00569829671,0.0183159765,0.00561964838,-0.00231492124,0.0071151494,541103648,1383.2158593325876
274288,-0.54273212,0.106725827,-9.7322855,-0.604148746,0.012005968,-9.85337257,0.00167583884,0.000495504995,0.00244520535,0.0046243337,-0.000752731983,0.0126993665,541103648,1383.2198593327776
274291,-0.515081942,0.115997903,-9.72227192,-0.621638536,0.0240190905,-9.83836651,-0.000448344508,0.00251713954,0.0109032979,0.00386281102,-0.0021419148,0.0156811047,541103648,1383.2238593329675
274294,-0.54103297,0.115659162,-9.68693829,-0.608093917,0.0290029068,-9.79934502,-0.000784293574,-0.000326395035,0.0148340389,0.00466187624,-0.00170010247,0.00697082607,541103648,1383.2278593331575
274297,-0.547372222,0.107544258,-9.6976881,-0.586514115,0.0220231637,-9.8198719,-0.00121442729,-0.00135151914,0.00530316727,0.00329234032,-0.00477581983,0.0159746464,541103648,1383.2318593333475
274300,-0.55838424,0.109096006,-9.72586441,-0.591526568,0.0257585105,-9.81843567,-0.0038746132,0.00407676119,0.017525075,0.00392263476,-0.00141676376,0.0102011617,541103648,1383.2358593335375
274303,-0.558860302,0.129468784,-9.72883892,-0.614797533,0.0218570754,-9.79322815,0.00192358822,-0.000399292767,0.00920888782,0.00229141116,-0.00169914635,0.00812853687,541103648,1383.2398593337275
274306,-0.52771157,0.124922261,-9.6953783,-0.610211432,0.0415061526,-9.79780293,0.00261779642,0.00170259038,0.00564968679,0.00435936451,-0.00224785786,0.0162849296,541103648,1383.2438593339175
274309,-0.53857094,0.113362275,-9.7019186,-0.607507885,0.0363634191,-9.84686947,-0.000276063103,0.00394130545,0.0177551135,0.00582088903,-0.00147542648,0.0104767559,541103648,1383.2478593341075
274312,-0.52994746,0.129249528,-9.72072601,-0.595084488,0.0131764291,-9.85647011,0.00317611895,0.000753761327,0.00444939081,0.00360211683,-0.0030186933,0.00961680617,541103648,1383.2518593342975
274315,-0.559211135,0.102149934,-9.70546913,-0.613732338,0.038270779,-9.82935524,-0.0015141922,0.00276586949,0.0126097109,0.00313306204,-0.00383405969,0.0176986381,541103648,1383.2558593344875
274318,-0.563067913,0.109242,-9.68109035,-0.609523773,-0.00936610438,-9.84239101,0.0011749611,0.00241454272,0.0173263401,0.00573043292,-0.0039891256,0.00686705811,541103648,1383.2598593346775
274323,-0.5671615,0.139228493,-9.6969862,-0.615227282,0.0271007065,-9.85562801,-0.000677680189,-0.00112275395,0.00499982154,0.00195153523,-0.00393005554,0.0111547038,541103648,1383.2638593348674
274326,-0.565609515,0.108987466,-9.67614269,-0.621685743,0.038497068,-9.83906937,-0.00198542397,0.00562848989,0.0136993229,0.003042978,-0.0014644172,0.0142019596,541103648,1383.2678593350574
274329,-0.559527755,0.118145123,-9.67199993,-0.596075714,0.0342930518,-9.8265543,-0.000607739203,0.00278093596,0.00825826824,0.00627668435,-0.000348442787,0.00819730014,541103648,1383.2718593352474
274332,-0.562572241,0.112855047,-9.70448494,-0.600360513,0.0299497135,-9.78279209,0.000792523148,-0.00134769618,0.000916632416,0.0017272844,-0.00244861306,0.0149079245,541103648,1383.2758593354374
274335,-0.552448094,0.120350279,-9.69866562,-0.602969587,0.0264404602,-9.86270237,-0.00205953303,0.00533345714,0.0166457333,0.00876835454,-0.00312301423,0.00933958869,541103648,1383.2798593356274
274338,-0.546130061,0.0904568881,-9.6919241,-0.614930332,0.0201863833,-9.82685089,0.00316368975,-0.000217138324,0.00589348841,0.00579797756,-0.0031473923,0.0104283709,541103648,1383.2838593358174
274341,-0.552258134,0.115530476,-9.64860725,-0.600297987,0.0343567431,-9.83372784,0.00287930341,-0.00100596063,0.0123563614,0.00560843199,-0.00560672488,0.0177954286,541103648,1383.2878593360074
274344,-0.540069699,0.107345887,-9.70084667,-0.597101033,0.0233543236,-9.79641533,-0.002960057,0.00208237465,0.0161957387,0.00441295281,0.00258915056,0.00959178992,541103648,1383.2918593361974
274347,-0.543644786,0.148756042,-9.68293381,-0.613995314,0.0326829664,-9.86950684,0.00115722127,-0.00107506826,0.00419406313,0.00264806859,-0.00644667819,0.0118527841,541103648,1383.2958593363874
274350,-0.559271097,0.137476847,-9.69052124,-0.586904526,0.035995502,-9.81878567,-0.00328397541,0.00251495256,0.0129814548,0.0052022445,-0.00213024206,0.0136512201,541103648,1383.2998593365774
274353,-0.543162286,0.123236381,-9.67755508,-0.587012589,0.015388553,-9.84141254,0.00149278762,0.00316911913,0.0106293438,0.00461908616,-0.00253696973,0.0062123565,541103648,1383.3038593367673
274356,-0.538694739,0.101895273,-9.71325302,-0.589567065,0.00553779397,-9.83644485,-0.00149513548,-0.00269248197,0.00561158638,0.00277978135,-0.00292660808,0.0174202155,541103648,1383.3078593369573
274359,-0.546103895,0.119375795,-9.68712139,-0.596319556,0.0251545589,-9.8372097,-0.0033301448,0.00524972053,0.0187894646,0.00434396463,-0.00235961867,0.00981286727,541103648,1383.3118593371473
274362,-0.562544823,0.107787877,-9.71794033,-0.601129413,0.0350105986,-9.79340172,0.00137283385,0.000776724424,0.0069278609,0.0027611854,-0.00367710413,0.00911997072,541103648,1383.3158593373373
274365,-0.542733967,0.123354495,-9.70736694,-0.604440629,0.0250553656,-9.80495453,-0.000487733545,0.00167360425,0.00933482125,0.00392533652,-0.00180309871,0.0185138136,541103648,1383.3198593375273
274368,-0.549680829,0.122307472,-9.6941843,-0.601950765,0.0455258489,-9.81178761,-0.00214489014,0.00345088728,0.0157523882,0.00651334226,-0.00503504509,0.0077494639,541103648,1383.3238593377173
274371,-0.55358541,0.125743553,-9.72447109,-0.60799247,0.0303006396,-9.86588001,0.00062296394,-0.00123910198,0.00366022927,0.00658400683,-0.0010452132,0.0136118075,541103648,1383.3278593379073
274374,-0.546633363,0.100343354,-9.70710278,-0.58135277,0.0480539836,-9.81333542,-0.000192492662,0.00157572958,0.0118781319,0.00437071128,-0.00198507891,0.0137128085,541103648,1383.3318593380973
274377,-0.541989863,0.122062646,-9.72893143,-0.620559931,0.0444285795,-9.81261539,0.00115611835,0.00324585615,0.0133733563,0.00749877188,-0.00337353419,0.00913676154,541103648,1383.3358593382873
274380,-0.553100288,0.115680985,-9.73696709,-0.607677281,0.0159658846,-9.80059528,0.000621503685,0.00181832048,0.00334321754,0.00461039459,-0.00389438705,0.0137681738,541103648,1383.3398593384773
274383,-0.552254558,0.130656555,-9.70048618,-0.614023209,0.015373175,-9.82160187,-0.000138865216,0.00389932771,0.0141416034,0.00649061799,-0.000711008033,0.0128067676,541103648,1383.3438593386672
274386,-0.534260213,0.0979271159,-9.70345974,-0.588942945,0.0249326732,-9.85771465,0.00209700479,0.000373353978,0.00950617343,0.00473055011,-0.00187106826,0.00530446786,541103648,1383.3478593388572
274389,-0.550657988,0.123625509,-9.70000172,-0.596945465,0.013927347,-9.86273289,0.00193747215,0.000363967614,0.00462083286,0.00195201742,-0.00105028495,0.0129580563,541103648,1383.3518593390472
274392,-0.564467907,0.126565069,-9.71605682,-0.611193299,0.0233574826,-9.78741741,-0.00483120326,0.00536789931,0.0196947642,0.00800696015,-0.00261004269,0.00976438448,541103648,1383.3558593392372
274395,-0.549130082,0.122345306,-9.68517017,-0.611433446,0.0212746225,-9.83786011,0.00181197259,-0.00205401308,0.00450005615,0.00363331079,-0.00545976404,0.0100775016,541103648,1383.3598593394272
274398,-0.540659428,0.115750231,-9.71224117,-0.606793761,0.0392475985,-9.79851913,-0.0040342221,0.000669885601,0.010516475,0.00668717362,-0.00258005271,0.0164652094,541103648,1383.3638593396172
274401,-0.546552658,0.110505126,-9.659482,-0.613004744,0.0377559811,-9.85509491,-0.000901440275,0.00489070406,0.018520968,0.00592120225,-0.00174689689,0.00897854101,541103648,1383.3678593398072
274404,-0.560709238,0.134826258,-9.69977379,-0.600001633,0.056622833,-9.81245422,0.000592666795,-0.00395833049,0.00397639535,0.00262722583,-0.00333782751,0.0107171778,541103648,1383.3718593399972
274407,-0.562616408,0.136603415,-9.67745304,-0.588934481,0.0144667504,-9.8201313,-0.00371304643,0.00326331216,0.0148189366,0.00438008644,-0.000641993131,0.0166008919,541103648,1383.3758593401872
274410,-0.571939945,0.115832441,-9.7251482,-0.604177952,0.029371677,-9.81064415,0.00184305792,0.00168793555,0.0103695299,0.00560761057,-0.00321821542,0.00675783772,541103648,1383.3798593403772
274413,-0.548975348,0.111028463,-9.67926502,-0.59579283,0.029803833,-9.82146835,0.000747237995,0.000770222163,0.000939315883,0.00401080493,-0.00395392766,0.0133658471,541103648,1383.3838593405671
274416,-0.553062379,0.11388205,-9.72556973,-0.615473986,0.0159505233,-9.82697201,-0.00176214799,0.00536796171,0.017917214,0.006635278,-0.00208243518,0.0138235167,541103648,1383.3878593407571
274419,-0.572582066,0.131564125,-9.72627926,-0.609194815,0.0351513699,-9.84300137,0.00356591213,8.21414214e-05,0.00582490908,0.00575133786,-0.000143850761,0.00632414501,541103648,1383.3918593409471
274422,-0.561477065,0.130446702,-9.68805599,-0.60435605,-0.0218910221,-9.85224819,-0.00141056872,0.00262197945,0.00839447789,0.00385305961,-0.00254082656,0.0168531537,541103648,1383.3958593411371
274425,-0.537657201,0.120323256,-9.72394848,-0.609726608,0.0471539237,-9.8481493,-0.00144473591,0.00392105477,0.0182591453,0.00603132509,-0.000810245867,0.00990298018,541103648,1383.3998593413271
