_ID_,sAcc,timeOfWeekMs,velEcef[0],velEcef[1],velEcef[2]
107,1.24000001,316370800,0.25,-0.0700000003,0.229999989
216,1.32999992,316371000,0.269999981,-0.049999997,0.439999998
327,1.5999999,316371200,0,0.269999981,0.719999969
446,1.5999999,316371400,0.459999979,0.349999994,0.859999955
564,1.04999995,316371600,0.50999999,-0.239999995,0.340000004
677,1.45999992,316371800,0.329999983,0.099999994,0.789999962
794,1.61000001,316372000,0.539999962,0.5,1.11000001
908,1.45999992,316372200,0.269999981,0.099999994,0.74000001
1026,1.55999994,316372400,0.409999996,0.409999996,0.930000007
1140,1.52999997,316372600,0.269999981,0.189999998,0.680000007
1258,1.44999993,316372800,0.189999998,0.049999997,0.429999977
1373,1.49000001,316373000,-0.0899999961,0.329999983,0.599999964
1488,1.28999996,316373200,-0.129999995,0.119999997,0.280000001
1604,1.54999995,316373400,0.25,0.0700000003,0.429999977
1720,1.61000001,316373600,-0.0700000003,0.560000002,0.74000001
1836,1.57999992,316373800,0.189999998,0.479999989,0.659999967
1960,1.53999996,316374000,0.129999995,0.819999993,0.969999969
2069,1.50999999,316374200,-0.109999999,0.629999995,0.669999957
2183,1.56999993,316374400,0.129999995,0.269999981,0.319999993
2296,1.38,316374600,0.25999999,0.109999999,0.159999996
2415,1.51999998,316374800,-0.0199999996,0.459999979,0.610000014
2532,1.31999993,316375000,-0.199999988,0.199999988,0.340000004
2643,1.57999992,316375200,-0.049999997,-0.409999996,-0.399999976
2759,1.55999994,316375400,-0.119999997,-0.149999991,-0.140000001
2876,1.54999995,316375600,-0.419999987,-0.289999992,-0.409999996
2992,0.939999998,316375800,0.159999996,0.00999999978,-0.129999995
3101,1.50999999,316376000,-0.289999992,-0.099999994,-0.379999995
3215,1.55999994,316376200,-0.0399999991,-0.459999979,-0.629999995
3327,1.46999991,316376400,0.0700000003,-0.340000004,-0.299999982
3442,1.20999992,316376600,0.0199999996,-0.00999999978,-0.0199999996
3553,1.20999992,316376800,-0.229999989,-0.0700000003,-0.0599999987
3667,1.31999993,316377000,0.0599999987,0.149999991,0.0399999991
3778,1.5999999,316377200,-0.0899999961,-0.189999998,-0.459999979
3887,0.810000002,316377400,0.0700000003,-0.0799999982,0.0599999987
4005,1.65999997,316377600,-0.189999998,-0.519999981,-0.879999995
4118,1.5999999,316377800,0.00999999978,-0.50999999,-0.459999979
4234,1.5999999,316378000,-0.319999993,-0.159999996,-0.439999998
4354,1.33999991,316378200,0.25,-0.370000005,-0.299999982
4469,1.65999997,316378400,0.119999997,0.170000002,0.25999999
4587,1.55999994,316378600,-0.0399999991,0.439999998,0.289999992
4704,1.20999992,316378800,0.049999997,-0.0700000003,0.229999989
4816,1.43999994,316379000,-0.25999999,-0.0399999991,-0.280000001
4935,1.23000002,316379200,-0.0599999987,0.0899999961,0.0700000003
5051,1.09000003,316379400,0.239999995,0.199999988,0
5168,1.69999993,316379600,-0.159999996,-0.199999988,-0.409999996
5285,1.35000002,316379800,-0.189999998,-0.0399999991,-0.109999999
5399,1.58999991,316380000,-0.419999987,-0.349999994,-0.419999987
5516,1.62,316380200,-0.229999989,-0.299999982,-0.74000001
5634,1.63,316380400,-0.109999999,-0.75,-0.909999967
5752,1.25999999,316380600,0.319999993,-0.189999998,-0.459999979
5871,1.16999996,316380800,0.109999999,0.319999993,0.0299999993
5983,0.799999952,316381000,-0.0199999996,0.049999997,-0.049999997
6102,1.56999993,316381200,0.269999981,0.129999995,0.239999995
6220,0.889999986,316381400,0.00999999978,0.0799999982,-0.00999999978
6329,1.65999997,316381600,0.140000001,0.269999981,0.269999981
6447,1.44999993,316381800,-0.00999999978,0.00999999978,0.159999996
6563,1.64999998,316382000,0.289999992,0.179999992,0.5
6678,1.62,316382200,0.129999995,0.119999997,0.129999995
6796,1.55999994,316382400,0.0399999991,-0.159999996,-0.25999999
6908,1.07999992,316382600,0.349999994,-0.049999997,0.0799999982
7023,1.07999992,316382800,-0.0599999987,-0.0799999982,-0.00999999978
7132,1.50999999,316383000,-0.0899999961,-0.25999999,-0.299999982
7250,1.39999998,316383200,-0.049999997,0.140000001,0.189999998
7362,1.45999992,316383400,0.0299999993,0.0199999996,0.099999994
7480,1.44999993,316383600,0.0899999961,0.0399999991,0.269999981
7596,1.27999997,316383800,0,-0.149999991,-0.0899999961
7719,1.55999994,316384000,0.219999999,0.170000002,0.50999999
7831,1.52999997,316384200,0.25,0.25,0.610000014
7948,1.51999998,316384400,0.140000001,0.159999996,0.399999976
8068,1.20999992,316384600,0.159999996,0.0700000003,0.0399999991
8184,1.13,316384800,-0.349999994,0,-0.0899999961
8298,1.50999999,316385000,-0.299999982,-0.280000001,-0.469999999
8417,1.50999999,316385200,-0.159999996,-0.399999976,-0.529999971
8530,0.959999979,316385400,-0.149999991,0.0299999993,0.00999999978
8648,1.54999995,316385600,0.179999992,0.269999981,0.280000001
8762,1.09000003,316385800,-0.299999982,0.0599999987,-0.0899999961
8874,1.53999996,316386000,0.179999992,0.109999999,0.129999995
8991,1,316386200,-0.229999989,-0.0199999996,0.0299999993
9111,1.20999992,316386400,-0.219999999,0.0700000003,-0.199999988
9223,1.41999996,316386600,-0.5,-0.0799999982,-0.48999998
9333,1.49000001,316386800,-0.550000012,-0.209999993,-0.680000007
9451,1.51999998,316387000,-0.319999993,-0.149999991,-0.639999986
9567,1.46999991,316387200,-0.159999996,-0.049999997,-0.479999989
9677,1.58999991,316387400,-0.239999995,-0.25,-0.639999986
9794,1.48000002,316387600,-0.449999988,-0.0599999987,-0.550000012
9900,1.55999994,316387800,-0.280000001,-0.189999998,-0.569999993
10015,1.53999996,316388000,-0.0700000003,-0.269999981,-0.629999995
10129,1.45999992,316388200,0,-0.319999993,-0.629999995
10248,1.53999996,316388400,-0.269999981,-0.140000001,-0.479999989
10360,1.29999995,316388600,-0.119999997,0.0399999991,-0.199999988
10479,1.50999999,316388800,-0.419999987,-0.0599999987,-0.419999987
10594,1.57999992,316389000,-0.379999995,-0.159999996,-0.429999977
10710,1.57999992,316389200,-0.129999995,-0.179999992,-0.229999989
10820,1.50999999,316389400,-0.179999992,-0.0799999982,-0.170000002
10939,1.48000002,316389600,0.0199999996,0.0399999991,0.170000002
11058,1.30999994,316389800,-0.0899999961,0.099999994,0.25999999
11170,0.879999995,316390000,0.25999999,-0.159999996,0.00999999978
11285,1.18999994,316390200,-0.0700000003,-0.149999991,-0.0399999991
11400,0.879999995,316390400,0.0899999961,-0.0799999982,-0.0199999996
11517,1.57999992,316390600,0.140000001,0.149999991,0.219999999
11634,1.45999992,316390800,0.0299999993,-0.170000002,-0.170000002
11753,1.5,316391000,0.0299999993,-0.370000005,-0.479999989
11864,1.51999998,316391200,-0.0299999993,-0.379999995,-0.459999979
11978,1.53999996,316391400,-0.0299999993,0.199999988,0.359999985
12093,1.56999993,316391600,-0.049999997,-0.0199999996,-0.140000001
12208,1.39999998,316391800,-0.25,0.00999999978,-0.219999999
12320,1.44999993,316392000,-0.429999977,-0.0299999993,-0.389999986
12440,1.48000002,316392200,-0.620000005,-0.140000001,-0.579999983
12555,1.61000001,316392400,-0.48999998,-0.349999994,-0.959999979
12662,1.44999993,316392600,-0.429999977,0.0299999993,-0.620000005
12770,1.58999991,316392800,-0.459999979,-0.179999992,-0.669999957
12883,1.58999991,316393000,-0.199999988,-0.0700000003,-0.370000005
12997,1.36000001,316393200,0.170000002,-0.25,-0.340000004
13114,1.07999992,316393400,0.170000002,-0.049999997,-0.159999996
13231,1.51999998,316393600,0.0199999996,-0.109999999,-0.159999996
13344,1.03999996,316393800,0.149999991,0.0399999991,-0.0199999996
13463,1.54999995,316394000,0.0299999993,-0.370000005,-0.529999971
13578,1.55999994,316394200,-0.179999992,-0.280000001,-0.409999996
13691,1.32999992,316394400,0.0799999982,-0.119999997,-0.159999996
13802,1.63,316394600,0.129999995,0.0799999982,0.170000002
13919,1.58999991,316394800,0.00999999978,0.049999997,0.0599999987
14035,1.38,316395000,-0.25,0.0299999993,-0.149999991
14145,1.52999997,316395200,-0.049999997,0.170000002,0.149999991
14256,1.20999992,316395400,-0.219999999,0.25,0.179999992
14374,1.45999992,316395600,-0.389999986,0,-0.349999994
14489,1.20999992,316395800,-0.00999999978,0.459999979,0.0599999987
14605,1.49000001,316396000,0.0199999996,0.529999971,0.239999995
14720,0.859999955,316396200,-0.109999999,0.349999994,-0.0299999993
14833,0.769999981,316396400,-0.140000001,0.229999989,-0.179999992
14947,1.37,316396600,-0.140000001,0.0599999987,-0.310000002
15065,1.58999991,316396800,-0.5,-0.179999992,-0.810000002
15181,1.66999996,316397000,-0.579999983,-0.550000012,-1.29999995
15290,1.58999991,316397200,-0.50999999,-0.469999999,-1.03999996
15407,1.53999996,316397400,-0.429999977,-0.119999997,-0.579999983
15526,1.58999991,316397600,-0.389999986,-0.219999999,-0.669999957
15645,1.61000001,316397800,-0.049999997,-0.229999989,-0.48999998
15758,1.62,316398000,-0.159999996,-0.399999976,-0.819999993
15880,1.63,316398200,-0.129999995,-0.140000001,-0.239999995
15992,1.5999999,316398400,-0.479999989,-0.449999988,-0.919999957
16109,1.30999994,316398600,-0.179999992,-0.0700000003,-0.0700000003
16228,1.56999993,316398800,-0.319999993,-0.189999998,-0.75999999
16344,0.829999983,316399000,0.179999992,-0.129999995,0.0199999996
16456,1.43999994,316399200,-0.0199999996,0,-0.0799999982
16571,1.50999999,316399400,0.0899999961,0.049999997,0.0700000003
16685,1.31999993,316399600,0.0299999993,-0.149999991,-0.0899999961
16797,1.61000001,316399800,-0.129999995,-0.170000002,-0.399999976
16913,1.63,316400000,0.399999976,0.159999996,0.75
17029,1.58999991,316400200,0.519999981,0.459999979,0.719999969
17147,1.62,316400400,0.50999999,0.469999999,1.02999997
17266,1.57999992,316400600,0.550000012,0.289999992,0.719999969
17380,1.50999999,316400800,0.399999976,0.049999997,0.579999983
17487,1.58999991,316401000,0.379999995,0.0799999982,0.75
17605,1.66999996,316401200,0.189999998,0.109999999,0.310000002
17720,1.50999999,316401400,0.48999998,0.0199999996,0.75
17836,1.54999995,316401600,0.219999999,0.0599999987,0.239999995
17949,1.58999991,316401800,0.569999993,0.179999992,0.799999952
18066,1.65999997,316402000,0.239999995,0.219999999,0.589999974
18183,1.54999995,316402200,0.359999985,0.119999997,0.359999985
18298,1.44999993,316402400,0.319999993,-0.00999999978,0.359999985
