_ID_,dt,status,theta1[0],theta1[1],theta1[2],theta2[0],theta2[1],theta2[2],time,vel1[0],vel1[1],vel1[2],vel2[0],vel2[1],vel2[2]
8063,0.00400000019,0,-7.17744456e-07,1.00610268e-05,7.53315981e-05,1.67115686e-05,-2.66618899e-05,5.8892907e-05,540.8515649442561,-0.0179129876,0.00558524812,-0.0339342616,-0.0182865225,0.00526950182,-0.0341575332
8069,0.00400000019,0,-2.9562359e-06,-5.81792347e-06,3.2051259e-05,1.13648521e-05,-2.27692708e-05,1.05116105e-05,540.85556494444609,-0.0179123208,0.00543735409,-0.0340128355,-0.0182143282,0.00518178195,-0.0343751572
8070,0.00400000019,0,-1.34321454e-05,-2.18500008e-05,5.0055005e-06,1.74876845e-06,-4.64367258e-05,4.89572412e-05,540.85956494463608,-0.018004898,0.00557343801,-0.0339086205,-0.0183365997,0.00527525041,-0.034234982
8072,0.00400000019,0,-1.67721355e-05,-7.06925221e-06,6.17374244e-05,2.60465526e-06,-4.20902652e-05,3.23626082e-05,540.86356494482607,-0.0179984067,0.00549704069,-0.0340084061,-0.0182626471,0.00522648264,-0.034249492
8075,0.00400000019,0,-1.60334657e-05,-3.14577956e-05,2.68706479e-08,1.76026479e-05,-4.49464278e-05,1.58007369e-05,540.86756494501606,-0.0178912617,0.00558245741,-0.0340253413,-0.0181589592,0.00513183698,-0.034123823
8077,0.00400000019,0,-3.05778085e-05,-2.55455561e-05,3.3423501e-05,-1.40230859e-05,-5.48775679e-05,5.76310558e-05,540.87156494520605,-0.018003054,0.00547917187,-0.0338611752,-0.0182049815,0.00519547146,-0.0340521261
8080,0.00400000019,0,-1.8768731e-05,-1.55088801e-05,5.32178456e-05,8.70722852e-06,-2.99608473e-05,9.40450263e-06,540.87556494539604,-0.0180445313,0.00561036542,-0.0338851251,-0.018311983,0.00523382379,-0.0341493674
8081,0.00400000019,0,2.81398343e-06,-2.50931462e-05,-4.90394223e-06,2.54314909e-06,-3.35705772e-05,3.84609702e-05,540.87956494558603,-0.0179577712,0.00550923171,-0.0337570161,-0.0182912741,0.0052537322,-0.0341836885
8082,0.00400000019,0,-1.92570442e-05,1.19863751e-06,7.09050582e-05,4.39915948e-06,-2.38118137e-05,3.35028781e-05,540.88356494577602,-0.0180768799,0.00555544812,-0.0338733606,-0.0183286108,0.00524468115,-0.0341254808
8086,0.00400000019,0,6.63301307e-06,1.46995571e-05,4.24228565e-05,1.28829543e-05,-7.68698646e-06,1.77720685e-05,540.88756494596601,-0.017890865,0.00547488127,-0.0337800607,-0.0183530655,0.00520683825,-0.034174379
